"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
717585,"2023-06-28",2,"2023-06-29T01:39:26.836Z","2023-06-29T01:39:38.220Z",TRUE,"pitch","cf01cc20-ee34-41f9-9b15-bc706662fc90",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.49,1.601,NA,102.01,160.22,"line_drive","hard","7",100.23,85.7,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to left fielder Juan Soto.",0,1,7,65,"bottom",8,"2023-06-29T01:39:10.035Z","2023-06-29T01:39:38.220Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.9,3,2,0.3861,5.6763,34.0037,-15.6049,7.0816,8.1395,0.3934,2.9097,-6.8744,-142.1128,-5.3308,1.9292,50.005,5.8089,14.4188,37.2,4.8,24,2224,145,101.5,9,164,NA,NA,NA,FALSE,-15,13.8,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T01:39:12.343Z","2023-06-29T01:39:16.360Z",TRUE,"pitch","ce1235bc-1441-40a8-9e50-508409472647",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2252,1.4889,NA,179.84,199.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to left fielder Juan Soto.",0,1,7,65,"bottom",8,"2023-06-29T01:39:10.035Z","2023-06-29T01:39:38.220Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,76.7,13,2,0.4533,6.5686,24.0436,-33.3939,1.7433,-0.8263,-1.6486,1.4604,-9.6659,-120.9322,-2.6316,2.1772,50.0031,5.4982,2.5786,1.2,9.6,24,1956,346,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-1.9,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T01:39:04.097Z","2023-06-29T01:39:12.343Z",FALSE,"action",NA,NA,"Pitching Change: Ray Kerr replaces Luis Garcia.","Pitching Substitution",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678061,"/api/v1/people/678061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to left fielder Juan Soto.",0,1,7,65,"bottom",8,"2023-06-29T01:39:10.035Z","2023-06-29T01:39:38.220Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-29T01:36:23.026Z","2023-06-29T01:36:31.670Z",TRUE,"pitch","d6db1f46-84e1-4718-a9c2-60a1323cb344",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.69,1.72,NA,154.18,184.29,"ground_ball","medium","4",144.78,146.62,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Manny Machado grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,7,64,"top",8,"2023-06-29T01:35:39.671Z","2023-06-29T01:36:31.670Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.5,13,2,0.3955,6.3689,29.0752,-19.4087,-8.9303,6.5622,-0.9755,2.0181,6.4698,-138.1662,-6.9885,-2.1803,50.0026,5.8719,-17.3681,37.2,6,24,2160,236,92.6,-12,10,NA,NA,NA,TRUE,-19.6,10.7,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T01:36:08.067Z","2023-06-29T01:36:12.252Z",TRUE,"pitch","c8792233-45dd-4a19-8c07-9add45fe85fc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5283,1.5566,NA,101.97,187.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Manny Machado grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,7,64,"top",8,"2023-06-29T01:35:39.671Z","2023-06-29T01:36:31.670Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.4,9,2,0.3914,6.5068,30.1511,-20.8146,-9.9593,5.7204,0.3944,1.8918,9.8577,-139.6898,-6.6646,-1.8787,50.0007,5.6673,-19.7682,38.4,6,24,2245,238,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T01:35:54.256Z","2023-06-29T01:35:58.306Z",TRUE,"pitch","4e368093-28ea-44a0-b1b8-8593ff802092",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6827,1.6595,NA,65.68,153.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Manny Machado grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,7,64,"top",8,"2023-06-29T01:35:39.671Z","2023-06-29T01:36:31.670Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.3,12,2,0.3911,6.358,29.9222,-21.7961,-10.5116,5.2198,1.3464,3.1571,12.9771,-139.7635,-3.5371,-1.9796,50.0058,5.8614,-20.9114,38.4,6,24,2250,237,NA,NA,NA,NA,NA,NA,FALSE,-20.6,8.9,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-29T01:35:24.252Z","2023-06-29T01:35:31.947Z",TRUE,"pitch","20010674-3daf-4ab3-bb2d-fa29c3b9606b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.04,1.48,NA,126.09,189.99,"ground_ball","medium","3",160.54,161.17,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Juan Soto grounds out to first baseman Carlos Santana.",0,1,7,63,"top",8,"2023-06-29T01:34:42.461Z","2023-06-29T01:35:31.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.1,8,2,0.4157,6.5234,28.2604,-23.512,-8.6608,4.9249,-0.2384,1.8071,7.7493,-131.8208,-6.0294,-2.0923,50.0016,5.862,-15.2274,28.8,6,24,1620,243,91.1,-26,4,NA,NA,NA,TRUE,-25.6,7.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T01:35:09.556Z","2023-06-29T01:35:13.742Z",TRUE,"pitch","ee019414-8ca0-4a8f-b1d9-8a11ac514201",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.9547,1.4451,NA,121.38,168.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Juan Soto grounds out to first baseman Carlos Santana.",0,1,7,63,"top",8,"2023-06-29T01:34:42.461Z","2023-06-29T01:35:31.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.4,2,2,0.3907,6.1598,30.2688,-22.2057,-10.0835,5.0023,-0.1149,2.5879,9.4151,-139.9663,-4.9735,-2.2049,50.0052,5.8335,-20.0996,38.4,6,24,2266,238,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.3,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T01:34:53.545Z","2023-06-29T01:34:59.107Z",TRUE,"pitch","56d9c413-c35f-4d2c-9be6-91deed24f32e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.929,1.4193,NA,107.75,215.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Juan Soto grounds out to first baseman Carlos Santana.",0,1,7,63,"top",8,"2023-06-29T01:34:42.461Z","2023-06-29T01:35:31.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.1,14,2,0.435,6.4544,24.1097,-28.6106,0.8323,2.218,0.2427,0.8472,5.6447,-125.6332,-6.6298,-2.1362,50.0053,5.8289,1.3369,4.8,7.2,24,2163,183,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.8,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",8,"2023-06-29T01:34:22.848Z","2023-06-29T01:34:30.843Z",TRUE,"pitch","2aa028e1-d9ff-48e2-9aa0-5208d774f944",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.79,1.84,NA,92.64,171.15,"ground_ball","medium","5",99.94,166.62,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.7,6,2,0.4291,6.7385,25.9033,-28.9185,1.2957,1.9747,0.639,2.5047,6.6373,-127.5758,-2.828,-2.1634,50.0062,5.9039,2.1373,6,7.2,24,2185,176,90.7,-11,14,NA,NA,NA,TRUE,-32.4,3.1,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",7,"2023-06-29T01:34:05.288Z","2023-06-29T01:34:09.274Z",TRUE,"pitch","0433487e-c8ac-4f09-be39-9475f29c8288",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.79,1.84,NA,112.75,141.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.6,2,2,0.3933,6.1302,30.5493,-22.2321,-10.0173,5.0591,0.1114,3.603,9.8834,-139.1407,-2.5044,-2.1813,50.0027,5.9842,-19.6866,37.2,6,24,2132,239,NA,NA,NA,NA,NA,NA,FALSE,-21,8.9,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",6,"2023-06-29T01:33:47.616Z","2023-06-29T01:33:52.752Z",TRUE,"pitch","64cfc704-1023-4f70-8f01-6a9da74deb5b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6542,1.7024,NA,147.41,134.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.8,11,2,0.3929,6.3798,29.4714,-25.5414,-9.7315,3.3639,-0.7979,3.8681,7.3841,-139.0981,-0.7808,-2.2147,50.0028,5.837,-19.1825,34.8,6,24,2111,236,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.1,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",5,"2023-06-29T01:33:28.063Z","2023-06-29T01:33:32.363Z",TRUE,"pitch","c62db0b9-c50d-4720-bb19-e839197c2cdb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.79,1.84,NA,120.31,168.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.2,5,2,0.3954,6.3336,31.1792,-23.3693,-11.0189,4.5315,-0.087,2.6031,9.7395,-138.5607,-4.4709,-2.2172,50.0037,5.8007,-21.4112,38.4,6,24,2221,236,NA,NA,NA,NA,NA,NA,FALSE,-22.8,7.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",4,"2023-06-29T01:33:13.011Z","2023-06-29T01:33:18.634Z",TRUE,"pitch","f89fa326-0896-4bf9-9bef-8b81b399b18c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4485,1.7539,NA,150.83,159.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.8,11,2,0.3965,6.2348,31.6113,-21.7102,-10.478,5.4192,-0.8875,2.936,7.401,-138.2858,-4.1328,-2.2408,50.0064,5.9115,-20.243,39.6,6,24,2298,234,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.1,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T01:32:35.933Z","2023-06-29T01:32:35.971Z",FALSE,"action",NA,NA,"Defensive switch from left field to right field for Connor Joe.","Defensive Switch",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656582,"/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","100","62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T01:32:35.971Z","2023-06-29T01:32:35.972Z",FALSE,"action",NA,NA,"Defensive Substitution: Jason Delay replaces right fielder Henry Davis, batting 3rd, playing catcher.","Defensive Sub",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641511,"/api/v1/people/641511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","301","62","atBat","Groundout","field_out","Fernando Tatis Jr. grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,1,7,62,"top",8,"2023-06-29T01:33:10.774Z","2023-06-29T01:34:30.843Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,680779,"/api/v1/people/680779",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
