"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745994,"2024-05-11",3,"2024-05-12T01:45:11.932Z","2024-05-12T01:45:15.958Z",TRUE,"pitch","d18a6904-ea7e-4511-98d5-4a22a2f1ac4c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.44,1.62,NA,154.66,183.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,3,5,67,"top",8,"2024-05-12T01:44:05.728Z","2024-05-12T01:45:15.958Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.4,13,0.91,0.4045,7.2826,29.472,-21.4158,2.3739,5.7965,-0.988,2.0515,-10.7895,-135.3789,-4.2,2.7403,50.0043,5.1214,4.4076,6,4.8,24,2083,133,NA,NA,NA,NA,NA,NA,TRUE,-21.8,9.7,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",2,"2024-05-12T01:44:53.195Z","2024-05-12T01:44:56.698Z",TRUE,"pitch","b9afde83-e9cf-4a6b-8f7f-579957ca70db",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.44,1.62,NA,151.95,181.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,3,5,67,"top",8,"2024-05-12T01:44:05.728Z","2024-05-12T01:45:15.958Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.3,13,2,0.4532,7.2884,26.3403,-36.1489,-6.0555,-2.6961,-0.9168,2.1193,-7.716,-121.3935,1.0211,3.1036,50.0026,4.8688,-8.9299,15.6,10.8,24,1972,301,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-4.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",1,"2024-05-12T01:44:35.751Z","2024-05-12T01:44:39.292Z",TRUE,"pitch","569d5668-f449-43e5-ab29-c08a07955d38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4925,1.7512,NA,175.26,203.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,3,5,67,"top",8,"2024-05-12T01:44:05.728Z","2024-05-12T01:45:15.958Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.6,13,2,0.4253,7.3413,26.6229,-27.8086,2.3689,2.6008,-1.5285,1.3166,-12.3877,-128.767,-3.2795,3.0361,50.0052,4.7572,3.9817,3.6,7.2,24,2286,133,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.2,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",0,"2024-05-12T01:44:20.255Z","2024-05-12T01:44:24.511Z",TRUE,"pitch","b8eed940-ce13-4970-af56-58eb7e5bde85",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5511,1.8204,NA,131.72,174.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,3,5,67,"top",8,"2024-05-12T01:44:05.728Z","2024-05-12T01:45:15.958Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.9,4,0.94,0.4068,7.2328,28.1933,-17.1652,4.7632,8.1713,-0.3861,2.3925,-10.0517,-134.4563,-3.9847,2.7761,50.0067,5.1061,8.7543,20.4,4.8,24,2280,126,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.2,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",2,"2024-05-12T01:43:44.859Z","2024-05-12T01:43:55.219Z",TRUE,"pitch","ab8c3761-1ed8-4a14-a937-26162a466ed4",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.6,1.78,NA,123.61,179.6,"ground_ball","medium","9",191.37,107.15,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Matt Carpenter singles on a ground ball to right fielder Jake Bauers.",0,3,5,66,"top",8,"2024-05-12T01:43:04.681Z","2024-05-12T01:43:55.219Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.2,8,0.94,0.406,7.3729,27.3053,-18.1514,5.5674,7.5946,-0.1734,2.1919,-9.5792,-134.5651,-4.1364,2.698,50.0043,5.0232,10.2826,24,4.8,24,2172,132,95.3,1,53,NA,NA,NA,FALSE,-18.7,13.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,572761,"Matt Carpenter","/api/v1/people/572761",NA,NA,NA,NA
745994,"2024-05-11",1,"2024-05-12T01:43:28.794Z","2024-05-12T01:43:31.794Z",TRUE,"pitch","81cb7d22-7633-48f6-ae8a-60c0a5d4c1e8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.6,1.78,NA,124.95,155.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Matt Carpenter singles on a ground ball to right fielder Jake Bauers.",0,3,5,66,"top",8,"2024-05-12T01:43:04.681Z","2024-05-12T01:43:55.219Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.1,2,0.81,0.4144,7.31,28.9027,-21.1176,1.965,6.2535,-0.2085,3.0706,-8.8211,-132.3051,-1.1589,2.9173,50.0047,5.0658,3.4771,4.8,4.8,24,2259,134,NA,NA,NA,NA,NA,NA,FALSE,-21.8,11.3,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",0,"2024-05-12T01:43:15.830Z","2024-05-12T01:43:22.598Z",TRUE,"pitch","6bb94909-0928-46f2-b918-b017e949d7d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8483,1.8722,NA,153.6,189.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Matt Carpenter singles on a ground ball to right fielder Jake Bauers.",0,3,5,66,"top",8,"2024-05-12T01:43:04.681Z","2024-05-12T01:43:55.219Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.4,13,2,0.4643,7.3189,26.3824,-37.745,-7.8904,-3.9683,-0.9601,1.8381,-7.235,-118.7429,1.1136,3.1707,50.0032,4.8436,-11.0736,18,12,24,2200,301,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-6.5,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",3,"2024-05-12T01:42:45.674Z","2024-05-12T01:42:49.347Z",TRUE,"pitch","d8eed281-4aa8-4f95-9b8e-2c8c1f3189eb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.27,1.44,NA,158.18,201.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Iván Herrera strikes out swinging.",0,3,5,65,"top",8,"2024-05-12T01:41:42.255Z","2024-05-12T01:42:49.347Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.5,13,2,0.4576,7.303,27.7926,-38.4947,-7.946,-4.3728,-1.0803,1.3704,-7.7693,-120.6138,0.1195,3.2391,50.0047,4.7712,-11.4765,19.2,12,24,2141,299,NA,NA,NA,NA,NA,NA,TRUE,-47.9,-7.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",2,"2024-05-12T01:42:25.701Z","2024-05-12T01:42:30.977Z",TRUE,"pitch","47b6f43d-a57b-4bce-86a9-778b0dd7b133",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.44,NA,127.9,153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Iván Herrera strikes out swinging.",0,3,5,65,"top",8,"2024-05-12T01:41:42.255Z","2024-05-12T01:42:49.347Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.7,1,0.91,0.4076,7.3964,27.7443,-18.6803,3.8323,7.3718,-0.286,3.1606,-9.9197,-134.1344,-1.6388,2.9546,50.0032,5.1051,7.0159,14.4,4.8,24,2220,128,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",1,"2024-05-12T01:42:12.300Z","2024-05-12T01:42:16.155Z",TRUE,"pitch","902c1afa-c9a4-46c5-8f3e-d785df11ab9a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6132,1.7461,NA,181.37,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Iván Herrera strikes out swinging.",0,3,5,65,"top",8,"2024-05-12T01:41:42.255Z","2024-05-12T01:42:49.347Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.7,13,0.92,0.4092,7.1515,26.7756,-21.0091,5.8843,6.1445,-1.6888,2.1914,-13.7127,-133.4816,-3.6584,2.734,50.0042,5.0791,10.6961,20.4,4.8,24,2207,130,NA,NA,NA,NA,NA,NA,FALSE,-21.8,10.6,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",0,"2024-05-12T01:41:58.818Z","2024-05-12T01:42:03.384Z",TRUE,"pitch","b1578a52-930d-4656-817c-91fa93ae956d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6228,1.6753,NA,100.7,161.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Iván Herrera strikes out swinging.",0,3,5,65,"top",8,"2024-05-12T01:41:42.255Z","2024-05-12T01:42:49.347Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.5,6,0.91,0.4089,7.3616,26.7161,-20.1365,4.9266,6.6114,0.4275,2.8721,-8.4246,-133.5594,-2.3439,2.9717,50.0018,5.1973,8.969,19.2,4.8,24,2216,127,NA,NA,NA,NA,NA,NA,FALSE,-20.5,11.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",5,"2024-05-12T01:41:21.496Z","2024-05-12T01:41:28.336Z",TRUE,"pitch","8613d2bb-9081-409f-b81f-d81cba1fe45c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.46,1.67,NA,150.95,161.78,"ground_ball","medium","5",105.58,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Dylan Carlson grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",0,3,5,64,"top",8,"2024-05-12T01:40:28.013Z","2024-05-12T01:41:28.336Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.9,11,0.91,0.4069,7.1551,28.2222,-20.5025,4.6712,6.3528,-0.8908,2.8518,-11.83,-134.4325,-2.1337,2.9531,50.0003,5.106,8.5799,16.8,4.8,24,2236,128,52.9,10,72,NA,NA,NA,TRUE,-20.8,11.3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",2,"2024-05-12T01:40:30.281Z","2024-05-12T01:40:34.944Z",TRUE,"pitch","38197bd9-371d-4b34-ba4c-e836673557a8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5767,1.886,NA,106.4,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Dylan Carlson grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",0,3,5,64,"top",8,"2024-05-12T01:40:28.013Z","2024-05-12T01:41:28.336Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.8,3,0.9,0.4341,7.254,23.5269,-30.3558,1.8141,1.1245,0.2781,3.1261,-7.5727,-125.7749,1.209,3.0814,50.0025,5.0858,2.932,3.6,7.2,24,1928,148,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.5,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",4,"2024-05-12T01:41:02.263Z","2024-05-12T01:41:07.263Z",FALSE,"no_pitch","6db834b1-67d8-4a2f-8772-725f3cb7f5ce",1,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Dylan Carlson grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",0,3,5,64,"top",8,"2024-05-12T01:40:28.013Z","2024-05-12T01:41:28.336Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",663542,"Bryan Hudson",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",0,"2024-05-12T01:38:47.901Z","2024-05-12T01:40:00.083Z",FALSE,"action",NA,NA,"Pitching Change: Bryan Hudson replaces Hoby Milner.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663542,"/api/v1/people/663542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Groundout","field_out","Dylan Carlson grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",0,3,5,64,"top",8,"2024-05-12T01:40:28.013Z","2024-05-12T01:41:28.336Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745994,"2024-05-11",1,"2024-05-12T01:40:00.083Z","2024-05-12T01:40:30.281Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Dylan Carlson replaces Michael Siani.","Offensive Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666185,"/api/v1/people/666185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","502","64","atBat","Groundout","field_out","Dylan Carlson grounds out, third baseman Joey Ortiz to first baseman Rhys Hoskins.",0,3,5,64,"top",8,"2024-05-12T01:40:28.013Z","2024-05-12T01:41:28.336Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",663542,"Bryan Hudson","/api/v1/people/663542","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,672279,"/api/v1/people/672279",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
