"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718772,"2023-03-30",3,"2023-03-31T00:00:41.677Z","2023-03-31T00:00:47.549Z",TRUE,"pitch","37ee30ce-4318-4650-9e39-bd3548027c6c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.31,1.55,NA,106.94,162.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,10,9,95,"bottom",9,"2023-03-30T23:59:51.173Z","2023-03-31T00:00:47.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.9,2,0.9,0.4254,7.347,23.0601,-33.0579,4.1078,-0.5252,0.264,2.8432,4.4392,-128.09,-1.9043,-2.0165,50.0027,6.1477,6.9184,13.2,8.4,24,2248,67,NA,NA,NA,NA,NA,NA,TRUE,-36,-1.1,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-31T00:00:24.065Z","2023-03-31T00:00:27.264Z",TRUE,"pitch","cf316ed5-5046-43f5-85e2-ed39442aca19",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.31,1.55,NA,127.12,157.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,10,9,95,"bottom",9,"2023-03-30T23:59:51.173Z","2023-03-31T00:00:47.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.8,2,0.9,0.3879,7.6079,31.8425,-11.8187,-1.9005,10.0806,-0.2655,3.0259,7.1202,-141.1526,-5.2745,-2.5729,50.0065,5.6784,-3.8388,9.6,2.4,24,2324,212,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-31T00:00:08.802Z","2023-03-31T00:00:12.876Z",TRUE,"pitch","b8b65c3c-33e3-4b4f-a96b-b0d2a8017c20",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2652,1.4544,NA,97.48,174.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,10,9,95,"bottom",9,"2023-03-30T23:59:51.173Z","2023-03-31T00:00:47.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.8,6,0.9,0.4353,7.4173,25.0136,-34.4691,2.8119,-1.4324,0.512,2.3713,6.9701,-125.7455,-1.1469,-2.6588,50.0024,5.6249,4.5096,9.6,8.4,24,2153,89,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-2.6,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T23:59:54.294Z","2023-03-30T23:59:57.861Z",TRUE,"pitch","c29aab04-1d99-40d5-b4e3-3f96ed807c4e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1832,1.3455,NA,93.02,197.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,10,9,95,"bottom",9,"2023-03-30T23:59:51.173Z","2023-03-31T00:00:47.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.6,9,0.9,0.4392,7.6307,22.5367,-32.3505,5.3484,-0.1087,0.6291,1.5173,6.4036,-124.2326,-3.4251,-2.6672,50.0043,5.5746,8.4455,15.6,8.4,24,2397,72,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.7,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",5,"2023-03-30T23:59:21.839Z","2023-03-30T23:59:30.010Z",TRUE,"pitch","a4e56f79-3141-4356-8f3e-76fa333df7be",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.38,1.61,NA,142.82,202.57,"ground_ball","medium","4",142.2,160.73,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,10,9,94,"bottom",9,"2023-03-30T23:57:56.447Z","2023-03-30T23:59:30.010Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81.8,13,0.91,0.4287,7.2913,21.0204,-35.5152,3.0722,-2.0145,-0.6773,1.341,4.3035,-126.7829,-3.8376,-2.7829,50.0013,5.6493,5.1008,8.4,8.4,24,2130,70,72.4,-18,5,NA,NA,NA,TRUE,-39.7,-4.2,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",4,"2023-03-30T23:59:03.063Z","2023-03-30T23:59:06.242Z",TRUE,"pitch","4693f29f-d93c-4b90-ad38-6fcb8cf58d43",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2652,1.6406,NA,133.06,245.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,10,9,94,"bottom",9,"2023-03-30T23:57:56.447Z","2023-03-30T23:59:30.010Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.7,13,0.9,0.4243,7.5017,24.0501,-33.1393,2.8103,-0.5748,-0.4214,-0.243,3.3934,-128.5805,-9.1485,-2.118,50.0002,5.8947,4.7533,8.4,8.4,24,2324,63,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-2.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-30T23:58:35.866Z","2023-03-30T23:58:38.866Z",TRUE,"pitch","599570f2-9deb-4bbd-82f8-696a79b7143b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.61,NA,119.61,169.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,10,9,94,"bottom",9,"2023-03-30T23:57:56.447Z","2023-03-30T23:59:30.010Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.7,5,0.9,0.3931,7.6345,30.9255,-12.6131,-3.0396,9.946,-0.0686,2.5736,7.6544,-139.279,-6.2746,-2.4561,50.0051,5.6878,-5.9799,16.8,3.6,24,2193,205,NA,NA,NA,NA,NA,NA,FALSE,-13,16.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-30T23:58:19.213Z","2023-03-30T23:58:23.687Z",TRUE,"pitch","88e41555-9124-4053-9d25-c8442a9d5617",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3781,1.6672,NA,145.3,140.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,10,9,94,"bottom",9,"2023-03-30T23:57:56.447Z","2023-03-30T23:59:30.010Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.6,11,0.91,0.3811,7.4446,30.377,-11.6504,-2.2559,9.7917,-0.7425,3.6567,5.9196,-143.2379,-4.1789,-2.5349,50.0036,5.8525,-4.7296,15.6,2.4,24,2262,202,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T23:58:04.641Z","2023-03-30T23:58:08.659Z",TRUE,"pitch","1ea99a65-6ee2-43c4-b641-3f9c3731a77a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2897,1.6383,NA,159.51,164.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,10,9,94,"bottom",9,"2023-03-30T23:57:56.447Z","2023-03-30T23:59:30.010Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90.2,11,0.91,0.3829,7.5054,30.6964,-12.137,-3.1447,9.6521,-1.1151,2.762,5.0905,-142.6781,-6.2885,-2.5082,50.0046,5.7488,-6.5297,21.6,2.4,24,2299,205,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",3,"2023-03-30T23:58:53.929Z","2023-03-30T23:59:03.063Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"94","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,10,9,94,"bottom",9,"2023-03-30T23:57:56.447Z","2023-03-30T23:59:30.010Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",3,"2023-03-30T23:57:36.014Z","2023-03-30T23:57:43.294Z",TRUE,"pitch","78fb0d27-81c2-4bc2-a98c-49b2a5806138",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.19,1.49,NA,123.39,213.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","atBat","Strikeout","strikeout","Tommy Edman strikes out swinging.",0,10,9,93,"bottom",9,"2023-03-30T23:57:05.595Z","2023-03-30T23:57:43.294Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.4,13,0.9,0.43,7.289,23.1596,-33.7743,2.8669,-0.9676,-0.1676,0.9457,4.5027,-126.8153,-5.7753,-2.331,50.0057,5.9107,4.7233,8.4,8.4,24,2114,68,NA,NA,NA,NA,NA,NA,TRUE,-38.4,-2.8,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-30T23:57:21.082Z","2023-03-30T23:57:25.688Z",TRUE,"pitch","4df12cf0-0ca4-42cd-94dd-8964380b5a74",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.19,1.49,NA,128.35,203.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","atBat","Strikeout","strikeout","Tommy Edman strikes out swinging.",0,10,9,93,"bottom",9,"2023-03-30T23:57:05.595Z","2023-03-30T23:57:43.294Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.6,13,0.91,0.4322,7.366,25.0585,-35.3263,3.001,-1.9383,-0.2979,1.2998,4.6978,-126.5686,-4.0896,-2.5655,50.0012,5.7556,4.8839,8.4,9.6,24,2143,80,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4.2,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-30T23:57:07.699Z","2023-03-30T23:57:11.282Z",TRUE,"pitch","e3f2a89b-e69f-43af-ae43-2d2460f8876f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2652,1.5342,NA,125.69,168.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","atBat","Strikeout","strikeout","Tommy Edman strikes out swinging.",0,10,9,93,"bottom",9,"2023-03-30T23:57:05.595Z","2023-03-30T23:57:43.294Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82,5,0.9,0.425,7.3267,22.7667,-32.1392,2.5165,0.0179,-0.2279,2.6152,5.3324,-128.1499,-1.759,-2.6504,50.0013,5.786,4.2463,8.4,8.4,24,2068,84,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T23:56:06.994Z","2023-03-30T23:57:07.699Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Yimi Garcia.","Pitching Substitution",10,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"93","atBat","Strikeout","strikeout","Tommy Edman strikes out swinging.",0,10,9,93,"bottom",9,"2023-03-30T23:57:05.595Z","2023-03-30T23:57:43.294Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-30T23:54:17.014Z","2023-03-30T23:54:26.336Z",TRUE,"pitch","7cd26481-df7c-4b9c-a1c8-780f30445bd7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.07,1.38,NA,104.17,159.15,"fly_ball","medium","9",174.17,75.09,NA,NA,NA,NA,NA,NA,NA,NA,"92","atBat","Flyout","field_out","Daulton Varsho flies out to right fielder Jordan Walker.",0,10,9,92,"top",9,"2023-03-30T23:54:00.137Z","2023-03-30T23:54:26.336Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.1,3,0.89,0.3896,6.8139,32.8164,-8.1582,-0.7461,12.005,0.3367,2.9492,2.3421,-140.7531,-6.1241,-0.4104,50.0036,5.6854,-1.4927,6,2.4,24,2645,203,96.3,37,331,NA,NA,NA,TRUE,-8.6,20.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T23:54:00.938Z","2023-03-30T23:54:04.327Z",TRUE,"pitch","4b8b3e81-30e5-4690-a386-3b1fad5b471e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1589,1.4278,NA,145.86,120.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","atBat","Flyout","field_out","Daulton Varsho flies out to right fielder Jordan Walker.",0,10,9,92,"top",9,"2023-03-30T23:54:00.137Z","2023-03-30T23:54:26.336Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.6,11,0.9,0.3822,6.5482,34.6819,-10.2452,-2.0851,10.5573,-0.757,4.3727,-0.2448,-143.5549,-2.6919,-0.3998,50.0064,5.9648,-4.3322,21.6,2.4,24,2655,199,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
