"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717783,"2023-06-13",4,"2023-06-14T02:34:21.820Z","2023-06-14T02:34:55.477Z",TRUE,"pitch","a2729639-9570-452f-988d-abe21dfd3054",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.54,1.69,NA,137.59,164.82,"fly_ball","medium","7",43.42,77.85,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Carlos Correa homers (9) on a fly ball to left field. Donovan Solano scores.",2,5,7,77,"bottom",9,"2023-06-14T02:33:37.892Z","2023-06-14T02:34:55.477Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.6,4,0.88,0.4395,7.7461,23.9702,-30.2416,-11.7428,1.2256,-0.5403,2.7393,7.224,-124.4299,0.0206,-1.9492,50.0023,5.2279,-18.4915,30,8.4,24,2584,272,108.6,23,408,NA,NA,NA,FALSE,-34.8,2.5,19.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",3,"2023-06-14T02:34:01.108Z","2023-06-14T02:34:04.348Z",TRUE,"pitch","c1a50818-9643-481b-83a6-94d5776a0a87",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5192,1.6602,NA,124.36,119.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Carlos Correa homers (9) on a fly ball to left field. Donovan Solano scores.",2,5,7,77,"bottom",9,"2023-06-14T02:33:37.892Z","2023-06-14T02:34:55.477Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.9,11,0.89,0.4058,8.0922,27.5986,-17.3167,-6.2494,8.038,-0.1932,4.3995,6.7774,-134.6775,0.7693,-1.9232,50.0008,5.3295,-11.5486,31.2,4.8,24,2198,226,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15,10,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",2,"2023-06-14T02:33:40.209Z","2023-06-14T02:33:44.244Z",TRUE,"pitch","ed94fa62-8075-421a-ba3d-b11b3fdf2a64",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5475,1.6602,NA,144.64,193.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Carlos Correa homers (9) on a fly ball to left field. Donovan Solano scores.",2,5,7,77,"bottom",9,"2023-06-14T02:33:37.892Z","2023-06-14T02:34:55.477Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77.4,7,0.88,0.4489,7.8189,22.1134,-31.5154,-10.2308,0.4362,-0.7252,1.6937,6.2842,-121.6526,-2.1428,-2.0024,50.0036,5.2972,-15.4555,24,9.6,24,2652,274,NA,NA,NA,NA,NA,NA,FALSE,-38.4,0.6,17.2,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",0,"2023-06-14T02:32:02.722Z","2023-06-14T02:33:18.058Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Carlos Correa homers (9) on a fly ball to left field. Donovan Solano scores.",2,5,7,77,"bottom",9,"2023-06-14T02:33:37.892Z","2023-06-14T02:34:55.477Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",1,"2023-06-14T02:33:18.058Z","2023-06-14T02:33:21.096Z",FALSE,"pickoff","d192ddc6-bfa7-44ec-a87c-889352bae595",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Carlos Correa homers (9) on a fly ball to left field. Donovan Solano scores.",2,5,7,77,"bottom",9,"2023-06-14T02:33:37.892Z","2023-06-14T02:34:55.477Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",5,"2023-06-14T02:31:27.593Z","2023-06-14T02:31:37.716Z",TRUE,"pitch","cd63b8e5-423a-42fe-9512-27edb33c8c78",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.12,1.46,NA,119.56,195.06,"line_drive","medium","8",150.66,89.77,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Donovan Solano singles on a line drive to center fielder Joey Wiemer. Willi Castro scores.",1,5,5,76,"bottom",9,"2023-06-14T02:30:00.222Z","2023-06-14T02:31:37.716Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.1,8,0.89,0.4437,7.8033,24.0283,-32.6561,-11.2766,-0.3137,-0.0673,1.6193,8.2427,-123.3442,-2.1484,-1.9837,50.0012,5.2493,-17.412,25.2,9.6,24,2752,275,98.3,13,244,NA,NA,NA,FALSE,-38.9,-0.8,18.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",3,"2023-06-14T02:30:47.099Z","2023-06-14T02:30:53.414Z",TRUE,"pitch","eba9ffb9-6cb3-423f-9c87-02a69cfd4036",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.915,1.3187,NA,87.84,157.95,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"76","atBat","Single","single","Donovan Solano singles on a line drive to center fielder Joey Wiemer. Willi Castro scores.",1,5,5,76,"bottom",9,"2023-06-14T02:30:00.222Z","2023-06-14T02:31:37.716Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,3,0.9,0.4035,8.0326,29.2058,-13.037,-7.8683,10.2483,0.765,2.9936,9.8306,-135.6705,-3.8089,-1.8802,50.0029,5.3221,-14.6937,42,3.6,24,2341,220,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.9,12.2,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",1,"2023-06-14T02:30:02.369Z","2023-06-14T02:30:06.513Z",TRUE,"pitch","43713349-ad5f-42c2-b0a9-726f37425919",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9949,1.3117,NA,144.49,209.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Donovan Solano singles on a line drive to center fielder Joey Wiemer. Willi Castro scores.",1,5,5,76,"bottom",9,"2023-06-14T02:30:00.222Z","2023-06-14T02:31:37.716Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.3,13,0.9,0.4535,7.9356,24.2036,-31.1229,-13.2411,0.7106,-0.7211,1.0977,7.134,-120.9026,-3.1935,-1.9941,50.0026,5.1753,-19.546,30,9.6,24,2760,275,NA,NA,NA,NA,NA,NA,FALSE,-39,0.7,22.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",0,"2023-06-14T02:29:49.998Z","2023-06-14T02:30:02.369Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Willi Castro replaces Edouard Julien.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","101","76","atBat","Single","single","Donovan Solano singles on a line drive to center fielder Joey Wiemer. Willi Castro scores.",1,5,5,76,"bottom",9,"2023-06-14T02:30:00.222Z","2023-06-14T02:31:37.716Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,666397,"/api/v1/people/666397",1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717783,"2023-06-13",2,"2023-06-14T02:30:24.985Z","2023-06-14T02:30:28.809Z",FALSE,"pickoff","45434eac-46fd-4674-9f93-0bbb203006d3",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Donovan Solano singles on a line drive to center fielder Joey Wiemer. Willi Castro scores.",1,5,5,76,"bottom",9,"2023-06-14T02:30:00.222Z","2023-06-14T02:31:37.716Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
