"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716535,"2023-09-18",2,"2023-09-19T00:53:51.339Z","2023-09-19T00:54:01.117Z",TRUE,"pitch","de486eb7-b5a5-4153-9590-8794820e4a68",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.5,1.72,NA,98.38,175.78,"fly_ball","hard","8",136.89,62.16,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Jorge Soler flies out sharply to center fielder Brandon Nimmo.",0,1,1,59,"bottom",8,"2023-09-19T00:53:00.542Z","2023-09-19T00:54:01.117Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.7,6,0.9,0.4437,6.9569,26.1407,-32.1431,4.217,0.0222,0.4886,2.3335,5.1981,-123.7414,0.2541,-2.1923,50.0048,4.9364,6.4978,13.2,8.4,24,2254,109,102.7,40,342,NA,NA,NA,TRUE,-37.7,0.4,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",1,"2023-09-19T00:53:35.067Z","2023-09-19T00:53:38.726Z",TRUE,"pitch","539af5c2-f5da-4e4b-bc72-9995a8fd34d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5009,1.6784,NA,67.77,211.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Jorge Soler flies out sharply to center fielder Brandon Nimmo.",0,1,1,59,"bottom",8,"2023-09-19T00:53:00.542Z","2023-09-19T00:54:01.117Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.8,14,0.9,0.439,6.8877,26.8451,-30.0265,3.8317,1.3654,1.2916,1.0254,7.325,-125.102,-3.16,-2.1801,50.0035,4.7838,6.0318,13.2,8.4,24,2219,128,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.9,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",0,"2023-09-19T00:53:19.596Z","2023-09-19T00:53:23.581Z",TRUE,"pitch","1d4e9e9f-cf2a-450e-acfe-a8c9fe80e354",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4605,1.6784,NA,75.59,170.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Jorge Soler flies out sharply to center fielder Brandon Nimmo.",0,1,1,59,"bottom",8,"2023-09-19T00:53:00.542Z","2023-09-19T00:54:01.117Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,76.8,14,0.9,0.45,7.2697,24.5212,-30.9055,3.9817,0.8463,1.0863,2.5248,6.6204,-121.8347,0.6601,-2.1863,50.0023,4.9267,5.97,13.2,8.4,24,2196,98,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.9,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",0,"2023-09-19T00:52:43.416Z","2023-09-19T00:52:52.434Z",TRUE,"pitch","b2a0ec0e-1b6d-48fb-b6fe-953dbe600691",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.14,1.48,NA,129.13,147.24,"popup","medium","6",112,140.78,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Luis Arraez pops out to shortstop Francisco Lindor.",0,1,1,58,"bottom",8,"2023-09-19T00:52:24.030Z","2023-09-19T00:52:52.434Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.2,11,0.91,0.4019,7.0023,31.8628,-14.448,-3.4752,9.4407,-0.3182,3.3904,6.4269,-136.6091,-1.3332,-2.2566,50.0063,4.8844,-6.5282,19.2,3.6,24,2311,212,89.3,65,156,NA,NA,NA,TRUE,-14.2,16.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",5,"2023-09-19T00:52:08.064Z","2023-09-19T00:52:18.075Z",TRUE,"pitch","78edd878-4424-4a54-88b6-260e2d932d1b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.11,1.39,NA,111.59,170.78,"popup","medium","3",160.59,175.85,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Jacob Stallings pops out to first baseman Pete Alonso in foul territory.",0,1,1,57,"bottom",8,"2023-09-19T00:50:55.485Z","2023-09-19T00:52:18.075Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.5,5,0.91,0.4008,7.0276,32.6858,-14.5633,-5.2466,9.3338,0.1419,2.5185,8.1111,-137.0822,-3.4627,-2.1852,50.0057,4.8038,-9.9032,27.6,3.6,24,2217,221,84.4,71,108,NA,NA,NA,TRUE,-14.8,16.3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",3,"2023-09-19T00:51:34.113Z","2023-09-19T00:51:37.678Z",TRUE,"pitch","0192326a-f5e0-4189-882a-09dc86bd54b0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,2.899,1.3289,NA,64.04,184.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Jacob Stallings pops out to first baseman Pete Alonso in foul territory.",0,1,1,57,"bottom",8,"2023-09-19T00:50:55.485Z","2023-09-19T00:52:18.075Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86,14,0.91,0.4001,7.1008,31.8503,-13.3569,-3.8991,9.9252,1.3893,2.0067,10.6187,-137.1864,-5.3988,-2.0341,50.0042,4.9192,-7.3947,19.2,3.6,24,2284,214,NA,NA,NA,NA,NA,NA,FALSE,-14,16.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",4,"2023-09-19T00:51:47.562Z","2023-09-19T00:51:52.562Z",FALSE,"no_pitch","5deb4408-08d6-4b30-a164-5bbc4ab2f3aa",3,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Jacob Stallings pops out to first baseman Pete Alonso in foul territory.",0,1,1,57,"bottom",8,"2023-09-19T00:50:55.485Z","2023-09-19T00:52:18.075Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",607732,"Jacob Stallings",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",2,"2023-09-19T00:51:14.883Z","2023-09-19T00:51:18.014Z",TRUE,"pitch","878ce705-fba1-4a81-855e-9beb555a066d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.9311,1.2896,NA,69.43,208.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Jacob Stallings pops out to first baseman Pete Alonso in foul territory.",0,1,1,57,"bottom",8,"2023-09-19T00:50:55.485Z","2023-09-19T00:52:18.075Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.1,14,0.91,0.4009,7.0037,30.4043,-13.471,-3.7768,9.8947,1.2479,1.1039,10.2304,-136.6833,-7.327,-2.0545,50.0049,4.7464,-7.1419,18,3.6,24,2322,218,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",1,"2023-09-19T00:50:57.757Z","2023-09-19T00:51:01.374Z",TRUE,"pitch","7d24a3ee-b018-46b2-9289-1da0e5562409",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9487,1.3091,NA,41.78,169.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Jacob Stallings pops out to first baseman Pete Alonso in foul territory.",0,1,1,57,"bottom",8,"2023-09-19T00:50:55.485Z","2023-09-19T00:52:18.075Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,12,0.91,0.4043,6.9538,30.4714,-15.2967,-3.6415,9.087,1.9735,2.5586,11.8463,-135.6189,-3.3431,-1.9837,50.0026,4.8783,-6.7645,14.4,3.6,24,2174,217,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",0,"2023-09-19T00:49:17.913Z","2023-09-19T00:50:57.757Z",FALSE,"action",NA,NA,"Pitching Change: Phil Bickford replaces Grant Hartwig.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641360,"/api/v1/people/641360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Pop Out","field_out","Jacob Stallings pops out to first baseman Pete Alonso in foul territory.",0,1,1,57,"bottom",8,"2023-09-19T00:50:55.485Z","2023-09-19T00:52:18.075Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",3,"2023-09-19T00:48:19.288Z","2023-09-19T00:48:24.409Z",TRUE,"pitch","a926d133-d045-4439-8844-58af0e2fc1a7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.1317,1.3845,NA,115.49,191.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,1,1,56,"top",8,"2023-09-19T00:46:46.280Z","2023-09-19T00:48:24.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.9,8,0.87,0.4396,6.867,23.8072,-21.3746,4.997,6.861,0.0396,1.7534,5.1002,-124.3641,-4.6208,-2.6834,50.0039,5.3976,7.8639,21.6,6,24,2723,102,NA,NA,NA,NA,NA,NA,TRUE,-25.7,11.6,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",2,"2023-09-19T00:47:54.647Z","2023-09-19T00:47:58.064Z",TRUE,"pitch","e3ac9c0e-8820-4c6a-aeb0-ab20b1903bcf",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.36,1.59,NA,97.46,206.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,1,1,56,"top",8,"2023-09-19T00:46:46.280Z","2023-09-19T00:48:24.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.2,14,0.89,0.4388,6.7168,24.6688,-24.4581,4.9051,4.8903,0.5125,1.1986,5.8303,-124.7259,-5.8164,-2.4912,50.0046,5.5731,7.7417,19.2,7.2,24,2832,85,NA,NA,NA,NA,NA,NA,FALSE,-29.4,7.8,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",1,"2023-09-19T00:47:33.054Z","2023-09-19T00:47:37.214Z",TRUE,"pitch","c934a907-2426-4c5c-b71f-1c2cb2ddc013",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3904,1.5279,NA,73.52,177.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,1,1,56,"top",8,"2023-09-19T00:46:46.280Z","2023-09-19T00:48:24.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,86.1,14,0.92,0.4012,6.9061,29.6965,-9.722,1.0436,11.8888,1.1408,2.2723,8.6074,-136.4595,-7.4415,-2.1881,50,5.7024,1.9669,18,2.4,24,2714,191,NA,NA,NA,NA,NA,NA,FALSE,-10.9,20.2,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",0,"2023-09-19T00:47:12.158Z","2023-09-19T00:47:16.143Z",TRUE,"pitch","02e93917-9f89-432b-907b-5fbd2b06e306",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.471,1.5526,NA,131.87,172.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,1,1,56,"top",8,"2023-09-19T00:46:46.280Z","2023-09-19T00:48:24.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.9,85.2,4,0.91,0.4051,6.7926,28.8773,-12.5771,1.7664,10.5824,-0.3901,2.4703,5.2079,-135.0963,-6.1452,-2.5709,50.0058,5.6553,3.2718,16.8,3.6,24,2640,188,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716535,"2023-09-18",4,"2023-09-19T00:46:38.457Z","2023-09-19T00:46:43.801Z",TRUE,"pitch","3819742c-cbce-4226-a6b6-2d9d3ee8602e",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,2.9725,1.3229,NA,155.56,176.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","DJ Stewart called out on strikes.",0,1,1,55,"top",8,"2023-09-19T00:44:33.867Z","2023-09-19T00:46:43.801Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.1,85.3,11,0.91,0.4043,6.8803,29.3184,-13.6489,0.9993,9.9641,-1.0116,2.3052,4.1792,-135.4266,-6.2578,-2.704,50.0036,5.599,1.8571,10.8,3.6,24,2780,194,NA,NA,NA,NA,NA,NA,TRUE,-14.6,16.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596019,"Francisco Lindor","/api/v1/people/596019",607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA
716535,"2023-09-18",3,"2023-09-19T00:46:13.681Z","2023-09-19T00:46:17.552Z",TRUE,"pitch","cc312d94-592d-4846-b48c-473c35e6b394",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.14,1.44,NA,130.96,174.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","DJ Stewart called out on strikes.",0,1,1,55,"top",8,"2023-09-19T00:44:33.867Z","2023-09-19T00:46:43.801Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.9,85.3,4,0.92,0.4049,6.8992,28.6965,-12.2691,1.8482,10.7323,-0.3661,2.3715,5.4306,-135.145,-6.1988,-2.6396,50.005,5.5522,3.4276,18,3.6,24,2693,195,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.4,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
