"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717221,"2023-07-29",2,"2023-07-30T01:32:25.538Z","2023-07-30T01:32:29.105Z",TRUE,"pitch","ef05694a-8587-4365-b839-c93a7349aa9c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5113,1.8006,NA,33.54,151.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Austin Slater walks. Michael Conforto to 3rd. Mike Yastrzemski to 2nd.",0,0,2,62,"bottom",8,"2023-07-30T01:31:15.186Z","2023-07-30T01:33:25.687Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88,12,0.91,0.3936,6.4759,27.7467,-23.5947,-8.3263,4.367,2.1894,3.2216,14.1526,-138.5558,-1.6583,-1.8773,50.0061,5.3874,-16.3724,30,6,24,2245,230,NA,NA,NA,NA,NA,NA,FALSE,-22.1,7.8,12.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",1,"2023-07-30T01:32:04.274Z","2023-07-30T01:32:08.536Z",TRUE,"pitch","00f88c44-61d9-4d1c-96a9-a7f47ff56550",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.5725,1.7704,NA,41.96,227.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Austin Slater walks. Michael Conforto to 3rd. Mike Yastrzemski to 2nd.",0,0,2,62,"bottom",8,"2023-07-30T01:31:15.186Z","2023-07-30T01:33:25.687Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.6,14,0.9,0.4519,6.149,23.0637,-34.5075,7.7839,-1.5689,1.9687,0.4113,7.5707,-121.0925,-4.6175,-2.2064,50.0023,5.3532,11.5878,20.4,10.8,24,2689,48,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-3.7,-15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",0,"2023-07-30T01:31:46.873Z","2023-07-30T01:31:50.854Z",TRUE,"pitch","85e54118-28cf-4274-b795-4e32fa0e41b7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.46,1.73,NA,104.19,167.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Austin Slater walks. Michael Conforto to 3rd. Mike Yastrzemski to 2nd.",0,0,2,62,"bottom",8,"2023-07-30T01:31:15.186Z","2023-07-30T01:33:25.687Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.8,6,0.9,0.4474,6.4363,21.7249,-32.9429,8.1469,-0.5032,0.3359,2.6322,3.9366,-121.9592,-0.0493,-2.3526,50.0043,5.4702,12.3963,21.6,9.6,24,2698,60,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.7,-15.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",0,"2023-07-30T01:31:11.995Z","2023-07-30T01:31:11.997Z",FALSE,"no_pitch","07172216-0626-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Intent Walk","intent_walk","Mauricio Llovera intentionally walks Mike Yastrzemski.",0,0,2,61,"bottom",8,"2023-07-30T01:31:09.971Z","2023-07-30T01:31:14.083Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",1,"2023-07-30T01:31:11.997Z","2023-07-30T01:31:11.999Z",FALSE,"no_pitch","07172216-0626-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Intent Walk","intent_walk","Mauricio Llovera intentionally walks Mike Yastrzemski.",0,0,2,61,"bottom",8,"2023-07-30T01:31:09.971Z","2023-07-30T01:31:14.083Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",2,"2023-07-30T01:31:11.999Z","2023-07-30T01:31:12.000Z",FALSE,"no_pitch","07172216-0626-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Intent Walk","intent_walk","Mauricio Llovera intentionally walks Mike Yastrzemski.",0,0,2,61,"bottom",8,"2023-07-30T01:31:09.971Z","2023-07-30T01:31:14.083Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",3,"2023-07-30T01:31:12.000Z","2023-07-30T01:31:14.083Z",FALSE,"no_pitch","07172216-0626-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Intent Walk","intent_walk","Mauricio Llovera intentionally walks Mike Yastrzemski.",0,0,2,61,"bottom",8,"2023-07-30T01:31:09.971Z","2023-07-30T01:31:14.083Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,573262,"Mike Yastrzemski","/api/v1/people/573262"
717221,"2023-07-29",7,"2023-07-30T01:30:46.443Z","2023-07-30T01:30:52.551Z",TRUE,"pitch","e26730eb-b665-4bfb-a09c-c6db4deac1e5",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.24,1.53,NA,93.77,196.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.5,9,0.9,0.4606,6.3709,22.2865,-28.4576,7.7312,2.5941,0.6094,1.5718,4.974,-118.818,-2.7057,-2.514,50.0041,5.3054,11.0782,22.8,8.4,24,2656,59,NA,NA,NA,NA,NA,NA,TRUE,-36.6,4.3,-15.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717221,"2023-07-29",6,"2023-07-30T01:30:25.774Z","2023-07-30T01:30:31.263Z",TRUE,"pitch","84c6ea04-c2b7-4003-9bd6-06895a221ebe",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3584,1.5297,NA,83.53,177.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88,14,0.91,0.3928,6.6741,29.3438,-22.7435,-11.1644,4.7822,0.8782,2.2622,11.6657,-139.1014,-4.2058,-1.9067,50.0029,5.2897,-22.0182,39.6,6,24,2098,228,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8,18,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",5,"2023-07-30T01:29:36.755Z","2023-07-30T01:29:43.402Z",TRUE,"pitch","cf53c31b-8f8f-4a6e-8506-32d588cc5782",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.53,NA,87.56,204.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,74.9,14,0.91,0.4631,6.1425,25.2071,-32.9247,12.1469,-0.5315,0.7725,1.2631,3.7575,-118.7888,-2.3553,-2.4126,50.0028,5.2946,17.1578,27.6,10.8,24,2560,50,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-1.3,-22.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",4,"2023-07-30T01:29:01.755Z","2023-07-30T01:29:05.749Z",TRUE,"pitch","e031bffa-35fc-41b9-a404-3f14779385ef",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.53,NA,112.41,190.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.2,8,0.91,0.3882,6.4451,29.609,-23.3678,-10.1643,4.36,0.1205,1.7852,9.85,-140.7023,-5.3574,-2.0919,50.0068,5.2126,-20.5432,37.2,6,24,2057,223,NA,NA,NA,NA,NA,NA,FALSE,-22.1,7,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",3,"2023-07-30T01:28:36.867Z","2023-07-30T01:28:41.167Z",TRUE,"pitch","9873abaa-262b-461f-a116-598371cea648",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.53,NA,78.81,180.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,75.9,14,0.9,0.4551,6.0917,26.2609,-29.8044,9.313,1.617,1.0019,2.1501,5.1169,-120.933,-1.5296,-2.3596,50.0017,5.4352,13.6231,26.4,9.6,24,2672,61,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2.8,-18.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",2,"2023-07-30T01:28:17.680Z","2023-07-30T01:28:21.829Z",TRUE,"pitch","ccfbbcb9-911d-424a-b81e-c0636bbe1f0a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.24,1.53,NA,86.84,196.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,74.9,9,0.9,0.4612,5.9487,25.8792,-30.5856,9.7091,1.1123,0.7913,1.5601,4.0986,-119.372,-2.4532,-2.216,50.0006,5.3919,13.8193,25.2,9.6,24,2623,58,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.7,-18.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",1,"2023-07-30T01:27:57.014Z","2023-07-30T01:28:01.763Z",TRUE,"pitch","4ecf4349-79b3-49b4-97c2-db7a178323bc",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.3584,1.5598,NA,94.01,221.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.9,14,0.9,0.458,6.0259,24.7847,-31.4851,9.0658,0.472,0.603,0.6476,4.1808,-119.9401,-4.1555,-2.3441,50.0001,5.2328,13.1083,22.8,9.6,24,2600,55,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.1,-17.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",0,"2023-07-30T01:27:40.635Z","2023-07-30T01:27:45.848Z",TRUE,"pitch","ba9f9da7-7eb1-4a08-95ca-8cee5b540380",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3584,1.5598,NA,109.07,183.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Casey Schmitt strikes out swinging.",0,0,2,60,"bottom",8,"2023-07-30T01:27:22.083Z","2023-07-30T01:30:52.551Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88,8,0.9,0.3921,6.5001,31.1867,-22.5321,-9.3376,4.8771,0.2081,2.0541,9.2379,-139.6367,-5.1244,-1.9285,50.0011,5.3937,-18.454,34.8,6,24,2088,225,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.9,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717221,"2023-07-29",2,"2023-07-30T01:27:10.658Z","2023-07-30T01:27:16.447Z",TRUE,"pitch","7e90c00f-f2e4-4191-95a5-aafa70e98fd5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.411,1.565,NA,117.38,199.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Marco Luciano strikes out swinging.",0,0,2,59,"bottom",8,"2023-07-30T01:26:19.933Z","2023-07-30T01:27:16.447Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,74.9,8,0.91,0.462,6.2612,25.273,-32.7211,11.055,-0.3844,-0.01,1.4526,2.6752,-119.0681,-2.1832,-2.5871,50.0042,5.3748,15.6936,26.4,10.8,24,2591,55,NA,NA,NA,NA,NA,NA,TRUE,-42.2,-1,-20.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717221,"2023-07-29",1,"2023-07-30T01:26:54.033Z","2023-07-30T01:26:59.097Z",TRUE,"pitch","f891d51a-1bc8-4114-b9ea-8131d88e52e0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6032,1.65,NA,138.52,152.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Marco Luciano strikes out swinging.",0,0,2,59,"bottom",8,"2023-07-30T01:26:19.933Z","2023-07-30T01:27:16.447Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,682617,"Marco Luciano","/api/v1/people/682617","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.2,1,0.91,0.4594,6.018,24.1424,-33.3306,11.9961,-0.804,-0.5646,3.2129,0.8354,-119.4697,1.5717,-2.4767,50.0036,5.5539,17.2491,27.6,10.8,24,2656,59,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-0.7,-22,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
