"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717379,"2023-07-16",3,"2023-07-16T22:57:20.193Z","2023-07-16T22:57:26.298Z",TRUE,"pitch","9128e396-c68d-40c3-9471-8ea4a0e59375",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.17,1.49,NA,136.48,173.17,"line_drive","medium","8",133.62,79.82,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Tony Kemp lines out to center fielder Willi Castro.",0,5,4,72,"bottom",9,"2023-07-16T22:55:52.170Z","2023-07-16T22:57:26.298Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.6,89.5,4,2,0.3858,6.5836,32.3135,-28.7799,-10.6922,1.6618,-0.5111,2.4301,8.4033,-141.9456,-4.4152,-2.1199,50.0031,5.8369,-21.8319,33.6,7.2,24,1818,226,99.2,16,299,NA,NA,NA,TRUE,-26.4,2.3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",2,"2023-07-16T22:57:00.131Z","2023-07-16T22:57:04.892Z",TRUE,"pitch","3a3b026e-5350-450e-9597-53a0182872ab",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1718,1.4919,NA,127.58,169.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Tony Kemp lines out to center fielder Willi Castro.",0,5,4,72,"bottom",9,"2023-07-16T22:55:52.170Z","2023-07-16T22:57:26.298Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",96.6,88.2,4,2,0.3906,6.6707,32.3569,-25.108,-11.12,3.5477,-0.2774,2.558,8.4299,-140.3258,-4.8419,-1.8788,50.0012,5.9458,-22.1297,37.2,7.2,24,1795,218,NA,NA,NA,NA,NA,NA,FALSE,-23.9,5.5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",1,"2023-07-16T22:56:37.131Z","2023-07-16T22:56:41.605Z",TRUE,"pitch","ae41a481-94df-43ef-a296-ca12b9543bbe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1718,1.5553,NA,78.31,199.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Tony Kemp lines out to center fielder Willi Castro.",0,5,4,72,"bottom",9,"2023-07-16T22:55:52.170Z","2023-07-16T22:57:26.298Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.8,92.5,14,2,0.3723,6.6363,36.9315,-11.9658,-6.9133,9.2299,1.0149,1.4525,10.9159,-147.4574,-10.5787,-1.8466,50.0065,5.8049,-15.1418,40.8,3.6,24,2104,218,NA,NA,NA,NA,NA,NA,FALSE,-12.2,14.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",0,"2023-07-16T22:56:16.477Z","2023-07-16T22:56:21.692Z",TRUE,"pitch","d7e2811e-983c-42ae-a043-14a553ec6109",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2352,1.4917,NA,164.95,180.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Tony Kemp lines out to center fielder Willi Castro.",0,5,4,72,"bottom",9,"2023-07-16T22:55:52.170Z","2023-07-16T22:57:26.298Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",99.2,91.4,13,2,0.3788,6.4956,31.8093,-24.2946,-10.1674,3.7124,-1.2578,2.1755,6.2536,-144.2934,-6.4074,-2.126,50.0003,5.9096,-21.5568,38.4,6,24,1819,217,NA,NA,NA,NA,NA,NA,FALSE,-22,5.6,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",6,"2023-07-16T22:55:33.856Z","2023-07-16T22:55:44.027Z",TRUE,"pitch","0f73c83d-116c-4b1a-b433-5a4a3cda41c5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.22,1.49,NA,117.45,176.71,"fly_ball","medium","7",63.51,123.48,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Joey Gallo.",0,5,4,71,"bottom",9,"2023-07-16T22:53:17.900Z","2023-07-16T22:55:44.027Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,92.4,5,2,0.3729,6.6022,34.6042,-14.8286,-5.4157,7.9365,-0.0119,2.2987,7.9047,-146.8449,-7.762,-2.0343,50.0004,5.8574,-11.8327,31.2,3.6,24,2092,217,91.3,50,245,NA,NA,NA,TRUE,-13.8,13,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,642137,"Cody Thomas","/api/v1/people/642137",NA,NA,NA
717379,"2023-07-16",5,"2023-07-16T22:55:10.350Z","2023-07-16T22:55:15.038Z",TRUE,"pitch","e6034f75-09b2-47a6-8cf6-09b072ad455a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.0943,1.4283,NA,146.78,130.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Joey Gallo.",0,5,4,71,"bottom",9,"2023-07-16T22:53:17.900Z","2023-07-16T22:55:44.027Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.3,93.1,11,2,0.3705,6.4416,32.597,-19.3165,-7.9156,5.798,-0.7813,4.0088,6.8987,-147.4075,-2.7511,-2.1149,50.0011,6.0847,-17.5481,38.4,4.8,24,2050,220,NA,NA,NA,NA,NA,NA,FALSE,-16.3,10.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",4,"2023-07-16T22:54:46.045Z","2023-07-16T22:54:50.239Z",TRUE,"pitch","0b4e16ac-6d3c-4cb9-afc0-68668c56df33",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.22,1.49,NA,89.4,147.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Joey Gallo.",0,5,4,71,"bottom",9,"2023-07-16T22:53:17.900Z","2023-07-16T22:55:44.027Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.9,92.6,12,2,0.3726,6.6961,32.6317,-11.1635,-5.9944,9.5827,0.724,3.3863,9.702,-146.6578,-5.6257,-1.8385,50.0001,5.9867,-13.1403,42,3.6,24,2063,220,NA,NA,NA,NA,NA,NA,FALSE,-10.3,16.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",2,"2023-07-16T22:53:39.133Z","2023-07-16T22:53:44.417Z",TRUE,"pitch","8c9408f1-9819-42c6-81fb-732d530f4c24",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0317,1.4929,NA,84.02,196.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Joey Gallo.",0,5,4,71,"bottom",9,"2023-07-16T22:53:17.900Z","2023-07-16T22:55:44.027Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85,78.3,14,2,0.4438,6.5399,25.8908,-37.4065,0.4002,-3.3963,0.8653,1.5832,6.7553,-123.6576,-3.3022,-1.9601,50.0024,6.091,0.6164,2.4,9.6,24,2658,41,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-6.7,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",1,"2023-07-16T22:53:20.135Z","2023-07-16T22:53:24.806Z",TRUE,"pitch","a077a1b9-73c8-4a46-8ac0-63e8e891eeb1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.159,1.4929,NA,171.42,173.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Joey Gallo.",0,5,4,71,"bottom",9,"2023-07-16T22:53:17.900Z","2023-07-16T22:55:44.027Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.7,89.5,11,2,0.3854,6.4459,32.4616,-20.9988,-10.1023,5.4633,-1.4277,2.4,5.7303,-142.1153,-6.1204,-2.1572,50.0061,5.9148,-20.6752,40.8,6,24,1992,221,NA,NA,NA,NA,NA,NA,FALSE,-19.8,8.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717379,"2023-07-16",0,"2023-07-16T22:52:44.674Z","2023-07-16T22:53:20.135Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Cody Thomas replaces Shea Langeliers.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,642137,"/api/v1/people/642137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","801","71","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Joey Gallo.",0,5,4,71,"bottom",9,"2023-07-16T22:53:17.900Z","2023-07-16T22:55:44.027Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,669127,"/api/v1/people/669127",2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
