"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718729,"2023-04-03",4,"2023-04-04T00:42:29.740Z","2023-04-04T00:42:52.618Z",FALSE,"no_pitch","42d4392a-1ad9-49df-b253-068140c2770c",0,"Automatic Ball - Catcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VC",NA,FALSE,FALSE,TRUE,"VC","Automatic Ball - Catcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double","double","Bryan De La Cruz doubles (1) on a fly ball to left fielder Willi Castro. Bryan De La Cruz out at 3rd on the throw, left fielder Willi Castro to shortstop Kyle Farmer to third baseman Jose Miranda.",0,10,1,57,"bottom",7,"2023-04-04T00:42:29.740Z","2023-04-04T00:43:41.314Z",TRUE,FALSE,FALSE,TRUE,34,2,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"catcher_pitch_timer","Catcher Pitch Timer Violation",543877,"Christian Vázquez",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-04T00:42:53.987Z","2023-04-04T00:42:54.987Z",FALSE,"action",NA,NA,"Defensive Substitution: Donovan Solano replaces first baseman Joey Gallo, batting 7th, playing first base.","Defensive Sub",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,456781,"/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","701","57","atBat","Double","double","Bryan De La Cruz doubles (1) on a fly ball to left fielder Willi Castro. Bryan De La Cruz out at 3rd on the throw, left fielder Willi Castro to shortstop Kyle Farmer to third baseman Jose Miranda.",0,10,1,57,"bottom",7,"2023-04-04T00:42:29.740Z","2023-04-04T00:43:41.314Z",TRUE,FALSE,FALSE,TRUE,34,2,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,608336,"/api/v1/people/608336",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-04T00:42:53.987Z","2023-04-04T00:42:54.987Z",FALSE,"action",NA,NA,"Defensive switch from left field to second base for Nick Gordon.","Defensive Switch",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624503,"/api/v1/people/624503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","600","57","atBat","Double","double","Bryan De La Cruz doubles (1) on a fly ball to left fielder Willi Castro. Bryan De La Cruz out at 3rd on the throw, left fielder Willi Castro to shortstop Kyle Farmer to third baseman Jose Miranda.",0,10,1,57,"bottom",7,"2023-04-04T00:42:29.740Z","2023-04-04T00:43:41.314Z",TRUE,FALSE,FALSE,TRUE,34,2,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",2,"2023-04-04T00:42:53.987Z","2023-04-04T00:42:54.987Z",FALSE,"action",NA,NA,"Defensive Substitution: Willi Castro replaces shortstop Carlos Correa, batting 2nd, playing left field.","Defensive Sub",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","201","57","atBat","Double","double","Bryan De La Cruz doubles (1) on a fly ball to left fielder Willi Castro. Bryan De La Cruz out at 3rd on the throw, left fielder Willi Castro to shortstop Kyle Farmer to third baseman Jose Miranda.",0,10,1,57,"bottom",7,"2023-04-04T00:42:29.740Z","2023-04-04T00:43:41.314Z",TRUE,FALSE,FALSE,TRUE,34,2,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,621043,"/api/v1/people/621043",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",3,"2023-04-04T00:42:53.987Z","2023-04-04T00:42:54.987Z",FALSE,"action",NA,NA,"Defensive switch from second base to shortstop for Kyle Farmer.","Defensive Switch",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571657,"/api/v1/people/571657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","101","57","atBat","Double","double","Bryan De La Cruz doubles (1) on a fly ball to left fielder Willi Castro. Bryan De La Cruz out at 3rd on the throw, left fielder Willi Castro to shortstop Kyle Farmer to third baseman Jose Miranda.",0,10,1,57,"bottom",7,"2023-04-04T00:42:29.740Z","2023-04-04T00:43:41.314Z",TRUE,FALSE,FALSE,TRUE,34,2,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",660896,"Jorge Alcala","/api/v1/people/660896","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,596146,"/api/v1/people/596146",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",3,"2023-04-04T00:40:24.059Z","2023-04-04T00:40:33.017Z",TRUE,"pitch","1030eba9-8af9-4b09-ab50-922d568a02f4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.6,1.71,NA,125.98,176.3,"fly_ball","medium","8",90.04,80.16,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Nick Gordon flies out to center fielder Jazz Chisholm Jr.",0,10,1,56,"top",7,"2023-04-04T00:39:15.232Z","2023-04-04T00:40:33.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.2,5,2,0.4545,7.0066,24.1565,-31.1069,-5.5259,0.7244,-0.2356,2.314,-5.3108,-120.6489,-1.4946,2.7144,50.0007,5.6908,-8.1201,15.6,9.6,24,2405,288,94.5,41,310,NA,NA,NA,TRUE,-38.6,1.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",2,"2023-04-04T00:40:02.866Z","2023-04-04T00:40:06.030Z",TRUE,"pitch","9f092ba5-549c-449f-abad-471a5412ae9e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.6,1.71,NA,137.68,198.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Nick Gordon flies out to center fielder Jazz Chisholm Jr.",0,10,1,56,"top",7,"2023-04-04T00:39:15.232Z","2023-04-04T00:40:33.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,13,2,0.398,6.8888,31.5359,-10.7256,4.2589,11.1892,-0.5424,1.509,-9.8093,-137.7871,-9.004,2.5154,50.0006,5.5502,8.1632,25.2,2.4,24,2221,147,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.4,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-04T00:39:47.616Z","2023-04-04T00:39:53.163Z",TRUE,"pitch","36454020-29c3-4f04-aca0-65ca3af1c80f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4443,1.7291,NA,116.73,145.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Nick Gordon flies out to center fielder Jazz Chisholm Jr.",0,10,1,56,"top",7,"2023-04-04T00:39:15.232Z","2023-04-04T00:40:33.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.2,2,2,0.4583,6.88,25.6384,-31.1432,-8.7733,0.7133,0.0071,3.4581,-3.8854,-120.0279,1.0171,2.792,50.0015,5.8258,-12.6576,24,9.6,24,2361,287,NA,NA,NA,NA,NA,NA,FALSE,-38.6,1.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-04T00:39:34.023Z","2023-04-04T00:39:37.997Z",TRUE,"pitch","abe228e1-09a7-4e84-ad88-12bd4d913268",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4644,1.6882,NA,120.35,206.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Nick Gordon flies out to center fielder Jazz Chisholm Jr.",0,10,1,56,"top",7,"2023-04-04T00:39:15.232Z","2023-04-04T00:40:33.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.8,13,2,0.4572,6.9992,26.1112,-34.5662,-8.9087,-1.6533,-0.0878,1.1792,-4.0608,-120.3703,-3.1075,2.7848,50.0016,5.5867,-12.906,21.6,10.8,24,2188,280,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-3.5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-04T00:38:51.060Z","2023-04-04T00:38:59.176Z",TRUE,"pitch","798c43c6-0a03-492e-b81c-71b2ed4f55b5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.05,1.46,NA,112.7,206.94,"ground_ball","medium","6",95.75,141.02,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jose Miranda grounds out, shortstop Jon Berti to first baseman Garrett Cooper.",0,10,1,55,"top",7,"2023-04-04T00:38:03.367Z","2023-04-04T00:38:59.176Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.5,14,2,0.4186,6.9312,27.8903,-19.3594,10.5212,7.3914,0.1128,1.1791,-9.6493,-130.9027,-7.5315,2.4816,50.003,5.5453,18.2414,38.4,6,24,1879,144,85.4,-12,7,NA,NA,NA,TRUE,-22,11.9,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-04T00:38:35.396Z","2023-04-04T00:38:39.097Z",TRUE,"pitch","9f297c7f-81fb-458b-8493-3fc6484dc894",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0204,1.4421,NA,129.24,198.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Jose Miranda grounds out, shortstop Jon Berti to first baseman Garrett Cooper.",0,10,1,55,"top",7,"2023-04-04T00:38:03.367Z","2023-04-04T00:38:59.176Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.2,7,2,0.4028,6.8565,32.7778,-7.9437,4.7179,12.9699,-0.321,1.4988,-9.3875,-136.4858,-9.3633,2.5653,50.0034,5.5397,8.8152,33.6,2.4,24,2318,143,NA,NA,NA,NA,NA,NA,FALSE,-10,21.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-04T00:37:48.016Z","2023-04-04T00:37:57.075Z",TRUE,"pitch","44ab89b7-bff0-4f1d-b2a7-7c49a847b102",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.6,1.72,NA,123.59,152.08,"fly_ball","medium","8",108.17,34.25,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Trevor Larnach homers (1) on a fly ball to center field. Carlos Correa scores.",2,10,1,54,"top",7,"2023-04-04T00:37:10.207Z","2023-04-04T00:37:57.075Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.4,2,2,0.4052,6.8394,33.7966,-14.1925,3.2347,9.7499,-0.1729,3.211,-8.3776,-135.9357,-4.0586,2.5487,50.0068,5.73,5.9694,14.4,3.6,24,2287,150,103.1,30,410,NA,NA,NA,FALSE,-14.9,16.8,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-04T00:37:30.495Z","2023-04-04T00:37:35.543Z",TRUE,"pitch","8202d103-347d-42ea-948d-15cc79abfa75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5247,1.7291,NA,168.84,205.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Trevor Larnach homers (1) on a fly ball to center field. Carlos Correa scores.",2,10,1,54,"top",7,"2023-04-04T00:37:10.207Z","2023-04-04T00:37:57.075Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,74.5,13,2,0.4638,7.0728,27.577,-31.3697,-8.7142,0.5706,-1.3601,1.2299,-6.7718,-119.1141,-3.4278,2.6742,50.0017,5.5905,-12.2441,22.8,9.6,24,2379,286,NA,NA,NA,NA,NA,NA,FALSE,-41.2,0.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",9,"2023-04-04T00:37:02.457Z","2023-04-04T00:37:07.348Z",TRUE,"pitch","9fd251ee-80ea-47c1-968a-32c56e5eb002",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.31,1.44,NA,137.25,169.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,8,1,53,"top",7,"2023-04-04T00:33:45.788Z","2023-04-04T00:37:07.348Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,4,2,0.3944,6.9126,32.3224,-12.7096,3.9363,9.9753,-0.5312,2.5544,-9.5497,-139.0729,-6.2821,2.4417,50.003,5.692,7.682,21.6,3.6,24,2258,149,NA,NA,NA,NA,NA,NA,TRUE,-13.2,16.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA,NA,NA,NA
718729,"2023-04-03",8,"2023-04-04T00:36:41.289Z","2023-04-04T00:36:44.580Z",TRUE,"pitch","492bbf76-ca23-4f2c-8ee2-70e61bcd0a08",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.44,NA,127.99,154.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,8,1,53,"top",7,"2023-04-04T00:33:45.788Z","2023-04-04T00:37:07.348Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.1,1,2,0.454,6.8918,24.9474,-32.9769,-6.6646,-0.5468,-0.2882,3.1311,-5.2599,-120.9305,0.5933,2.7856,50.0023,5.7898,-9.8079,18,9.6,24,2384,297,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-0.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",7,"2023-04-04T00:36:21.721Z","2023-04-04T00:36:26.664Z",TRUE,"pitch","76bc0039-5d3a-4d9d-96e4-b637478d02e3",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2831,1.4216,NA,119.36,212.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,8,1,53,"top",7,"2023-04-04T00:33:45.788Z","2023-04-04T00:37:07.348Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.3,13,2,0.4559,6.9137,23.5614,-29.717,-7.5787,1.683,-0.062,0.9767,-4.2229,-120.189,-4.8417,2.7032,50.0039,5.6602,-11.0741,20.4,9.6,24,2448,301,NA,NA,NA,NA,NA,NA,FALSE,-38,2.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
