"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718697,"2023-04-05",6,"2023-04-05T19:43:40.518Z","2023-04-05T19:43:49.676Z",TRUE,"pitch","91eb1b01-6a5e-47ed-9b27-431589b7e332",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.19,1.5,NA,152.32,187.41,"popup","medium","5",73.11,178.91,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.3,13,0.91,0.452,6.4011,24.963,-31.868,-8.8252,0.2074,-0.9267,1.9025,4.3073,-121.4209,-0.5158,-1.5821,50.0039,4.9035,-13.1075,20.4,9.6,24,1555,256,68,63,141,NA,NA,NA,TRUE,-38.9,0.5,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",5,"2023-04-05T19:43:23.926Z","2023-04-05T19:43:28.965Z",TRUE,"pitch","209efb0c-6dbe-48af-88d3-18d06849aee5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3165,1.6234,NA,163.97,175.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,80,13,0.92,0.4297,6.1885,27.004,-20.1167,-0.1825,7.3335,-1.2322,2.3326,1.6474,-127.6186,-2.1279,-1.8633,50.0051,4.7669,-0.3004,0,4.8,24,2168,218,NA,NA,NA,NA,NA,NA,FALSE,-22.7,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",4,"2023-04-05T19:42:59.101Z","2023-04-05T19:43:02.699Z",TRUE,"pitch","175676c9-8345-4d71-bf60-6cd199760fd2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.19,1.5,NA,71.26,165.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.7,12,0.89,0.429,6.1555,23.9112,-21.5148,-1.3426,6.4443,1.2,2.7309,7.0123,-127.2519,-1.1103,-1.4064,50.0054,4.863,-2.2224,2.4,4.8,24,2121,213,NA,NA,NA,NA,NA,NA,FALSE,-23.9,11.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",3,"2023-04-05T19:42:42.534Z","2023-04-05T19:42:46.633Z",TRUE,"pitch","be5afbcf-00eb-4c61-92b1-eb26721e3295",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3165,1.5989,NA,128.6,190.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,80,7,0.9,0.4327,6.2592,23.9448,-21.8593,-0.0971,6.3482,-0.3043,1.7784,3.586,-126.2246,-3.0164,-1.7265,50.0051,4.7349,-0.1582,1.2,6,24,2177,213,NA,NA,NA,NA,NA,NA,FALSE,-25.1,11,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",2,"2023-04-05T19:42:28.572Z","2023-04-05T19:42:32.361Z",TRUE,"pitch","56821d38-31cc-4689-9433-9c0027f576f7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2434,1.55,NA,164.96,160.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.4,11,0.91,0.4302,6.1344,22.9566,-21.5579,-1.0411,6.4468,-1.2582,2.9122,1.7698,-126.7468,-0.6449,-1.8264,50.0031,4.8729,-1.7147,3.6,4.8,24,2132,220,NA,NA,NA,NA,NA,NA,FALSE,-23.9,11.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",0,"2023-04-05T19:39:16.472Z","2023-04-05T19:40:40.228Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",1,"2023-04-05T19:40:40.228Z","2023-04-05T19:42:28.572Z",FALSE,"action",NA,NA,"Pitching Change: Jesse Chavez replaces Collin McHugh.","Pitching Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,445926,"/api/v1/people/445926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Austin Riley in foul territory.",0,5,2,72,"bottom",9,"2023-04-05T19:42:26.295Z","2023-04-05T19:43:49.676Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",445926,"Jesse Chavez","/api/v1/people/445926","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",8,"2023-04-05T19:38:34.071Z","2023-04-05T19:38:46.582Z",TRUE,"pitch","4f797dff-7407-4d1a-a1f9-a498bbde35ac",8,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.656,1.677,NA,144.91,163.08,"line_drive","medium","7",62.94,135.64,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Jordan Walker doubles (2) on a line drive to left fielder Eddie Rosario. Dylan Carlson scores.",1,5,2,71,"bottom",9,"2023-04-05T19:35:24.962Z","2023-04-05T19:38:46.582Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.5,73,4,0.9,0.4767,6.6939,18.9826,-34.1149,7.4118,-1.4507,-0.7321,2.8037,1.8652,-114.4383,2.1001,-2.5186,50.0013,5.1903,9.9348,16.8,10.8,24,2648,64,109.7,3,87,NA,NA,NA,FALSE,-45.7,-1.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA
718697,"2023-04-05",7,"2023-04-05T19:38:08.703Z","2023-04-05T19:38:13.418Z",TRUE,"pitch","f88156fa-a491-4a00-9420-ad89af928f3f",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.656,1.677,NA,168.42,145.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Jordan Walker doubles (2) on a line drive to left fielder Eddie Rosario. Dylan Carlson scores.",1,5,2,71,"bottom",9,"2023-04-05T19:35:24.962Z","2023-04-05T19:38:46.582Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.6,11,0.89,0.4352,6.6463,22.4699,-25.3759,1.1651,4.2234,-1.349,3.4483,1.9602,-125.2787,0.2542,-2.2892,50.0008,5.3999,1.8732,4.8,6,24,2516,197,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718697,"2023-04-05",5,"2023-04-05T19:37:31.034Z","2023-04-05T19:37:34.281Z",TRUE,"pitch","b0d99e06-d0cc-4b1c-8769-fc8a3c8fc785",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.656,1.677,NA,110.46,146.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Jordan Walker doubles (2) on a line drive to left fielder Eddie Rosario. Dylan Carlson scores.",1,5,2,71,"bottom",9,"2023-04-05T19:35:24.962Z","2023-04-05T19:38:46.582Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,80,2,0.89,0.4347,6.7281,20.8441,-23.1735,2.0344,5.574,0.1716,3.4295,5.0371,-125.131,-0.1619,-2.1172,50.0056,5.3644,3.2852,9.6,6,24,2563,193,NA,NA,NA,NA,NA,NA,FALSE,-26.2,10.3,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
