"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717932,"2023-06-01",2,"2023-06-02T01:50:59.628Z","2023-06-02T01:51:09.737Z",TRUE,"pitch","864fe51f-e1ba-40e9-b85d-981f8620f197",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.32,1.64,NA,123.19,177.7,"popup","medium","2",139.46,219.8,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jose Barrero pops out to catcher Connor Wong in foul territory.",0,2,8,71,"top",9,"2023-06-02T01:50:25.072Z","2023-06-02T01:51:09.737Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676480,"Jose Barrero","/api/v1/people/676480","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.7,84.7,5,0.9,0.4067,7.1323,30.0058,-13.6226,-0.4885,10.1075,-0.1624,2.2622,6.2789,-134.7922,-6.9049,-2.4611,50.0015,5.8237,-0.8968,1.2,3.6,24,2594,192,85.2,83,7,NA,NA,NA,TRUE,-15,16.9,-0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",0,"2023-06-02T01:50:40.066Z","2023-06-02T01:50:47.032Z",TRUE,"pitch","3d5fd2bf-924f-42c4-a786-27d448505b05",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4738,1.6703,NA,129.94,195.38,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jose Barrero pops out to catcher Connor Wong in foul territory.",0,2,8,71,"top",9,"2023-06-02T01:50:25.072Z","2023-06-02T01:51:09.737Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676480,"Jose Barrero","/api/v1/people/676480","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.3,7,0.9,0.4099,7.0633,28.6326,-13.3325,0.8265,10.4213,-0.3395,1.6074,6.0404,-133.588,-8.2378,-2.7369,50.0064,5.6886,1.4945,10.8,3.6,24,2577,192,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.3,-2.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",1,"2023-06-02T01:51:13.399Z","2023-06-02T01:51:14.399Z",FALSE,"action",NA,NA,"Nick Senzel advances to 2nd on defensive indifference.","Defensive Indiff",2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,669222,"/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3d5fd2bf-924f-42c4-a786-27d448505b05","defensive_indiff",NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jose Barrero pops out to catcher Connor Wong in foul territory.",0,2,8,71,"top",9,"2023-06-02T01:50:25.072Z","2023-06-02T01:51:09.737Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676480,"Jose Barrero","/api/v1/people/676480","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",4,"2023-06-02T01:50:02.839Z","2023-06-02T01:50:07.803Z",TRUE,"pitch","07d3fd42-0d25-4cdc-bb36-a5834d8dfbb7",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.2497,1.4676,NA,162.03,147.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Nick Senzel walks.",0,2,8,70,"top",9,"2023-06-02T01:48:26.252Z","2023-06-02T01:50:07.803Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83,11,0.89,0.4142,6.9294,28.4346,-13.3837,-0.256,10.6117,-1.1814,3.3628,4.1643,-132.2878,-3.886,-2.7433,50.0052,5.8332,-0.454,1.2,3.6,24,2510,191,NA,NA,NA,NA,NA,NA,FALSE,-14.5,18.6,-0.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",3,"2023-06-02T01:49:43.937Z","2023-06-02T01:49:47.317Z",TRUE,"pitch","a29db428-0b6b-4c95-98ad-f0d13b730414",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.2497,1.5297,NA,147.48,177.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Nick Senzel walks.",0,2,8,70,"top",9,"2023-06-02T01:48:26.252Z","2023-06-02T01:50:07.803Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.5,4,0.89,0.4132,6.8643,28.051,-15.8808,0.252,9.1588,-0.7997,2.2879,4.9954,-132.4927,-6.1739,-2.7417,50.0065,5.8071,0.4487,4.8,3.6,24,2497,192,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.5,-1.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",2,"2023-06-02T01:49:25.039Z","2023-06-02T01:49:30.435Z",TRUE,"pitch","1a697fe3-99dc-4ae9-ac3e-7cd4c17f74a2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2497,1.4987,NA,153.72,145.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Nick Senzel walks.",0,2,8,70,"top",9,"2023-06-02T01:48:26.252Z","2023-06-02T01:50:07.803Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,83.7,11,0.89,0.4112,6.893,28.1889,-12.3022,-0.1597,11.053,-0.9634,3.4457,4.6012,-133.1326,-4.1541,-2.6922,50.0003,5.9146,-0.2876,2.4,2.4,24,2590,191,NA,NA,NA,NA,NA,NA,FALSE,-13.3,19.3,-0.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",1,"2023-06-02T01:49:00.465Z","2023-06-02T01:49:03.465Z",TRUE,"pitch","fcef0d9a-25ed-4848-8fd2-33d42c649dd9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1877,1.4365,NA,135.16,228.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Nick Senzel walks.",0,2,8,70,"top",9,"2023-06-02T01:48:26.252Z","2023-06-02T01:50:07.803Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,85.2,13,0.89,0.408,7.015,26.2675,-10.6406,-1.007,11.7729,-0.4764,0.3755,5.945,-133.7509,-11.943,-2.5879,50.0012,5.6376,-1.8417,3.6,2.4,24,2640,195,NA,NA,NA,NA,NA,NA,FALSE,-13,19.2,0.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",0,"2023-06-02T01:48:42.517Z","2023-06-02T01:48:45.612Z",TRUE,"pitch","dbbaffad-ad4d-419a-bad4-e3b5d0ccab68",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2497,1.5297,NA,169.93,185.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Nick Senzel walks.",0,2,8,70,"top",9,"2023-06-02T01:48:26.252Z","2023-06-02T01:50:07.803Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,84.7,13,0.88,0.4076,7.0859,28.1486,-13.2479,-0.4847,10.3412,-1.3885,1.9673,3.5404,-134.2145,-7.6774,-2.6599,50.0063,5.8021,-0.888,1.2,3.6,24,2560,190,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17.4,0.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",2,"2023-06-02T01:48:04.896Z","2023-06-02T01:48:12.338Z",TRUE,"pitch","6fdfcfdc-f928-47f3-9ef1-e8ab1e8a19c9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.23,1.55,NA,124.27,164.75,"ground_ball","medium","6",126.03,169.62,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jake Fraley grounds out, shortstop Enrique Hernandez to first baseman Triston Casas.",0,2,8,69,"top",9,"2023-06-02T01:47:05.068Z","2023-06-02T01:48:12.338Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.9,86.5,2,0.89,0.3976,6.7774,31.6017,-10.9114,-2.2481,11.0715,-0.1906,2.7419,7.6441,-137.9316,-6.4307,-2.7097,50.0026,5.8444,-4.3175,12,2.4,24,2783,196,77.1,-6,21,NA,NA,NA,TRUE,-11.8,18.8,2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717932,"2023-06-01",1,"2023-06-02T01:47:44.650Z","2023-06-02T01:47:47.650Z",TRUE,"pitch","76198f0d-71f4-4d7c-a145-75218b330622",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.23,1.55,NA,116.29,161.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jake Fraley grounds out, shortstop Enrique Hernandez to first baseman Triston Casas.",0,2,8,69,"top",9,"2023-06-02T01:47:05.068Z","2023-06-02T01:48:12.338Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.2,2,0.89,0.4145,6.8809,28.2579,-13.5525,-0.4297,10.5291,0.0188,2.8663,7.6933,-132.17,-5.2855,-2.8743,50.0029,5.8878,-0.7607,3.6,3.6,24,2542,192,NA,NA,NA,NA,NA,NA,FALSE,-15.1,18.1,-1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
