"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718333,"2023-05-03",1,"2023-05-04T01:32:29.878Z","2023-05-04T01:32:38.077Z",TRUE,"pitch","39c230ea-3590-4ae3-868d-254c2edd044e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.34,1.56,NA,116.54,204.63,"ground_ball","medium","6",114.71,153.95,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Grounded Into DP","grounded_into_double_play","Patrick Wisdom grounds into a double play, shortstop CJ Abrams to second baseman Luis Garcia to first baseman Dominic Smith. Nelson Velazquez out at 2nd. Patrick Wisdom out at 1st.",0,1,2,66,"top",9,"2023-05-04T01:32:27.699Z","2023-05-04T01:32:38.077Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,83,14,0.95,0.4188,7.047,25.4384,-28.6089,-9.1983,2.0513,0.0122,1.2647,8.0179,-130.3977,-5.7044,-1.896,50.0012,5.6182,-15.9616,26.4,7.2,24,1263,227,95.2,-20,4,NA,NA,NA,TRUE,-31.1,2.8,15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718333,"2023-05-03",0,"2023-05-04T01:32:24.474Z","2023-05-04T01:32:29.878Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Nelson Velazquez replaces Eric Hosmer.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,676369,"/api/v1/people/676369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","66","atBat","Grounded Into DP","grounded_into_double_play","Patrick Wisdom grounds into a double play, shortstop CJ Abrams to second baseman Luis Garcia to first baseman Dominic Smith. Nelson Velazquez out at 2nd. Patrick Wisdom out at 1st.",0,1,2,66,"top",9,"2023-05-04T01:32:27.699Z","2023-05-04T01:32:38.077Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,1,543333,"/api/v1/people/543333",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718333,"2023-05-03",0,"2023-05-04T01:31:16.432Z","2023-05-04T01:31:25.239Z",TRUE,"pitch","5504e1fb-538a-49f4-b262-8f33426b67f5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.61,1.72,NA,107.63,179.83,"bunt_grounder","soft","5",113.65,186.11,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Eric Hosmer ground bunts into a force out, third baseman Jeimer Candelario to shortstop CJ Abrams. Seiya Suzuki to 3rd. Trey Mancini out at 2nd. Eric Hosmer to 1st.",0,1,2,65,"top",9,"2023-05-04T01:31:14.205Z","2023-05-04T01:31:25.239Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.7,8,2,0.3847,6.8811,31.4162,-13.4707,-9.0177,9.1049,0.2458,2.1832,9.159,-142.156,-7.2193,-1.8403,50.0059,5.6042,-18.5308,48,4.8,24,2069,220,42.5,3,30,NA,NA,NA,TRUE,-13.3,15.2,14.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543333,"Eric Hosmer","/api/v1/people/543333",NA,NA,NA,673548,"Seiya Suzuki","/api/v1/people/673548"
718333,"2023-05-03",2,"2023-05-04T01:30:33.917Z","2023-05-04T01:30:44.839Z",TRUE,"pitch","8c065a5e-4545-41d9-ae30-c36c576a82f2",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.62,1.67,NA,135.88,189.89,"line_drive","medium","7",87.81,116.31,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Trey Mancini singles on a line drive to left fielder Alex Call. Seiya Suzuki to 2nd.",0,1,2,64,"top",9,"2023-05-04T01:29:51.557Z","2023-05-04T01:30:44.839Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,82.5,7,0.89,0.4182,6.8596,28.3335,-25.2455,-9.3321,3.9928,-0.4953,1.8109,6.3216,-131.0851,-5.1411,-1.7286,50.0035,5.688,-16.2022,30,7.2,24,1247,222,100.3,6,123,NA,NA,NA,FALSE,-27.5,6.2,15.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA
718333,"2023-05-03",1,"2023-05-04T01:30:14.903Z","2023-05-04T01:30:18.215Z",TRUE,"pitch","723f907c-338b-4c5e-a70c-5ccbf848e866",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6178,1.7097,NA,134.47,200.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Trey Mancini singles on a line drive to left fielder Alex Call. Seiya Suzuki to 2nd.",0,1,2,64,"top",9,"2023-05-04T01:29:51.557Z","2023-05-04T01:30:44.839Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.9,13,2,0.387,6.8154,33.4125,-9.4003,-6.7851,11.2315,-0.4582,1.4042,5.559,-141.7246,-10.0212,-1.5669,50.0026,5.5932,-13.7561,46.8,3.6,24,2093,210,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.4,11.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718333,"2023-05-03",0,"2023-05-04T01:29:56.283Z","2023-05-04T01:29:59.283Z",TRUE,"pitch","c2ceaa16-3006-41cf-9810-99d05e9350e3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.62,1.67,NA,127.44,162.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Trey Mancini singles on a line drive to left fielder Alex Call. Seiya Suzuki to 2nd.",0,1,2,64,"top",9,"2023-05-04T01:29:51.557Z","2023-05-04T01:30:44.839Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.6,5,2,0.383,6.7218,34.5919,-11.0793,-7.3373,10.1969,-0.274,2.8195,6.872,-143.278,-6.2543,-1.7558,50.007,5.7304,-15.1855,46.8,3.6,24,2215,211,NA,NA,NA,NA,NA,NA,FALSE,-11,17.3,11.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718333,"2023-05-03",5,"2023-05-04T01:29:16.708Z","2023-05-04T01:29:23.195Z",TRUE,"pitch","acc4a0d3-5b05-4830-a8f7-84e6a7e8a8a9",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.11,1.41,NA,108.37,159.43,"line_drive","hard","9",192.61,91.22,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Seiya Suzuki singles on a sharp line drive to right fielder Lane Thomas.",0,1,2,63,"top",9,"2023-05-04T01:27:57.159Z","2023-05-04T01:29:23.195Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.1,2,2,0.3862,6.6036,32.2675,-11.5987,-7.4611,10.0993,0.2264,2.9389,6.9312,-141.7865,-5.9824,-1.2799,50.0019,5.8156,-15.1983,46.8,3.6,24,2054,213,103.7,13,271,NA,NA,NA,FALSE,-11.5,17.3,12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA
718333,"2023-05-03",4,"2023-05-04T01:28:53.356Z","2023-05-04T01:28:58.082Z",TRUE,"pitch","89a9a302-d163-457a-b6ff-840351a476c0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.11,1.41,NA,129.72,150.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Seiya Suzuki singles on a sharp line drive to right fielder Lane Thomas.",0,1,2,63,"top",9,"2023-05-04T01:27:57.159Z","2023-05-04T01:29:23.195Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.7,11,2,0.3884,6.727,30.8616,-11.0216,-6.3101,10.4913,-0.3337,3.2821,5.6559,-140.83,-5.1687,-1.5445,50.0025,5.849,-12.7224,43.2,3.6,24,2069,206,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18.1,10.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA
718333,"2023-05-03",3,"2023-05-04T01:28:34.517Z","2023-05-04T01:28:38.960Z",TRUE,"pitch","63c3115e-b394-40ca-9239-6ed7df576d65",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.11,1.41,NA,151.39,148.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Seiya Suzuki singles on a sharp line drive to right fielder Lane Thomas.",0,1,2,63,"top",9,"2023-05-04T01:27:57.159Z","2023-05-04T01:29:23.195Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,81.9,11,0.92,0.423,6.699,24.5862,-30.8622,-4.714,0.773,-0.9022,3.3521,4.5704,-129.0494,-0.573,-2.0761,50.0052,5.9359,-8.0241,13.2,7.2,24,1021,213,NA,NA,NA,NA,NA,NA,FALSE,-33,1.4,7.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA
718333,"2023-05-03",2,"2023-05-04T01:28:16.716Z","2023-05-04T01:28:19.999Z",TRUE,"pitch","b51f61b8-3490-4d41-82c2-28ba551b41cb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1078,1.406,NA,179.83,165.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Seiya Suzuki singles on a sharp line drive to right fielder Lane Thomas.",0,1,2,63,"top",9,"2023-05-04T01:27:57.159Z","2023-05-04T01:29:23.195Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.6,11,2,0.3851,6.7306,30.9052,-12.2872,-6.2459,9.6944,-1.6483,2.7006,2.3708,-141.9486,-6.5638,-1.6803,50.0042,5.8169,-12.8129,42,3.6,24,2089,210,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.4,10.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA
