"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718387,"2023-04-28",7,"2023-04-29T00:45:51.662Z","2023-04-29T00:45:56.265Z",TRUE,"pitch","b50271f0-c94c-4c94-93a7-91c77bcbfe39",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.38,1.64,NA,128.43,141.92,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.2,11,0.95,0.3858,6.0045,32.1323,-15.3406,-6.3281,8.244,-0.3,3.5876,7.0433,-141.9205,-3.1789,-1.9904,50.0057,5.6979,-12.9261,34.8,3.6,24,1863,231,NA,NA,NA,NA,NA,NA,TRUE,-14.3,14.5,10.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",6,"2023-04-29T00:45:23.907Z","2023-04-29T00:45:31.521Z",TRUE,"pitch","ebf794af-8b1f-4398-b2d5-d584509e3a4b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.38,1.64,NA,124.76,160.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,90,2,0.9,0.3844,6.2351,29.5357,-21.3908,-9.9616,5.2334,-0.2036,2.9002,8.5983,-141.9571,-4.0182,-1.9631,50.0038,5.6791,-20.5303,40.8,6,24,1902,232,NA,NA,NA,NA,NA,NA,FALSE,-19.6,8.9,16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",5,"2023-04-29T00:45:06.533Z","2023-04-29T00:45:10.711Z",TRUE,"pitch","f6882450-2daf-4319-9f4e-0c8af7f74f11",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.6324,1.7442,NA,147.91,164.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.6,4,0.95,0.3862,6.1599,28.6798,-14.8825,-6.3119,8.4684,-0.811,2.7398,5.8592,-141.1919,-5.6417,-2.0815,50.005,5.7029,-12.8922,36,3.6,24,1973,222,NA,NA,NA,NA,NA,NA,FALSE,-14.3,14.5,10.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",4,"2023-04-29T00:44:48.542Z","2023-04-29T00:44:53.326Z",TRUE,"pitch","8d192a01-6d60-4b11-b0a4-b8b108199841",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5449,1.657,NA,112.86,210.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,91.5,14,2,0.3797,6.1213,29.3816,-12.8401,-7.4672,9.1461,0.1087,1.0634,9.003,-143.5871,-10.5723,-2.079,50.007,5.5652,-15.7906,43.2,3.6,24,2059,227,NA,NA,NA,NA,NA,NA,FALSE,-13,14.9,12,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",3,"2023-04-29T00:44:27.487Z","2023-04-29T00:44:31.795Z",TRUE,"pitch","5c3e76b1-3a4e-4dfb-9ce5-4aa3a39707f8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5449,1.7732,NA,160.59,203.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.8,13,0.9,0.4198,6.0387,25.7074,-28.2768,-9.2349,2.2527,-1.1436,1.2916,5.7546,-130.1731,-5.8375,-2.176,50.0011,5.6868,-15.9471,26.4,7.2,24,1637,260,NA,NA,NA,NA,NA,NA,FALSE,-31,3.1,15.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",2,"2023-04-29T00:44:11.661Z","2023-04-29T00:44:16.608Z",TRUE,"pitch","b2d88764-bfd9-4f09-9565-705b1d76a3fc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5741,1.8023,NA,126.83,203.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,82,13,0.91,0.4237,6.0882,25.2656,-26.2201,-10.4487,3.5136,-0.258,1.3133,7.7702,-128.9792,-6.1156,-1.9428,50.0057,5.7208,-17.7168,31.2,7.2,24,1707,252,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.3,17.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",0,"2023-04-29T00:42:51.223Z","2023-04-29T00:42:57.294Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",6,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,668472,"/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",1,"2023-04-29T00:42:57.294Z","2023-04-29T00:44:11.661Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,6,8,77,"top",9,"2023-04-29T00:44:09.609Z","2023-04-29T00:45:56.265Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718387,"2023-04-28",0,"2023-04-29T00:42:10.638Z","2023-04-29T00:42:15.101Z",TRUE,"pitch","23fba7f7-e4ff-4b5e-b354-ff283f504c11",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,2,NA,NA,3.57,1.7,NA,206.32,114.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Edward Olivares hit by pitch. Salvador Perez to 3rd. MJ Melendez to 2nd.",0,6,8,76,"top",9,"2023-04-29T00:42:06.207Z","2023-04-29T00:42:15.101Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89.7,11,0.9,0.3841,6.0977,30.9125,-19.3663,-9.4471,6.2083,-2.3431,4.5944,3.2738,-142.3104,-0.2601,-2.2772,50.002,5.9077,-19.4861,44.4,4.8,24,1823,226,NA,NA,NA,NA,NA,NA,FALSE,-17,11.4,16.6,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",521692,"Salvador Perez","/api/v1/people/521692",658668,"Edward Olivares","/api/v1/people/658668"
718387,"2023-04-28",3,"2023-04-29T00:41:34.177Z","2023-04-29T00:41:44.486Z",TRUE,"pitch","30b550aa-814d-4746-b36f-19bf0ba8ea81",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.43,1.67,NA,99.68,172.5,"line_drive","medium","9",190.58,111.21,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","MJ Melendez singles on a line drive to right fielder Max Kepler. Salvador Perez to 2nd.",0,6,8,75,"top",9,"2023-04-29T00:40:27.131Z","2023-04-29T00:41:44.486Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.7,81.8,6,0.61,0.4266,5.9991,23.2329,-38.7654,1.8861,-3.9409,0.4544,2.4547,5.8045,-127.7919,-1.3427,-2.0798,50.0003,5.998,3.1564,6,9.6,24,2425,54,87,20,242,NA,NA,NA,FALSE,-42.4,-7.2,-4.6,NA,NA,NA,NA,NA,FALSE,TRUE,521692,"Salvador Perez","/api/v1/people/521692",NA,NA,NA,669004,"MJ Melendez","/api/v1/people/669004"
