"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716404,"2023-10-02",3,"2023-09-29T01:22:06.487Z","2023-09-29T01:22:11.966Z",TRUE,"pitch","e6a15abe-f11b-4594-9693-2b07a49d31a8",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.38,1.59,NA,108.05,149.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Pete Alonso strikes out on a foul tip.",0,0,1,61,"bottom",8,"2023-09-29T01:21:13.261Z","2023-09-29T01:22:11.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.3,2,0.91,0.4015,6.8073,33.1997,-12.8149,3.2314,10.2987,0.2348,3.3114,-7.5221,-136.9542,-4.3268,2.61,50.0023,5.8029,6.0747,16.8,3.6,24,2208,143,NA,NA,NA,NA,NA,NA,TRUE,-13.3,17.8,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",1,"2023-09-29T01:21:29.556Z","2023-09-29T01:21:33.296Z",TRUE,"pitch","7cc7c898-41f0-4faf-9908-218c6b8528ce",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.38,1.59,NA,115.95,161.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Pete Alonso strikes out on a foul tip.",0,0,1,61,"bottom",8,"2023-09-29T01:21:13.261Z","2023-09-29T01:22:11.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.5,2,0.9,0.4528,6.8173,23.939,-29.9291,-8.3766,1.5197,0.0274,2.8542,-3.719,-121.0215,-1.0244,2.6733,50.0053,5.9079,-12.4091,24,8.4,24,2429,293,NA,NA,NA,NA,NA,NA,FALSE,-36.8,2.8,16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",0,"2023-09-29T01:21:13.635Z","2023-09-29T01:21:17.353Z",TRUE,"pitch","142a93ab-ca3e-40cc-9991-37caa9101923",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3975,1.5889,NA,136.02,159.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Pete Alonso strikes out on a foul tip.",0,0,1,61,"bottom",8,"2023-09-29T01:21:13.261Z","2023-09-29T01:22:11.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.1,1,0.9,0.4554,6.7587,23.9584,-33.4988,-8.1929,-0.9061,-0.4991,2.9468,-5.1745,-120.4064,0.2301,2.744,50.0014,5.8206,-11.9962,21.6,9.6,24,2335,289,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-1.3,16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",2,"2023-09-29T01:21:50.745Z","2023-09-29T01:21:55.745Z",FALSE,"stepoff","f4285bd0-9c64-4720-90fe-b5a53cbd0222",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Pete Alonso strikes out on a foul tip.",0,0,1,61,"bottom",8,"2023-09-29T01:21:13.261Z","2023-09-29T01:22:11.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",4,"2023-09-29T01:20:36.987Z","2023-09-29T01:20:44.532Z",TRUE,"pitch","d17274eb-7ad7-42c4-9b04-b65ab107692d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.74,1.78,NA,95.72,170.56,"ground_ball","medium","6",118,157.43,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ronny Mauricio grounds out, shortstop Garrett Hampson to first baseman Josh Bell. Rafael Ortega to 3rd.",0,0,1,60,"bottom",8,"2023-09-29T01:19:18.404Z","2023-09-29T01:20:44.532Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677595,"Ronny Mauricio","/api/v1/people/677595","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.6,6,0.9,0.3972,7.0119,31.5413,-13.8568,2.6821,9.5197,0.5582,2.5267,-6.1207,-138.0422,-6.0673,2.4586,50.0068,5.691,5.1636,14.4,3.6,24,2182,146,87.1,-50,3,NA,NA,NA,TRUE,-14.4,16.1,-3.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,542364,"Rafael Ortega","/api/v1/people/542364",NA,NA,NA,NA
716404,"2023-10-02",3,"2023-09-29T01:20:15.915Z","2023-09-29T01:20:19.001Z",TRUE,"pitch","dbabf9f3-7da1-496d-9fa1-c385bda5834d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.74,1.78,NA,157.08,169.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ronny Mauricio grounds out, shortstop Garrett Hampson to first baseman Josh Bell. Rafael Ortega to 3rd.",0,0,1,60,"bottom",8,"2023-09-29T01:19:18.404Z","2023-09-29T01:20:44.532Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677595,"Ronny Mauricio","/api/v1/people/677595","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,75.5,13,0.9,0.4586,6.7676,24.191,-27.2801,-7.2869,3.39,-1.0514,2.557,-6.0374,-119.6702,-2.0019,2.4553,50.0021,5.8603,-10.5129,22.8,8.4,24,2317,303,NA,NA,NA,NA,NA,NA,FALSE,-34.7,5.9,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",2,"2023-09-29T01:19:55.545Z","2023-09-29T01:19:58.546Z",TRUE,"pitch","e4144de0-9efa-47af-9ef3-57e1ccfe57c7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.74,1.78,NA,144.74,133.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ronny Mauricio grounds out, shortstop Garrett Hampson to first baseman Josh Bell. Rafael Ortega to 3rd.",0,0,1,60,"bottom",8,"2023-09-29T01:19:18.404Z","2023-09-29T01:20:44.532Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677595,"Ronny Mauricio","/api/v1/people/677595","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,11,0.9,0.4016,6.6816,28.3658,-14.5364,4.6301,9.3538,-0.7278,3.8981,-10.2139,-136.0941,-2.7293,2.4633,50.0051,5.9141,8.7338,24,3.6,24,2195,150,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.6,-6.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",1,"2023-09-29T01:19:37.249Z","2023-09-29T01:19:41.142Z",TRUE,"pitch","5c6ccde7-6244-479f-b437-166e4dd77a5b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.74,1.78,NA,125.11,163.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ronny Mauricio grounds out, shortstop Garrett Hampson to first baseman Josh Bell. Rafael Ortega to 3rd.",0,0,1,60,"bottom",8,"2023-09-29T01:19:18.404Z","2023-09-29T01:20:44.532Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677595,"Ronny Mauricio","/api/v1/people/677595","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87,5,0.91,0.3965,6.9288,29.9218,-11.0991,4.1452,10.8934,-0.2129,2.7708,-8.7116,-138.0154,-6.1571,2.4419,50.0018,5.7738,8.0198,26.4,2.4,24,2168,148,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.6,-5.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",0,"2023-09-29T01:19:21.030Z","2023-09-29T01:19:24.772Z",TRUE,"pitch","36d6e16c-d287-4784-9b58-11d51d18d16b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7071,1.7789,NA,135.12,124.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ronny Mauricio grounds out, shortstop Garrett Hampson to first baseman Josh Bell. Rafael Ortega to 3rd.",0,0,1,60,"bottom",8,"2023-09-29T01:19:18.404Z","2023-09-29T01:20:44.532Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677595,"Ronny Mauricio","/api/v1/people/677595","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85,11,0.9,0.4043,6.7616,30.1871,-14.0034,4.1117,9.7837,-0.4755,4.2236,-9.048,-135.5652,-1.961,2.3742,50.0054,5.9361,7.6394,21.6,3.6,24,2113,148,NA,NA,NA,NA,NA,NA,FALSE,-14,17.5,-5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716404,"2023-10-02",3,"2023-09-29T01:18:38.009Z","2023-09-29T01:18:49.831Z",TRUE,"pitch","a3c6e870-7779-4397-ad98-cc48d57f86c2",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.36,1.58,NA,95.27,156.05,"ground_ball","medium","7",85.09,120.48,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Rafael Ortega singles on a ground ball to left fielder Jon Berti. Brett Baty scores. Rafael Ortega to 2nd.",1,0,1,59,"bottom",8,"2023-09-29T01:18:17.934Z","2023-09-29T01:18:49.831Z",TRUE,TRUE,FALSE,FALSE,60,0,1,1,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.1,3,0.9,0.4597,6.7868,24.1627,-29.7848,-4.6835,1.6685,0.5701,3.0642,-3.8483,-119.399,-0.2023,2.8146,50.0058,5.8427,-6.7263,14.4,8.4,24,2393,294,80.5,8,142,NA,NA,NA,FALSE,-37.6,3.2,9.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,542364,"Rafael Ortega","/api/v1/people/542364",NA,NA,NA,NA,NA,NA,NA
