"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717737,"2023-06-17",9,"2023-06-17T02:32:54.208Z","2023-06-17T02:33:03.155Z",TRUE,"pitch","a4dcc130-c4f3-4a64-a55b-8fd608bb0d2f",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.28,1.58,NA,122.8,176.77,"line_drive","medium","8",112.29,80.41,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.4,5,0.89,0.4195,7.5082,26.457,-27.9579,2.6727,2.4363,-0.1521,2.2968,4.7088,-130.3953,-0.5993,-2.3258,50.0002,4.6321,4.6179,10.8,7.2,24,2706,138,92.2,15,299,NA,NA,NA,TRUE,-29.4,4.6,-5.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",7,"2023-06-17T02:32:29.713Z","2023-06-17T02:32:39.935Z",TRUE,"pitch","b0d7b9d2-2fbe-4671-b49a-f6fe1f09b2da",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2803,1.5899,NA,155.3,163.6,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.5,11,0.89,0.4191,7.3424,26.0849,-31.3438,2.7376,0.4833,-1.0048,2.7844,2.5909,-130.4398,0.9321,-2.3648,50.0055,4.7761,4.7432,9.6,7.2,24,2719,117,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.3,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",6,"2023-06-17T02:32:02.059Z","2023-06-17T02:32:07.918Z",TRUE,"pitch","b77a230b-12ac-4a81-b908-174737fe8d71",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.28,1.58,NA,123.78,159.81,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.8,2,0.91,0.3952,7.5869,31.8765,-19.3404,-8.576,6.6054,-0.1779,2.925,8.3638,-138.7292,-1.0317,-2.1219,50.0055,4.5944,-16.6706,37.2,4.8,24,2452,238,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.9,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",5,"2023-06-17T02:31:35.017Z","2023-06-17T02:31:40.117Z",TRUE,"pitch","bcf8bb39-3c30-4d57-8ac7-d9fd77c6749a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.28,1.58,NA,118.1,182.34,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.7,8,0.89,0.4229,8.3996,26.8032,-27.9406,2.0787,2.49,-0.0287,2.0902,5.2616,-129.4835,-1.1387,-2.3564,50.0031,4.6718,3.5311,9.6,7.2,24,2750,147,NA,NA,NA,NA,NA,NA,FALSE,-30,4.4,-4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",4,"2023-06-17T02:31:13.009Z","2023-06-17T02:31:18.035Z",TRUE,"pitch","600ba34f-2068-4cee-8c95-9b58b09929c6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2803,1.5328,NA,118.32,148.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.9,2,0.91,0.3944,7.4212,32.6944,-16.897,-8.1763,7.831,-0.0346,3.3391,9.0063,-139.1579,-0.4384,-2.2584,50.0067,4.6231,-15.9595,39.6,4.8,24,2667,236,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.3,12.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",3,"2023-06-17T02:30:53.070Z","2023-06-17T02:30:58.083Z",TRUE,"pitch","fa6f6e47-0b64-4ae4-8a7c-b6d2f6fd216c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2803,1.647,NA,50.24,202.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80,14,0.9,0.4329,7.8226,26.0837,-28.2213,0.6192,2.4343,1.7515,1.3388,9.8476,-126.5685,-2.5223,-2.2715,50.0001,4.6107,1.0004,6,7.2,24,2645,122,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.1,-3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",2,"2023-06-17T02:30:34.365Z","2023-06-17T02:30:39.047Z",TRUE,"pitch","c0f71441-599e-42de-a2a6-26888ea8096a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2413,1.5328,NA,161.4,169.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.9,11,0.9,0.3989,7.5274,32.0913,-17.1538,-6.9028,7.879,-1.1649,2.5829,5.8445,-137.5843,-2.5073,-2.4256,50.0052,4.6761,-13.163,33.6,4.8,24,2518,237,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.9,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",0,"2023-06-17T02:29:38.802Z","2023-06-17T02:29:45.180Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Corey Julks replaces Martin Maldonado.","Offensive Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,667452,"/api/v1/people/667452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,455117,"/api/v1/people/455117",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",1,"2023-06-17T02:29:45.180Z","2023-06-17T02:30:34.365Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717737,"2023-06-17",8,"2023-06-17T02:32:43.746Z","2023-06-17T02:32:54.208Z",FALSE,"action",NA,NA,"Chas McCormick steals (6) 2nd base.","Stolen Base 2B",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,676801,"/api/v1/people/676801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b0d7b9d2-2fbe-4671-b49a-f6fe1f09b2da","stolen_base_2b",NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Corey Julks lines out to center fielder TJ Friedl.",0,2,1,70,"bottom",9,"2023-06-17T02:30:32.020Z","2023-06-17T02:33:03.155Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
