"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716666,"2023-09-09",2,"2023-09-09T02:44:36.082Z","2023-09-09T02:44:40.109Z",TRUE,"pitch","b616fff3-3a6d-42ac-8c7f-0a758f6efad0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.43,1.61,NA,71.74,194.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,2,5,68,"top",9,"2023-09-09T02:43:23.665Z","2023-09-09T02:44:40.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.7,82.6,14,2,0.4232,6.4324,24.6505,-39.2689,0.5479,-4.168,1.1874,1.6303,8.1009,-129.0007,-3.1988,-2.0536,50.0059,5.8874,0.9316,3.6,9.6,24,2615,48,NA,NA,NA,NA,NA,NA,TRUE,-42.6,-8,-2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",1,"2023-09-09T02:44:09.924Z","2023-09-09T02:44:13.068Z",TRUE,"pitch","dd50e30e-150e-40bf-b137-c078c97cb016",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.43,1.61,NA,89.58,186.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,2,5,68,"top",9,"2023-09-09T02:43:23.665Z","2023-09-09T02:44:40.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.1,90.2,9,0.9,0.386,6.3837,27.8103,-28.9704,-5.2099,1.5656,0.7193,1.9219,9.8875,-141.1334,-5.0921,-2.13,50.0017,5.5824,-10.6598,16.8,6,24,1610,232,NA,NA,NA,NA,NA,NA,FALSE,-26.6,2,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",0,"2023-09-09T02:43:48.720Z","2023-09-09T02:43:52.246Z",TRUE,"pitch","5c6509f8-269a-49f4-8875-1fc67c04ada3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6455,1.6992,NA,152.95,197.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jeff McNeil strikes out swinging.",0,2,5,68,"top",9,"2023-09-09T02:43:23.665Z","2023-09-09T02:44:40.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",96.8,90.1,13,0.9,0.3865,6.3842,27.7231,-28.3491,-5.702,1.8772,-0.9431,1.5336,5.6226,-140.9349,-6.9194,-2.2094,50.0055,5.8154,-11.637,19.2,6,24,1696,228,NA,NA,NA,NA,NA,NA,FALSE,-26.5,2.3,9.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",0,"2023-09-09T02:42:52.229Z","2023-09-09T02:43:05.170Z",TRUE,"pitch","f1bdad9b-89fd-4b46-890f-05fa4bde0266",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.59,1.65,NA,125.02,176.38,"ground_ball","medium","4",150.24,151.58,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Mark Vientos grounds into a force out, second baseman Jorge Polanco to shortstop Carlos Correa. Pete Alonso out at 2nd. Mark Vientos to 1st.",0,2,5,67,"top",9,"2023-09-09T02:42:38.698Z","2023-09-09T02:43:05.170Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",99.5,91.8,5,0.92,0.3774,6.4461,31.2213,-31.1443,-7.4827,0.4842,-0.2103,2.3112,8.0333,-144.6819,-4.6712,-2.04,50.0046,5.8372,-15.9926,24,7.2,24,1779,220,108.5,-3,31,NA,NA,NA,TRUE,-27.4,0.1,12.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
716666,"2023-09-09",4,"2023-09-09T02:42:23.374Z","2023-09-09T02:42:26.728Z",TRUE,"pitch","1f76f4f8-e8b7-4e2f-ad99-11cda7386c9e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.31,1.51,NA,121.73,156.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,2,5,66,"top",9,"2023-09-09T02:40:41.496Z","2023-09-09T02:42:26.728Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.6,92.9,2,0.92,0.3705,6.5094,34.6327,-12.5864,-7.0218,8.8469,-0.1242,3.0423,8.2398,-147.744,-6.1612,-2.0347,50.0052,5.8919,-15.5519,44.4,3.6,24,2098,225,NA,NA,NA,NA,NA,NA,TRUE,-11.5,15,11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624413,"Pete Alonso","/api/v1/people/624413",NA,NA,NA,NA,NA,NA
716666,"2023-09-09",3,"2023-09-09T02:42:00.215Z","2023-09-09T02:42:03.215Z",TRUE,"pitch","44e5b0ce-17f2-4072-b18f-1f84e0c7a9fc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.31,1.51,NA,106.58,153.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,2,5,66,"top",9,"2023-09-09T02:40:41.496Z","2023-09-09T02:42:26.728Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,93.5,2,0.92,0.3686,6.3913,34.2256,-13.7912,-6.8828,8.2108,0.2734,3.1662,9.3032,-148.3894,-5.6437,-2.0024,50.0034,5.8907,-15.4104,42,3.6,24,2104,223,NA,NA,NA,NA,NA,NA,FALSE,-12.2,13.9,10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",2,"2023-09-09T02:41:40.160Z","2023-09-09T02:41:43.544Z",TRUE,"pitch","0905a3ef-f32e-432c-a3e5-b06b4263602e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3124,1.4936,NA,115.54,186.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,2,5,66,"top",9,"2023-09-09T02:40:41.496Z","2023-09-09T02:42:26.728Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.4,82.3,8,2,0.4238,6.5681,24.6176,-38.2232,2.8482,-3.5655,0.0382,1.9537,4.7607,-128.8348,-2.7734,-2.1976,50.0056,5.9737,4.8282,8.4,9.6,24,2695,52,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-6.8,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",1,"2023-09-09T02:41:18.817Z","2023-09-09T02:41:22.569Z",TRUE,"pitch","f444a9e4-5308-4541-bff4-23906f4b93ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3124,1.5226,NA,167.14,171.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,2,5,66,"top",9,"2023-09-09T02:40:41.496Z","2023-09-09T02:42:26.728Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",95.1,87.8,11,0.88,0.3944,6.4329,28.7459,-30.0861,-6.9233,1.0639,-1.3154,2.4922,5.0533,-138.4693,-3.505,-2.2576,50.0006,5.7709,-13.5436,21.6,7.2,24,1680,233,NA,NA,NA,NA,NA,NA,FALSE,-28.6,1.4,11.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",0,"2023-09-09T02:40:54.985Z","2023-09-09T02:40:58.935Z",TRUE,"pitch","19377fac-cf37-4912-86e9-7f2c4ae8d4a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3124,1.5517,NA,67.78,179.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,2,5,66,"top",9,"2023-09-09T02:40:41.496Z","2023-09-09T02:42:26.728Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.8,81.3,14,2,0.4283,6.3519,25.3824,-38.0144,1.0047,-3.5228,1.2913,2.1844,8.293,-127.6905,-2.0003,-2.1241,50.0032,5.9584,1.6648,4.8,9.6,24,2719,49,NA,NA,NA,NA,NA,NA,FALSE,-42,-6.6,-3.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716666,"2023-09-09",6,"2023-09-09T02:40:25.956Z","2023-09-09T02:40:29.365Z",TRUE,"pitch","2189315e-1ddf-4d73-a4a8-0b4590120326",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.4124,1.6097,NA,102.25,127.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Pete Alonso walks.",0,2,5,65,"top",9,"2023-09-09T02:38:16.749Z","2023-09-09T02:40:29.365Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,624413,"Pete Alonso","/api/v1/people/624413","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103.5,94.7,12,0.93,0.3634,6.2696,35.4332,-14.9414,-6.4098,7.4846,0.3869,4.1381,8.3424,-150.5299,-3.2135,-1.5834,50.0034,6.0617,-14.759,39.6,3.6,24,2042,222,NA,NA,NA,NA,NA,NA,FALSE,-12.4,13.1,10.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624413,"Pete Alonso","/api/v1/people/624413",NA,NA,NA,NA,NA,NA
