"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745593,"2024-04-16",2,"2024-04-17T00:16:47.259Z","2024-04-17T00:16:51.446Z",TRUE,"pitch","66b2a738-34aa-421c-8689-b77cd46d5150",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.675,1.8195,NA,90.23,117.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Nick Castellanos grounds out softly, pitcher Victor Vodnik to first baseman Elehuris Montero.",0,0,3,47,"bottom",7,"2024-04-17T00:15:58.769Z","2024-04-17T00:18:02.887Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.4,12,0.91,0.3806,6.5862,32.4455,-13.0881,-5.1202,9.0918,0.7023,4.4806,7.6003,-143.7669,-1.1902,-1.3068,50.0011,5.7099,-10.7475,33.6,3.6,24,2354,203,NA,NA,NA,NA,NA,NA,FALSE,-11.5,16.4,7.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-17T00:16:18.405Z","2024-04-17T00:16:22.275Z",TRUE,"pitch","b592f4ee-4e44-438e-8ba3-626188ec0de7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.75,1.81,NA,111.4,148.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Nick Castellanos grounds out softly, pitcher Victor Vodnik to first baseman Elehuris Montero.",0,0,3,47,"bottom",7,"2024-04-17T00:15:58.769Z","2024-04-17T00:18:02.887Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89,2,0.91,0.3858,6.7719,33.3672,-12.232,-6.0657,9.7755,0.1469,3.3615,7.6532,-142.1219,-3.2275,-1.7961,50.0057,5.2917,-12.3784,39.6,3.6,24,2347,214,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.2,9.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-17T00:16:04.639Z","2024-04-17T00:16:08.877Z",TRUE,"pitch","7c62a575-eae2-4f62-b746-d0d1ccd41a8e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.75,1.81,NA,147.72,123.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Nick Castellanos grounds out softly, pitcher Victor Vodnik to first baseman Elehuris Montero.",0,0,3,47,"bottom",7,"2024-04-17T00:15:58.769Z","2024-04-17T00:18:02.887Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.3,11,0.91,0.3875,6.7558,34.1292,-9.9933,-4.8474,10.9791,-0.8061,4.2604,4.3847,-141.6579,-1.746,-1.7486,50.0034,5.5282,-9.7943,39.6,2.4,24,2445,203,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.7,7.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",4,"2024-04-17T00:13:28.834Z","2024-04-17T00:13:41.947Z",TRUE,"pitch","bc9fae1a-b538-484c-8b24-5e3144781d25",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.29,1.63,NA,106.53,193.6,"line_drive","hard","7",81.54,70.82,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Elehuris Montero singles on a sharp line drive to left fielder Brandon Marsh. Elehuris Montero out at 2nd on the throw, left fielder Brandon Marsh to second baseman Bryson Stott.",0,0,3,46,"top",7,"2024-04-17T00:12:29.296Z","2024-04-17T00:13:41.947Z",TRUE,FALSE,FALSE,TRUE,33,1,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.2,68,8,2,0.5101,6.4658,21.6965,-39.2035,-7.5686,-6.0456,0.2747,1.6734,-0.7115,-108.0576,-0.0184,1.5911,50.002,6.0487,-8.8032,13.2,14.4,24,2190,314,104.2,18,374,NA,NA,NA,TRUE,-60.7,-10.6,13.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-17T00:13:03.317Z","2024-04-17T00:13:08.329Z",TRUE,"pitch","cda49b3d-0125-45ef-a9c3-1c62465c496c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.29,1.63,NA,112.75,131.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Elehuris Montero singles on a sharp line drive to left fielder Brandon Marsh. Elehuris Montero out at 2nd on the throw, left fielder Brandon Marsh to second baseman Bryson Stott.",0,0,3,46,"top",7,"2024-04-17T00:12:29.296Z","2024-04-17T00:13:41.947Z",TRUE,FALSE,FALSE,TRUE,33,1,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.4,12,2,0.4121,6.1582,28.6871,-18.2102,4.3796,7.8089,0.1116,3.9566,-5.7692,-132.9493,-1.7533,1.7414,50.0065,5.9473,7.8364,19.2,4.8,24,2142,138,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.9,-6.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-17T00:12:49.343Z","2024-04-17T00:12:53.919Z",TRUE,"pitch","88be12dd-577f-49ee-a309-65c0d69c4d0f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3204,1.7151,NA,125.58,192.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Elehuris Montero singles on a sharp line drive to left fielder Brandon Marsh. Elehuris Montero out at 2nd on the throw, left fielder Brandon Marsh to second baseman Bryson Stott.",0,0,3,46,"top",7,"2024-04-17T00:12:29.296Z","2024-04-17T00:13:41.947Z",TRUE,FALSE,FALSE,TRUE,33,1,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.6,75.1,8,2,0.4615,6.2977,22.4743,-27.1482,8.8155,3.5233,-0.2252,1.7118,-6.7279,-118.6468,-3.6937,1.5004,50.0038,5.7598,12.5824,22.8,8.4,24,1197,123,NA,NA,NA,NA,NA,NA,FALSE,-35.4,5.8,-14.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-17T00:12:34.976Z","2024-04-17T00:12:39.501Z",TRUE,"pitch","3e065037-e2de-4c7f-91ce-b0acfe6ddd79",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1665,1.6685,NA,75.96,141.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Elehuris Montero singles on a sharp line drive to left fielder Brandon Marsh. Elehuris Montero out at 2nd on the throw, left fielder Brandon Marsh to second baseman Bryson Stott.",0,0,3,46,"top",7,"2024-04-17T00:12:29.296Z","2024-04-17T00:13:41.947Z",TRUE,FALSE,FALSE,TRUE,33,1,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.8,68.5,12,2,0.5049,6.2506,20.4108,-39.0545,-7.4499,-5.7852,1.0767,3.6119,0.7302,-108.7914,3.5102,1.7023,50.0022,6.2319,-8.8628,13.2,13.2,24,2187,311,NA,NA,NA,NA,NA,NA,FALSE,-58.3,-9.1,13.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",3,"2024-04-17T00:13:13.139Z","2024-04-17T00:13:28.834Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,660707,"/api/v1/people/660707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Elehuris Montero singles on a sharp line drive to left fielder Brandon Marsh. Elehuris Montero out at 2nd on the throw, left fielder Brandon Marsh to second baseman Bryson Stott.",0,0,3,46,"top",7,"2024-04-17T00:12:29.296Z","2024-04-17T00:13:41.947Z",TRUE,FALSE,FALSE,TRUE,33,1,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-17T00:11:59.437Z","2024-04-17T00:12:07.757Z",TRUE,"pitch","1b6771ac-a3c3-4f4a-a29e-d9ef9e92ebb7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.8,1.76,NA,63.37,147.91,"ground_ball","soft","3",144.65,184.9,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Nolan Jones grounds out softly to first baseman Bryce Harper.",0,0,3,45,"top",7,"2024-04-17T00:11:30.559Z","2024-04-17T00:12:07.757Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.6,12,2,0.4211,6.2425,28.9104,-26.7316,8.4763,3.1774,1.4069,3.3657,-3.4115,-130.3576,-1.8297,1.6358,50.0005,6.1065,14.4995,26.4,7.2,24,1956,145,40.8,-46,5,NA,NA,NA,TRUE,-28.7,5.5,-14.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-17T00:11:35.556Z","2024-04-17T00:11:40.401Z",TRUE,"pitch","85aaf264-6aa7-43d8-acc9-834d7596ec52",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8284,1.834,NA,119.8,165.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Nolan Jones grounds out softly to first baseman Bryce Harper.",0,0,3,45,"top",7,"2024-04-17T00:11:30.559Z","2024-04-17T00:12:07.757Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.2,5,2,0.4149,6.3781,27.7044,-26.5551,8.8515,3.1809,-0.0733,2.7202,-7.1725,-131.9585,-3.3363,1.528,50.0032,5.9543,15.6333,27.6,7.2,24,1957,146,NA,NA,NA,NA,NA,NA,FALSE,-28,5.3,-14.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-17T00:11:46.046Z","2024-04-17T00:11:59.437Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Nolan Jones grounds out softly to first baseman Bryce Harper.",0,0,3,45,"top",7,"2024-04-17T00:11:30.559Z","2024-04-17T00:12:07.757Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-17T00:11:03.358Z","2024-04-17T00:11:11.821Z",TRUE,"pitch","6099731c-14ba-45d5-ab61-9ce7be89905e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.24,1.5,NA,105.37,180.43,"ground_ball","medium","1",127.31,166.11,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Elias Díaz grounds out, pitcher Ranger Suárez to first baseman Bryce Harper.",0,0,3,44,"top",7,"2024-04-17T00:10:31.835Z","2024-04-17T00:11:11.821Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.5,6,2,0.4173,6.2538,30.294,-27.4331,9.7008,2.7206,0.3052,2.1609,-6.7815,-131.7185,-4.1443,1.6644,50.0025,5.8042,16.8944,28.8,7.2,24,1894,146,101.3,-22,6,NA,NA,NA,TRUE,-29.5,4.2,-16,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-17T00:10:51.815Z","2024-04-17T00:10:56.264Z",TRUE,"pitch","4841a3ee-50c5-4baf-9f64-f261cfc99d99",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1649,1.568,NA,62.21,190.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Elias Díaz grounds out, pitcher Ranger Suárez to first baseman Bryce Harper.",0,0,3,44,"top",7,"2024-04-17T00:10:31.835Z","2024-04-17T00:11:11.821Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.7,14,2,0.4167,6.2597,30.6667,-29.598,10.0074,1.4753,1.4373,1.7885,-4.3895,-131.9467,-4.7402,1.8314,50.0026,5.8148,17.4707,28.8,8.4,24,1888,135,NA,NA,NA,NA,NA,NA,FALSE,-31.8,1.8,-17,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",4,"2024-04-17T00:08:27.285Z","2024-04-17T00:08:31.377Z",TRUE,"pitch","76eef0c8-f1ef-4794-8550-ca9e23597b3d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.6074,1.6953,NA,101.69,174.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,0,3,43,"bottom",6,"2024-04-17T00:06:58.595Z","2024-04-17T00:08:31.377Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,91.1,6,0.92,0.3775,6.7554,34.3605,-9.1914,-4.4204,10.7864,0.4017,2.394,7.4518,-145.1453,-7.1779,-1.6261,50.005,5.4606,-9.4209,34.8,2.4,24,2376,209,NA,NA,NA,NA,NA,NA,TRUE,-9.2,18.2,6.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",3,"2024-04-17T00:08:00.355Z","2024-04-17T00:08:04.922Z",TRUE,"pitch","5cf564a5-d001-499f-819c-6f7fd0f62017",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.62,1.67,NA,150.74,153.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,0,3,43,"bottom",6,"2024-04-17T00:06:58.595Z","2024-04-17T00:08:31.377Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.8,11,0.91,0.3788,6.7108,33.1738,-10.4627,-5.4984,10.2507,-0.8852,3.1618,4.5658,-144.5028,-4.9768,-1.7701,50.002,5.5471,-11.6458,42,3.6,24,2424,206,NA,NA,NA,NA,NA,NA,FALSE,-10,17.8,9.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-17T00:07:40.539Z","2024-04-17T00:07:45.063Z",TRUE,"pitch","3b9a1f26-93d4-4542-95e3-85349640c361",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5973,1.6744,NA,73.73,195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,0,3,43,"bottom",6,"2024-04-17T00:06:58.595Z","2024-04-17T00:08:31.377Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.6,14,0.88,0.4433,6.8041,22.8113,-38.2592,0.5004,-3.9254,1.1353,1.588,6.5648,-123.2039,-1.0496,-1.621,50.0061,5.2323,0.7739,2.4,9.6,24,2309,48,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-7.1,-2.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-17T00:07:23.127Z","2024-04-17T00:07:28.343Z",TRUE,"pitch","4988088f-181b-464e-8bea-094765c7a157",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6583,1.7348,NA,92.78,192.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,0,3,43,"bottom",6,"2024-04-17T00:06:58.595Z","2024-04-17T00:08:31.377Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.2,9,0.91,0.3821,6.8518,33.1511,-11.0087,-5.8764,10.1722,0.6355,1.6959,9.1232,-143.351,-8.3337,-1.825,50.0064,5.3282,-12.2321,38.4,3.6,24,2519,213,NA,NA,NA,NA,NA,NA,FALSE,-11.3,16.8,8.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
