"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745276,"2024-03-30",1,"2024-03-30T03:26:37.143Z","2024-03-30T03:26:44.847Z",TRUE,"pitch","f7f8427d-b339-4983-9238-56c990bf3382",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.45,1.67,NA,85.45,172.47,"ground_ball","medium","4",151.43,137.25,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Cal Raleigh grounds out, second baseman Pablo Reyes to first baseman Triston Casas.",0,0,1,48,"bottom",7,"2024-03-30T03:26:18.188Z","2024-03-30T03:26:44.847Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,85.2,6,0.91,0.4095,6.4722,23.4253,-28.4047,1.1592,2.0728,0.8277,2.4559,5.1937,-132.8214,-4.067,-1.2889,50.0057,6.0289,2.1094,6,6,24,2432,114,99.6,6,105,NA,NA,NA,TRUE,NA,NA,NA,NA,-29.2,3.2,-3,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T03:26:23.661Z","2024-03-30T03:26:27.947Z",TRUE,"pitch","d8eb65b9-b421-4517-835a-96494efe5a40",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6425,1.7,NA,120.51,167.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Cal Raleigh grounds out, second baseman Pablo Reyes to first baseman Triston Casas.",0,0,1,48,"bottom",7,"2024-03-30T03:26:18.188Z","2024-03-30T03:26:44.847Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.8,5,0.9,0.3886,6.6004,30.439,-16.9516,-8.5119,7.5575,-0.0922,2.6241,6.4944,-140.6878,-5.9383,-1.3189,50.005,5.8521,-17.1497,40.8,4.8,24,2008,203,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-16.4,12.7,14.2,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",7,"2024-03-30T03:25:55.883Z","2024-03-30T03:25:58.905Z",TRUE,"pitch","44b4fe29-87b4-4c28-99fa-ac2fffb98964",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.29,1.54,NA,94.05,171.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.5,6,2,0.4269,6.436,23.9438,-34.5374,1.8733,-1.4125,0.6021,2.4891,4.1654,-127.8314,-2.3717,-1.2857,50.0048,6.1148,3.1299,6,8.4,24,2540,48,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-38,-2.9,-4.2,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",5,"2024-03-30T03:25:35.645Z","2024-03-30T03:25:38.645Z",TRUE,"pitch","cd0c3662-4f20-4cd6-bdda-815c340bb7f7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.29,1.54,NA,109.27,174.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.7,5,2,0.3897,6.6903,29.5993,-14.7766,-7.9693,8.6784,0.2028,2.3671,6.8196,-140.1909,-7.0479,-1.2175,50.0006,5.865,-15.9727,42,4.8,24,2094,196,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-14.8,14.5,13.2,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",4,"2024-03-30T03:25:19.508Z","2024-03-30T03:25:24.869Z",TRUE,"pitch","f81b377d-2b54-40ec-9ca5-258673d06c0d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6995,1.6508,NA,85.71,188.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.5,9,2,0.39,6.4947,31.3381,-15.1739,-6.8512,8.5079,0.821,1.8441,7.4415,-140.3748,-8.3595,-0.9723,50.0068,5.8457,-13.6965,36,4.8,24,2103,190,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-15.5,13.8,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T03:24:57.387Z","2024-03-30T03:25:00.398Z",TRUE,"pitch","d01e6560-1568-4c68-ba1d-a386cb517f42",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3645,1.6715,NA,58.89,241.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.1,14,2,0.4305,6.5589,26.1829,-32.1482,1.5177,0.0176,1.5244,-0.1024,6.6106,-127.2537,-8.5903,-1.3045,50.0035,5.8648,2.4885,6,8.4,24,2515,59,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-37.6,-1.7,-4.2,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",2,"2024-03-30T03:24:43.499Z","2024-03-30T03:24:47.169Z",TRUE,"pitch","2ad0772f-f1e4-4268-b9ab-e5bd39e80c79",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2861,1.5939,NA,120.18,180.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.3,5,2,0.4222,6.5208,25.0787,-30.2685,1.2676,1.113,-0.0835,2.1722,2.9935,-129.3579,-4.1976,-1.4169,50.0009,6.1168,2.1635,4.8,7.2,24,2262,82,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-33,1.3,-2.9,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T03:24:06.851Z","2024-03-30T03:24:06.877Z",FALSE,"action",NA,NA,"Pablo Reyes remains in the game as the second baseman.","Defensive Switch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","701","47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,665839,"/api/v1/people/665839",TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",1,"2024-03-30T03:24:06.877Z","2024-03-30T03:24:43.499Z",FALSE,"action",NA,NA,"Pitching Change: Josh Winckowski replaces Nick Pivetta.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670174,"/api/v1/people/670174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",6,"2024-03-30T03:25:46.080Z","2024-03-30T03:25:55.883Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,571745,"/api/v1/people/571745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Mitch Haniger strikes out swinging.",0,0,1,47,"bottom",7,"2024-03-30T03:24:41.208Z","2024-03-30T03:25:58.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",5,"2024-03-30T03:21:56.152Z","2024-03-30T03:21:59.152Z",TRUE,"pitch","18842d46-79f8-4652-bb07-c3672e30cd9d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.49,1.68,NA,143.98,205.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,0,1,46,"top",7,"2024-03-30T03:20:08.673Z","2024-03-30T03:21:59.152Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.1,13,2,0.4555,5.9114,24.1988,-34.8894,-2.8158,-1.8584,-0.7077,1.2435,-4.22,-120.406,-2.201,1.4359,50.0007,5.2677,-4.1184,8.4,9.6,24,1988,279,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-43.7,-3.6,6.1,NA,NA,NA,NA,NA,TRUE,TRUE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T03:21:07.775Z","2024-03-30T03:21:10.775Z",TRUE,"pitch","cd926c01-6ce8-4d7d-8e3a-986fa6c70f10",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.68,NA,123.8,161.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,0,1,46,"top",7,"2024-03-30T03:20:08.673Z","2024-03-30T03:21:59.152Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.7,5,2,0.3986,5.8022,27.6547,-14.3555,3.546,9.3006,-0.1783,2.8524,-5.1171,-136.927,-4.2316,1.2462,50.0057,5.3869,6.7962,20.4,3.6,24,2154,135,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-14.4,16.2,-5.5,NA,NA,NA,NA,NA,TRUE,TRUE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",2,"2024-03-30T03:20:31.136Z","2024-03-30T03:20:34.242Z",TRUE,"pitch","575906c4-9d0b-4e33-8af3-860446bb4b48",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4895,1.7124,NA,83.36,226.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,0,1,46,"top",7,"2024-03-30T03:20:08.673Z","2024-03-30T03:21:59.152Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77,14,2,0.4521,5.9206,23.2296,-34.8216,-1.4747,-1.7805,0.8825,0.4722,-1.0354,-121.072,-3.9516,1.5071,50.0038,5.1672,-2.193,3.6,9.6,24,2122,263,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-43.3,-3.8,2.9,NA,NA,NA,NA,NA,TRUE,TRUE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",1,"2024-03-30T03:20:10.777Z","2024-03-30T03:20:14.736Z",TRUE,"pitch","a8e76d90-73e1-4a80-8ef9-667be86f4cb1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4895,1.7841,NA,92.2,187.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,0,1,46,"top",7,"2024-03-30T03:20:08.673Z","2024-03-30T03:21:59.152Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,75.8,9,2,0.456,5.8475,24.3364,-34.8721,-2.36,-1.8482,0.6505,1.8837,-1.7048,-120.3246,-0.7882,1.676,50.0037,5.3179,-3.4443,6,9.6,24,2051,271,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-43.4,-3.2,4.7,NA,NA,NA,NA,NA,TRUE,TRUE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T03:19:20.257Z","2024-03-30T03:20:10.777Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,0,1,46,"top",7,"2024-03-30T03:20:08.673Z","2024-03-30T03:21:59.152Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",4,"2024-03-30T03:21:36.709Z","2024-03-30T03:21:41.709Z",FALSE,"stepoff","13e21f07-27e9-405f-a38c-aba1ef76812c",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,0,1,46,"top",7,"2024-03-30T03:20:08.673Z","2024-03-30T03:21:59.152Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,624512,"Reese McGuire","/api/v1/people/624512",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T03:18:43.838Z","2024-03-30T03:18:54.467Z",TRUE,"pitch","7634932a-45d9-42d5-ac61-f5c2ee282562",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.35,1.63,NA,104.88,185.43,"ground_ball","medium","9",183.95,116.6,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Pablo Reyes singles on a ground ball to right fielder Luke Raley. Ceddanne Rafaela to 2nd.",0,0,1,45,"top",7,"2024-03-30T03:18:41.675Z","2024-03-30T03:18:54.467Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.3,9,2,0.4022,5.8187,33.1695,-21.2655,10.9061,5.8244,0.3178,1.9761,-6.0691,-136.7305,-4.8795,1.162,50.0032,5.2643,20.4285,40.8,6,24,2104,130,105.9,-4,24,NA,NA,NA,FALSE,NA,NA,NA,NA,-21.6,9.6,-18.2,NA,NA,NA,NA,NA,FALSE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,678882,"Ceddanne Rafaela","/api/v1/people/678882"
