"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746231,"2024-05-16",4,"2024-05-16T04:05:21.401Z","2024-05-16T04:05:28.819Z",TRUE,"pitch","74ee54ec-a4e0-46f1-b332-8e9b2b05ec47",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.43,1.68,NA,111.48,172.7,"ground_ball","medium","4",123.6,151.52,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Nolan Arenado grounds out, second baseman Kyren Paris to first baseman Nolan Schanuel.",0,2,7,79,"top",9,"2024-05-16T04:04:20.924Z","2024-05-16T04:05:28.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,83.9,5,0.89,0.4131,6.1812,27.0367,-31.6077,1.9998,0.3195,0.1449,2.4473,3.4363,-132.3728,-2.4785,-1.4276,50.0043,5.6992,3.5652,7.2,7.2,24,2366,123,64.9,-11,11,NA,NA,NA,TRUE,-32.6,0.2,-4.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",3,"2024-05-16T04:04:59.703Z","2024-05-16T04:05:03.431Z",TRUE,"pitch","27629c96-c739-4a91-9f51-1a5521d0a587",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.68,NA,112.21,153.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Nolan Arenado grounds out, second baseman Kyren Paris to first baseman Nolan Schanuel.",0,2,7,79,"top",9,"2024-05-16T04:04:20.924Z","2024-05-16T04:05:28.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.6,2,0.91,0.3834,6.3596,33.5507,-10.6211,-4.5924,10.4292,0.1257,3.1656,6.1642,-142.9803,-5.5349,-1.4634,50.0033,5.7957,-9.4913,33.6,2.4,24,2058,206,NA,NA,NA,NA,NA,NA,FALSE,-10.4,17.9,7.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",1,"2024-05-16T04:04:42.394Z","2024-05-16T04:04:48.194Z",TRUE,"pitch","756edaa7-686d-43df-8c10-8b8096f4dfac",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3533,1.5811,NA,69.71,203.16,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Nolan Arenado grounds out, second baseman Kyren Paris to first baseman Nolan Schanuel.",0,2,7,79,"top",9,"2024-05-16T04:04:20.924Z","2024-05-16T04:05:28.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.2,14,0.9,0.3869,6.5612,32.341,-12.2102,-4.8024,9.8333,1.2407,1.3194,8.7474,-141.5798,-9.8075,-1.265,50.0007,5.6098,-9.7484,28.8,3.6,24,2143,204,NA,NA,NA,NA,NA,NA,FALSE,-13,16,7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",0,"2024-05-16T04:04:28.737Z","2024-05-16T04:04:32.644Z",TRUE,"pitch","d25105f6-2580-4081-8993-d5948376e6c7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4297,1.5966,NA,114.88,168.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Nolan Arenado grounds out, second baseman Kyren Paris to first baseman Nolan Schanuel.",0,2,7,79,"top",9,"2024-05-16T04:04:20.924Z","2024-05-16T04:05:28.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83,5,0.89,0.4175,6.1477,26.2808,-30.5593,2.9348,0.9259,0.0557,2.6008,3.8133,-130.9299,-2.3872,-1.798,50.0024,5.7991,5.1223,10.8,7.2,24,2292,114,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.4,-6.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",2,"2024-05-16T04:05:08.933Z","2024-05-16T04:05:09.933Z",FALSE,"action",NA,NA,"Lars Nootbaar advances to 2nd on defensive indifference.","Defensive Indiff",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,663457,"/api/v1/people/663457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"756edaa7-686d-43df-8c10-8b8096f4dfac","defensive_indiff",NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Nolan Arenado grounds out, second baseman Kyren Paris to first baseman Nolan Schanuel.",0,2,7,79,"top",9,"2024-05-16T04:04:20.924Z","2024-05-16T04:05:28.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",3,"2024-05-16T04:04:03.109Z","2024-05-16T04:04:07.848Z",TRUE,"pitch","239d6a08-9786-4d1d-8e63-3cd04b591e51",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.51,1.62,NA,122.14,154.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,2,7,78,"top",9,"2024-05-16T04:03:17.232Z","2024-05-16T04:04:07.848Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.9,2,0.89,0.4177,6.1584,25.9323,-31.3229,4.2666,0.4925,-0.1348,3.1216,3.0589,-130.7957,-0.8546,-1.8715,50.0065,5.7881,7.441,14.4,7.2,24,2374,121,NA,NA,NA,NA,NA,NA,TRUE,-32.8,1,-8.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA
746231,"2024-05-16",2,"2024-05-16T04:03:49.640Z","2024-05-16T04:03:53.709Z",TRUE,"pitch","60981124-5454-40b1-9205-5096384d4d9c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4045,1.4991,NA,87.64,186.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,2,7,78,"top",9,"2024-05-16T04:03:17.232Z","2024-05-16T04:04:07.848Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.7,9,0.9,0.3894,6.4644,31.3675,-12.4272,-3.2748,9.8478,0.7703,1.9227,7.8024,-140.5854,-8.148,-1.6134,50.0013,5.6619,-6.5662,19.2,3.6,24,1957,205,NA,NA,NA,NA,NA,NA,FALSE,-13,16.3,4.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",1,"2024-05-16T04:03:35.945Z","2024-05-16T04:03:39.900Z",TRUE,"pitch","ca6c3814-e944-4243-9de6-1b6492fd2188",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.476,1.5091,NA,109.36,210.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,2,7,78,"top",9,"2024-05-16T04:03:17.232Z","2024-05-16T04:04:07.848Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.5,14,0.89,0.4159,6.1987,27.6093,-29.4639,4.2031,1.5431,0.2005,1.0461,3.9096,-131.6451,-6.2785,-1.8493,50.0053,5.6396,7.3862,14.4,7.2,24,2351,150,NA,NA,NA,NA,NA,NA,FALSE,-31.7,1.7,-8.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",0,"2024-05-16T04:03:22.754Z","2024-05-16T04:03:27.545Z",TRUE,"pitch","16ba21bb-b0cb-4719-8fad-ded0bfae32a0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4048,1.4684,NA,119.67,176.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,2,7,78,"top",9,"2024-05-16T04:03:17.232Z","2024-05-16T04:04:07.848Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.2,5,0.89,0.4218,6.1873,25.8788,-29.2849,3.7232,1.6924,-0.07,2.3026,3.2124,-129.6236,-3.1957,-1.8071,50.0049,5.7759,6.3667,13.2,7.2,24,2230,147,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.6,-7.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746231,"2024-05-16",2,"2024-05-16T04:02:50.944Z","2024-05-16T04:03:01.655Z",TRUE,"pitch","47096c04-0626-4e15-9840-f263fa5dad7e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.4,1.62,NA,88.83,172.6,"line_drive","medium","8",137.53,86.45,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Lars Nootbaar singles on a line drive to center fielder Mickey Moniak.",0,2,7,77,"top",9,"2024-05-16T04:02:07.344Z","2024-05-16T04:03:01.655Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.1,6,0.91,0.3861,6.4664,33.1144,-9.1056,-4.3948,11.323,0.7389,2.451,7.9603,-141.9774,-7.6591,-1.5327,50.0028,5.7664,-8.9541,33.6,2.4,24,2230,203,82.1,15,215,NA,NA,NA,FALSE,-9.7,19.1,6.4,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA
