"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716532,"2023-09-18",4,"2023-09-19T01:29:04.787Z","2023-09-19T01:29:07.918Z",TRUE,"pitch","9225db0a-7a74-42a5-8e25-b851ec5aa8f0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.27,1.6,NA,115.26,220.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Johan Rojas strikes out swinging.",0,7,1,61,"top",8,"2023-09-19T01:28:02.891Z","2023-09-19T01:29:28.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.3,67.8,14,0.91,0.5157,6.3769,20.5032,-42.3017,-6.2884,-8.8977,0.0456,0.6601,0.9313,-106.7124,-1.9604,0.4163,50.0004,6.4109,-7.1608,9.6,15.6,24,2521,328,NA,NA,NA,NA,NA,NA,FALSE,-67.6,-16.3,11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-19T01:28:41.925Z","2023-09-19T01:28:46.240Z",TRUE,"pitch","6c8120c0-04bf-4585-a0de-af035c9b969b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2463,1.5988,NA,127.34,256.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Johan Rojas strikes out swinging.",0,7,1,61,"top",8,"2023-09-19T01:28:02.891Z","2023-09-19T01:29:28.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.1,67.6,13,0.91,0.5187,6.2915,21.5113,-42.2036,-5.5548,-8.9231,-0.2714,-0.6537,-0.1586,-106.3812,-4.3736,0.524,50.0018,6.3072,-6.2442,8.4,15.6,24,2639,327,NA,NA,NA,NA,NA,NA,FALSE,-69,-17,10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-19T01:28:18.825Z","2023-09-19T01:28:22.265Z",TRUE,"pitch","59b3d3ff-1602-4b8c-94b4-b55fe40d2338",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.27,1.6,NA,119.12,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Johan Rojas strikes out swinging.",0,7,1,61,"top",8,"2023-09-19T01:28:02.891Z","2023-09-19T01:29:28.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.5,68.9,8,0.9,0.5015,6.3941,22.5954,-35.3856,-11.6989,-2.6745,-0.0556,1.9816,0.746,-109.9338,-0.857,1.1135,50.0009,6.1897,-14.072,21.6,13.2,24,2760,308,NA,NA,NA,NA,NA,NA,FALSE,-53.3,-4.7,20.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T01:28:05.111Z","2023-09-19T01:28:09.621Z",TRUE,"pitch","f1d563e3-eea7-4520-8a0c-90d828fd6bd7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4481,1.5735,NA,116.11,141.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Johan Rojas strikes out swinging.",0,7,1,61,"top",8,"2023-09-19T01:28:02.891Z","2023-09-19T01:29:28.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.7,12,2,0.4341,6.4834,23.8928,-28.0795,-2.2384,2.538,0.0233,3.591,-0.8853,-125.838,-1.3307,0.6698,50.0056,6.3871,-3.6147,7.2,7.2,24,2538,204,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T01:27:44.485Z","2023-09-19T01:28:05.111Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,679032,"/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Johan Rojas strikes out swinging.",0,7,1,61,"top",8,"2023-09-19T01:28:02.891Z","2023-09-19T01:29:28.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-19T01:27:14.303Z","2023-09-19T01:27:21.189Z",TRUE,"pitch","1feaac60-8d22-465f-9b62-f08b517a1def",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.15,1.5,NA,155.26,236.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,7,1,60,"top",8,"2023-09-19T01:26:17.627Z","2023-09-19T01:27:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.8,67,13,0.9,0.5214,6.7603,21.9763,-41.7047,-6.9918,-8.5823,-1.0037,0.0965,-0.981,-105.9786,-2.893,0.3744,50.0003,6.3488,-7.7694,10.8,15.6,24,2729,331,NA,NA,NA,NA,NA,NA,TRUE,-68.5,-16,13,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-19T01:26:59.756Z","2023-09-19T01:27:02.806Z",TRUE,"pitch","dcdc90f8-103d-47c3-8fc8-9627a940d299",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1263,1.4988,NA,127.13,175.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,7,1,60,"top",8,"2023-09-19T01:26:17.627Z","2023-09-19T01:27:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76,69.4,5,0.9,0.498,6.4001,22.4956,-35.8427,-10.5589,-3.0053,-0.2658,2.3301,0.0963,-110.6305,-0.1453,1.0582,50.003,6.2015,-12.8915,19.2,13.2,24,2818,306,NA,NA,NA,NA,NA,NA,FALSE,-52.9,-5.2,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T01:26:45.935Z","2023-09-19T01:26:48.935Z",TRUE,"pitch","b6fa11cf-f891-4e2f-8efb-7397c845b157",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1489,1.4988,NA,109.48,164.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,7,1,60,"top",8,"2023-09-19T01:26:17.627Z","2023-09-19T01:27:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,79.6,2,2,0.4346,6.4123,24.9682,-27.7134,-2.1478,2.7697,0.1972,2.7418,-0.2934,-125.924,-3.2546,0.5943,50.0031,6.2871,-3.4577,7.2,7.2,24,2745,198,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.6,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T01:26:32.306Z","2023-09-19T01:26:35.884Z",TRUE,"pitch","67411473-bf16-47be-9299-4a5f6ac631ed",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1489,1.5442,NA,156,172.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,7,1,60,"top",8,"2023-09-19T01:26:17.627Z","2023-09-19T01:27:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.2,11,2,0.4325,6.6283,24.314,-24.348,-2.1648,4.81,-1.023,2.4569,-3.3668,-126.3673,-4.5233,0.6047,50.0024,6.2119,-3.5214,9.6,6,24,2544,197,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-19T01:25:57.482Z","2023-09-19T01:26:06.142Z",TRUE,"pitch","5a4fd70c-6c5a-4cf1-93da-952e17b739bf",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.67,1.76,NA,130.38,156.22,"popup","medium","4",132.98,133.61,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Nick Castellanos pops out to second baseman Ozzie Albies.",0,7,1,59,"top",8,"2023-09-19T01:25:55.268Z","2023-09-19T01:26:06.142Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.6,69.2,4,0.91,0.4994,6.3233,21.1893,-32.4881,-10.0343,-0.2589,-0.3509,3.0579,-0.4652,-110.0652,0.6678,1.1656,50.0017,6.2158,-12.1988,20.4,12,24,2611,300,67.4,53,171,NA,NA,NA,TRUE,-48.1,0.1,18.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T01:24:53.858Z","2023-09-19T01:24:53.898Z",FALSE,"action",NA,NA,"Kevin Pillar remains in the game as the left fielder.","Defensive Switch",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607680,"/api/v1/people/607680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","601","59","atBat","Pop Out","field_out","Nick Castellanos pops out to second baseman Ozzie Albies.",0,7,1,59,"top",8,"2023-09-19T01:25:55.268Z","2023-09-19T01:26:06.142Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,592696,"/api/v1/people/592696",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T01:24:53.898Z","2023-09-19T01:25:57.482Z",FALSE,"action",NA,NA,"Pitching Change: Lucas Luetge replaces Michael Tonkin.","Pitching Substitution",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,476595,"/api/v1/people/476595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Pop Out","field_out","Nick Castellanos pops out to second baseman Ozzie Albies.",0,7,1,59,"top",8,"2023-09-19T01:25:55.268Z","2023-09-19T01:26:06.142Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",476595,"Lucas Luetge","/api/v1/people/476595","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-19T01:23:19.939Z","2023-09-19T01:23:25.448Z",TRUE,"pitch","19ce13e4-0834-44a1-a8bd-6ee7cb019858",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.46,1.62,NA,138.16,221.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,7,1,58,"bottom",7,"2023-09-19T01:22:33.286Z","2023-09-19T01:23:25.448Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.3,13,0.9,0.4338,6.3053,25.5671,-31.5181,-0.9948,0.4072,-0.555,0.656,-4.582,-126.2411,-6.6961,1.4124,50.004,5.8782,-1.606,3.6,8.4,24,2491,298,NA,NA,NA,NA,NA,NA,TRUE,-36.8,-0.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T01:23:04.588Z","2023-09-19T01:23:07.672Z",TRUE,"pitch","7c3bc9be-4ef6-4037-b1ce-cb0d057a37ef",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.46,1.62,NA,114.62,169.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,7,1,58,"bottom",7,"2023-09-19T01:22:33.286Z","2023-09-19T01:23:25.448Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.3,5,0.93,0.3775,6.6244,33.0675,-19.2033,10.1047,6.0814,0.0625,2.5842,-8.3628,-144.9384,-5.623,1.6688,50.0033,5.7176,21.5541,44.4,6,24,2289,135,NA,NA,NA,NA,NA,NA,FALSE,-17.4,10.1,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T01:22:50.214Z","2023-09-19T01:22:53.799Z",TRUE,"pitch","f636772d-b6e0-4a7d-952e-940e8b1db467",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6403,1.755,NA,109.6,173.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,7,1,58,"bottom",7,"2023-09-19T01:22:33.286Z","2023-09-19T01:23:25.448Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.2,90.8,5,0.94,0.3797,6.507,33.1488,-20.0521,10.296,5.7497,0.1941,2.4075,-8.1033,-144.2011,-5.8445,1.7012,50.0033,5.6953,21.7103,43.2,6,24,2312,133,NA,NA,NA,NA,NA,NA,FALSE,-18.5,9.4,-17,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-19T01:22:20.679Z","2023-09-19T01:22:25.016Z",TRUE,"pitch","61ac6af1-f0f7-41f8-84bb-c9e53678c8ef",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.47,1.67,NA,148.44,231.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,7,1,57,"bottom",7,"2023-09-19T01:21:30.584Z","2023-09-19T01:22:25.016Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.5,13,0.89,0.4287,6.716,24.9008,-32.6537,-0.6177,-0.2911,-0.8247,0.2656,-5.5076,-127.4958,-7.3578,1.4389,50.0016,5.7479,-1.0219,3.6,8.4,24,2506,288,NA,NA,NA,NA,NA,NA,TRUE,-37.4,-1.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
