"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718009,"2023-05-27",2,"2023-05-27T04:05:07.799Z","2023-05-27T04:05:13.406Z",TRUE,"pitch","1e2dfed4-abe0-4dbd-931d-e548c3c1b392",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.08,1.42,NA,80.24,201.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,5,2,69,"bottom",9,"2023-05-27T04:04:24.013Z","2023-05-27T04:05:13.406Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.1,14,2,0.4169,6.3235,27.4879,-26.2386,1.3786,3.3929,0.9644,1.3636,2.3285,-131.3157,-6.5287,-0.1125,50.0032,5.831,2.4097,6,6,24,2780,150,NA,NA,NA,NA,NA,NA,TRUE,-28.6,4.9,-3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",1,"2023-05-27T04:04:49.438Z","2023-05-27T04:04:54.220Z",TRUE,"pitch","2dd14e9d-2017-47cb-a2d4-593e2181ba05",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.08,1.42,NA,70.53,199.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,5,2,69,"bottom",9,"2023-05-27T04:04:24.013Z","2023-05-27T04:05:13.406Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82,14,2,0.4229,6.2534,26.0881,-27.0247,1.1923,3.0265,1.219,1.4697,2.6232,-129.3291,-6.0438,0.0381,50.001,5.9002,2.026,4.8,7.2,24,2778,151,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.4,-2.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",0,"2023-05-27T04:04:33.576Z","2023-05-27T04:04:38.081Z",TRUE,"pitch","d7d328f6-9c46-46d7-b9de-51bbce75fe6a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9681,1.42,NA,116,192.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,5,2,69,"bottom",9,"2023-05-27T04:04:24.013Z","2023-05-27T04:05:13.406Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,74.6,8,2,0.4614,6.0586,28.2869,-42.4116,10.382,-7.2167,0.0263,1.7106,-1.7945,-119.8112,-0.87,-0.5506,50.0009,5.949,14.7322,18,13.2,24,3370,32,NA,NA,NA,NA,NA,NA,FALSE,-54,-12.8,-18.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",3,"2023-05-27T04:04:05.035Z","2023-05-27T04:04:11.592Z",TRUE,"pitch","f5a911c8-0503-46be-ab7c-175c38746b1c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.29,1.57,NA,86.25,204.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,5,2,68,"bottom",9,"2023-05-27T04:02:49.812Z","2023-05-27T04:04:11.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.7,14,2,0.4213,6.421,24.3347,-28.1318,2.1772,2.3579,0.8067,1.2761,1.8406,-129.4704,-6.1832,-0.1937,50.0037,5.8187,3.7359,8.4,7.2,24,2864,135,NA,NA,NA,NA,NA,NA,TRUE,-31,3.2,-4.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",2,"2023-05-27T04:03:46.940Z","2023-05-27T04:03:51.320Z",TRUE,"pitch","4251c86e-9678-4be2-8b68-5f47531f186b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.29,1.57,NA,99.8,176.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,5,2,68,"bottom",9,"2023-05-27T04:02:49.812Z","2023-05-27T04:04:11.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.1,6,2,0.4553,6.1044,25.139,-40.988,8.6161,-6.0177,0.4511,2.3011,-0.2211,-120.6496,-0.2381,-0.5739,50.0057,6.0364,12.6082,16.8,12,24,3207,37,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-10.7,-15.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",1,"2023-05-27T04:03:27.406Z","2023-05-27T04:03:33.373Z",TRUE,"pitch","71b5da75-b2e0-497d-9b6c-599c94865616",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1222,1.5699,NA,80.55,198.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,5,2,68,"bottom",9,"2023-05-27T04:02:49.812Z","2023-05-27T04:04:11.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.5,14,2,0.4212,6.2104,25.3739,-27.7107,2.1562,2.6003,0.9563,1.4997,1.9658,-129.7095,-5.9097,-0.0896,50.0027,5.9018,3.6988,8.4,7.2,24,2906,137,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3.7,-4.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",0,"2023-05-27T04:03:10.477Z","2023-05-27T04:03:15.176Z",TRUE,"pitch","5691ac52-d13a-478d-959a-6490c9a8f0c0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2818,1.5143,NA,76.62,189.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,5,2,68,"bottom",9,"2023-05-27T04:02:49.812Z","2023-05-27T04:04:11.592Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.6,14,2,0.4202,6.2424,25.9326,-26.831,2.4742,3.1012,1.0595,1.8142,2.5226,-130.0897,-5.3053,-0.2424,50.0046,5.9006,4.2626,9.6,7.2,24,2784,160,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.7,-5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",6,"2023-05-27T04:02:40.542Z","2023-05-27T04:02:45.160Z",TRUE,"pitch","69ba1326-94aa-405f-bc33-53d9babc7a05",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.42,1.69,NA,94.27,195.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,5,2,67,"bottom",9,"2023-05-27T04:01:01.530Z","2023-05-27T04:02:45.160Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.7,9,2,0.4209,6.1557,24.6262,-28.0071,0.7931,2.426,0.5963,1.6107,1.7969,-129.659,-5.6189,-0.2061,50.0041,5.9169,1.3638,3.6,7.2,24,2801,118,NA,NA,NA,NA,NA,NA,TRUE,-30.7,3.5,-1.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",5,"2023-05-27T04:02:19.724Z","2023-05-27T04:02:24.082Z",TRUE,"pitch","3dd5097f-44c5-49cb-be9c-0a5a806f7d8c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.42,1.69,NA,111.12,198.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,5,2,67,"bottom",9,"2023-05-27T04:01:01.530Z","2023-05-27T04:02:45.160Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75,14,2,0.4628,6.0545,24.5891,-41.4712,6.1574,-6.566,0.1543,1.4809,-0.2092,-118.7469,-1.6975,-0.555,50.0035,6.0081,8.7169,12,12,24,3361,30,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-12,-11,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718009,"2023-05-27",4,"2023-05-27T04:02:00.955Z","2023-05-27T04:02:05.712Z",TRUE,"pitch","951fb592-1060-4603-97ac-0e296bdda01c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.28,1.6899,NA,79.03,207.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,5,2,67,"bottom",9,"2023-05-27T04:01:01.530Z","2023-05-27T04:02:45.160Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83.7,14,2,0.4165,6.2542,24.574,-27.6688,3.1877,2.5654,0.996,1.1698,2.2419,-130.914,-6.8557,-0.2822,50.004,5.8606,5.5981,12,7.2,24,2788,156,NA,NA,NA,NA,NA,NA,FALSE,-30,3.5,-6.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
