"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718273,"2023-05-07",4,"2023-05-07T19:22:38.576Z","2023-05-07T19:22:42.133Z",TRUE,"pitch","aec2732d-e122-44dd-9526-e0d2f4a20f74",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.56,NA,137.84,175.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Myles Straw flies out to right fielder Max Kepler in foul territory.",0,0,2,53,"bottom",7,"2023-05-07T19:21:02.252Z","2023-05-07T19:23:52.442Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.1,4,0.9,0.3921,6.8511,28.6223,-12.4922,-3.3857,9.9384,-0.5467,2.3317,4.2242,-139.2006,-6.2458,-1.6376,50.0012,5.4171,-6.7038,22.8,3.6,24,2532,202,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T19:22:15.890Z","2023-05-07T19:22:19.198Z",TRUE,"pitch","405bfb67-e6e2-414a-9cf4-f4b469c43373",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.56,NA,118.71,138.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Myles Straw flies out to right fielder Max Kepler in foul territory.",0,0,2,53,"bottom",7,"2023-05-07T19:21:02.252Z","2023-05-07T19:23:52.442Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.6,11,0.89,0.3982,6.7559,28.1873,-12.7314,-1.32,10.1278,-0.0447,3.7086,4.908,-137.171,-2.6199,-1.6799,50.0065,5.5357,-2.5357,7.2,2.4,24,2538,201,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T19:21:57.659Z","2023-05-07T19:22:01.208Z",TRUE,"pitch","cf09053c-3540-4d62-ae78-248093b98ab2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.35,1.56,NA,138.88,160.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Myles Straw flies out to right fielder Max Kepler in foul territory.",0,0,2,53,"bottom",7,"2023-05-07T19:21:02.252Z","2023-05-07T19:23:52.442Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.6,1,0.9,0.3938,6.7728,29.3244,-10.6625,-2.0708,10.9642,-0.574,2.9001,3.9874,-138.7821,-5.1328,-1.7566,50.005,5.4756,-4.0638,15.6,2.4,24,2618,204,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T19:21:41.399Z","2023-05-07T19:21:45.107Z",TRUE,"pitch","0feed068-b568-4f46-8fb0-211be2127b04",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3512,1.5216,NA,96.74,147.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Myles Straw flies out to right fielder Max Kepler in foul territory.",0,0,2,53,"bottom",7,"2023-05-07T19:21:02.252Z","2023-05-07T19:23:52.442Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,3,0.89,0.3978,6.9423,28.4414,-11.7549,-2.2044,10.6173,0.5315,3.3757,6.6339,-137.3235,-3.6892,-1.6217,50.0018,5.5278,-4.2403,13.2,2.4,24,2541,202,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T19:21:21.129Z","2023-05-07T19:21:25.218Z",TRUE,"pitch","eca8fb93-980f-41ea-a223-c025f7a2941b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.56,NA,167.34,172.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Myles Straw flies out to right fielder Max Kepler in foul territory.",0,0,2,53,"bottom",7,"2023-05-07T19:21:02.252Z","2023-05-07T19:23:52.442Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,13,0.88,0.401,6.7679,31.1253,-12.6856,-3.6727,10.3213,-1.3207,2.4546,2.5251,-136.7828,-5.7717,-1.7802,50.0037,5.4673,-6.9361,24,3.6,24,2506,205,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T19:20:49.346Z","2023-05-07T19:20:57.175Z",TRUE,"pitch","9c2a5a45-1e67-458a-a51f-b7da656a0db2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.26,1.53,NA,122.69,172.24,"fly_ball","medium","7",61.85,96.52,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Steven Kwan flies out to left fielder Joey Gallo.",0,0,2,52,"bottom",7,"2023-05-07T19:20:29.155Z","2023-05-07T19:20:57.175Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87,5,0.89,0.3955,6.7535,31.1453,-11.4076,-4.7473,10.692,-0.1492,2.4643,5.8953,-138.536,-6.1777,-1.6887,50.0059,5.4869,-9.2234,32.4,3.6,24,2565,204,86.4,33,301,NA,NA,NA,TRUE,-12,18.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T19:20:16.521Z","2023-05-07T19:20:22.642Z",TRUE,"pitch","82291ae3-3b9d-4b08-b4d8-0d7b1b26665f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.42,1.67,NA,110.32,175.05,"line_drive","medium","8",140.54,59.94,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Lineout","field_out","Cam Gallagher lines out to center fielder Nick Gordon.",0,0,2,51,"bottom",7,"2023-05-07T19:19:37.026Z","2023-05-07T19:20:22.642Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.4,5,0.89,0.3983,6.8434,30.5866,-11.2746,-4.0193,10.9149,0.1751,2.3604,6.3763,-137.516,-6.4169,-1.6517,50.001,5.4894,-7.6952,26.4,3.6,24,2585,205,94.9,22,348,NA,NA,NA,TRUE,-12,18.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T19:19:57.002Z","2023-05-07T19:20:00.864Z",TRUE,"pitch","4f0d63bb-94ed-4dc5-85ac-7cc5f66080b1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.42,1.67,NA,95.96,171.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Lineout","field_out","Cam Gallagher lines out to center fielder Nick Gordon.",0,0,2,51,"bottom",7,"2023-05-07T19:19:37.026Z","2023-05-07T19:20:22.642Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,6,0.83,0.4027,6.8743,28.5359,-11.9029,-4.1471,10.8107,0.552,2.4739,6.9887,-135.7913,-5.964,-1.5112,50.0058,5.52,-7.7791,25.2,3.6,24,2537,205,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T19:19:39.343Z","2023-05-07T19:19:42.765Z",TRUE,"pitch","06ab1650-d419-4d0a-93ab-f58bd5ad0843",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5509,1.7467,NA,86.78,222.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Lineout","field_out","Cam Gallagher lines out to center fielder Nick Gordon.",0,0,2,51,"bottom",7,"2023-05-07T19:19:37.026Z","2023-05-07T19:20:22.642Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.4,14,0.91,0.4296,6.74,21.9923,-23.4736,1.6643,5.2649,0.7927,0.5875,5.7415,-126.7222,-7.6139,-1.704,50.0038,5.4615,2.7494,8.4,6,24,2515,168,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8.3,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T19:18:46.166Z","2023-05-07T19:19:39.343Z",FALSE,"action",NA,NA,"Pitching Change: Emilio Pagan replaces Joe Ryan.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641941,"/api/v1/people/641941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Lineout","field_out","Cam Gallagher lines out to center fielder Nick Gordon.",0,0,2,51,"bottom",7,"2023-05-07T19:19:37.026Z","2023-05-07T19:20:22.642Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T19:15:37.116Z","2023-05-07T19:15:44.463Z",TRUE,"pitch","d9bffba4-df6f-435b-b445-a3c25792e308",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.0748,1.4203,NA,117.51,159.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jose Miranda called out on strikes.",0,0,2,50,"top",7,"2023-05-07T19:14:44.809Z","2023-05-07T19:15:44.463Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669304,"Jose Miranda","/api/v1/people/669304","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.9,2,0.91,0.4515,6.2952,22.1527,-34.0132,1.3413,-1.2348,-0.0135,2.9334,1.4572,-121.0014,-1.3081,-0.7962,50.0012,6.4434,2.0015,3.6,9.6,24,2364,77,NA,NA,NA,NA,NA,NA,TRUE,-41.6,-2.3,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T19:15:08.733Z","2023-05-07T19:15:12.021Z",TRUE,"pitch","34538b94-6b43-4883-bc04-541888c5ffee",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.01,1.42,NA,138.95,164.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jose Miranda called out on strikes.",0,0,2,50,"top",7,"2023-05-07T19:14:44.809Z","2023-05-07T19:15:44.463Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669304,"Jose Miranda","/api/v1/people/669304","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.6,79.1,1,2,0.4382,6.4374,23.9119,-28.6726,1.5128,2.2109,-0.5758,2.7333,1.0347,-124.76,-2.6759,-1.1917,50.0046,6.1709,2.3966,4.8,7.2,24,2272,142,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T19:14:47.154Z","2023-05-07T19:14:51.670Z",TRUE,"pitch","8364b6e9-cdf3-4cae-b091-8380f811e882",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.01,1.42,NA,166.3,189.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jose Miranda called out on strikes.",0,0,2,50,"top",7,"2023-05-07T19:14:44.809Z","2023-05-07T19:15:44.463Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669304,"Jose Miranda","/api/v1/people/669304","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.2,13,0.92,0.4011,6.6434,29.2139,-14.2079,-6.3723,9.5052,-1.2934,1.8083,1.0277,-136.4139,-9.0105,-0.8463,50.001,6.1272,-12.0421,36,4.8,24,2114,215,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.6,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T19:13:44.938Z","2023-05-07T19:14:47.154Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jose Miranda called out on strikes.",0,0,2,50,"top",7,"2023-05-07T19:14:44.809Z","2023-05-07T19:15:44.463Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669304,"Jose Miranda","/api/v1/people/669304","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",5,"2023-05-07T19:13:31.727Z","2023-05-07T19:13:41.363Z",TRUE,"pitch","aaa4abe4-6979-4b78-a6aa-a815a2eb9373",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3004,1.571,NA,192.89,144.59,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Joey Gallo walks. Alex Kirilloff to 2nd.",0,0,2,49,"top",7,"2023-05-07T19:11:39.946Z","2023-05-07T19:13:41.363Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,79.1,11,2,0.4354,6.4805,26.8414,-28.2869,-5.5914,2.4288,-1.9911,3.4886,-0.1127,-126.0503,-1.0247,-1.2198,50.004,6.1949,-8.9517,18,7.2,24,888,258,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA
718273,"2023-05-07",4,"2023-05-07T19:13:08.352Z","2023-05-07T19:13:12.786Z",TRUE,"pitch","ca2a6265-23f6-4916-9b97-5098fd9697fa",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3505,1.5459,NA,216.01,164.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Joey Gallo walks. Alex Kirilloff to 2nd.",0,0,2,49,"top",7,"2023-05-07T19:11:39.946Z","2023-05-07T19:13:41.363Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.8,11,0.91,0.3981,6.4243,29.8942,-20.3612,-8.482,6.1589,-2.5975,2.7668,-0.6426,-137.4743,-5.2607,-1.2586,50.0026,6.0833,-16.2674,37.2,6,24,2064,218,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
