"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717598,"2023-06-27",2,"2023-06-28T01:38:23.636Z","2023-06-28T01:38:47.071Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Bligh Madris replaces Martin Maldonado.","Offensive Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676632,"/api/v1/people/676632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","54","atBat","Flyout","field_out","Bligh Madris flies out to left fielder Jordan Walker.",0,2,4,54,"top",7,"2023-06-28T01:38:44.782Z","2023-06-28T01:41:33.515Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676632,"Bligh Madris","/api/v1/people/676632","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,455117,"/api/v1/people/455117",TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",8,"2023-06-28T01:40:41.907Z","2023-06-28T01:40:46.907Z",FALSE,"stepoff","dc3b7102-4b9d-464c-a839-2c7b05afe3c8",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Bligh Madris flies out to left fielder Jordan Walker.",0,2,4,54,"top",7,"2023-06-28T01:38:44.782Z","2023-06-28T01:41:33.515Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,676632,"Bligh Madris","/api/v1/people/676632","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",4,"2023-06-28T01:35:08.453Z","2023-06-28T01:35:15.805Z",TRUE,"pitch","e8029631-834c-40fd-a19a-9ecc491756bc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.2964,1.6246,NA,59.89,164.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Chas McCormick walks. Jeremy Pena to 2nd.",0,2,4,53,"top",7,"2023-06-28T01:33:55.933Z","2023-06-28T01:35:15.805Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,77.4,12,2,0.4501,6.5138,20.08,-23.5755,6.0701,5.7114,1.4982,2.7469,-2.0566,-120.9651,-4.132,1.5631,50.0037,6.5059,9.1389,20.4,7.2,24,1583,133,NA,NA,NA,NA,NA,NA,FALSE,-29.3,9.7,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",667452,"Corey Julks","/api/v1/people/667452",665161,"Jeremy Peña","/api/v1/people/665161"
717598,"2023-06-27",3,"2023-06-28T01:34:42.611Z","2023-06-28T01:34:46.435Z",TRUE,"pitch","a78a4593-6e08-4cbe-aa3e-daef7b3ed77d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,2,NA,NA,3.251,1.5795,NA,97.53,216.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Chas McCormick walks. Jeremy Pena to 2nd.",0,2,4,53,"top",7,"2023-06-28T01:33:55.933Z","2023-06-28T01:35:15.805Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,75.3,14,2,0.4625,6.5812,21.1396,-20.0157,4.1538,8.5468,0.5108,0.8164,-3.3573,-118.1433,-8.6561,1.4062,50.0036,6.3476,5.9104,14.4,6,24,1608,131,NA,NA,NA,NA,NA,NA,FALSE,-27.5,13.8,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",2,"2023-06-28T01:34:18.637Z","2023-06-28T01:34:22.763Z",TRUE,"pitch","de6fb4c2-2f3a-4e03-8c81-1dce433f7bf8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3329,1.6608,NA,73.59,174.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Chas McCormick walks. Jeremy Pena to 2nd.",0,2,4,53,"top",7,"2023-06-28T01:33:55.933Z","2023-06-28T01:35:15.805Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.4,14,2,0.4104,6.1701,27.4456,-20.7893,8.0845,6.3038,1.1388,2.3689,-3.8973,-133.2456,-7.0988,1.5666,50.0029,6.5593,14.6013,32.4,6,24,2209,141,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.2,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T01:33:58.304Z","2023-06-28T01:34:01.627Z",TRUE,"pitch","0cc3ac5e-2bac-43ba-8994-d236c0a098f8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3361,1.6029,NA,55.92,167.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Chas McCormick walks. Jeremy Pena to 2nd.",0,2,4,53,"top",7,"2023-06-28T01:33:55.933Z","2023-06-28T01:35:15.805Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.9,12,2,0.4111,6.2165,29.2523,-20.8211,8.7483,6.3217,1.6025,2.6381,-3.0791,-133.3403,-6.4405,1.6369,50.0062,6.5922,15.7219,33.6,6,24,2168,147,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T01:32:27.430Z","2023-06-28T01:33:58.304Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Chas McCormick walks. Jeremy Pena to 2nd.",0,2,4,53,"top",7,"2023-06-28T01:33:55.933Z","2023-06-28T01:35:15.805Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T01:31:42.466Z","2023-06-28T01:31:55.272Z",TRUE,"pitch","3149d74b-3c1f-4d42-a81f-1fdff3abe046",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.61,1.76,NA,85.23,169.68,"line_drive","medium","9",186.43,115.13,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jeremy Pena singles on a line drive to right fielder Dylan Carlson. Corey Julks to 3rd.",0,2,4,52,"top",7,"2023-06-28T01:31:15.089Z","2023-06-28T01:31:55.272Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86,14,2,0.4009,6.2112,31.0875,-18.412,9.3759,7.2863,0.8334,2.5594,-5.356,-136.7846,-7.4479,1.6021,50.0023,6.5871,17.7083,39.6,6,24,2143,141,97,12,213,NA,NA,NA,FALSE,-19.3,11.8,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",667452,"Corey Julks","/api/v1/people/667452",NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T01:31:18.625Z","2023-06-28T01:31:23.102Z",TRUE,"pitch","fdbecf92-6191-4ed2-a04e-f2c7574ec130",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.61,1.76,NA,122.04,188.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jeremy Pena singles on a line drive to right fielder Dylan Carlson. Corey Julks to 3rd.",0,2,4,52,"top",7,"2023-06-28T01:31:15.089Z","2023-06-28T01:31:55.272Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.7,8,0.9,0.4717,6.4354,22.5707,-34.1496,-0.4687,-1.4479,-0.1324,1.8692,-3.7826,-116.2925,-3.3961,1.5787,50.0038,6.6004,-0.6387,2.4,10.8,24,2363,316,NA,NA,NA,NA,NA,NA,FALSE,-46.2,-3.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T01:30:34.094Z","2023-06-28T01:30:46.086Z",TRUE,"pitch","3c2bb777-3c74-4b33-be67-1a78d30c345a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.28,1.57,NA,107.37,175.21,"ground_ball","medium","7",71.57,121.9,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Corey Julks doubles (10) on a ground ball to left fielder Jordan Walker.",0,2,4,51,"top",7,"2023-06-28T01:30:19.766Z","2023-06-28T01:30:46.086Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.6,5,2,0.4473,6.5264,22.4677,-21.5162,4.1698,7.0084,0.2526,2.3543,-4.272,-122.125,-5.5984,1.477,50.0047,6.5096,6.3437,14.4,6,24,1616,130,81.8,8,117,NA,NA,NA,FALSE,-26.9,11.8,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,667452,"Corey Julks","/api/v1/people/667452"
717598,"2023-06-27",2,"2023-06-28T01:29:57.633Z","2023-06-28T01:30:05.412Z",TRUE,"pitch","7cf4b6f7-9d7e-403d-811b-a690ef517a8b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.13,1.48,NA,101.9,210.08,"ground_ball","medium","6",99.99,145.81,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Yainer Diaz grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",0,2,4,50,"top",7,"2023-06-28T01:29:08.024Z","2023-06-28T01:30:05.412Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.7,14,2,0.4527,6.4333,23.3285,-19.3833,5.7769,8.6241,0.3963,1.063,-4.2858,-120.9321,-8.7671,1.4399,50.0025,6.4322,8.5663,20.4,6,24,1799,133,74.3,8,80,NA,NA,NA,TRUE,-25.8,13.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T01:29:39.550Z","2023-06-28T01:29:43.777Z",TRUE,"pitch","e56c79d8-4623-4ac1-9bd6-2cf79a1e8937",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2223,1.5556,NA,129.16,208.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Yainer Diaz grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",0,2,4,50,"top",7,"2023-06-28T01:29:08.024Z","2023-06-28T01:30:05.412Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.5,13,2,0.4056,6.4676,29.0645,-19.8183,9.7298,6.6885,-0.319,1.1275,-8.0508,-134.9862,-10.4779,1.4363,50.0036,6.4515,17.9772,37.2,6,24,2231,139,NA,NA,NA,NA,NA,NA,FALSE,-21.7,10,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T01:29:19.713Z","2023-06-28T01:29:23.667Z",TRUE,"pitch","13f54110-edfd-4ada-a0dc-87b491e1f0f8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.13,1.48,NA,90.38,151.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Yainer Diaz grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",0,2,4,50,"top",7,"2023-06-28T01:29:08.024Z","2023-06-28T01:30:05.412Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.5,3,2,0.4003,6.2919,27.5458,-23.438,7.2428,4.5974,0.6983,3.2175,-4.8666,-136.3783,-4.8817,1.557,50.0021,6.6291,13.7614,27.6,6,24,2165,145,NA,NA,NA,NA,NA,NA,FALSE,-23.4,7.6,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",7,"2023-06-28T01:28:44.069Z","2023-06-28T01:28:51.685Z",TRUE,"pitch","4634f646-0252-4922-b9e1-08981028e900",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.34,1.52,NA,117.42,155.43,"ground_ball","hard","4",124.96,148.23,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Jose Abreu grounds out sharply, second baseman Brendan Donovan to first baseman Paul Goldschmidt.",0,2,4,49,"top",7,"2023-06-28T01:26:05.130Z","2023-06-28T01:28:51.685Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.5,2,2,0.401,6.2912,26.6812,-21.9172,8.2248,5.4123,-0.011,3.087,-6.9948,-135.9955,-5.5485,1.5117,50.0008,6.6502,15.578,32.4,6,24,2167,144,106.5,-4,32,NA,NA,NA,TRUE,-22.1,9,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",6,"2023-06-28T01:28:23.381Z","2023-06-28T01:28:27.408Z",TRUE,"pitch","b124508a-fad9-4624-8994-82a4ae50321e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4343,1.6279,NA,100.8,230.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Jose Abreu grounds out sharply, second baseman Brendan Donovan to first baseman Paul Goldschmidt.",0,2,4,49,"top",7,"2023-06-28T01:26:05.130Z","2023-06-28T01:28:51.685Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,78.5,14,2,0.4457,6.4539,20.8064,-19.5355,6.54,8.2367,0.4251,0.3202,-4.6808,-122.2072,-10.416,1.5019,50.0037,6.27,10.0364,24,6,24,1700,131,NA,NA,NA,NA,NA,NA,FALSE,-25.3,13.1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",5,"2023-06-28T01:28:06.163Z","2023-06-28T01:28:10.070Z",TRUE,"pitch","868a469d-97e1-4407-a43a-05fe9b3de4e7",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.454,1.6176,NA,94.21,205.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Jose Abreu grounds out sharply, second baseman Brendan Donovan to first baseman Paul Goldschmidt.",0,2,4,49,"top",7,"2023-06-28T01:26:05.130Z","2023-06-28T01:28:51.685Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,78,14,2,0.4475,6.5704,20.8793,-19.5916,5.6285,8.2621,0.5979,1.2291,-3.8185,-121.7715,-8.3604,1.4446,50.0003,6.3635,8.566,20.4,6,24,1678,125,NA,NA,NA,NA,NA,NA,FALSE,-25.1,13.6,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
