"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745680,"2024-04-03",2,"2024-04-03T04:03:22.362Z","2024-04-03T04:03:27.216Z",TRUE,"pitch","5901d869-80ad-4aa3-a2bb-39c3c13a8fb6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5802,1.6894,NA,137.85,138.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Enmanuel Valdez.",0,4,4,73,"bottom",9,"2024-04-03T04:03:01.707Z","2024-04-03T04:04:25.617Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.1,11,0.89,0.4153,6.7632,26.6555,-15.5124,2.3343,9.4456,-0.5469,3.7278,3.3298,-131.6433,-4.0338,-2.1289,50.0011,6.4203,4.1163,16.8,3.6,24,2468,173,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.4,-4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",1,"2024-04-03T04:03:03.879Z","2024-04-03T04:03:09.318Z",TRUE,"pitch","ffd70b67-d332-4065-b225-b027e06078ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5574,1.754,NA,95.5,200.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Enmanuel Valdez.",0,4,4,73,"bottom",9,"2024-04-03T04:03:01.707Z","2024-04-03T04:04:25.617Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,84.6,14,0.91,0.4089,6.9628,29.0192,-10.3151,1.0489,12.0277,0.5641,1.429,6.4114,-133.9724,-10.7863,-1.9965,50.0007,6.245,1.9054,14.4,2.4,24,2459,178,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.6,-3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",0,"2024-04-03T04:01:23.962Z","2024-04-03T04:03:03.879Z",FALSE,"action",NA,NA,"Pitching Change: Kenley Jansen replaces Chris Martin, batting 1st, replacing pitcher Chris Martin.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,445276,"/api/v1/people/445276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P","102","73","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Enmanuel Valdez.",0,4,4,73,"bottom",9,"2024-04-03T04:03:01.707Z","2024-04-03T04:04:25.617Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,455119,"/api/v1/people/455119",NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",4,"2024-04-03T04:00:22.587Z","2024-04-03T04:00:30.805Z",TRUE,"pitch","3830bb1b-23a4-4a0c-ba9d-90b94a61233f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.13,1.56,NA,117.02,192.02,"fly_ball","medium","7",60.36,85.07,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Enmanuel Valdez flies out to left fielder Seth Brown.",0,4,4,72,"top",9,"2024-04-03T03:59:34.235Z","2024-04-03T04:00:30.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.4,92.7,8,0.94,0.3721,6.8097,34.6008,-7.5957,-6.6752,11.1966,-4e-04,1.7317,7.8901,-147.1394,-11.0338,-1.8482,50.0007,5.9784,-14.6497,51.6,3.6,24,2550,215,94.7,28,326,NA,NA,NA,TRUE,-8.5,18.2,10.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",2,"2024-04-03T03:59:55.398Z","2024-04-03T04:00:01.066Z",TRUE,"pitch","dc1c58d9-d356-44cf-89af-acadb96cbc56",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.0111,1.5011,NA,92.86,189.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Enmanuel Valdez flies out to left fielder Seth Brown.",0,4,4,72,"top",9,"2024-04-03T03:59:34.235Z","2024-04-03T04:00:30.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,92.6,9,0.93,0.3729,6.7983,33.8222,-7.4838,-4.1469,11.2918,0.6332,1.8117,8.5449,-146.7331,-10.7697,-1.7743,50.0043,5.9704,-9.0692,36,2.4,24,2621,211,NA,NA,NA,NA,NA,NA,FALSE,-8.4,18.5,5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",1,"2024-04-03T03:59:36.389Z","2024-04-03T03:59:40.947Z",TRUE,"pitch","96ae5872-59de-4f39-8a02-80bd010b4b11",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.13,1.56,NA,113.26,210.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Enmanuel Valdez flies out to left fielder Seth Brown.",0,4,4,72,"top",9,"2024-04-03T03:59:34.235Z","2024-04-03T04:00:30.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80,14,0.88,0.4344,6.6896,26.1697,-34.6694,2.6841,-1.5535,0.098,1.0474,4.6649,-126.1874,-5.0047,-2.1246,50.0002,5.8558,4.3187,8.4,9.6,24,2185,40,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-3.7,-6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",0,"2024-04-03T03:59:08.247Z","2024-04-03T03:59:36.389Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Enmanuel Valdez flies out to left fielder Seth Brown.",0,4,4,72,"top",9,"2024-04-03T03:59:34.235Z","2024-04-03T04:00:30.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",3,"2024-04-03T04:00:08.579Z","2024-04-03T04:00:22.587Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,665839,"/api/v1/people/665839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Enmanuel Valdez flies out to left fielder Seth Brown.",0,4,4,72,"top",9,"2024-04-03T03:59:34.235Z","2024-04-03T04:00:30.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",0,"2024-04-03T03:58:22.547Z","2024-04-03T03:58:34.883Z",TRUE,"pitch","14bfcf7f-585e-42b9-ba38-2953e02f8853",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.41,1.61,NA,105.92,195.46,"line_drive","medium","9",199.79,122.98,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Trevor Story doubles (3) on a line drive to right fielder Lawrence Butler.",0,4,4,71,"top",9,"2024-04-03T03:58:06.915Z","2024-04-03T03:58:34.883Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,92.2,9,0.92,0.3739,6.7822,35.4883,-7.6147,-3.9109,11.3124,0.2908,1.6046,7.4985,-146.6121,-11.5474,-1.7949,50.0063,6.0541,-8.4935,32.4,2.4,24,2505,214,93.7,19,263,NA,NA,NA,FALSE,-8.8,18.2,5.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA
745680,"2024-04-03",2,"2024-04-03T03:57:53.251Z","2024-04-03T03:57:57.286Z",TRUE,"pitch","554ef424-4588-430c-8d06-062462675dca",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.34,1.53,NA,84.45,213.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,4,70,"top",9,"2024-04-03T03:57:00.496Z","2024-04-03T03:57:57.286Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.2,14,0.89,0.4286,6.7688,27.151,-34.6975,4.2466,-1.5318,0.8539,0.9446,6.1725,-127.9367,-5.8194,-2.1444,50.0005,5.9781,7.015,13.2,9.6,24,2329,39,NA,NA,NA,NA,NA,NA,TRUE,-39.4,-3.8,-9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",1,"2024-04-03T03:57:33.796Z","2024-04-03T03:57:40.111Z",TRUE,"pitch","d988bafb-851d-4cb9-b77a-6f206eca8cce",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2154,1.5071,NA,86.65,168.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,4,70,"top",9,"2024-04-03T03:57:00.496Z","2024-04-03T03:57:57.286Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,91.9,6,0.9,0.377,6.599,30.5546,-10.8019,-3.1372,9.9753,0.7963,2.5869,9.0738,-144.7216,-8.2164,-1.9581,50.0038,6.1067,-6.7225,21.6,2.4,24,2490,216,NA,NA,NA,NA,NA,NA,FALSE,-10.7,16.8,4.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",0,"2024-04-03T03:57:16.758Z","2024-04-03T03:57:21.561Z",TRUE,"pitch","d2db1e23-a541-4378-b9e6-ed1ecce2f768",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2619,1.445,NA,136.56,191.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,4,70,"top",9,"2024-04-03T03:57:00.496Z","2024-04-03T03:57:57.286Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.3,7,0.88,0.433,6.6796,24.8263,-32.0875,4.1293,0.0519,-0.5131,1.7513,2.6439,-126.3093,-4.2799,-2.1085,50.002,6.0371,6.6961,12,8.4,24,2314,42,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.6,-8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",4,"2024-04-03T03:56:48.178Z","2024-04-03T03:56:52.734Z",TRUE,"pitch","df517f4d-fbef-4640-be86-f6ee2ee3a2ad",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.24,1.53,NA,85.57,192.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,4,4,69,"top",9,"2024-04-03T03:55:55.902Z","2024-04-03T03:56:52.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.1,9,0.86,0.4297,6.641,25.1383,-33.1987,3.4072,-0.6201,0.8246,1.7171,5.9169,-127.2858,-4.4104,-1.9692,50.0037,6.0891,5.6135,10.8,8.4,24,2156,42,NA,NA,NA,NA,NA,NA,TRUE,-37.6,-1.9,-7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",3,"2024-04-03T03:56:31.261Z","2024-04-03T03:56:36.549Z",TRUE,"pitch","427ee917-d4ab-45d8-9146-eb1e731e5d94",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.171,1.4568,NA,62.52,190.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,4,4,69,"top",9,"2024-04-03T03:55:55.902Z","2024-04-03T03:56:52.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81,14,0.81,0.4289,6.6942,26.8928,-32.6205,2.5998,-0.2719,1.4292,1.7845,7.4541,-127.8164,-4.4124,-1.8653,50.0032,6.1013,4.2896,9.6,8.4,24,2238,42,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.3,-6.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",2,"2024-04-03T03:56:13.840Z","2024-04-03T03:56:17.714Z",TRUE,"pitch","30269dfd-7c14-4c94-920d-f74777f1c2a1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.24,1.53,NA,116.59,145.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,4,4,69,"top",9,"2024-04-03T03:55:55.902Z","2024-04-03T03:56:52.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,91.2,12,0.93,0.378,6.6585,32.5708,-11.355,-4.5197,9.782,0.0107,3.4522,7.1185,-144.6923,-5.8525,-1.8899,50.0048,6.1917,-9.6216,32.4,2.4,24,2461,213,NA,NA,NA,NA,NA,NA,FALSE,-10.8,16.8,6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",1,"2024-04-03T03:55:58.296Z","2024-04-03T03:56:02.434Z",TRUE,"pitch","0c0905ef-c354-4ef3-866d-0fda40bba100",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2332,1.5746,NA,93.54,177.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,4,4,69,"top",9,"2024-04-03T03:55:55.902Z","2024-04-03T03:56:52.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.8,6,0.93,0.3795,6.661,33.6206,-11.4507,-6.7435,9.8223,0.6155,2.2755,9.7054,-144.3304,-8.7963,-1.9147,50.0004,6.0679,-14.2247,42,3.6,24,2398,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.1,10.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
745680,"2024-04-03",0,"2024-04-03T03:54:20.736Z","2024-04-03T03:55:58.296Z",FALSE,"action",NA,NA,"Pitching Change: Mason Miller replaces Dany Jiménez.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,695243,"/api/v1/people/695243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,4,4,69,"top",9,"2024-04-03T03:55:55.902Z","2024-04-03T03:56:52.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA
