"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717789,"2023-06-13",2,"2023-06-13T04:12:47.173Z","2023-06-13T04:12:53.882Z",TRUE,"pitch","1106bde4-8dfe-4a6d-b11e-e7cc9a4342e4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.16,1.48,NA,77.32,183.91,"ground_ball","medium","4",153.36,156.18,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Vidal Brujan grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,3,4,65,"top",9,"2023-06-13T04:12:12.102Z","2023-06-13T04:12:53.882Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660644,"Vidal Bruján","/api/v1/people/660644","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,14,0.9,0.399,6.8742,31.2587,-16.7614,7.4117,8.0834,1.0411,2.0321,-5.7352,-137.4078,-6.0607,2.1954,50.0038,5.4107,14.1333,34.8,4.8,24,2334,133,93.5,-25,4,NA,NA,NA,TRUE,-17.3,13.6,-12.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",1,"2023-06-13T04:12:33.078Z","2023-06-13T04:12:37.199Z",TRUE,"pitch","e2ddc0e3-9bfa-45a8-91a5-4c5c91d9f728",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1627,1.4221,NA,133.42,192.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Vidal Brujan grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,3,4,65,"top",9,"2023-06-13T04:12:12.102Z","2023-06-13T04:12:53.882Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660644,"Vidal Bruján","/api/v1/people/660644","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,7,0.9,0.4038,6.8085,31.1757,-16.7908,6.5522,8.2641,-0.4308,1.719,-9.3746,-135.9054,-6.3813,2.22,50.0006,5.2733,12.1942,28.8,4.8,24,2286,127,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.7,-9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",0,"2023-06-13T04:12:19.856Z","2023-06-13T04:12:24.234Z",TRUE,"pitch","7468389d-d786-4fde-b1af-9fac992ea3a3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1627,1.4221,NA,112.8,195.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Vidal Brujan grounds out, second baseman Jace Peterson to first baseman Ryan Noda.",0,3,4,65,"top",9,"2023-06-13T04:12:12.102Z","2023-06-13T04:12:53.882Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660644,"Vidal Bruján","/api/v1/people/660644","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.7,8,0.87,0.4402,7.0573,23.8374,-26.328,9.175,3.7274,0.1103,1.5894,-8.366,-124.2082,-3.5776,2.3229,50.004,5.2268,14.4009,25.2,7.2,24,1592,111,NA,NA,NA,NA,NA,NA,FALSE,-31.2,6.1,-14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",4,"2023-06-13T04:11:45.907Z","2023-06-13T04:11:53.107Z",TRUE,"pitch","273e3874-7416-4a04-aa5e-0597bba6c79a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.46,1.69,NA,92.74,185.81,"ground_ball","medium","6",105.45,151.33,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Christian Bethancourt grounds out, shortstop Kevin Smith to first baseman Ryan Noda.",0,3,4,64,"top",9,"2023-06-13T04:10:21.869Z","2023-06-13T04:11:53.107Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.1,9,0.89,0.4375,7.0686,24.3245,-28.5672,10.3789,2.2665,0.6365,1.962,-7.7716,-125.0084,-2.3967,2.4315,50.0006,5.2697,16.4858,27.6,8.4,24,1599,111,96,-4,25,NA,NA,NA,TRUE,-33.1,3.8,-17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",3,"2023-06-13T04:11:16.537Z","2023-06-13T04:11:24.920Z",TRUE,"pitch","d92df52a-c62a-4c72-84e8-dd6015aaa80e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.69,NA,104.66,175.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Christian Bethancourt grounds out, shortstop Kevin Smith to first baseman Ryan Noda.",0,3,4,64,"top",9,"2023-06-13T04:10:21.869Z","2023-06-13T04:11:53.107Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.5,6,0.9,0.4535,6.8288,22.8479,-30.4154,-7.2015,1.1886,0.3237,2.3579,-3.2913,-120.6433,-0.8141,2.64,50.0013,5.3737,-10.6446,20.4,8.4,24,2112,304,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.3,13.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",2,"2023-06-13T04:10:57.948Z","2023-06-13T04:11:01.638Z",TRUE,"pitch","a689e7b1-a6c2-4e43-9a9a-e20be1f7ad60",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.69,NA,114.2,170.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Christian Bethancourt grounds out, shortstop Kevin Smith to first baseman Ryan Noda.",0,3,4,64,"top",9,"2023-06-13T04:10:21.869Z","2023-06-13T04:11:53.107Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.9,5,0.9,0.3971,6.9041,29.4042,-14.8638,6.1381,8.9766,0.0736,2.5393,-8.2051,-137.7087,-5.0662,2.2886,50.004,5.4018,11.8388,32.4,3.6,24,2294,131,NA,NA,NA,NA,NA,NA,FALSE,-15,15.4,-9.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",1,"2023-06-13T04:10:40.347Z","2023-06-13T04:10:50.653Z",TRUE,"pitch","ee3297b4-6a82-454c-bcb4-da42f9e7edb0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.46,1.69,NA,162.4,164.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Christian Bethancourt grounds out, shortstop Kevin Smith to first baseman Ryan Noda.",0,3,4,64,"top",9,"2023-06-13T04:10:21.869Z","2023-06-13T04:11:53.107Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85,11,0.9,0.4028,7.0291,33.4452,-13.0951,7.5042,10.2173,-1.1912,2.7578,-11.9622,-136.611,-4.4474,2.2937,50.0055,5.3244,14.0176,38.4,3.6,24,1959,234,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.5,-10.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",0,"2023-06-13T04:10:26.622Z","2023-06-13T04:10:30.635Z",TRUE,"pitch","e11c9b2d-fbf6-48a1-aebb-724d77f02278",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4494,1.7074,NA,51.31,149.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Christian Bethancourt grounds out, shortstop Kevin Smith to first baseman Ryan Noda.",0,3,4,64,"top",9,"2023-06-13T04:10:21.869Z","2023-06-13T04:11:53.107Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.3,12,0.9,0.4447,6.9728,25.6272,-30.0011,9.4092,1.4191,1.7232,3.2938,-4.9593,-123.3815,1.0778,2.5418,50.005,5.3886,14.4402,24,8.4,24,1407,107,NA,NA,NA,NA,NA,NA,FALSE,-35,3.1,-15.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",5,"2023-06-13T04:09:55.890Z","2023-06-13T04:10:01.659Z",TRUE,"pitch","065b5a89-e395-448e-8a52-fdcfe97db155",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.4812,1.5172,NA,91.28,162.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,3,4,63,"top",9,"2023-06-13T04:08:33.260Z","2023-06-13T04:10:01.659Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670764,"Taylor Walls","/api/v1/people/670764","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.1,6,0.9,0.4666,6.7742,22.4295,-31.1386,-8.9881,0.7443,0.6748,2.8117,-1.6313,-117.4259,0.6374,2.5465,50.005,5.436,-12.5403,22.8,9.6,24,1898,298,NA,NA,NA,NA,NA,NA,TRUE,-40.2,1.8,16.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717789,"2023-06-13",4,"2023-06-13T04:09:38.289Z","2023-06-13T04:09:42.395Z",TRUE,"pitch","a0e4a274-b342-4b15-b0c2-6cb5f6b05751",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.32,1.55,NA,114.14,177.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,3,4,63,"top",9,"2023-06-13T04:08:33.260Z","2023-06-13T04:10:01.659Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670764,"Taylor Walls","/api/v1/people/670764","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,5,0.9,0.404,7.0216,31.2759,-15.013,10.0488,9.2294,0.0751,2.2841,-9.3332,-135.8584,-5.5502,2.2585,50.0027,5.4064,18.6832,45.6,4.8,24,2305,126,NA,NA,NA,NA,NA,NA,FALSE,-16,15.6,-16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
