"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716716,"2023-09-05",5,"2023-09-06T01:59:19.156Z","2023-09-06T01:59:22.156Z",TRUE,"pitch","d5fa81a2-98dc-42aa-a49f-4752546816ea",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.51,NA,88.94,155.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Pop Out","field_out","Isaac Paredes pops out to third baseman Rafael Devers in foul territory.",0,5,5,78,"bottom",9,"2023-09-06T01:58:08.835Z","2023-09-06T02:00:30.199Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,3,0.9,0.4035,6.625,29.7849,-21.7641,-7.7582,5.5827,0.736,3.0791,10.9545,-135.7444,0.5562,-2.3444,50.0064,4.387,-14.4781,28.8,4.8,24,2255,242,NA,NA,NA,NA,NA,NA,FALSE,-21,10.4,11.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-06T01:58:45.693Z","2023-09-06T01:58:48.693Z",TRUE,"pitch","a1bb715f-2ee2-4e4d-98e9-540f2e9f335c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.23,1.51,NA,79.31,179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Pop Out","field_out","Isaac Paredes pops out to third baseman Rafael Devers in foul territory.",0,5,5,78,"bottom",9,"2023-09-06T01:58:08.835Z","2023-09-06T02:00:30.199Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.5,14,0.9,0.4021,6.7991,31.2146,-20.3209,-7.5754,6.3155,0.9888,2.1918,11.5226,-136.4499,-1.8194,-2.3129,50.0059,4.2735,-14.2268,28.8,4.8,24,2189,243,NA,NA,NA,NA,NA,NA,FALSE,-20,11.2,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-06T01:58:27.241Z","2023-09-06T01:58:30.241Z",TRUE,"pitch","3481b201-ee3c-4a50-a757-96aa45cc4ae7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1376,1.6644,NA,61.84,210.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Pop Out","field_out","Isaac Paredes pops out to third baseman Rafael Devers in foul territory.",0,5,5,78,"bottom",9,"2023-09-06T01:58:08.835Z","2023-09-06T02:00:30.199Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,73.4,14,2,0.4694,6.3566,26.4455,-30.6427,8.9733,1.1136,1.4472,1.0337,6.6146,-117.5952,0.1741,-2.5877,50.002,3.8488,12.3139,24,9.6,24,2552,66,NA,NA,NA,NA,NA,NA,FALSE,-40.1,2.4,-18.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-06T01:58:11.086Z","2023-09-06T01:58:14.325Z",TRUE,"pitch","75c7bfba-72ba-4f0e-bef0-2df55d81d01f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2162,1.7085,NA,116.93,190.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Pop Out","field_out","Isaac Paredes pops out to third baseman Rafael Devers in foul territory.",0,5,5,78,"bottom",9,"2023-09-06T01:58:08.835Z","2023-09-06T02:00:30.199Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.4,8,0.9,0.4064,6.6768,31.4609,-21.7472,-7.4031,5.6788,0.002,1.7801,8.9673,-135.1543,-2.0538,-2.4085,50.0038,4.0888,-13.597,27.6,6,24,2153,241,NA,NA,NA,NA,NA,NA,FALSE,-21.8,10,11.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-06T01:56:45.224Z","2023-09-06T01:58:11.086Z",FALSE,"action",NA,NA,"Pitching Change: John Schreiber replaces Chris Martin.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670167,"/api/v1/people/670167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Pop Out","field_out","Isaac Paredes pops out to third baseman Rafael Devers in foul territory.",0,5,5,78,"bottom",9,"2023-09-06T01:58:08.835Z","2023-09-06T02:00:30.199Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",4,"2023-09-06T01:59:00.114Z","2023-09-06T01:59:19.156Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"78","atBat","Pop Out","field_out","Isaac Paredes pops out to third baseman Rafael Devers in foul territory.",0,5,5,78,"bottom",9,"2023-09-06T01:58:08.835Z","2023-09-06T02:00:30.199Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",4,"2023-09-06T01:55:31.077Z","2023-09-06T01:55:34.262Z",TRUE,"pitch","502b49a5-dc0a-4ea6-b4c2-29aed23c32be",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.82,1.86,NA,115.82,139.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,5,5,77,"top",9,"2023-09-06T01:54:00.948Z","2023-09-06T01:55:34.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.7,2,0.91,0.3831,6.5774,33.9554,-10.6341,2.2413,10.4118,0.031,3.6808,0.2767,-143.1409,-6.3028,-0.3581,50.0048,6.5816,4.6375,21.6,2.4,24,2452,182,NA,NA,NA,NA,NA,NA,TRUE,-10.6,17.8,-4.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-06T01:55:02.913Z","2023-09-06T01:55:05.913Z",TRUE,"pitch","bdb8c078-5ee1-4f18-8b7b-242e61d1aa55",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.82,1.86,NA,132.86,169.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,5,5,77,"top",9,"2023-09-06T01:54:00.948Z","2023-09-06T01:55:34.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90,4,0.91,0.3816,6.575,35.1463,-6.5508,-1.2282,12.2967,-0.4161,2.553,0.5184,-143.8515,-9.9627,-0.4396,50.0065,6.478,-2.5598,15.6,2.4,24,2658,186,NA,NA,NA,NA,NA,NA,FALSE,-7.8,20.3,2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-06T01:54:22.742Z","2023-09-06T01:54:25.742Z",TRUE,"pitch","997b92f1-80d0-46e4-accf-59691040128b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.82,1.86,NA,117.46,150.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,5,5,77,"top",9,"2023-09-06T01:54:00.948Z","2023-09-06T01:55:34.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.4,2,0.91,0.3797,6.7162,35.0731,-7.1476,-0.0217,11.8871,-0.012,3.2877,0.588,-144.4939,-7.9937,-0.2157,50.0004,6.536,-0.0458,0,1.2,24,2589,180,NA,NA,NA,NA,NA,NA,FALSE,-7.8,20,-0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-06T01:54:00.948Z","2023-09-06T01:54:04.387Z",TRUE,"pitch","5f3bce72-9471-49e3-9f00-5f4007239735",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.733,1.8724,NA,107.8,167.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,5,5,77,"top",9,"2023-09-06T01:54:00.948Z","2023-09-06T01:55:34.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.2,5,0.87,0.3898,6.513,32.82,-8.148,-1.5365,12.027,0.2413,2.6482,2.7168,-140.6687,-8.9645,-0.5387,50.0057,6.4101,-3.0703,13.2,2.4,24,2473,188,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20,2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-06T01:54:39.730Z","2023-09-06T01:55:02.913Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,5,5,77,"top",9,"2023-09-06T01:54:00.948Z","2023-09-06T01:55:34.262Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",4,"2023-09-06T01:53:27.955Z","2023-09-06T01:53:31.356Z",TRUE,"pitch","5c54f679-1873-4ab5-bd12-d2d762b62bd4",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.42,1.58,NA,149.98,138.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,5,5,76,"top",9,"2023-09-06T01:51:43.066Z","2023-09-06T01:53:31.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.2,11,0.9,0.3848,6.316,33.9667,-8.3211,-0.8978,11.6381,-0.8653,3.6959,-0.9287,-142.5417,-6.5667,-0.4181,50.0069,6.5607,-1.8402,12,2.4,24,2556,187,NA,NA,NA,NA,NA,NA,TRUE,-8.8,19.9,1.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-06T01:52:56.926Z","2023-09-06T01:52:59.926Z",TRUE,"pitch","42ee1731-4aec-42b9-9415-0226cd0ae4f9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.58,NA,133.83,160.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,5,5,76,"top",9,"2023-09-06T01:51:43.066Z","2023-09-06T01:53:31.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.7,1,0.91,0.4411,6.1159,25.1282,-39.7515,3.4437,-4.8583,-0.4414,2.9148,-1.5029,-124.2228,-1.6783,-0.2756,50.0011,6.9072,5.3756,7.2,10.8,24,2421,47,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-8.9,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-06T01:52:37.207Z","2023-09-06T01:52:40.551Z",TRUE,"pitch","3f6ff511-6561-4588-b3a0-03dba24fec86",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.42,1.7184,NA,129.01,139.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,5,5,76,"top",9,"2023-09-06T01:51:43.066Z","2023-09-06T01:53:31.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.3,11,0.91,0.3836,6.2901,35.5148,-8.4459,1.254,11.5129,-0.3149,3.6653,-0.178,-143.2133,-6.6871,-0.4144,50.0021,6.5702,2.5838,14.4,2.4,24,2498,188,NA,NA,NA,NA,NA,NA,FALSE,-8.9,19.6,-2.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-06T01:52:16.106Z","2023-09-06T01:52:19.544Z",TRUE,"pitch","1ffd173e-b591-416e-ac91-e895be441d11",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3301,1.6825,NA,148.68,188.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,5,5,76,"top",9,"2023-09-06T01:51:43.066Z","2023-09-06T01:53:31.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.8,13,0.92,0.3796,6.4771,34.0353,-7.2288,0.0896,11.8355,-0.8311,1.8583,-0.8559,-144.3685,-11.6447,-0.5423,50.0065,6.3922,0.1888,0,2.4,24,2373,193,NA,NA,NA,NA,NA,NA,FALSE,-8.5,19.2,0,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-06T01:51:57.762Z","2023-09-06T01:52:00.947Z",TRUE,"pitch","bb4d49e9-e606-4c9f-9358-65b1b4fa2f81",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2288,1.5812,NA,112.78,177.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,5,5,76,"top",9,"2023-09-06T01:51:43.066Z","2023-09-06T01:53:31.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.8,5,0.9,0.4361,6.3117,24.7415,-36.3511,3.3359,-2.6099,0.1107,2.2523,0.112,-125.4578,-3.8622,-0.3681,50.0052,6.7662,5.3326,8.4,9.6,24,2445,55,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-5.4,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA
