"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744948,"2024-04-17",6,"2024-04-17T22:17:38.529Z","2024-04-17T22:17:46.224Z",TRUE,"pitch","c7b88637-656d-4887-b15b-d7c014fec2d7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.72,1.75,NA,113.92,188.03,"ground_ball","hard","6",117.51,146.62,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.1,8,2,0.3879,6.1318,32.0924,-20.4929,-9.9406,5.7851,0.0808,1.8795,5.2796,-141.1908,-8.1072,-0.5217,50.0042,6.1066,-20.0749,40.8,6,24,2343,225,109.8,-11,10,NA,NA,NA,TRUE,-20,9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",5,"2024-04-17T22:17:17.494Z","2024-04-17T22:17:23.179Z",TRUE,"pitch","92a1a34b-1bb9-4d6f-9542-111958ca19af",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.7139,1.7438,NA,127.93,151.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.2,1,0.91,0.3898,6.0586,33.5139,-24.818,-10.3682,3.682,-0.2867,3.2228,4.5873,-140.7853,-4.0677,-0.595,50.0025,6.3029,-20.7036,37.2,6,24,2331,230,NA,NA,NA,NA,NA,NA,FALSE,-23.4,6,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",4,"2024-04-17T22:16:59.861Z","2024-04-17T22:17:03.405Z",TRUE,"pitch","0400db31-2ee3-498d-8b1e-420c9c0c8bdf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7256,1.7556,NA,104.91,201.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,90,14,2,0.3842,6.0692,32.7582,-19.0472,-9.8727,6.3787,0.3172,1.3786,5.7257,-142.5708,-9.7519,-0.4343,50.0066,6.0456,-20.3298,42,6,24,2349,222,NA,NA,NA,NA,NA,NA,FALSE,-18.7,9.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",3,"2024-04-17T22:16:43.103Z","2024-04-17T22:16:48.610Z",TRUE,"pitch","cb3c1335-4f34-4623-92b4-e033eddd74df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.691,1.7383,NA,97.14,211.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.8,14,2,0.3895,6.0474,33.0896,-23.6885,-10.1633,4.2437,0.5211,0.997,6.076,-140.8266,-9.9633,-0.348,50.0064,6.1236,-20.342,36,6,24,2267,230,NA,NA,NA,NA,NA,NA,FALSE,-23.5,5.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",0,"2024-04-17T22:15:33.561Z","2024-04-17T22:15:36.761Z",TRUE,"pitch","c656b384-e5f9-4815-a769-ab4daea548b4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7394,1.742,NA,121.46,198.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.7,13,0.91,0.3856,6.1326,33.0019,-24.9359,-10.5973,3.5442,-0.117,1.4804,4.7858,-142.1332,-8.4834,-0.447,50.0041,6.0909,-21.6536,37.2,7.2,24,2200,223,NA,NA,NA,NA,NA,NA,FALSE,-23.9,4.8,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",1,"2024-04-17T22:16:22.555Z","2024-04-17T22:16:40.676Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,665489,"/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",2,"2024-04-17T22:16:40.676Z","2024-04-17T22:16:43.103Z",FALSE,"action",NA,NA,"Blue Jays manager John Schneider ejected by HP umpire Ryan Wills.","Ejection",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,456120,"/api/v1/people/456120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out sharply, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,6,4,77,"bottom",9,"2024-04-17T22:15:25.198Z","2024-04-17T22:17:46.224Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605674,"/api/v1/people/605674",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",4,"2024-04-17T22:14:53.640Z","2024-04-17T22:15:01.132Z",TRUE,"pitch","caa23477-48a7-41e7-a876-62468b3c4424",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.71,1.72,NA,142.42,174.98,"ground_ball","medium","6",112.2,155.96,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo. Kevin Kiermaier to 2nd.",0,6,4,76,"bottom",9,"2024-04-17T22:13:40.569Z","2024-04-17T22:15:01.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.3,4,2,0.3887,6.0367,36.3156,-22.163,-9.7814,4.9935,-0.6668,2.3631,3.5998,-141.6466,-6.6809,-0.6932,50.0047,6.1983,-19.6171,38.4,6,24,2285,237,61.3,-18,7,NA,NA,NA,TRUE,-21.5,7.7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",3,"2024-04-17T22:14:34.982Z","2024-04-17T22:14:39.706Z",TRUE,"pitch","905bcaa9-ae2c-4673-b1a1-91faa67530b1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7155,1.6562,NA,164.05,168.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo. Kevin Kiermaier to 2nd.",0,6,4,76,"bottom",9,"2024-04-17T22:13:40.569Z","2024-04-17T22:15:01.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.8,13,2,0.3958,6.1133,33.5874,-20.7679,-8.535,5.8919,-1.2344,2.5975,1.4036,-138.8558,-5.9919,-0.641,50.0029,6.183,-16.5231,36,6,24,2132,232,NA,NA,NA,NA,NA,NA,FALSE,-20.8,9.5,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744948,"2024-04-17",2,"2024-04-17T22:14:16.385Z","2024-04-17T22:14:19.611Z",TRUE,"pitch","8155aacf-09b6-49a7-bebd-55c2c4ae848f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.71,1.72,NA,138.03,180.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo. Kevin Kiermaier to 2nd.",0,6,4,76,"bottom",9,"2024-04-17T22:13:40.569Z","2024-04-17T22:15:01.132Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.4,7,2,0.3925,6.0496,35.9784,-22.5907,-9.7397,4.8777,-0.5517,2.1681,3.7647,-140.3135,-6.8901,-0.6564,50.0068,6.1604,-19.1468,37.2,6,24,2224,227,NA,NA,NA,NA,NA,NA,FALSE,-22.3,7.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
