"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718433,"2023-04-25",5,"2023-04-26T01:32:42.308Z","2023-04-26T01:32:50.301Z",TRUE,"pitch","b962456e-6525-4a52-ac5f-8bd3fa9298f3",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.27,1.55,NA,130.06,176.22,"ground_ball","medium","5",107.71,172.06,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Andrew Vaughn grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,0,7,67,"top",9,"2023-04-26T01:31:14.664Z","2023-04-26T01:32:50.301Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.4,4,0.89,0.4019,6.7493,32.2977,-16.239,-10.1513,8.4838,-0.3427,2.3171,5.1018,-136.7038,-5.9416,-0.922,50.0035,5.6478,-19.0657,45.6,6,24,2167,201,94.5,-18,9,NA,NA,NA,TRUE,-17,14.2,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",4,"2023-04-26T01:32:27.373Z","2023-04-26T01:32:31.376Z",TRUE,"pitch","90aef08e-328f-4262-902a-dde24bc7f562",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2694,1.5917,NA,87.55,215.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Andrew Vaughn grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,0,7,67,"top",9,"2023-04-26T01:31:14.664Z","2023-04-26T01:32:50.301Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.2,14,0.89,0.4004,6.7987,31.0684,-16.314,-10.4106,8.3744,0.7726,0.8482,8.0386,-136.9511,-9.3748,-0.8523,50.005,5.4387,-19.7204,44.4,6,24,2063,210,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",3,"2023-04-26T01:32:08.139Z","2023-04-26T01:32:12.311Z",TRUE,"pitch","a0653b8d-1776-4abe-bb10-61237b4d78c9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2694,1.565,NA,75.86,195.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Andrew Vaughn grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,0,7,67,"top",9,"2023-04-26T01:31:14.664Z","2023-04-26T01:32:50.301Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,78.8,14,0.9,0.4392,6.5624,26.6949,-33.728,1.7853,-0.9934,1.0794,1.6173,4.5597,-125.007,-3.2362,-1.0047,50.0003,5.7157,2.8056,6,8.4,24,2375,78,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-2.3,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",2,"2023-04-26T01:31:50.684Z","2023-04-26T01:31:53.865Z",TRUE,"pitch","a0af8ac3-fb90-487a-a00d-b3845b77d40b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.27,1.55,NA,164.95,182.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Andrew Vaughn grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,0,7,67,"top",9,"2023-04-26T01:31:14.664Z","2023-04-26T01:32:50.301Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.1,13,0.9,0.4045,6.629,30.5799,-15.2698,-8.6718,9.1106,-1.2579,2.0896,2.0205,-135.5817,-6.6251,-0.8878,50.0037,5.637,-16.09,43.2,4.8,24,1981,206,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",1,"2023-04-26T01:31:36.289Z","2023-04-26T01:31:39.823Z",TRUE,"pitch","6a7088c1-825e-4e01-bc7c-48fdd46d3dce",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3807,1.6183,NA,71.47,168.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Andrew Vaughn grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,0,7,67,"top",9,"2023-04-26T01:31:14.664Z","2023-04-26T01:32:50.301Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86,12,0.9,0.3998,6.7186,31.4544,-12.9338,-8.9636,10.1314,1.1944,2.6187,8.0993,-137.2048,-6.1332,-0.6368,50.0048,5.771,-17.0259,46.8,4.8,24,2232,197,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",0,"2023-04-26T01:31:22.561Z","2023-04-26T01:31:25.972Z",TRUE,"pitch","06009e95-2c00-4ffb-9815-05e517b0a1ee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3294,1.5917,NA,108.05,192.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Andrew Vaughn grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,0,7,67,"top",9,"2023-04-26T01:31:14.664Z","2023-04-26T01:32:50.301Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.1,8,0.89,0.4378,6.6538,26.1378,-35.0267,1.4396,-1.7998,0.2349,1.7167,3.1468,-125.2726,-2.8952,-1.2263,50.0034,5.7607,2.2799,4.8,9.6,24,2258,101,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-3.7,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",4,"2023-04-26T01:30:48.697Z","2023-04-26T01:30:56.398Z",TRUE,"pitch","32d87b47-e159-48c8-adb0-2dab62a5f6b2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.43,1.67,NA,141.01,167.68,"fly_ball","medium","7",84.69,94.15,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Gavin Sheets flies out to left fielder Daulton Varsho.",0,0,7,66,"top",9,"2023-04-26T01:29:37.101Z","2023-04-26T01:30:56.398Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.2,4,0.9,0.4481,6.6977,23.7183,-32.8706,3.1427,-0.4602,-0.6298,2.6334,0.5616,-122.1612,-0.9217,-1.2709,50.0026,5.8373,4.7569,8.4,8.4,24,2351,95,87.4,40,282,NA,NA,NA,TRUE,-39.6,-0.8,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",3,"2023-04-26T01:30:32.376Z","2023-04-26T01:30:36.418Z",TRUE,"pitch","d4c221ac-a5e7-4a71-b6a3-64c6b896560b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5599,1.6716,NA,106.51,200.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Gavin Sheets flies out to left fielder Daulton Varsho.",0,0,7,66,"top",9,"2023-04-26T01:29:37.101Z","2023-04-26T01:30:56.398Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.6,14,0.9,0.4368,6.6554,24.2976,-32.8162,2.0128,-0.4041,0.2751,1.4274,2.8337,-125.1859,-4.003,-1.1312,50.0017,5.7215,3.2074,6,8.4,24,2277,90,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-1.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",2,"2023-04-26T01:30:13.096Z","2023-04-26T01:30:16.275Z",TRUE,"pitch","33bdbddd-55c7-4132-a840-8ce1ac31c0a3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.67,NA,128.7,163.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Gavin Sheets flies out to left fielder Daulton Varsho.",0,0,7,66,"top",9,"2023-04-26T01:29:37.101Z","2023-04-26T01:30:56.398Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85,4,0.93,0.4012,6.5544,35.8592,-13.5214,-3.7518,9.9267,-0.307,2.7907,3.553,-137.5253,-5.4654,-1.1402,50.0061,5.7517,-7.0525,22.8,3.6,24,2048,203,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.7,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718433,"2023-04-25",1,"2023-04-26T01:29:57.405Z","2023-04-26T01:30:01.003Z",TRUE,"pitch","a928a149-bb24-407d-97fa-d645b9b60ff3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5088,1.6982,NA,153.12,217.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Gavin Sheets flies out to left fielder Daulton Varsho.",0,0,7,66,"top",9,"2023-04-26T01:29:37.101Z","2023-04-26T01:30:56.398Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,79,13,0.83,0.4366,6.8192,28.0999,-24.6234,-10.0593,4.7441,-0.9475,0.7847,3.8282,-125.9684,-7.0207,-1.1892,50.0005,5.6286,-15.9934,30,7.2,24,1602,220,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
