"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718137,"2023-05-17",0,"2023-05-18T01:06:13.732Z","2023-05-18T01:06:22.398Z",TRUE,"pitch","de5101d1-4a23-4946-accd-590d88e52692",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.47,1.7,NA,106.82,158.5,"fly_ball","hard","8",135.52,45.24,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Hunter Renfroe flies out sharply to center fielder Cedric Mullins.",0,1,3,66,"top",9,"2023-05-18T01:06:00.105Z","2023-05-18T01:06:22.398Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.2,2,2,0.3814,6.6538,33.9643,-5.9203,-5.1523,12.5792,0.267,2.9732,2.3359,-143.7098,-9.6854,0.1121,50.002,6.7584,-10.7536,51.6,2.4,24,2330,186,100.4,27,382,NA,NA,NA,TRUE,-7.1,21,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",5,"2023-05-18T01:05:43.110Z","2023-05-18T01:05:47.541Z",TRUE,"pitch","879a9466-3f35-47ab-9a7f-ade4b43a5d06",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.5096,1.6297,NA,113.83,178.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,3,65,"top",9,"2023-05-18T01:03:48.342Z","2023-05-18T01:05:47.541Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.7,80.9,8,0.91,0.4286,6.5003,25.6222,-23.1337,-3.3092,5.4625,0.0831,2.2158,1.6189,-127.6609,-6.9995,-0.1285,50.0027,6.8069,-5.4766,12,6,24,627,220,NA,NA,NA,NA,NA,NA,TRUE,-26.9,8.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA
718137,"2023-05-17",3,"2023-05-18T01:05:12.489Z","2023-05-18T01:05:15.768Z",TRUE,"pitch","34d6ce48-71d8-4175-b04d-4b724a305e1e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.51,1.63,NA,133.17,189.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,3,65,"top",9,"2023-05-18T01:03:48.342Z","2023-05-18T01:05:47.541Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88,81.2,7,0.9,0.4273,6.4707,25.2756,-21.0623,-3.2853,6.6671,-0.4243,1.8237,0.5882,-127.9679,-8.197,-0.2296,50.0004,6.7058,-5.4728,13.2,6,24,846,224,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",2,"2023-05-18T01:04:47.150Z","2023-05-18T01:04:50.748Z",TRUE,"pitch","f53fb831-4d7c-4ed2-86fb-600bcf44a976",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.6612,1.6993,NA,141.24,219.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,3,65,"top",9,"2023-05-18T01:03:48.342Z","2023-05-18T01:05:47.541Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.2,81.5,13,0.9,0.4243,6.5352,29.1049,-19.5018,-3.0591,7.5222,-0.6359,0.7168,0.2817,-129.4859,-11.2757,-0.3496,50.0022,6.6454,-5.1515,13.2,6,24,1376,211,NA,NA,NA,NA,NA,NA,FALSE,-23.6,11.2,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",1,"2023-05-18T01:04:25.986Z","2023-05-18T01:04:29.253Z",TRUE,"pitch","8c8d5e0a-1491-4da4-80c0-9dea25c3d4f7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.51,1.63,NA,103.44,153.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,3,65,"top",9,"2023-05-18T01:03:48.342Z","2023-05-18T01:05:47.541Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.2,90,3,2,0.3811,6.5727,35.7383,-5.2805,-3.3755,12.8759,0.3557,3.1405,2.1534,-144.1257,-9.3566,0.0346,50.0036,6.767,-7.0507,40.8,2.4,24,2443,188,NA,NA,NA,NA,NA,NA,FALSE,-6.6,21.5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",0,"2023-05-18T01:04:04.484Z","2023-05-18T01:04:07.728Z",TRUE,"pitch","c6f61475-78c5-4d70-be0c-3e67929f09b2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6846,1.7698,NA,51.89,147.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,3,65,"top",9,"2023-05-18T01:03:48.342Z","2023-05-18T01:05:47.541Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.4,12,2,0.3848,6.5217,33.4457,-7.7432,-3.0137,11.9085,1.7081,3.3953,5.4329,-142.4827,-8.0761,0.1662,50.0014,6.7595,-6.1826,27.6,2.4,24,2402,181,NA,NA,NA,NA,NA,NA,FALSE,-8.5,20,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",4,"2023-05-18T01:05:23.121Z","2023-05-18T01:05:43.110Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,660271,"/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,3,65,"top",9,"2023-05-18T01:03:48.342Z","2023-05-18T01:05:47.541Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",4,"2023-05-18T01:03:32.030Z","2023-05-18T01:03:37.174Z",TRUE,"pitch","78e59a73-dc87-43a0-a9c5-a7d069a6d2e6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.5684,1.723,NA,109.43,116.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Mike Trout walks.",0,1,3,64,"top",9,"2023-05-18T01:02:05.757Z","2023-05-18T01:03:37.174Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.2,12,2,0.3857,6.5739,31.7165,-7.8908,-2.4251,11.8832,0.1987,4.5395,1.4393,-141.8815,-5.2951,6e-04,50.0063,6.93,-4.9574,27.6,2.4,24,2384,184,NA,NA,NA,NA,NA,NA,FALSE,-8,20.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545361,"Mike Trout","/api/v1/people/545361",NA,NA,NA,NA,NA,NA
718137,"2023-05-17",3,"2023-05-18T01:03:14.142Z","2023-05-18T01:03:18.058Z",TRUE,"pitch","b4b6b732-0634-44e5-b7b0-0e181e7edc5a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5916,1.723,NA,129.28,142.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Mike Trout walks.",0,1,3,64,"top",9,"2023-05-18T01:02:05.757Z","2023-05-18T01:03:37.174Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.1,1,2,0.3872,6.482,30.1318,-8.1171,-2.7028,11.8534,-0.3221,3.5671,0.6438,-141.0919,-7.7382,-0.2012,50.0001,6.8579,-5.4838,28.8,2.4,24,2361,187,NA,NA,NA,NA,NA,NA,FALSE,-8.8,20.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718137,"2023-05-17",2,"2023-05-18T01:02:55.909Z","2023-05-18T01:03:00.058Z",TRUE,"pitch","c8fe85a3-c90a-48d8-aef9-b9c3266a4150",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5916,1.6761,NA,71.24,161.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Mike Trout walks.",0,1,3,64,"top",9,"2023-05-18T01:02:05.757Z","2023-05-18T01:03:37.174Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.8,12,2,0.3879,6.6374,32.3551,-6.9324,-2.4095,12.5032,1.2005,2.8452,3.7655,-141.2337,-9.6357,0.1627,50.0024,6.7481,-4.8645,24,2.4,24,2380,185,NA,NA,NA,NA,NA,NA,FALSE,-8.2,20.9,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
