"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
717493,"2023-07-05",2,"2023-07-06T01:42:18.924Z","2023-07-06T01:42:23.099Z",TRUE,"pitch","0052d180-7d7f-4806-a550-edef9e8b5c09",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.1808,1.5115,NA,152.2,182.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Tyler Stephenson walks. Jake Fraley to 3rd. Spencer Steer to 2nd.",0,8,2,76,"top",8,"2023-07-06T01:41:34.361Z","2023-07-06T01:42:43.655Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.8,79.6,13,2,0.4342,6.5851,25.2913,-27.071,10.7318,3.1658,-0.9235,2.0711,-10.1257,-126.0816,-3.0077,1.7476,50.0028,5.4607,17.3027,28.8,8.4,24,2055,119,NA,NA,NA,NA,NA,NA,FALSE,-31.1,5.3,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663886,"Tyler Stephenson","/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T01:42:00.719Z","2023-07-06T01:42:05.658Z",TRUE,"pitch","4279d2e6-cbd7-4ad1-9ca8-68a6cf58e79b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.259,1.5771,NA,90.47,143.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Tyler Stephenson walks. Jake Fraley to 3rd. Spencer Steer to 2nd.",0,8,2,76,"top",8,"2023-07-06T01:41:34.361Z","2023-07-06T01:42:43.655Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,80.1,12,2,0.429,6.8425,27.4288,-27.963,10.5276,2.5522,0.6961,3.515,-7.0671,-127.8704,0.5571,2.1339,50.001,5.4957,17.3566,30,8.4,24,2171,124,NA,NA,NA,NA,NA,NA,FALSE,-30.5,5,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663886,"Tyler Stephenson","/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T01:41:44.017Z","2023-07-06T01:41:49.045Z",TRUE,"pitch","7702b723-0a13-4720-96e1-8256c0553001",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3111,1.563,NA,162.2,166.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Tyler Stephenson walks. Jake Fraley to 3rd. Spencer Steer to 2nd.",0,8,2,76,"top",8,"2023-07-06T01:41:34.361Z","2023-07-06T01:42:43.655Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.3,68.4,11,2,0.5035,6.7104,22.3832,-32.1212,-6.2188,0.0424,-1.1858,2.6823,-5.3431,-109.4983,1.8048,2.109,50.0015,5.3273,-7.4226,14.4,10.8,24,2193,286,NA,NA,NA,NA,NA,NA,FALSE,-47.9,1.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663886,"Tyler Stephenson","/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T01:41:08.798Z","2023-07-06T01:41:19.054Z",TRUE,"pitch","bdbe3751-2df7-4dd2-9a44-da73a019c791",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.25,1.59,NA,120.21,165.72,"line_drive","hard","9",174.9,95.31,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Spencer Steer singles on a sharp line drive to right fielder Lane Thomas. Jake Fraley to 2nd.",0,8,2,75,"top",8,"2023-07-06T01:40:24.287Z","2023-07-06T01:41:19.054Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,81.7,5,2,0.4218,6.7428,27.2924,-27.3539,10.9325,2.8227,-0.0841,2.7058,-8.8096,-129.8763,-1.6811,1.9321,50.0034,5.4426,18.6707,31.2,7.2,24,2171,120,101.1,10,213,NA,NA,NA,FALSE,-29.4,4.9,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T01:40:41.706Z","2023-07-06T01:40:47.350Z",TRUE,"pitch","12b60a32-6825-4aca-89c0-906a990971cf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.25,1.59,NA,100.89,176.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Spencer Steer singles on a sharp line drive to right fielder Lane Thomas. Jake Fraley to 2nd.",0,8,2,75,"top",8,"2023-07-06T01:40:24.287Z","2023-07-06T01:41:19.054Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,81,6,2,0.4254,6.4824,27.6883,-25.0739,10.8315,4.2307,0.4228,2.2906,-7.288,-128.9249,-3.2841,1.8841,50.001,5.5236,18.1676,32.4,7.2,24,2119,123,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.1,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",6,"2023-07-06T01:40:12.273Z","2023-07-06T01:40:20.207Z",TRUE,"pitch","27415ec0-7821-4313-affd-122860946ebc",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.44,1.65,NA,97.16,176.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.4,67.4,6,2,0.5095,6.8203,22.214,-28.4681,-6.2634,3.1823,0.5204,2.3132,-2.1132,-108.2802,0.5825,2.328,50.0039,5.2029,-7.2978,15.6,10.8,24,2139,287,NA,NA,NA,NA,NA,NA,TRUE,-43.8,6.4,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",5,"2023-07-06T01:39:50.575Z","2023-07-06T01:39:54.238Z",TRUE,"pitch","9576e165-7be8-41c9-afe5-b41e358203d2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5722,1.666,NA,144.32,198.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.8,13,2,0.4285,6.9255,25.894,-27.4159,11.4928,2.8703,-0.7168,1.4994,-10.0475,-127.7422,-4.4396,1.771,50.0001,5.4108,19.0237,31.2,8.4,24,2073,121,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.4,-18.6,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",4,"2023-07-06T01:39:31.972Z","2023-07-06T01:39:34.972Z",TRUE,"pitch","6b959c5e-13ff-435c-aa3b-a32ba246c8a6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4677,1.6402,NA,191.94,172.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.3,70.1,13,2,0.4948,6.8179,20.5618,-28.1294,-5.8296,3.2619,-1.9661,2.444,-7.2406,-110.8636,0.5022,2.1045,50.0021,5.1599,-7.2266,16.8,9.6,24,2169,288,NA,NA,NA,NA,NA,NA,FALSE,-40.9,6.4,12.5,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",3,"2023-07-06T01:39:14.264Z","2023-07-06T01:39:18.596Z",TRUE,"pitch","21f3f23f-5dde-4c20-8ebf-c28035ba0d7e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4416,1.6918,NA,191.07,162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.3,69.8,11,2,0.4956,6.7155,21.3757,-31.0387,-8.5091,0.9239,-1.9432,2.8274,-6.1922,-110.8828,1.8829,1.9997,50.0054,5.2254,-10.5078,20.4,10.8,24,2174,291,NA,NA,NA,NA,NA,NA,FALSE,-44.9,2.5,17.2,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",2,"2023-07-06T01:38:55.633Z","2023-07-06T01:38:59.092Z",TRUE,"pitch","cb1b7fdb-c24d-439c-a365-695cd1cd4876",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.44,1.65,NA,125.53,158.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,81,2,2,0.426,6.4875,26.0361,-28.1156,10.3634,2.4244,-0.2238,2.9657,-8.3973,-128.4531,-1.0839,1.7375,50.0042,5.5745,17.3599,28.8,8.4,24,2075,120,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.3,-16.9,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T01:38:35.888Z","2023-07-06T01:38:40.603Z",TRUE,"pitch","591bc6d4-5055-43f8-bf2e-bc1c48992daa",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.44,1.65,NA,132.64,175.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,80.1,4,2,0.432,6.5304,25.0101,-28.4497,10.5966,2.2903,-0.4102,2.3528,-9.2407,-126.6226,-2.3311,1.9036,50.0059,5.5536,17.2702,28.8,8.4,24,1987,118,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.8,-17.2,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T01:38:11.466Z","2023-07-06T01:38:14.466Z",FALSE,"pickoff","4b9a2f7e-4a33-4bb7-bf7d-67896b974469",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,8,2,74,"top",8,"2023-07-06T01:38:33.573Z","2023-07-06T01:40:20.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",4,"2023-07-06T01:37:31.457Z","2023-07-06T01:37:44.246Z",TRUE,"pitch","aa3eaa26-9111-46bc-b4d5-5ddca89306b5",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.34,1.61,NA,85.01,186.86,"fly_ball","medium","7",80.9,126.2,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jake Fraley singles on a fly ball to left fielder Corey Dickerson. Elly De La Cruz scores.",1,8,2,73,"top",8,"2023-07-06T01:35:52.754Z","2023-07-06T01:37:44.246Z",TRUE,TRUE,FALSE,FALSE,33,2,1,0,641584,"Jake Fraley","/api/v1/people/641584","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,80.3,14,2,0.4309,6.5205,25.2358,-26.5741,9.7039,3.4194,0.8392,1.9231,-5.7225,-126.95,-3.9131,1.8582,50.0015,5.5922,15.8869,28.8,7.2,24,2038,128,66.6,42,200,NA,NA,NA,FALSE,-30.4,5.5,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",3,"2023-07-06T01:37:10.171Z","2023-07-06T01:37:15.164Z",TRUE,"pitch","80271cd0-c17b-4609-af53-8472d6920d62",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.34,1.61,NA,108.97,157.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jake Fraley singles on a fly ball to left fielder Corey Dickerson. Elly De La Cruz scores.",1,8,2,73,"top",8,"2023-07-06T01:35:52.754Z","2023-07-06T01:37:44.246Z",TRUE,TRUE,FALSE,FALSE,33,2,1,0,641584,"Jake Fraley","/api/v1/people/641584","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.4,66.8,2,2,0.5191,6.6873,17.5214,-29.2633,-5.3265,2.5843,0.2106,3.0149,-2.9993,-105.4178,2.2041,2.3428,50.0046,5.3282,-6.0099,12,10.8,24,1999,286,NA,NA,NA,NA,NA,NA,FALSE,-46.4,5.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T01:36:38.477Z","2023-07-06T01:36:45.393Z",TRUE,"pitch","43144b7a-99dd-4326-baea-10ea200d4738",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3894,1.4857,NA,167.27,166.13,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jake Fraley singles on a fly ball to left fielder Corey Dickerson. Elly De La Cruz scores.",1,8,2,73,"top",8,"2023-07-06T01:35:52.754Z","2023-07-06T01:37:44.246Z",TRUE,TRUE,FALSE,FALSE,33,2,1,0,641584,"Jake Fraley","/api/v1/people/641584","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,70.1,11,2,0.4936,6.5749,20.5169,-28.4374,-5.6335,3.0001,-1.3188,2.6906,-6.1963,-111.1049,1.1222,2.2417,50.0038,5.1416,-7.0192,15.6,9.6,24,2117,292,NA,NA,NA,NA,NA,NA,FALSE,-40.9,6.1,11.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T01:36:21.995Z","2023-07-06T01:36:27.365Z",TRUE,"pitch","bcf5294a-ab2d-432d-b50d-a7b2f5d84ded",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4938,1.6145,NA,107.48,138.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jake Fraley singles on a fly ball to left fielder Corey Dickerson. Elly De La Cruz scores.",1,8,2,73,"top",8,"2023-07-06T01:35:52.754Z","2023-07-06T01:37:44.246Z",TRUE,TRUE,FALSE,FALSE,33,2,1,0,641584,"Jake Fraley","/api/v1/people/641584","L","Left",686747,"Joe La Sorsa","/api/v1/people/686747","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.6,68.5,12,2,0.5042,6.468,19.0158,-30.2223,-5.4955,1.6361,0.2497,3.7164,-2.849,-108.6285,3.1739,2.2922,50.0042,5.5217,-6.5684,13.2,10.8,24,2148,287,NA,NA,NA,NA,NA,NA,FALSE,-45,4.1,10.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
