"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718449,"2023-04-24",3,"2023-04-25T01:26:12.226Z","2023-04-25T01:26:20.537Z",TRUE,"pitch","5593c5ff-8d90-4c6d-9d11-04907c50347e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.371,1.535,NA,144.31,179.46,"ground_ball","medium","1",121.95,179.67,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Yainer Diaz grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,77,"top",9,"2023-04-25T01:25:09.215Z","2023-04-25T01:26:20.537Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,4,0.91,0.3928,6.5998,32.2031,-13.5097,1.9932,9.4852,-0.7166,2.1969,-4.2076,-139.5716,-7.106,0.5533,50.0014,5.6704,3.9219,10.8,3.6,24,2092,160,74.1,-18,7,NA,NA,NA,TRUE,-13.9,15.8,-2.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",2,"2023-04-25T01:25:51.050Z","2023-04-25T01:25:54.518Z",TRUE,"pitch","f461cd22-b037-4e84-b81e-22637cb25b35",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.371,1.535,NA,140.14,161.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Yainer Diaz grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,77,"top",9,"2023-04-25T01:25:09.215Z","2023-04-25T01:26:20.537Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,79,1,2,0.4395,6.4342,22.8559,-33.0825,-2.3423,-0.5771,-0.6071,2.8596,-2.771,-124.2248,-1.0319,0.8235,50.0023,6.0093,-3.6921,7.2,8.4,24,2311,237,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-1.1,4.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",1,"2023-04-25T01:25:36.684Z","2023-04-25T01:25:39.684Z",TRUE,"pitch","221dc9a0-6e81-4134-85cb-1ee3ef36812b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.371,1.535,NA,136.17,206.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Yainer Diaz grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,77,"top",9,"2023-04-25T01:25:09.215Z","2023-04-25T01:26:20.537Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.6,13,2,0.4439,6.2542,22.2035,-31.8517,-0.8616,0.2061,-0.5028,1.1848,-3.1259,-122.9488,-4.904,0.892,50.002,5.8792,-1.3308,3.6,8.4,24,2294,347,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-0.5,2.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",0,"2023-04-25T01:25:24.586Z","2023-04-25T01:25:28.144Z",TRUE,"pitch","e5b68be2-1ca0-4655-91c2-9cfc33379538",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3187,1.6151,NA,132.18,173.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Yainer Diaz grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,77,"top",9,"2023-04-25T01:25:09.215Z","2023-04-25T01:26:20.537Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.5,4,0.9,0.4131,6.4891,28.6351,-23.6897,9.7982,4.765,-0.3983,2.411,-6.076,-132.6425,-4.4859,0.6503,50.0014,5.8535,17.4404,33.6,7.2,24,1855,134,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.8,-16.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",4,"2023-04-25T01:24:50.568Z","2023-04-25T01:24:58.237Z",TRUE,"pitch","c77c0206-7523-459b-ac09-57547554cfe6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.27,1.55,NA,149.99,172.72,"ground_ball","medium","1",125.5,182.71,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Corey Julks grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,76,"top",9,"2023-04-25T01:23:32.864Z","2023-04-25T01:24:58.237Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88,11,0.9,0.3934,6.5892,28.0494,-15.8465,1.4927,8.2958,-0.8654,2.4465,-4.1467,-138.6841,-6.2666,0.4484,50.0013,5.7738,2.9379,7.2,3.6,24,1948,163,65.9,-18,8,NA,NA,NA,TRUE,-15.8,14,-1.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",3,"2023-04-25T01:24:32.838Z","2023-04-25T01:24:37.704Z",TRUE,"pitch","d56d2c31-97ac-4066-84c1-30c48f407db3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4547,1.7394,NA,108.64,141.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Corey Julks grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,76,"top",9,"2023-04-25T01:23:32.864Z","2023-04-25T01:24:58.237Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.3,12,0.87,0.3956,6.5583,28.0319,-19.1652,3.4126,6.6845,0.2193,3.6177,-2.4073,-137.9821,-2.7306,0.6556,50.0035,5.8978,6.6418,16.8,4.8,24,1954,161,NA,NA,NA,NA,NA,NA,FALSE,-18.4,11.8,-5.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",2,"2023-04-25T01:24:19.536Z","2023-04-25T01:24:23.137Z",TRUE,"pitch","b1bb82ad-045b-4860-b631-6d9c365b254b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4724,1.757,NA,84.5,152.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Corey Julks grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,76,"top",9,"2023-04-25T01:23:32.864Z","2023-04-25T01:24:58.237Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.6,83.6,12,0.9,0.4116,6.4254,29.8012,-27.1917,10.982,2.7847,0.8525,3.1984,-3.4211,-133.2924,-2.006,0.729,50.0066,5.9325,19.68,34.8,7.2,24,2082,137,NA,NA,NA,NA,NA,NA,FALSE,-28,4.8,-19.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",1,"2023-04-25T01:23:59.156Z","2023-04-25T01:24:02.156Z",TRUE,"pitch","e4267b0d-aab2-405d-aec7-7e281250ccc9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.27,1.55,NA,97.03,176.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Corey Julks grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,76,"top",9,"2023-04-25T01:23:32.864Z","2023-04-25T01:24:58.237Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,82.3,6,0.9,0.4172,6.3828,30.8117,-19.6822,10.6705,7.1741,0.524,2.3126,-4.1411,-131.8172,-5.4843,0.7388,50.0007,5.8955,18.5751,39.6,6,24,2075,137,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11.9,-18.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",0,"2023-04-25T01:23:48.099Z","2023-04-25T01:23:52.029Z",TRUE,"pitch","58ffa493-2aee-449c-9019-7637ed954b84",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4602,1.7103,NA,73.99,147.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Corey Julks grounds out, pitcher Jalen Beeks to first baseman Yandy Diaz.",0,3,8,76,"top",9,"2023-04-25T01:23:32.864Z","2023-04-25T01:24:58.237Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.6,82.2,12,0.9,0.4172,6.3296,30.6915,-25.09,10.0333,4.0643,1.1284,3.3713,-2.4921,-131.8188,-1.851,0.789,50.0006,5.9539,17.4735,33.6,7.2,24,1956,129,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.1,-17.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718449,"2023-04-24",4,"2023-04-25T01:23:09.377Z","2023-04-25T01:23:17.836Z",TRUE,"pitch","ddf31077-604e-4040-9d9d-2142fd8e91d8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.34,1.54,NA,142.51,166.21,"ground_ball","medium","5",96,174.41,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman Isaac Paredes to first baseman Yandy Diaz.",0,3,8,75,"top",9,"2023-04-25T01:22:02.473Z","2023-04-25T01:23:17.836Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,78.7,4,2,0.4382,6.5353,26.3615,-31.4303,-2.5298,0.4693,-0.6692,2.6879,-2.8959,-125.203,-1.5915,0.833,50.0011,5.9149,-3.9974,8.4,8.4,24,2232,279,62.5,-48,4,NA,NA,NA,TRUE,-36.4,0.7,5.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
