"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745180,"2024-05-22",3,"2024-05-22T17:01:12.334Z","2024-05-22T17:01:20.010Z",TRUE,"pitch","efc6c41e-08c4-4c6b-9ba6-02433c10cd0b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.37,1.63,NA,125.68,185.1,"ground_ball","medium","5",110.15,164.12,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Colton Cowser grounds into a double play, third baseman Brendan Donovan to shortstop Masyn Winn to first baseman Paul Goldschmidt. Jordan Westburg out at 2nd. Colton Cowser out at 1st.",0,1,3,63,"top",9,"2024-05-22T17:00:12.883Z","2024-05-22T17:01:20.010Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.5,92.9,8,0.9,0.373,6.5193,31.0527,-12.9284,-2.8547,8.7925,-0.2276,1.9881,1.8567,-146.2529,-8.8576,-0.4963,50.0058,5.8112,-6.2513,21.6,2.4,24,2398,204,102.9,-22,5,NA,NA,NA,TRUE,-12.2,14.5,4.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",1,"2024-05-22T17:00:40.208Z","2024-05-22T17:00:43.631Z",TRUE,"pitch","2030b224-9b6e-4a0d-8663-3b57c21476b1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.63,NA,135.22,169.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Colton Cowser grounds into a double play, third baseman Brendan Donovan to shortstop Masyn Winn to first baseman Paul Goldschmidt. Jordan Westburg out at 2nd. Colton Cowser out at 1st.",0,1,3,63,"top",9,"2024-05-22T17:00:12.883Z","2024-05-22T17:01:20.010Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.7,4,0.9,0.3794,6.5552,33.6618,-10.982,-2.6246,10.0399,-0.4779,2.5513,0.9305,-144.3853,-7.4709,-0.4633,50.0064,5.8486,-5.5417,22.8,2.4,24,2468,201,NA,NA,NA,NA,NA,NA,FALSE,-10.9,16.9,4.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",0,"2024-05-22T17:00:21.763Z","2024-05-22T17:00:26.296Z",TRUE,"pitch","06628f5c-0da6-4731-86f5-5fedd4ffbf96",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3182,1.6752,NA,128.96,200.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Colton Cowser grounds into a double play, third baseman Brendan Donovan to shortstop Masyn Winn to first baseman Paul Goldschmidt. Jordan Westburg out at 2nd. Colton Cowser out at 1st.",0,1,3,63,"top",9,"2024-05-22T17:00:12.883Z","2024-05-22T17:01:20.010Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74.2,13,0.9,0.4689,6.6309,22.4303,-37.1128,1.6021,-3.5723,-0.3138,1.4117,-0.242,-116.9066,-2.4445,-0.4169,50.0046,5.9608,2.2135,3.6,10.8,24,2342,39,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-6.8,-2.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",2,"2024-05-22T17:00:55.856Z","2024-05-22T17:01:12.334Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,681297,"/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Colton Cowser grounds into a double play, third baseman Brendan Donovan to shortstop Masyn Winn to first baseman Paul Goldschmidt. Jordan Westburg out at 2nd. Colton Cowser out at 1st.",0,1,3,63,"top",9,"2024-05-22T17:00:12.883Z","2024-05-22T17:01:20.010Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",8,"2024-05-22T16:59:49.307Z","2024-05-22T16:59:53.749Z",TRUE,"pitch","e1a41576-7314-498a-ab80-18fd08d9e4a5",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4669,1.5677,NA,76.25,213.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91,14,0.9,0.3798,6.7818,32.9465,-9.766,-1.99,10.6347,1.0691,0.948,3.9652,-144.1203,-11.9853,-0.065,50.0068,5.7602,-4.1948,14.4,2.4,24,2521,199,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17,2.9,NA,NA,NA,NA,FALSE,TRUE,676059,"Jordan Westburg","/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",7,"2024-05-22T16:59:25.612Z","2024-05-22T16:59:29.762Z",TRUE,"pitch","485ff150-c1aa-43b9-a8c5-dfc3bf5139ce",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.47,1.62,NA,128.51,169.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,92.3,4,0.9,0.3741,6.5728,32.1832,-9.9901,-1.7764,10.1992,-0.302,2.5756,0.1453,-146.0419,-8.1311,-0.1212,50.0031,5.9855,-3.8632,18,2.4,24,2455,198,NA,NA,NA,NA,NA,NA,FALSE,-9.8,17.2,3.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",6,"2024-05-22T16:58:59.010Z","2024-05-22T16:59:04.577Z",TRUE,"pitch","6636ee7d-3608-46ba-8462-f2c2ed2f87b4",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3695,1.4703,NA,81.92,221.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,75.4,14,0.91,0.4637,6.6301,21.8114,-38.6963,1.5312,-4.6135,0.9202,0.6415,1.7211,-117.9836,-4.1887,-0.0168,50.0027,5.9948,2.1649,3.6,10.8,24,2384,31,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-9.1,-3.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",4,"2024-05-22T16:58:09.505Z","2024-05-22T16:58:14.729Z",TRUE,"pitch","b290d8c9-caf3-4983-8229-22edb79a3151",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.62,NA,105,207.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.7,14,0.9,0.3806,6.6539,33.6286,-9.3835,-3.3109,10.8637,0.3148,1.1607,2.9942,-143.9633,-11.5886,-0.309,50.0016,5.8205,-6.9447,27.6,2.4,24,2464,200,NA,NA,NA,NA,NA,NA,FALSE,-10.4,17.5,5.4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",3,"2024-05-22T16:57:44.012Z","2024-05-22T16:57:48.521Z",TRUE,"pitch","67aab9aa-3010-4dcc-958d-b1784a3df9db",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4182,1.5677,NA,38.7,252.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,84.7,14,2,0.4123,6.6367,28.1991,-30.1015,1.7183,1.1584,2.0541,-0.5113,5.578,-132.8118,-10.7743,-0.2958,50.0037,5.7842,3.0713,7.2,7.2,24,2448,190,NA,NA,NA,NA,NA,NA,FALSE,-32.9,0,-4.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",2,"2024-05-22T16:57:18.017Z","2024-05-22T16:57:21.820Z",TRUE,"pitch","ca5a3733-17ba-4106-be09-a699326c35f2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.47,1.62,NA,105.35,209.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,91.1,14,0.89,0.3812,6.5959,29.1951,-13.3437,-2.3912,8.9777,0.3056,1.0866,2.4897,-143.0198,-11.1054,-0.2604,50.0018,5.8285,-5.0143,16.8,3.6,24,2256,198,NA,NA,NA,NA,NA,NA,FALSE,-13.6,14.5,4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",1,"2024-05-22T16:56:53.058Z","2024-05-22T16:56:57.401Z",TRUE,"pitch","8f5aadbe-dcde-4fdf-8948-88dd40399e6f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.47,1.62,NA,146.32,184.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,80.3,7,2,0.4345,6.5177,21.5588,-32.9964,2.7374,-0.505,-0.7692,2.0088,-1.1892,-125.3056,-3.1781,-0.6483,50.0061,5.9462,4.423,7.2,8.4,24,2356,125,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-1.3,-4.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",0,"2024-05-22T16:56:35.122Z","2024-05-22T16:56:38.750Z",TRUE,"pitch","4d7274f2-0671-4565-bd98-ce855ebe4ca6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4182,1.519,NA,138.77,134.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.6,11,2,0.4412,6.4747,22.1106,-35.0872,1.9301,-1.8584,-0.571,3.8464,-0.5304,-123.6295,1.4329,-0.6059,50.0056,6.1803,3.0208,4.8,9.6,24,2228,116,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-2.9,-3.4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",5,"2024-05-22T16:58:39.613Z","2024-05-22T16:58:59.010Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,676059,"/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jordan Westburg walks.",0,1,3,62,"top",9,"2024-05-22T16:56:27.749Z","2024-05-22T16:59:53.749Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",3,"2024-05-22T16:56:05.298Z","2024-05-22T16:56:09.546Z",TRUE,"pitch","0231aef2-e7f7-4558-a361-aadffc41b53d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.53,1.66,NA,121.36,173.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,1,3,61,"top",9,"2024-05-22T16:55:20.893Z","2024-05-22T16:56:09.546Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.9,5,2,0.4241,6.5087,24.228,-30.4619,3.9212,1.0131,-0.1144,2.4348,0.7638,-128.6773,-2.7444,-0.9242,50.0047,5.8516,6.6411,12,7.2,24,2308,149,NA,NA,NA,NA,NA,NA,TRUE,-33.2,1.4,-7.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",2,"2024-05-22T16:55:41.184Z","2024-05-22T16:55:45.446Z",TRUE,"pitch","13bd78dd-cfbc-48b9-85d8-b0ad3ae7fc28",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.66,NA,97.95,183.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,1,3,61,"top",9,"2024-05-22T16:55:20.893Z","2024-05-22T16:56:09.546Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.9,9,0.9,0.3752,6.4855,33.6596,-10.3395,-3.5305,10.1102,0.4998,2.0616,4.2149,-145.8641,-9.0026,-0.5038,50.0002,5.8077,-7.6224,28.8,2.4,24,2612,204,NA,NA,NA,NA,NA,NA,FALSE,-10.4,16.8,5.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745180,"2024-05-22",1,"2024-05-22T16:55:23.295Z","2024-05-22T16:55:27.044Z",TRUE,"pitch","fe2e53e8-72d5-42c6-a373-d6d67e6fa8d8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4782,1.7052,NA,146.08,158.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,1,3,61,"top",9,"2024-05-22T16:55:20.893Z","2024-05-22T16:56:09.546Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91.1,1,0.9,0.3782,6.428,32.1948,-11.7149,-2.6656,9.6227,-0.763,2.985,1.2312,-144.5471,-6.036,-0.847,50.002,5.8125,-5.6672,22.8,2.4,24,2561,204,NA,NA,NA,NA,NA,NA,FALSE,-11.2,16.4,4.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
