"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716562,"2023-09-16",2,"2023-09-17T00:47:31.941Z","2023-09-17T00:47:39.595Z",TRUE,"pitch","333c0c07-4ef5-41ab-b99a-8e1ae3dac967",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.51,1.73,NA,74.59,221.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Travis Jankowski strikes out swinging, catcher Bo Naylor to first baseman Josh Naylor.",0,1,2,69,"top",9,"2023-09-17T00:46:36.443Z","2023-09-17T00:47:39.595Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.2,85.9,14,0.9,0.4066,6.5671,26.3953,-33.0833,5.2094,-0.4955,1.1127,0.6289,1.4117,-134.2035,-7.2852,-0.0959,50.0022,5.7052,9.5936,15.6,8.4,24,2688,68,NA,NA,NA,NA,NA,NA,TRUE,-34.1,-2.2,-9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",1,"2023-09-17T00:47:15.325Z","2023-09-17T00:47:18.806Z",TRUE,"pitch","6af250b7-804b-46db-a5c2-e72375de5e46",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4578,1.7531,NA,144.38,160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Travis Jankowski strikes out swinging, catcher Bo Naylor to first baseman Josh Naylor.",0,1,2,69,"top",9,"2023-09-17T00:46:36.443Z","2023-09-17T00:47:39.595Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.5,93.1,4,0.91,0.3723,6.5171,30.3147,-18.9231,3.7106,6.0281,-0.7182,2.8956,-2.2174,-146.4022,-5.6486,-0.4384,50.007,5.96,8.1626,21.6,3.6,24,2596,184,NA,NA,NA,NA,NA,NA,FALSE,-16.6,10.1,-6.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",0,"2023-09-17T00:46:52.169Z","2023-09-17T00:46:55.562Z",TRUE,"pitch","6c0b8011-4a93-4350-ac2a-c755782e8367",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.73,NA,77.93,164.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Travis Jankowski strikes out swinging, catcher Bo Naylor to first baseman Josh Naylor.",0,1,2,69,"top",9,"2023-09-17T00:46:36.443Z","2023-09-17T00:47:39.595Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.9,92.8,12,0.91,0.372,6.5728,33.0614,-16.1412,1.8951,7.2911,1.0251,2.76,2.7863,-146.9366,-6.3072,-0.1796,50.0003,5.8843,4.1646,15.6,3.6,24,2699,176,NA,NA,NA,NA,NA,NA,FALSE,-14.5,12.2,-4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",2,"2023-09-17T00:46:14.762Z","2023-09-17T00:46:23.113Z",TRUE,"pitch","1bbed717-0f22-46aa-8baa-8a665602f03d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.44,1.59,NA,119.26,181.73,"ground_ball","medium","5",96.91,169.04,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Mitch Garver grounds into a double play, third baseman Jose Ramirez to second baseman Andres Gimenez to first baseman Josh Naylor. Nathaniel Lowe out at 2nd. Mitch Garver out at 1st.",0,1,2,68,"top",9,"2023-09-17T00:45:26.778Z","2023-09-17T00:46:23.113Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.7,8,0.9,0.4138,6.3321,27.3703,-27.3918,4.8996,2.692,-0.0592,2.1129,-0.5886,-132.2023,-4.7007,-0.4708,50.0025,5.9172,8.6987,16.8,7.2,24,2627,82,86.3,-11,13,NA,NA,NA,TRUE,-28.9,4.1,-8.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",1,"2023-09-17T00:45:57.508Z","2023-09-17T00:46:00.840Z",TRUE,"pitch","ea99ba83-5a87-4587-b2ad-ec48d87b42f3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.44,1.59,NA,126.86,151.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Mitch Garver grounds into a double play, third baseman Jose Ramirez to second baseman Andres Gimenez to first baseman Josh Naylor. Nathaniel Lowe out at 2nd. Mitch Garver out at 1st.",0,1,2,68,"top",9,"2023-09-17T00:45:26.778Z","2023-09-17T00:46:23.113Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.6,90.6,2,0.91,0.3806,6.5326,31.9951,-19.2217,2.813,6.1693,-0.2585,3.2348,-0.1976,-143.6864,-4.2793,-0.5547,50.0046,5.9312,5.9067,16.8,3.6,24,2680,178,NA,NA,NA,NA,NA,NA,FALSE,-17.4,10.6,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",0,"2023-09-17T00:45:42.840Z","2023-09-17T00:45:46.484Z",TRUE,"pitch","4446016c-11e7-48ef-855a-f717524c2585",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3375,1.5129,NA,103.23,197.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Grounded Into DP","grounded_into_double_play","Mitch Garver grounds into a double play, third baseman Jose Ramirez to second baseman Andres Gimenez to first baseman Josh Naylor. Nathaniel Lowe out at 2nd. Mitch Garver out at 1st.",0,1,2,68,"top",9,"2023-09-17T00:45:26.778Z","2023-09-17T00:46:23.113Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.3,9,0.9,0.4211,6.6943,26.4903,-26.7255,4.5619,3.1755,0.3611,1.5293,0.3761,-129.938,-5.7464,-0.3783,50.0025,5.7927,7.8223,15.6,7.2,24,2607,68,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.8,-8.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",6,"2023-09-17T00:45:11.611Z","2023-09-17T00:45:19.707Z",TRUE,"pitch","09f12ab9-c618-495a-bbd0-74c18dade835",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.45,1.59,NA,89.41,168.16,"line_drive","medium","7",84.62,99.15,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Nathaniel Lowe singles on a line drive to left fielder Steven Kwan.",0,1,2,67,"top",9,"2023-09-17T00:43:52.088Z","2023-09-17T00:45:19.707Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.1,92.3,6,0.91,0.3747,6.3162,32.2973,-18.765,3.3185,6.1893,0.7237,2.6155,1.9004,-145.8345,-6.3454,-0.3665,50.0072,5.9401,7.1939,20.4,3.6,24,2604,173,86.6,13,201,NA,NA,NA,FALSE,-16.9,10.2,-6.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",4,"2023-09-17T00:44:39.419Z","2023-09-17T00:44:43.391Z",TRUE,"pitch","ea8b2d82-5f11-4375-981b-ee99c3ac8e12",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.45,1.59,NA,69.5,180.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Nathaniel Lowe singles on a line drive to left fielder Steven Kwan.",0,1,2,67,"top",9,"2023-09-17T00:43:52.088Z","2023-09-17T00:45:19.707Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.9,92,14,0.9,0.3778,6.4468,28.438,-20.748,1.0086,5.3468,1.2462,2.1544,3.7938,-144.0845,-7.023,-0.2101,50.0018,5.8723,2.1535,7.2,4.8,24,2592,177,NA,NA,NA,NA,NA,NA,FALSE,-18.8,8.6,-2.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",3,"2023-09-17T00:44:24.758Z","2023-09-17T00:44:28.893Z",TRUE,"pitch","d30a3093-d66c-48d9-9b47-be4a159ccadf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3475,1.538,NA,145.94,141.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Nathaniel Lowe singles on a line drive to left fielder Steven Kwan.",0,1,2,67,"top",9,"2023-09-17T00:43:52.088Z","2023-09-17T00:45:19.707Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99,91.2,11,0.91,0.3786,6.3519,31.0461,-16.2665,2.3124,7.4893,-0.7593,3.6134,-0.8006,-144.2438,-3.9579,-0.7799,50.0033,5.9952,4.9115,15.6,3.6,24,2506,178,NA,NA,NA,NA,NA,NA,FALSE,-14.6,13.1,-4.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716562,"2023-09-16",2,"2023-09-17T00:44:08.192Z","2023-09-17T00:44:12.127Z",TRUE,"pitch","5fbd5604-6fb3-42b1-a786-105fff34abc4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.45,1.59,NA,100.75,168.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Nathaniel Lowe singles on a line drive to left fielder Steven Kwan.",0,1,2,67,"top",9,"2023-09-17T00:43:52.088Z","2023-09-17T00:45:19.707Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.5,90.4,6,0.91,0.3817,6.2697,32.527,-21.3836,2.9275,5.1735,0.4264,2.6044,1.1209,-143.3755,-5.891,-0.3498,50.0048,6.0163,6.1073,15.6,4.8,24,2622,180,NA,NA,NA,NA,NA,NA,FALSE,-19.7,8.4,-5.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
