"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718048,"2023-05-24",4,"2023-05-24T19:18:39.409Z","2023-05-24T19:18:45.639Z",TRUE,"pitch","92f69e73-75c4-478f-8189-c526a0e0cc5e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.32,1.55,NA,92.03,192.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,6,0,63,"bottom",9,"2023-05-24T19:17:20.419Z","2023-05-24T19:18:45.639Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78,72.1,9,0.89,0.4839,5.7415,22.111,-46.3444,3.0684,-10.9434,0.655,1.7088,1.9014,-113.504,-0.0757,-0.594,50,6.3841,3.9748,4.8,14.4,24,2831,14,NA,NA,NA,NA,NA,NA,TRUE,-64.7,-19.4,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",3,"2023-05-24T19:18:19.512Z","2023-05-24T19:18:23.111Z",TRUE,"pitch","cc03b9c7-749d-4c1c-b27a-18fa06e5a307",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.32,1.55,NA,95.04,170.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,6,0,63,"bottom",9,"2023-05-24T19:17:20.419Z","2023-05-24T19:18:45.639Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,6,0.9,0.4012,5.8788,30.0832,-13.0949,-3.7821,10.1088,0.5761,2.5282,5.3938,-136.5253,-6.5645,-0.9339,50.0034,5.8652,-7.1392,22.8,3.6,24,2150,205,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",2,"2023-05-24T19:18:03.924Z","2023-05-24T19:18:07.818Z",TRUE,"pitch","301c71e2-d5e6-4e3d-a591-0cba1ac8f130",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.321,1.605,NA,171.41,216.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,6,0,63,"bottom",9,"2023-05-24T19:17:20.419Z","2023-05-24T19:18:45.639Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.8,13,0.8,0.4309,5.7687,24.0791,-28.3117,-8.3465,2.356,-1.4275,0.8069,2.3062,-126.7404,-6.5622,-1.2606,50.0029,5.6685,-13.6803,24,8.4,24,1574,244,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",1,"2023-05-24T19:17:49.499Z","2023-05-24T19:17:53.147Z",TRUE,"pitch","9e41c0cb-14a5-43e5-9ea0-33ed646356e0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.321,1.605,NA,206.63,178.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,6,0,63,"bottom",9,"2023-05-24T19:17:20.419Z","2023-05-24T19:18:45.639Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.2,13,0.68,0.4266,5.7454,25.4436,-27.4643,-8.45,2.821,-2.3513,2.2444,0.4899,-128.1841,-3.5367,-1.4457,50.0059,5.7764,-14.1234,26.4,7.2,24,1416,242,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.6,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",0,"2023-05-24T19:17:35.822Z","2023-05-24T19:17:40.005Z",TRUE,"pitch","08d420ae-3900-4e64-950b-3b61ba048d37",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3537,1.5515,NA,142.04,174.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,6,0,63,"bottom",9,"2023-05-24T19:17:20.419Z","2023-05-24T19:18:45.639Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87,4,0.9,0.3984,5.8554,27.0168,-14.5207,-4.054,9.1996,-0.6569,2.3967,2.5409,-136.8954,-6.8544,-1.065,50.0068,5.9061,-7.7835,25.2,3.6,24,2138,207,NA,NA,NA,NA,NA,NA,FALSE,-15,15.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",4,"2023-05-24T19:17:10.045Z","2023-05-24T19:17:15.285Z",TRUE,"pitch","798d9029-5288-40a4-b0bb-de8d00f5e217",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.16,1.51,NA,141.09,143.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,6,0,62,"bottom",9,"2023-05-24T19:15:47.382Z","2023-05-24T19:17:15.285Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.7,11,0.9,0.4212,5.7005,21.2717,-31.0516,1.3154,0.6511,-0.6321,3.5395,1.1453,-128.9675,-0.4921,-1.2493,50.0019,6.0829,2.2644,4.8,7.2,24,2561,130,NA,NA,NA,NA,NA,NA,TRUE,-33,1.3,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",3,"2023-05-24T19:16:52.046Z","2023-05-24T19:16:55.844Z",TRUE,"pitch","678bbb1f-490e-43eb-8428-d19713aac7ac",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.16,1.51,NA,148.5,189.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,6,0,62,"bottom",9,"2023-05-24T19:15:47.382Z","2023-05-24T19:17:15.285Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.5,7,0.77,0.4301,5.6851,25.42,-24.7619,-8.6529,4.5129,-0.8263,1.8423,3.86,-127.2135,-4.9713,-1.2368,50.0047,5.7779,-14.2233,27.6,7.2,24,1531,242,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",2,"2023-05-24T19:16:38.635Z","2023-05-24T19:16:42.373Z",TRUE,"pitch","041aef24-e7ae-4b04-bb2f-212d18d3dc7c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5006,1.7278,NA,132.9,124.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,6,0,62,"bottom",9,"2023-05-24T19:15:47.382Z","2023-05-24T19:17:15.285Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,11,0.91,0.3942,5.7805,31.5175,-11.9286,-3.1489,10.3606,-0.4171,4.2476,2.9444,-138.9989,-2.7277,-1.0816,50.0045,6.0351,-6.1547,24,2.4,24,2246,208,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",1,"2023-05-24T19:16:24.122Z","2023-05-24T19:16:28.276Z",TRUE,"pitch","ce12913e-b0d2-4936-8cd0-df5099d04ae9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.574,1.7032,NA,133.69,178.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,6,0,62,"bottom",9,"2023-05-24T19:15:47.382Z","2023-05-24T19:17:15.285Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.3,7,0.9,0.422,5.8003,24.572,-27.2223,0.9502,2.8942,-0.4378,2.2493,1.2128,-129.3335,-4.5302,-1.0346,50.003,6.0881,1.6245,3.6,7.2,24,2502,179,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718048,"2023-05-24",0,"2023-05-24T19:16:06.650Z","2023-05-24T19:16:10.296Z",TRUE,"pitch","ee1eac98-d8ec-4239-8446-99f9ae6ca940",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.16,1.51,NA,106.8,223.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Amed Rosario strikes out swinging.",0,6,0,62,"bottom",9,"2023-05-24T19:15:47.382Z","2023-05-24T19:17:15.285Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669424,"Jimmy Lambert","/api/v1/people/669424","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.8,70.8,14,0.9,0.493,5.9309,23.3472,-45.387,2.9343,-10.6151,0.2677,0.584,1.5238,-111.835,-2.0958,-0.8075,50.0018,6.2619,3.6532,4.8,14.4,24,3042,12,NA,NA,NA,NA,NA,NA,FALSE,-66.4,-19.4,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
