"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718033,"2023-05-25",3,"2023-05-25T21:40:59.437Z","2023-05-25T21:41:03.889Z",TRUE,"pitch","1db178c3-123b-4307-b204-096efaf829e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7216,1.7596,NA,190.04,178.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Michael Toglia walks. Ezequiel Tovar to 3rd. Charlie Blackmon to 2nd.",0,2,3,70,"bottom",8,"2023-05-25T21:40:21.676Z","2023-05-25T21:43:03.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669911,"Michael Toglia","/api/v1/people/669911","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.1,13,2,0.4501,6.1306,22.6229,-29.6696,-0.6627,1.6674,-1.9162,2.2239,4.2116,-121.4549,-2.7171,-3.5828,50.004,5.9239,-0.9963,0,8.4,24,1768,188,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T21:40:41.653Z","2023-05-25T21:40:45.476Z",TRUE,"pitch","691947d4-f846-438b-8431-cf9d7042b02e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7216,1.8541,NA,111.1,126.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Michael Toglia walks. Ezequiel Tovar to 3rd. Charlie Blackmon to 2nd.",0,2,3,70,"bottom",8,"2023-05-25T21:40:21.676Z","2023-05-25T21:43:03.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669911,"Michael Toglia","/api/v1/people/669911","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,12,2,0.4033,6.0969,28.2831,-19.2384,-6.2353,6.9185,0.1547,4.1494,11.3353,-135.5707,-1.5672,-3.2614,50.0068,6.0712,-11.6666,25.2,4.8,24,2270,225,NA,NA,NA,NA,NA,NA,FALSE,-19,12.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",1,"2023-05-25T21:40:23.899Z","2023-05-25T21:40:28.228Z",TRUE,"pitch","fc8b00d1-815d-403e-a454-e069d7be6cdd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7451,1.7833,NA,127.04,180.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Michael Toglia walks. Ezequiel Tovar to 3rd. Charlie Blackmon to 2nd.",0,2,3,70,"bottom",8,"2023-05-25T21:40:21.676Z","2023-05-25T21:43:03.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669911,"Michael Toglia","/api/v1/people/669911","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.6,8,2,0.4069,6.1025,24.5224,-23.3434,-8.0806,4.7896,-0.2633,2.1744,10.8452,-133.8019,-5.3904,-3.2892,50.0005,5.8523,-14.8869,27.6,6,24,2012,225,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T21:39:22.886Z","2023-05-25T21:40:23.899Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Michael Toglia walks. Ezequiel Tovar to 3rd. Charlie Blackmon to 2nd.",0,2,3,70,"bottom",8,"2023-05-25T21:40:21.676Z","2023-05-25T21:43:03.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669911,"Michael Toglia","/api/v1/people/669911","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",4,"2023-05-25T21:38:50.225Z","2023-05-25T21:38:58.716Z",TRUE,"pitch","9c0a38fd-af46-472a-806a-2cdc0439d4b2",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.44,1.63,NA,135.8,182.84,"line_drive","medium","7",78.8,102.38,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Charlie Blackmon singles on a line drive to left fielder Bryan De La Cruz. Ezequiel Tovar to 2nd.",0,2,3,69,"bottom",8,"2023-05-25T21:37:50.356Z","2023-05-25T21:38:58.716Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,86.3,7,2,0.4037,6.3331,25.054,-25.0492,-7.3736,3.8067,-0.4933,2.072,9.7591,-134.873,-5.8014,-3.1745,50.0009,5.9807,-13.795,25.2,6,24,2198,221,96.1,13,238,NA,NA,NA,FALSE,-25.4,6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,678662,"Ezequiel Tovar","/api/v1/people/678662"
718033,"2023-05-25",3,"2023-05-25T21:38:31.071Z","2023-05-25T21:38:35.140Z",TRUE,"pitch","54152ad9-4599-4c7d-9e0a-1acdadd94635",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4314,1.6203,NA,180.33,173.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Charlie Blackmon singles on a line drive to left fielder Bryan De La Cruz. Ezequiel Tovar to 2nd.",0,2,3,69,"bottom",8,"2023-05-25T21:37:50.356Z","2023-05-25T21:38:58.716Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,76.8,13,2,0.4481,6.213,27.1673,-32.0386,0.6215,0.0938,-1.6615,2.4162,4.5194,-122.8248,-1.7287,-3.6158,50.0048,5.8859,0.9381,3.6,8.4,24,1972,129,NA,NA,NA,NA,NA,NA,FALSE,-38.8,0,-2.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",1,"2023-05-25T21:37:52.539Z","2023-05-25T21:37:58.653Z",TRUE,"pitch","3747461f-ec70-4c8e-83ca-8f93aa962b2e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4549,1.6203,NA,136.25,193.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Charlie Blackmon singles on a line drive to left fielder Bryan De La Cruz. Ezequiel Tovar to 2nd.",0,2,3,69,"bottom",8,"2023-05-25T21:37:50.356Z","2023-05-25T21:38:58.716Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.3,7,2,0.4487,6.1207,24.8015,-29.2228,1.8923,1.9597,-0.505,1.6676,6.5486,-122.2299,-4.0441,-3.4684,50.0059,5.8618,2.8536,7.2,8.4,24,1867,190,NA,NA,NA,NA,NA,NA,FALSE,-36,2.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T21:37:34.704Z","2023-05-25T21:37:52.539Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Charlie Blackmon replaces Alan Trejo.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,453568,"/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","69","atBat","Single","single","Charlie Blackmon singles on a line drive to left fielder Bryan De La Cruz. Ezequiel Tovar to 2nd.",0,2,3,69,"bottom",8,"2023-05-25T21:37:50.356Z","2023-05-25T21:38:58.716Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,676701,"/api/v1/people/676701",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T21:38:11.045Z","2023-05-25T21:38:14.438Z",FALSE,"pickoff","76c06e2b-61c2-4cb2-86a3-a0ee60b89135",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Charlie Blackmon singles on a line drive to left fielder Bryan De La Cruz. Ezequiel Tovar to 2nd.",0,2,3,69,"bottom",8,"2023-05-25T21:37:50.356Z","2023-05-25T21:38:58.716Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",4,"2023-05-25T21:36:46.476Z","2023-05-25T21:36:57.953Z",TRUE,"pitch","bcaf9986-41bf-4977-87bf-0cd06dda01b2",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.13,1.49,NA,140.23,176.54,"ground_ball","medium","8",140,91.47,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Ezequiel Tovar singles on a ground ball to center fielder Jonathan Davis.",0,2,3,68,"bottom",8,"2023-05-25T21:35:35.813Z","2023-05-25T21:36:57.953Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.8,4,0.9,0.396,6.3533,26.8956,-24.727,-8.4969,3.8358,-0.6095,2.3053,10.2658,-137.6526,-5.5376,-3.261,50.0064,5.9889,-16.5177,30,6,24,2128,221,99.3,-7,18,NA,NA,NA,FALSE,-24.2,6.1,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
718033,"2023-05-25",3,"2023-05-25T21:36:23.892Z","2023-05-25T21:36:29.375Z",TRUE,"pitch","2af4a9dc-4cb9-4072-8c83-6c13f7fdaba6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1179,1.3087,NA,119.56,197.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Ezequiel Tovar singles on a ground ball to center fielder Jonathan Davis.",0,2,3,68,"bottom",8,"2023-05-25T21:35:35.813Z","2023-05-25T21:36:57.953Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.8,8,0.9,0.3972,6.2928,25.489,-23.8705,-8.8535,4.2977,-0.0671,1.537,11.5432,-137.0083,-7.4796,-3.1518,50.0062,5.8922,-17.1194,31.2,6,24,2174,215,NA,NA,NA,NA,NA,NA,FALSE,-23.9,6.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T21:36:05.175Z","2023-05-25T21:36:08.939Z",TRUE,"pitch","a96caa6e-3476-492e-8519-5bc0d39532e0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.9091,1.362,NA,91.74,228.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Ezequiel Tovar singles on a ground ball to center fielder Jonathan Davis.",0,2,3,68,"bottom",8,"2023-05-25T21:35:35.813Z","2023-05-25T21:36:57.953Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.8,14,0.91,0.4478,6.5668,24.8639,-30.6296,-1.0547,1.0223,0.6627,0.3814,9.8348,-122.4445,-6.6244,-3.2742,50.005,5.7531,-1.5979,0,8.4,24,1924,94,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0.4,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",1,"2023-05-25T21:35:50.106Z","2023-05-25T21:35:54.243Z",TRUE,"pitch","d366a0ce-62c9-475a-8bb6-bcc499fac1f4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.13,1.49,NA,152.53,168.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Ezequiel Tovar singles on a ground ball to center fielder Jonathan Davis.",0,2,3,68,"bottom",8,"2023-05-25T21:35:35.813Z","2023-05-25T21:36:57.953Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,86.3,11,2,0.4026,6.3902,25.5145,-23.3814,-7.402,4.6743,-0.9321,2.6073,8.6649,-135.3043,-4.9163,-3.1927,50.0014,6.0557,-13.9219,26.4,6,24,2140,219,NA,NA,NA,NA,NA,NA,FALSE,-23.5,7.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T21:35:35.813Z","2023-05-25T21:35:38.922Z",TRUE,"pitch","7b963e43-0fd8-44e6-a90a-095b3ee51871",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.13,1.49,NA,134.21,185.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Ezequiel Tovar singles on a ground ball to center fielder Jonathan Davis.",0,2,3,68,"bottom",8,"2023-05-25T21:35:35.813Z","2023-05-25T21:36:57.953Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.3,7,0.91,0.4544,6.01,24.488,-31.9818,-0.1413,0.1282,-0.4514,1.9826,7.5115,-120.7546,-2.562,-3.5897,50.0023,5.8835,-0.2097,2.4,8.4,24,1863,100,NA,NA,NA,NA,NA,NA,FALSE,-40,-0.1,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",3,"2023-05-25T21:34:41.005Z","2023-05-25T21:34:57.494Z",TRUE,"pitch","4070954e-1f0a-42cf-a375-0817474c9880",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.49,1.63,NA,107.5,167.45,"line_drive","hard","9",169.13,33.68,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Ryan McMahon doubles (14) on a sharp line drive to right fielder Garrett Hampson. Randal Grichuk scores. Ryan McMahon out at 3rd on the throw, right fielder Garrett Hampson to second baseman Xavier Edwards to third baseman Jean Segura.",1,2,3,67,"bottom",8,"2023-05-25T21:34:18.153Z","2023-05-25T21:34:57.494Z",TRUE,TRUE,FALSE,TRUE,61,1,0,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,85.4,5,2,0.4088,6.5063,22.4592,-20.9001,-4.4203,6.1711,0.2492,2.6418,11.0197,-132.8434,-4.835,-3.3377,50.0051,5.96,-8.0797,16.8,4.8,24,2178,223,108.9,18,372,NA,NA,NA,TRUE,-21.7,10.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T21:34:20.332Z","2023-05-25T21:34:24.494Z",TRUE,"pitch","488c6c41-fe31-4c03-9dc3-ce10fde09eeb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5049,1.5731,NA,164.65,178.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Ryan McMahon doubles (14) on a sharp line drive to right fielder Garrett Hampson. Randal Grichuk scores. Ryan McMahon out at 3rd on the throw, right fielder Garrett Hampson to second baseman Xavier Edwards to third baseman Jean Segura.",1,2,3,67,"bottom",8,"2023-05-25T21:34:18.153Z","2023-05-25T21:34:57.494Z",TRUE,TRUE,FALSE,TRUE,61,1,0,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.3,13,2,0.4536,5.773,24.875,-31.3327,0.5348,0.5732,-1.2501,2.2228,5.5742,-121.0162,-2.4852,-3.6584,50.0051,6.0234,0.7881,3.6,8.4,24,1866,149,NA,NA,NA,NA,NA,NA,FALSE,-39,0.7,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
