"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717216,"2023-07-29",4,"2023-07-30T02:09:38.139Z","2023-07-30T02:09:46.056Z",TRUE,"pitch","981dce4a-4bb3-4627-a71b-965b2d2a568f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.59,1.68,NA,94.8,180.1,"ground_ball","medium","5",99.94,167.23,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Grounded Into DP","grounded_into_double_play","J.T. Realmuto grounds into a double play, third baseman Jared Triolo to second baseman Liover Peguero to first baseman Ji Man Choi. Bryson Stott out at 2nd. J.T. Realmuto out at 1st.",0,6,7,79,"top",9,"2023-07-30T02:07:50.810Z","2023-07-30T02:09:46.056Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.8,9,0.89,0.4716,6.1799,21.352,-37.4448,2.8386,-3.8616,0.5825,2.1732,5.0741,-116.0484,0.084,-1.9994,50,5.698,3.8776,7.2,10.8,24,2468,51,89.2,-9,13,NA,NA,NA,TRUE,-49.7,-6.7,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717216,"2023-07-29",3,"2023-07-30T02:09:15.901Z","2023-07-30T02:09:20.175Z",TRUE,"pitch","5ca29924-a19b-4d48-9ae5-2761fcf82b22",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5818,1.696,NA,114.21,159.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Grounded Into DP","grounded_into_double_play","J.T. Realmuto grounds into a double play, third baseman Jared Triolo to second baseman Liover Peguero to first baseman Ji Man Choi. Bryson Stott out at 2nd. J.T. Realmuto out at 1st.",0,6,7,79,"top",9,"2023-07-30T02:07:50.810Z","2023-07-30T02:09:46.056Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89,5,0.9,0.3869,6.6528,31.9242,-13.2551,-4.6374,9.3179,0.0731,2.9277,6.5948,-141.4968,-5.4566,-1.684,50.0028,5.7287,-9.4158,28.8,3.6,24,2243,216,NA,NA,NA,NA,NA,NA,FALSE,-13,16,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717216,"2023-07-29",2,"2023-07-30T02:08:50.439Z","2023-07-30T02:08:56.078Z",TRUE,"pitch","8134604a-b567-4390-96ff-9129d82d2471",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4275,1.696,NA,86.7,196.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Grounded Into DP","grounded_into_double_play","J.T. Realmuto grounds into a double play, third baseman Jared Triolo to second baseman Liover Peguero to first baseman Ji Man Choi. Bryson Stott out at 2nd. J.T. Realmuto out at 1st.",0,6,7,79,"top",9,"2023-07-30T02:07:50.810Z","2023-07-30T02:09:46.056Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.8,14,0.88,0.4719,5.9207,21.6298,-35.7976,2.7691,-2.6601,0.7949,1.5634,5.3298,-116.0465,-1.6207,-1.8908,50.0004,5.6795,3.7769,7.2,10.8,24,2334,54,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-4.9,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717216,"2023-07-29",1,"2023-07-30T02:08:28.315Z","2023-07-30T02:08:33.763Z",TRUE,"pitch","075daf12-0b7b-4d74-8ca7-848bc50461d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4789,1.696,NA,137.6,137.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Grounded Into DP","grounded_into_double_play","J.T. Realmuto grounds into a double play, third baseman Jared Triolo to second baseman Liover Peguero to first baseman Ji Man Choi. Bryson Stott out at 2nd. J.T. Realmuto out at 1st.",0,6,7,79,"top",9,"2023-07-30T02:07:50.810Z","2023-07-30T02:09:46.056Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.7,11,0.91,0.3838,6.6511,31.7769,-13.1371,-5.315,9.2194,-0.5405,3.7563,5.9466,-142.5493,-3.232,-1.9599,50.0006,5.7303,-10.9726,34.8,3.6,24,2444,216,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717216,"2023-07-29",0,"2023-07-30T02:08:06.824Z","2023-07-30T02:08:11.446Z",TRUE,"pitch","834ecd0b-ec8a-45fd-ae1c-9f5fe2a06de4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4789,1.696,NA,77.67,188.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Grounded Into DP","grounded_into_double_play","J.T. Realmuto grounds into a double play, third baseman Jared Triolo to second baseman Liover Peguero to first baseman Ji Man Choi. Bryson Stott out at 2nd. J.T. Realmuto out at 1st.",0,6,7,79,"top",9,"2023-07-30T02:07:50.810Z","2023-07-30T02:09:46.056Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74.3,14,0.89,0.4687,6.0402,21.9501,-37.6149,2.4996,-3.9364,1.0319,1.873,5.7201,-116.8369,-0.7277,-1.7724,50.0018,5.7225,3.4557,6,10.8,24,2469,53,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-7.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717216,"2023-07-29",5,"2023-07-30T02:07:13.500Z","2023-07-30T02:07:24.306Z",TRUE,"pitch","ce88778b-d8a4-4e74-b297-5533eb87d1ae",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.25,1.55,NA,120.79,196.44,"ground_ball","medium","8",130.85,94.5,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Bryson Stott singles on a ground ball to center fielder Jack Suwinski. Edmundo Sosa to 3rd.",0,6,7,78,"top",9,"2023-07-30T02:05:28.890Z","2023-07-30T02:07:24.306Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.7,8,0.9,0.4783,6.4191,21.6549,-38.2359,2.275,-4.5616,-0.0993,1.5681,3.4772,-114.6178,-1.0392,-1.9332,50.0054,5.7689,3.0201,4.8,12,24,2330,48,94.4,4,72,NA,NA,NA,FALSE,-52.4,-8.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,624641,"Edmundo Sosa","/api/v1/people/624641"
717216,"2023-07-29",4,"2023-07-30T02:06:47.681Z","2023-07-30T02:06:51.815Z",TRUE,"pitch","71087c82-7e43-4a5e-a744-38eecc9c957f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.55,NA,86.84,156.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Bryson Stott singles on a ground ball to center fielder Jack Suwinski. Edmundo Sosa to 3rd.",0,6,7,78,"top",9,"2023-07-30T02:05:28.890Z","2023-07-30T02:07:24.306Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,89,3,0.85,0.3892,6.5263,27.8094,-14.928,-6.0705,8.5734,0.7911,3.0566,9.401,-140.0374,-4.81,-1.801,50.0039,5.7535,-12.2135,33.6,3.6,24,2412,216,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.9,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA
717216,"2023-07-29",3,"2023-07-30T02:06:21.233Z","2023-07-30T02:06:26.033Z",TRUE,"pitch","29a261e7-ddaf-417a-90ef-cd713729d0e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0613,1.5659,NA,154.39,158.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Bryson Stott singles on a ground ball to center fielder Jack Suwinski. Edmundo Sosa to 3rd.",0,6,7,78,"top",9,"2023-07-30T02:05:28.890Z","2023-07-30T02:07:24.306Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.5,84.8,11,0.9,0.409,6.5788,25.3529,-30.9169,-1.4873,0.6893,-0.981,2.9568,3.5768,-133.3096,-1.2688,-2.1396,50.0033,5.6457,-2.7108,3.6,7.2,24,1324,224,NA,NA,NA,NA,NA,NA,FALSE,-31.1,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA
717216,"2023-07-29",2,"2023-07-30T02:05:53.145Z","2023-07-30T02:05:57.191Z",TRUE,"pitch","028ada9e-229c-46f1-b351-10927d26428b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.25,1.55,NA,84.06,162.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Bryson Stott singles on a ground ball to center fielder Jack Suwinski. Edmundo Sosa to 3rd.",0,6,7,78,"top",9,"2023-07-30T02:05:28.890Z","2023-07-30T02:07:24.306Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.2,12,0.91,0.3895,6.8402,33.4384,-10.8485,-5.7894,10.6593,0.8641,2.8384,9.0872,-140.89,-5.9672,-1.6581,50.0048,5.6921,-11.5854,37.2,3.6,24,2498,213,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA
717216,"2023-07-29",1,"2023-07-30T02:05:30.894Z","2023-07-30T02:05:35.065Z",TRUE,"pitch","cb37da44-b49f-4a31-84f3-99c51f631f46",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2671,1.5659,NA,135.78,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Bryson Stott singles on a ground ball to center fielder Jack Suwinski. Edmundo Sosa to 3rd.",0,6,7,78,"top",9,"2023-07-30T02:05:28.890Z","2023-07-30T02:07:24.306Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.3,84.7,4,0.92,0.4077,6.6477,28.683,-28.5897,-7.7974,1.9621,-0.4928,2.5298,6.3293,-134.2676,-2.9877,-1.8659,50.0049,5.6884,-14.2588,24,7.2,24,1710,224,NA,NA,NA,NA,NA,NA,FALSE,-28.9,3.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA
