"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716428,"2023-09-26",3,"2023-09-27T02:12:08.233Z","2023-09-27T02:12:12.700Z",TRUE,"pitch","bc4951bd-d25b-4c2b-adcd-91366012274c",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.25,1.43,NA,145.15,215.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,9,7,80,"bottom",9,"2023-09-27T02:10:50.179Z","2023-09-27T02:12:12.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.6,13,0.91,0.438,6.7,25.8288,-37.4523,3.3404,-3.3388,-0.7385,0.8768,-2.0525,-125.1535,-6.7953,-0.3407,50.0017,6.7035,5.2859,7.2,9.6,24,2481,33,NA,NA,NA,NA,NA,NA,TRUE,-44.4,-7.4,-5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",2,"2023-09-27T02:11:49.131Z","2023-09-27T02:11:53.817Z",TRUE,"pitch","525991fb-1e21-468e-b06c-a9313bd97be8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.132,1.4303,NA,118.22,193.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,9,7,80,"bottom",9,"2023-09-27T02:10:50.179Z","2023-09-27T02:12:12.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,8,0.9,0.4321,6.6195,25.7413,-34.9969,3.6937,-1.7335,-0.0319,1.6933,-0.6028,-126.7304,-5.6134,-0.271,50.0025,6.7301,6.0121,9.6,9.6,24,2410,50,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4.2,-6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",1,"2023-09-27T02:11:23.230Z","2023-09-27T02:11:28.646Z",TRUE,"pitch","61555d3c-b5f4-42b4-87dc-55dfa7612f7e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.25,1.43,NA,126.01,189.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,9,7,80,"bottom",9,"2023-09-27T02:10:50.179Z","2023-09-27T02:12:12.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.8,8,0.88,0.4296,6.6345,26.8846,-35.7375,0.9106,-2.1622,-0.2363,1.8313,0.113,-127.617,-5.1645,-0.3995,50.0051,6.7044,1.4983,2.4,9.6,24,2422,57,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-4.9,-1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",0,"2023-09-27T02:11:01.686Z","2023-09-27T02:11:06.038Z",TRUE,"pitch","e49b890b-7673-44a4-b672-3b0ca42f741f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2208,1.4303,NA,139.52,143.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,9,7,80,"bottom",9,"2023-09-27T02:10:50.179Z","2023-09-27T02:12:12.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.5,11,0.9,0.3875,6.8329,34.6715,-11.4437,0.9344,10.2631,-0.5908,3.5275,-0.4225,-141.7464,-6.543,-0.5605,50.0002,6.6083,1.8869,8.4,2.4,24,2410,183,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.3,-1.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",4,"2023-09-27T02:10:31.613Z","2023-09-27T02:10:35.288Z",TRUE,"pitch","87c988b2-0b8e-4f86-afb2-bce31407dd99",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.36,1.54,NA,119.11,153.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,9,7,79,"bottom",9,"2023-09-27T02:09:06.670Z","2023-09-27T02:10:35.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.1,2,0.91,0.3803,6.7669,36.8499,-10.678,0.6253,10.2588,-0.0555,3.1642,0.1928,-144.5717,-7.6717,-0.2044,50.0059,6.5245,1.3105,6,2.4,24,2357,186,NA,NA,NA,NA,NA,NA,TRUE,-10.9,17,-1.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",3,"2023-09-27T02:10:09.991Z","2023-09-27T02:10:17.584Z",TRUE,"pitch","b7bf8dcb-2d1c-4fd3-b443-d5130cb4cb16",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.54,NA,115.91,180.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,9,7,79,"bottom",9,"2023-09-27T02:09:06.670Z","2023-09-27T02:10:35.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,90.2,5,0.92,0.3797,6.8125,38.3525,-8.3697,-0.4447,11.3337,0.0285,2.1715,1.119,-145.0175,-10.783,-0.307,50,6.4766,-0.9339,3.6,2.4,24,2421,188,NA,NA,NA,NA,NA,NA,FALSE,-9.6,18.2,0.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",2,"2023-09-27T02:09:50.402Z","2023-09-27T02:09:54.963Z",TRUE,"pitch","a94ce1f0-f71b-4a52-8e37-24efaa20031c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.36,1.54,NA,128.66,159.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,9,7,79,"bottom",9,"2023-09-27T02:09:06.670Z","2023-09-27T02:10:35.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,89.3,1,0.91,0.3831,6.5376,37.5021,-9.8777,-0.5019,10.8021,-0.3058,2.9499,0.6536,-143.7327,-8.4802,-0.4724,50.0015,6.5756,-1.0358,3.6,2.4,24,2346,192,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.8,0.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",1,"2023-09-27T02:09:33.096Z","2023-09-27T02:09:37.229Z",TRUE,"pitch","e842697b-7652-4a2b-b2ed-6927f8e294a3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.242,1.5403,NA,160.25,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,9,7,79,"bottom",9,"2023-09-27T02:09:06.670Z","2023-09-27T02:10:35.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.6,13,0.91,0.4316,6.3991,25.5428,-38.0797,4.0834,-3.6149,-1.1346,1.9662,-3.3043,-126.8151,-4.5348,-0.3463,50.0059,6.8099,6.6629,8.4,9.6,24,2499,49,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-7.3,-6.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",0,"2023-09-27T02:09:11.958Z","2023-09-27T02:09:23.511Z",TRUE,"pitch","227ace5a-96e3-4255-9bde-61985aaa7c72",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.36,1.54,NA,118.55,224.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,9,7,79,"bottom",9,"2023-09-27T02:09:06.670Z","2023-09-27T02:10:35.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.7,13,0.88,0.4274,6.5636,26.5902,-35.8259,1.3716,-2.1947,-0.0406,0.5185,0.1663,-128.1697,-8.4186,-0.2846,50.0052,6.6452,2.2812,3.6,9.6,24,2538,54,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-5.6,-2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716428,"2023-09-26",6,"2023-09-27T02:08:42.696Z","2023-09-27T02:08:49.385Z",TRUE,"pitch","20a81514-5d18-4d9c-99b9-12bd4106172b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.46,1.58,NA,141.91,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,9,7,78,"bottom",9,"2023-09-27T02:07:12.402Z","2023-09-27T02:08:49.385Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.3,7,0.92,0.381,6.9129,35.23,-8.056,1.8811,11.5404,-0.6534,1.9664,-1.1644,-144.0615,-11.2486,-0.4872,50.0054,6.4315,3.9321,19.2,2.4,24,2366,188,NA,NA,NA,NA,NA,NA,TRUE,-9.4,18.7,-3.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
