"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716782,"2023-08-30",3,"2023-08-30T20:27:37.761Z","2023-08-30T20:27:48.156Z",TRUE,"pitch","413acfe7-8041-4184-af29-481f10ba4a8c",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.48,1.55,NA,138.18,178,"line_drive","medium","8",141.48,87.93,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Xander Bogaerts singles on a line drive to center fielder Tommy Edman.",0,4,3,60,"top",8,"2023-08-30T20:26:38.049Z","2023-08-30T20:27:48.156Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.9,4,0.95,0.4073,6.5861,27.5499,-16.3292,-0.3266,8.6404,-0.5556,2.2509,0.7968,-134.1869,-7.6682,-0.8132,50.0024,6.2972,-0.5989,1.2,3.6,24,2231,199,82.3,20,260,NA,NA,NA,FALSE,-17.8,14.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",2,"2023-08-30T20:27:19.011Z","2023-08-30T20:27:22.617Z",TRUE,"pitch","6331087e-176f-453e-a3a8-dd63edd78a84",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5845,1.5493,NA,84.39,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Xander Bogaerts singles on a line drive to center fielder Tommy Edman.",0,4,3,60,"top",8,"2023-08-30T20:26:38.049Z","2023-08-30T20:27:48.156Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,74.8,14,0.91,0.4653,6.1993,23.9808,-32.6003,7.5464,-0.3093,0.8555,0.8068,2.6259,-118.0394,-5.2072,-1.2538,50.0007,6.0678,10.5694,18,10.8,24,2377,45,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-1.7,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",1,"2023-08-30T20:27:04.956Z","2023-08-30T20:27:08.323Z",TRUE,"pitch","85d5a5c3-7904-4c54-a3b5-3fda5a7d4adc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.48,1.55,NA,117.46,199.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Xander Bogaerts singles on a line drive to center fielder Tommy Edman.",0,4,3,60,"top",8,"2023-08-30T20:26:38.049Z","2023-08-30T20:27:48.156Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,74.6,8,0.87,0.468,6.5125,20.9733,-35.4407,5.8098,-2.3529,-0.012,1.465,1.2355,-116.8162,-3.248,-1.3021,50.0035,6.1886,8.0689,13.2,10.8,24,2333,54,NA,NA,NA,NA,NA,NA,FALSE,-47,-4.8,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",0,"2023-08-30T20:26:50.669Z","2023-08-30T20:26:54.487Z",TRUE,"pitch","ac63a4e6-973d-4430-8d4f-bf284504b9eb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3896,1.5493,NA,110.06,177.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Xander Bogaerts singles on a line drive to center fielder Tommy Edman.",0,4,3,60,"top",8,"2023-08-30T20:26:38.049Z","2023-08-30T20:27:48.156Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.9,5,2,0.4036,6.4796,26.1014,-14.4581,-5.2559,9.4684,0.1822,2.2599,4.8517,-135.0977,-7.7639,-0.9437,50.0009,6.1626,-9.8319,28.8,3.6,24,2193,210,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",0,"2023-08-30T20:26:16.572Z","2023-08-30T20:26:24.245Z",TRUE,"pitch","d4cff2c3-4431-4c93-893c-cb031bbdd2c0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.61,1.69,NA,114.73,180.55,"line_drive","medium","9",171.02,76.96,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Fernando Tatis Jr. lines out to right fielder Jordan Walker.",0,4,3,59,"top",8,"2023-08-30T20:26:07.418Z","2023-08-30T20:26:24.245Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.2,8,0.92,0.4066,6.4682,26.8851,-14.7415,-2.7686,9.4701,0.0594,2.1568,3.7268,-134.2826,-7.9205,-0.9816,50.0046,6.1766,-5.0976,15.6,3.6,24,2215,200,94,23,324,NA,NA,NA,TRUE,-16.1,15.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",4,"2023-08-30T20:23:55.659Z","2023-08-30T20:24:04.069Z",TRUE,"pitch","22e290ef-14a2-4aaf-a9f7-e08b6a0bdd56",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.6,NA,146.73,187.41,"fly_ball","medium","8",144.85,62.83,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Paul Goldschmidt flies out to center fielder Trent Grisham.",0,4,3,58,"bottom",7,"2023-08-30T20:22:37.530Z","2023-08-30T20:24:04.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,87,7,2,0.3997,7.0194,24.8859,-22.0671,-6.9657,5.2939,-0.7798,1.9027,5.001,-136.1139,-5.1903,-1.7196,50.0039,5.3258,-13.3041,28.8,6,24,2307,212,94.7,28,342,NA,NA,NA,TRUE,-22,8.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",3,"2023-08-30T20:23:34.364Z","2023-08-30T20:23:39.080Z",TRUE,"pitch","22b7a77b-92fe-41be-a3b5-e65ff0cf0e30",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4871,1.5993,NA,110.85,150.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Paul Goldschmidt flies out to center fielder Trent Grisham.",0,4,3,58,"bottom",7,"2023-08-30T20:22:37.530Z","2023-08-30T20:24:04.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,83,2,2,0.4108,6.8635,33.9307,-22.3841,-6.7578,5.4594,0.1614,3.2694,7.3685,-134.2752,-1.2623,-1.764,50.0033,5.366,-12.1198,24,6,24,2189,210,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",2,"2023-08-30T20:23:16.911Z","2023-08-30T20:23:20.680Z",TRUE,"pitch","df40e509-a6ca-4a8e-99f0-af74ccedb2d9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4627,1.5993,NA,114.77,174.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Paul Goldschmidt flies out to center fielder Trent Grisham.",0,4,3,58,"bottom",7,"2023-08-30T20:22:37.530Z","2023-08-30T20:24:04.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,84.2,5,2,0.4059,7.028,34.0985,-20.3821,-7.9523,6.4165,0.0585,2.3943,7.4203,-135.7776,-4.0039,-1.6977,50.0041,5.3352,-14.6157,31.2,6,24,2288,211,NA,NA,NA,NA,NA,NA,FALSE,-21,10.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",0,"2023-08-30T20:22:57.563Z","2023-08-30T20:23:02.600Z",TRUE,"pitch","611e366f-59a5-4fef-a0b3-52af1cc3f706",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4624,1.6268,NA,87.67,194.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Paul Goldschmidt flies out to center fielder Trent Grisham.",0,4,3,58,"bottom",7,"2023-08-30T20:22:37.530Z","2023-08-30T20:24:04.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,76.1,9,2,0.4561,6.7445,22.9599,-27.6939,6.2485,3.0665,0.7695,1.6262,4.5918,-120.0335,-2.47,-1.9793,50.0031,5.1313,9.1286,19.2,8.4,24,2452,84,NA,NA,NA,NA,NA,NA,FALSE,-34.9,5.3,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",1,"2023-08-30T20:23:12.138Z","2023-08-30T20:23:16.911Z",FALSE,"action",NA,NA,"Tommy Edman steals (20) 2nd base.","Stolen Base 2B",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"611e366f-59a5-4fef-a0b3-52af1cc3f706","stolen_base_2b",NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Paul Goldschmidt flies out to center fielder Trent Grisham.",0,4,3,58,"bottom",7,"2023-08-30T20:22:37.530Z","2023-08-30T20:24:04.069Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",9,"2023-08-30T20:22:15.072Z","2023-08-30T20:22:22.984Z",TRUE,"pitch","5af3c7ce-4818-4439-ab20-b8ba8e86fc5b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.17,1.43,NA,127.78,172.79,"ground_ball","medium","4",144.16,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Tommy Edman grounds into a force out, second baseman Ha-Seong Kim to shortstop Xander Bogaerts. Taylor Motter to 3rd. Richie Palacios out at 2nd. Tommy Edman to 1st.",0,4,3,57,"bottom",7,"2023-08-30T20:19:49.870Z","2023-08-30T20:22:22.984Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,77.8,4,2,0.4479,6.5388,19.7247,-27.9738,4.0079,2.7662,-0.2827,2.4442,3.1739,-121.4441,-1.111,-2.1192,50.0055,5.301,6.097,13.2,7.2,24,2466,77,97,-10,15,NA,NA,NA,TRUE,-33.7,5,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,600301,"Taylor Motter","/api/v1/people/600301",NA,NA,NA,NA
716782,"2023-08-30",7,"2023-08-30T20:21:36.070Z","2023-08-30T20:21:39.458Z",TRUE,"pitch","b09b351a-e2aa-4610-9524-eb1a13ef85bf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1946,1.4293,NA,130.86,110.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Tommy Edman grounds into a force out, second baseman Ha-Seong Kim to shortstop Xander Bogaerts. Taylor Motter to 3rd. Richie Palacios out at 2nd. Tommy Edman to 1st.",0,4,3,57,"bottom",7,"2023-08-30T20:19:49.870Z","2023-08-30T20:22:22.984Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.2,11,2,0.4054,6.7008,26.1087,-20.1229,-2.788,6.5022,-0.3637,4.7578,4.7198,-134.539,1.5528,-1.7696,50.0042,5.5887,-5.169,12,4.8,24,2306,202,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.4,4.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",6,"2023-08-30T20:21:15.647Z","2023-08-30T20:21:19.530Z",TRUE,"pitch","4eaba52b-9c6b-4d15-af1f-dd49177ad458",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.219,1.4293,NA,167.59,150.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Tommy Edman grounds into a force out, second baseman Ha-Seong Kim to shortstop Xander Bogaerts. Taylor Motter to 3rd. Richie Palacios out at 2nd. Tommy Edman to 1st.",0,4,3,57,"bottom",7,"2023-08-30T20:19:49.870Z","2023-08-30T20:22:22.984Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,87,11,2,0.3984,6.8972,26.1753,-25.2506,-8.1493,3.6025,-1.3271,3.2656,4.352,-136.752,-1.2405,-1.8686,50.0001,5.4345,-15.6499,30,6,24,2188,209,NA,NA,NA,NA,NA,NA,FALSE,-24.1,6.5,14,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",5,"2023-08-30T20:20:49.969Z","2023-08-30T20:20:53.332Z",TRUE,"pitch","73f99568-6e42-41a1-8c51-188f56965478",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.17,1.43,NA,117.21,194.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Tommy Edman grounds into a force out, second baseman Ha-Seong Kim to shortstop Xander Bogaerts. Taylor Motter to 3rd. Richie Palacios out at 2nd. Tommy Edman to 1st.",0,4,3,57,"bottom",7,"2023-08-30T20:19:49.870Z","2023-08-30T20:22:22.984Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77.5,8,2,0.4488,6.7844,22.1558,-25.5734,6.7971,4.3665,-0.0056,1.6257,3.022,-121.6949,-3.3472,-2.1436,50.0017,5.2155,10.2728,22.8,7.2,24,2500,79,NA,NA,NA,NA,NA,NA,FALSE,-31.4,7.4,-13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716782,"2023-08-30",2,"2023-08-30T20:19:52.019Z","2023-08-30T20:19:55.681Z",TRUE,"pitch","3856426e-4911-45c7-a0ac-68cb8fc3326d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1703,1.4293,NA,123.27,185.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Tommy Edman grounds into a force out, second baseman Ha-Seong Kim to shortstop Xander Bogaerts. Taylor Motter to 3rd. Richie Palacios out at 2nd. Tommy Edman to 1st.",0,4,3,57,"bottom",7,"2023-08-30T20:19:49.870Z","2023-08-30T20:22:22.984Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.8,8,2,0.4564,6.578,23.2501,-25.2517,2.7831,4.7489,-0.1646,1.9604,4.0014,-120.0088,-2.3297,-2.2153,50.004,5.1932,4.0593,10.8,7.2,24,2430,90,NA,NA,NA,NA,NA,NA,FALSE,-31.9,8.3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
