"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718219,"2023-05-11",3,"2023-05-12T01:37:15.239Z","2023-05-12T01:37:19.575Z",TRUE,"pitch","7f907c53-f1a5-44ba-a09a-6899430e4709",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.33,1.58,NA,121.71,142.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,8,2,76,"bottom",9,"2023-05-12T01:36:19.932Z","2023-05-12T01:37:19.575Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.5,11,0.93,0.3818,6.2648,36.4623,-9.4702,-6.3944,10.9179,-0.1235,3.5629,6.0746,-143.9936,-3.9908,-1.4397,50.0014,5.5632,-13.2964,48,3.6,24,2511,217,NA,NA,NA,NA,NA,NA,TRUE,-9.1,19.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",2,"2023-05-12T01:36:55.322Z","2023-05-12T01:36:59.829Z",TRUE,"pitch","b058a20a-3416-44d1-ada0-e814055c2667",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4717,1.6992,NA,122.58,194.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,8,2,76,"bottom",9,"2023-05-12T01:36:19.932Z","2023-05-12T01:37:19.575Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.7,8,0.92,0.3875,6.2964,34.0656,-22.8201,-11.7244,4.6322,-0.1465,1.6359,8.8877,-141.653,-5.023,-1.8103,50.0055,4.9022,-23.6955,42,6,24,2199,241,NA,NA,NA,NA,NA,NA,FALSE,-21.6,7.4,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",1,"2023-05-12T01:36:37.375Z","2023-05-12T01:36:41.725Z",TRUE,"pitch","5fa4d222-5e9e-4628-9a88-fe080c9e5f11",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.33,1.58,NA,77.24,201.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,8,2,76,"bottom",9,"2023-05-12T01:36:19.932Z","2023-05-12T01:37:19.575Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.4,14,0.9,0.4148,6.2989,27.7714,-22.1545,1.3949,5.6726,1.0432,1.3954,6.7729,-131.9739,-5.6591,-1.7364,50.0027,5.1967,2.4622,9.6,6,24,2362,180,NA,NA,NA,NA,NA,NA,FALSE,-24,9.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",0,"2023-05-12T01:36:19.932Z","2023-05-12T01:36:23.056Z",TRUE,"pitch","2e463372-7570-4eec-bd53-1f6324791ce3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4717,1.6992,NA,183.62,147.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,8,2,76,"bottom",9,"2023-05-12T01:36:19.932Z","2023-05-12T01:37:19.575Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,87.9,11,0.92,0.3892,6.3111,35.1292,-24.0687,-11.3881,4.0503,-1.7478,3.3892,4.8585,-141.2609,-0.5123,-2.0202,50.0021,5.1337,-22.7879,42,6,24,2190,236,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.4,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",4,"2023-05-12T01:35:39.509Z","2023-05-12T01:35:50.978Z",TRUE,"pitch","efb0a8f2-8ca0-45c5-ab0d-a3ed59d9ef22",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.09,1.43,NA,131.07,160.07,"line_drive","hard","8",112.71,75.6,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Gleyber Torres singles on a sharp line drive to center fielder Manuel Margot. Willie Calhoun scores. Anthony Rizzo scores. DJ LeMahieu to 2nd.",2,8,2,75,"bottom",9,"2023-05-12T01:34:47.934Z","2023-05-12T01:35:50.978Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,89.9,1,0.93,0.3806,6.2101,36.5484,-13.3488,-6.7898,8.995,-0.3692,2.9151,5.93,-144.4264,-4.833,-1.5764,50.002,5.444,-14.2103,40.8,3.6,24,2332,215,102.7,9,181,NA,NA,NA,FALSE,-12.6,15.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA
718219,"2023-05-11",3,"2023-05-12T01:35:22.416Z","2023-05-12T01:35:27.116Z",TRUE,"pitch","b40ec729-02a8-41c0-a1ea-6197f5a74870",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3133,1.5412,NA,112.08,179.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Gleyber Torres singles on a sharp line drive to center fielder Manuel Margot. Willie Calhoun scores. Anthony Rizzo scores. DJ LeMahieu to 2nd.",2,8,2,75,"bottom",9,"2023-05-12T01:34:47.934Z","2023-05-12T01:35:50.978Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.4,5,0.89,0.3834,6.2976,35.5354,-12.2004,-7.3989,9.6865,0.129,2.1774,7.3565,-143.2725,-6.8636,-1.5205,50.0069,5.3797,-15.2642,44.4,3.6,24,2336,219,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.2,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",2,"2023-05-12T01:35:06.251Z","2023-05-12T01:35:10.813Z",TRUE,"pitch","eed9fa5b-6a89-4bd1-8a04-e2a6874e1373",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2605,1.5149,NA,130.68,188.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Gleyber Torres singles on a sharp line drive to center fielder Manuel Margot. Willie Calhoun scores. Anthony Rizzo scores. DJ LeMahieu to 2nd.",2,8,2,75,"bottom",9,"2023-05-12T01:34:47.934Z","2023-05-12T01:35:50.978Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89.4,7,0.91,0.3848,6.1262,34.2126,-24.5793,-11.2307,3.7073,-0.3589,1.8581,8.4665,-142.6117,-4.0377,-1.9139,50.0065,4.8515,-23.0311,39.6,6,24,2263,237,NA,NA,NA,NA,NA,NA,FALSE,-22.6,6,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",1,"2023-05-12T01:34:50.304Z","2023-05-12T01:34:56.647Z",TRUE,"pitch","fdc5f9ba-5051-4855-a19a-e7c2ae205b74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2605,1.5091,NA,79.79,193.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Gleyber Torres singles on a sharp line drive to center fielder Manuel Margot. Willie Calhoun scores. Anthony Rizzo scores. DJ LeMahieu to 2nd.",2,8,2,75,"bottom",9,"2023-05-12T01:34:47.934Z","2023-05-12T01:35:50.978Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.3,14,0.87,0.4154,6.4139,27.5225,-23.3944,-0.5747,4.985,0.9763,1.6648,7.5777,-131.7503,-4.7594,-1.8602,50.0022,5.2197,-1.0126,1.2,6,24,2391,190,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.2,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",0,"2023-05-12T01:34:09.453Z","2023-05-12T01:34:50.304Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Gleyber Torres singles on a sharp line drive to center fielder Manuel Margot. Willie Calhoun scores. Anthony Rizzo scores. DJ LeMahieu to 2nd.",2,8,2,75,"bottom",9,"2023-05-12T01:34:47.934Z","2023-05-12T01:35:50.978Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718219,"2023-05-11",5,"2023-05-12T01:33:39.733Z","2023-05-12T01:33:44.252Z",TRUE,"pitch","7aa50def-dca1-4939-b2d3-2d13b199bf90",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4194,1.6165,NA,78.61,187.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","DJ LeMahieu walks. Anthony Rizzo to 2nd.",0,8,0,74,"bottom",9,"2023-05-12T01:31:36.800Z","2023-05-12T01:33:44.252Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",642770,"Javy Guerra","/api/v1/people/642770","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.1,14,0.89,0.3862,6.2872,33.4085,-24.7213,-11.6668,3.6606,1.0072,1.892,11.9811,-141.9916,-3.9896,-1.7572,50.003,4.8939,-23.7534,39.6,7.2,24,2227,241,NA,NA,NA,NA,NA,NA,FALSE,-22.9,5.9,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518934,"DJ LeMahieu","/api/v1/people/518934",519203,"Anthony Rizzo","/api/v1/people/519203",641432,"Willie Calhoun","/api/v1/people/641432"
