"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718501,"2023-04-20",1,"2023-04-20T02:13:27.533Z","2023-04-20T02:13:37.606Z",TRUE,"pitch","9a71992e-5d8d-440c-bf5f-a9a698c67c5f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.15,1.44,NA,109.18,182.57,"fly_ball","medium","7",72.97,88.52,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martin Maldonado flies out to left fielder Daulton Varsho.",0,1,2,56,"bottom",8,"2023-04-20T02:12:58.708Z","2023-04-20T02:13:37.606Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.5,5,2,0.4394,6.3745,27.4856,-34.431,2.2695,-1.4377,0.2051,2.082,5.4217,-125.1018,-1.4493,-2.2933,50.0027,5.516,3.5623,7.2,9.6,24,2471,66,90.5,42,305,NA,NA,NA,TRUE,-40,-2.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T02:13:08.746Z","2023-04-20T02:13:13.160Z",TRUE,"pitch","96d69402-7e79-45b4-84f3-b5ca31ce3696",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.8438,1.2734,NA,103.13,188.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martin Maldonado flies out to left fielder Daulton Varsho.",0,1,2,56,"bottom",8,"2023-04-20T02:12:58.708Z","2023-04-20T02:13:37.606Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,78.3,6,2,0.4391,6.4933,29.9369,-36.7189,0.7891,-2.8979,0.3639,1.8585,6.2306,-125.6552,-1.7948,-2.2699,50.0032,5.6188,1.2365,3.6,9.6,24,2384,69,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-5.4,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",6,"2023-04-20T02:12:33.170Z","2023-04-20T02:12:40.875Z",TRUE,"pitch","2fc50ffc-fccc-4c07-b2fd-e26a12097265",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.08,1.41,NA,135.81,167.04,"line_drive","hard","8",134.95,65.14,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.3,1,2,0.4402,6.6176,26.9914,-36.1532,2.418,-2.5378,-0.4934,2.6569,3.842,-124.8189,0.047,-2.3716,50.0061,5.6345,3.7849,7.2,9.6,24,2467,73,100.8,19,334,NA,NA,NA,TRUE,-41.8,-4.3,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",4,"2023-04-20T02:11:58.518Z","2023-04-20T02:12:03.431Z",TRUE,"pitch","ee4ebbda-24bd-4c07-a067-8ae5b869011d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.08,1.41,NA,127.25,181.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.2,5,2,0.4413,6.5077,27.0204,-35.9895,1.4059,-2.4493,-0.269,2.1296,4.7152,-124.5239,-1.0765,-2.3764,50.0032,5.568,2.1889,4.8,9.6,24,2412,60,NA,NA,NA,NA,NA,NA,FALSE,-42,-4.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T02:11:41.363Z","2023-04-20T02:11:45.391Z",TRUE,"pitch","23419477-b019-4ad4-a5ff-e96b33651eb9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.872,1.2162,NA,128.6,195.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.3,7,2,0.3942,6.3995,33.8209,-24.3884,-10.3468,3.9887,-0.3044,1.5921,8.3963,-139.4005,-6.23,-2.0239,50.0006,5.4853,-20.188,34.8,6,24,2117,231,NA,NA,NA,NA,NA,NA,FALSE,-24,6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T02:11:23.430Z","2023-04-20T02:11:27.826Z",TRUE,"pitch","372fc1af-a43b-4f81-82af-9417604fafc0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0698,1.4164,NA,60.37,186.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,77.9,14,2,0.4423,6.4791,28.9251,-34.7638,0.8756,-1.6775,1.4856,1.9509,8.8405,-124.6254,-1.7899,-2.2459,50.0002,5.595,1.3536,4.8,9.6,24,2280,70,NA,NA,NA,NA,NA,NA,FALSE,-41,-3.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T02:10:42.531Z","2023-04-20T02:10:42.565Z",FALSE,"action",NA,NA,"Defensive Substitution: Danny Jansen replaces Santiago Espinal, batting 6th, playing catcher.","Defensive Sub",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643376,"/api/v1/people/643376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","602","55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,669289,"/api/v1/people/669289",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T02:10:42.565Z","2023-04-20T02:11:23.430Z",FALSE,"action",NA,NA,"Pitching Change: Zach Pop replaces Jose Berrios.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,647315,"/api/v1/people/647315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",5,"2023-04-20T02:12:11.785Z","2023-04-20T02:12:33.170Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Jake Meyers lines out sharply to center fielder Kevin Kiermaier.",0,1,2,55,"bottom",8,"2023-04-20T02:11:21.187Z","2023-04-20T02:12:40.875Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",647315,"Zach Pop","/api/v1/people/647315","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",9,"2023-04-20T02:08:34.483Z","2023-04-20T02:08:43.871Z",TRUE,"pitch","7ea88768-5ac3-4250-9b30-78a94bfcd658",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.52,1.61,NA,125.48,199.82,"fly_ball","medium","8",145.13,67.28,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.3,13,2,0.4251,6.6425,29.4384,-33.7434,3.7977,-0.9334,-0.2225,1.4428,3.9324,-129.3436,-3.8968,-2.2616,50.0055,5.584,6.3713,12,8.4,24,2833,61,91.5,27,332,NA,NA,NA,TRUE,-37.3,-2.4,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",8,"2023-04-20T02:07:59.612Z","2023-04-20T02:08:06.856Z",TRUE,"pitch","f1c8e894-f4f1-4812-a92e-03d59b582414",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.52,1.61,NA,113.61,201.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.8,14,2,0.4279,6.8236,28.6368,-32.6846,3.215,-0.3067,0.0889,1.3669,4.9727,-128.3991,-3.91,-2.2969,50.0049,5.4758,5.3232,10.8,8.4,24,2788,71,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.3,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",6,"2023-04-20T02:07:00.065Z","2023-04-20T02:07:04.096Z",TRUE,"pitch","67c7f8cf-a9be-489c-a903-68adc9e3a907",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.52,1.61,NA,126.42,159.76,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,88.6,2,2,0.386,6.8599,35.9238,-11.3488,-4.5709,10.2381,-0.2472,2.9267,7.3702,-142.4652,-4.7801,-2.2863,50.0007,5.3573,-9.2964,31.2,2.4,24,2460,213,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",5,"2023-04-20T02:06:37.422Z","2023-04-20T02:06:42.270Z",TRUE,"pitch","967e33f0-6313-42ba-a89e-5fa02abd08e4",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3797,1.4164,NA,160.27,155.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.5,11,2,0.4329,6.527,28.3694,-39.1711,6.1083,-4.324,-1.1351,3.0962,0.9045,-126.9963,0.9748,-2.2897,50.004,5.8469,9.8806,14.4,9.6,24,2975,50,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-7.3,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",4,"2023-04-20T02:06:08.430Z","2023-04-20T02:06:13.362Z",TRUE,"pitch","6d40d824-18be-4c8e-95ea-1818532a85a8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.61,NA,152.94,178.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,80.9,13,2,0.4256,6.6818,29.0344,-28.5851,5.0901,2.1434,-0.9429,2.2464,2.5982,-129.1091,-2.5143,-2.6262,50.0015,5.452,8.5186,16.8,7.2,24,2838,63,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.5,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T02:05:43.877Z","2023-04-20T02:05:46.989Z",TRUE,"pitch","33d544f3-68ef-4773-9cd0-104e9bea1291",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.61,NA,120.26,169.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.7,5,2,0.382,6.843,36.2244,-12.2842,-5.0219,9.5712,-0.0856,2.5515,7.637,-143.9007,-5.6672,-2.1327,50.0038,5.3209,-10.4374,32.4,3.6,24,2392,217,NA,NA,NA,NA,NA,NA,FALSE,-12,16.2,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T02:05:20.452Z","2023-04-20T02:05:27.723Z",TRUE,"pitch","8dc9d131-717b-4d49-b429-f97e417b72f8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.3516,1.5021,NA,134.76,175.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Vladimir Guerrero Jr. flies out to center fielder Jake Meyers.",0,1,2,54,"top",8,"2023-04-20T02:04:16.617Z","2023-04-20T02:08:43.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.4,4,2,0.3878,6.807,34.9125,-12.5776,-4.7488,9.717,-0.4661,2.3323,6.4706,-141.6979,-6.0616,-2.1712,50.0022,5.3162,-9.5765,30,3.6,24,2433,213,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
