"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717984,"2023-05-28",5,"2023-05-28T22:55:45.287Z","2023-05-28T22:55:52.635Z",TRUE,"pitch","ef2e6fcb-fdce-40e0-b177-a11f4c61b040",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.64,1.78,NA,138.21,153.36,"popup","medium","4",149.36,137.84,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mike Trout pops out to second baseman Luis Arraez.",0,2,0,74,"bottom",9,"2023-05-28T22:54:25.287Z","2023-05-28T22:55:52.635Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.2,1,0.9,0.3927,6.4178,34.5406,-24.1738,-11.5647,4.0688,-0.5565,3.1639,7.0391,-140.0256,-1.3775,-1.6135,50.0026,5.259,-22.7372,40.8,7.2,24,2186,232,58.5,32,169,NA,NA,NA,TRUE,-22.6,7.2,19.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",4,"2023-05-28T22:55:24.557Z","2023-05-28T22:55:29.930Z",TRUE,"pitch","7d72c2e1-6483-4773-81fc-5fb3f4f95e0b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5874,1.7021,NA,55.72,194.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mike Trout pops out to second baseman Luis Arraez.",0,2,0,74,"bottom",9,"2023-05-28T22:54:25.287Z","2023-05-28T22:55:52.635Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,79.1,14,0.88,0.4337,6.6221,31.1239,-31.2361,0.1064,0.5798,1.6077,1.6411,7.6928,-127.2991,-2.5634,-1.4935,50.0005,5.1856,0.1695,3.6,8.4,24,2717,65,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.6,-2.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",3,"2023-05-28T22:55:06.774Z","2023-05-28T22:55:11.961Z",TRUE,"pitch","21058fe4-f49b-4e1d-8cd5-bc9ff7703c51",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6863,1.8509,NA,88.88,143.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mike Trout pops out to second baseman Luis Arraez.",0,2,0,74,"bottom",9,"2023-05-28T22:54:25.287Z","2023-05-28T22:55:52.635Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.2,3,0.9,0.3897,6.4648,32.1581,-24.787,-11.3136,3.698,0.7376,3.5326,9.6182,-140.5814,-0.7644,-1.2598,50.0068,5.4184,-22.6283,39.6,6,24,2197,234,NA,NA,NA,NA,NA,NA,FALSE,-22.6,6.7,18.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",2,"2023-05-28T22:54:42.499Z","2023-05-28T22:54:46.370Z",TRUE,"pitch","71a849e1-497c-4019-89b2-f2be95ae16dc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.64,1.78,NA,90.95,175.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mike Trout pops out to second baseman Luis Arraez.",0,2,0,74,"bottom",9,"2023-05-28T22:54:25.287Z","2023-05-28T22:55:52.635Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.1,9,0.88,0.4297,6.5321,27.9527,-29.4943,-0.5628,1.6352,0.6833,2.3552,5.8205,-127.7898,-1.4449,-1.5573,50.0057,5.2592,-0.9248,0,7.2,24,2687,74,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.9,-0.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",1,"2023-05-28T22:54:27.636Z","2023-05-28T22:54:32.187Z",TRUE,"pitch","87e1ec17-bc9e-42d2-870a-f6b566b47017",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7148,1.7782,NA,98.66,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mike Trout pops out to second baseman Luis Arraez.",0,2,0,74,"bottom",9,"2023-05-28T22:54:25.287Z","2023-05-28T22:55:52.635Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.2,6,0.9,0.3859,6.5431,31.9867,-23.9216,-10.7172,4.0446,0.481,3.066,8.9604,-141.8625,-2.0929,-1.3236,50.0054,5.3358,-21.881,39.6,6,24,2252,234,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.1,17.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",0,"2023-05-28T22:53:24.003Z","2023-05-28T22:54:27.636Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mike Trout pops out to second baseman Luis Arraez.",0,2,0,74,"bottom",9,"2023-05-28T22:54:25.287Z","2023-05-28T22:55:52.635Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",1,"2023-05-28T22:52:46.926Z","2023-05-28T22:53:00.955Z",TRUE,"pitch","2192b1e0-9f76-4b4c-ba5d-169f3aaa6966",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.52,1.74,NA,132.45,178.73,"line_drive","hard","7",81.68,65.85,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double","double","Hunter Renfroe doubles (11) on a sharp line drive to left fielder Bryan De La Cruz. Zach Neto to 3rd.",0,2,0,73,"bottom",9,"2023-05-28T22:52:17.831Z","2023-05-28T22:53:00.955Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.8,7,0.9,0.392,6.6105,32.1627,-25.9969,-11.1671,3.1248,-0.4054,2.2242,7.2785,-139.831,-3.1399,-1.5942,50.001,5.0713,-22.0639,37.2,7.2,24,2350,242,106.4,12,261,NA,NA,NA,FALSE,-24.5,5.2,18.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,687263,"Zach Neto","/api/v1/people/687263",592669,"Hunter Renfroe","/api/v1/people/592669"
717984,"2023-05-28",0,"2023-05-28T22:52:28.593Z","2023-05-28T22:52:33.410Z",TRUE,"pitch","19b64ae0-22c9-48ef-afd0-288fd88cbb9a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6712,1.6875,NA,174.3,172.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double","double","Hunter Renfroe doubles (11) on a sharp line drive to left fielder Bryan De La Cruz. Zach Neto to 3rd.",0,2,0,73,"bottom",9,"2023-05-28T22:52:17.831Z","2023-05-28T22:53:00.955Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.8,13,0.9,0.3915,6.5099,33.0717,-23.9941,-10.8706,4.1336,-1.5031,2.4639,4.3826,-140.1469,-3.0643,-1.679,50.0055,5.147,-21.5246,39.6,6,24,2173,242,NA,NA,NA,NA,NA,NA,FALSE,-22.6,7,18.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717984,"2023-05-28",6,"2023-05-28T22:51:57.282Z","2023-05-28T22:52:04.336Z",TRUE,"pitch","7ac2eed2-e672-43e0-929b-d77de3d6a04f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4984,1.6222,NA,62.63,204.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Zach Neto walks.",0,2,0,72,"bottom",9,"2023-05-28T22:50:11.475Z","2023-05-28T22:52:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81,14,0.87,0.4288,6.6836,24.6388,-29.0231,-1.8591,1.9082,1.4264,1.2641,8.2203,-127.4235,-3.8998,-1.5913,50.0061,5.0916,-3.0774,3.6,7.2,24,2676,314,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.8,1.7,NA,NA,NA,NA,NA,FALSE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
717984,"2023-05-28",4,"2023-05-28T22:51:24.053Z","2023-05-28T22:51:28.560Z",TRUE,"pitch","8636f01c-37f1-484b-aef1-f600854d61c4",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.5493,1.6475,NA,91.72,192.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Zach Neto walks.",0,2,0,72,"bottom",9,"2023-05-28T22:50:11.475Z","2023-05-28T22:52:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.2,9,0.9,0.3957,6.4027,31.179,-26.2704,-11.6864,3.041,0.6631,1.7262,9.8814,-138.4782,-4.1453,-1.4348,50.0006,5.0017,-22.6738,37.2,7.2,24,2211,242,NA,NA,NA,NA,NA,NA,FALSE,-25.4,4.8,19.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
