"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716518,"2023-09-19",5,"2023-09-20T03:43:34.023Z","2023-09-20T03:43:39.515Z",TRUE,"pitch","a897836b-c002-411e-917a-e869a855a49f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.1705,1.5771,NA,107.74,190.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,14,76,"top",9,"2023-09-20T03:41:31.271Z","2023-09-20T03:43:39.515Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.3,8,0.91,0.3886,7.3599,28.8369,-21.3615,6.4629,5.3619,0.2429,1.7783,-10.1258,-140.4274,-6.1769,3.0394,50.0063,5.3758,13.0402,26.4,4.8,24,2143,121,NA,NA,NA,NA,NA,NA,TRUE,-20.4,8.8,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",4,"2023-09-20T03:43:10.447Z","2023-09-20T03:43:16.353Z",TRUE,"pitch","1f34cb01-d6a7-4aa9-95ca-76aa2a20c79c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1483,1.555,NA,115.19,136.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,14,76,"top",9,"2023-09-20T03:41:31.271Z","2023-09-20T03:43:39.515Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.2,12,0.91,0.3873,7.3904,29.2752,-20.6235,6.2644,5.6934,0.0474,3.8037,-10.3143,-140.925,-1.0248,2.9257,50.0062,5.4928,12.718,26.4,4.8,24,2219,126,NA,NA,NA,NA,NA,NA,FALSE,-18.6,10.3,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",3,"2023-09-20T03:42:35.445Z","2023-09-20T03:42:40.619Z",TRUE,"pitch","309b58bb-5191-4ef1-ac1b-233f11eae053",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.28,1.62,NA,115.53,209.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,14,76,"top",9,"2023-09-20T03:41:31.271Z","2023-09-20T03:43:39.515Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.8,14,0.9,0.4645,7.2031,24.1893,-33.0164,-9.4138,-0.599,0.0385,1.1011,-5.0595,-118.2609,-2.856,3.4341,50.003,5.3766,-13.2298,22.8,10.8,24,2345,308,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-1.6,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",2,"2023-09-20T03:42:18.009Z","2023-09-20T03:42:21.009Z",TRUE,"pitch","11288313-894f-4744-ac59-3e8dce94a720",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.126,1.5328,NA,34.01,148.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,14,76,"top",9,"2023-09-20T03:41:31.271Z","2023-09-20T03:43:39.515Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.3,12,0.92,0.3822,7.2129,30.746,-19.8662,5.6702,5.9107,2.1771,3.339,-4.9429,-142.9086,-2.4234,3.1864,50.0063,5.4361,11.8141,27.6,4.8,24,2297,125,NA,NA,NA,NA,NA,NA,FALSE,-17.8,10.4,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",1,"2023-09-20T03:41:59.640Z","2023-09-20T03:42:02.928Z",TRUE,"pitch","0faf9be9-84c2-4374-ad24-f1d9e93d29b7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1483,1.5771,NA,116.95,181.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,14,76,"top",9,"2023-09-20T03:41:31.271Z","2023-09-20T03:43:39.515Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.4,5,0.9,0.4664,7.4214,23.2661,-33.2898,-8.2082,-0.8022,0.0013,2.129,-5.4634,-117.64,-0.1648,3.4236,50.0017,5.2977,-11.4497,20.4,10.8,24,2351,302,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-1.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",0,"2023-09-20T03:41:38.482Z","2023-09-20T03:41:41.488Z",TRUE,"pitch","94cbfd13-059f-46aa-8f29-0b3056cb7809",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0147,1.3777,NA,143.14,188.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,14,76,"top",9,"2023-09-20T03:41:31.271Z","2023-09-20T03:43:39.515Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.5,7,0.92,0.3864,7.3065,31.4792,-19.1262,7.0366,6.4055,-0.6859,1.8592,-12.3829,-141.5909,-6.4839,2.8242,50.0012,5.3972,14.3288,30,4.8,24,2234,120,NA,NA,NA,NA,NA,NA,FALSE,-18.4,10.4,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",5,"2023-09-20T03:41:11.877Z","2023-09-20T03:41:17.099Z",TRUE,"pitch","dfb30035-447a-47d4-ab02-0764f642b2d2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3529,1.5429,NA,75.35,180.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Miguel Andujar called out on strikes.",0,1,14,75,"top",9,"2023-09-20T03:39:47.062Z","2023-09-20T03:41:17.099Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,609280,"Miguel Andujar","/api/v1/people/609280","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,90,14,0.92,0.3852,7.3011,28.7749,-20.3814,5.673,5.7395,1.0926,2.1632,-8.0274,-141.5779,-5.3122,3.2123,50.001,5.3465,11.6515,25.2,4.8,24,2251,126,NA,NA,NA,NA,NA,NA,TRUE,-19.1,9.6,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
716518,"2023-09-19",4,"2023-09-20T03:40:47.455Z","2023-09-20T03:40:51.217Z",TRUE,"pitch","3b84b595-5f26-4f37-95aa-eba00d02ebb2",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.1505,1.5414,NA,218.79,242.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Miguel Andujar called out on strikes.",0,1,14,75,"top",9,"2023-09-20T03:39:47.062Z","2023-09-20T03:41:17.099Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,609280,"Miguel Andujar","/api/v1/people/609280","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.2,13,0.89,0.4633,7.4825,26.9688,-30.9745,-8.5848,0.8502,-2.6703,-0.1258,-10.7921,-119.0982,-5.7015,3.0685,50.0019,5.1656,-12.0942,24,9.6,24,2499,308,NA,NA,NA,NA,NA,NA,FALSE,-41.3,0.1,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",3,"2023-09-20T03:40:28.452Z","2023-09-20T03:40:32.500Z",TRUE,"pitch","140335f5-f365-4266-94f1-d4554db500c2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1505,1.5193,NA,145.71,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Miguel Andujar called out on strikes.",0,1,14,75,"top",9,"2023-09-20T03:39:47.062Z","2023-09-20T03:41:17.099Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,609280,"Miguel Andujar","/api/v1/people/609280","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.3,7,0.91,0.3882,7.487,29.2383,-23.0066,7.712,4.5381,-0.7531,1.9664,-12.46,-140.6037,-5.4629,2.7159,50.0015,5.4092,15.5768,28.8,6,24,2253,124,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.3,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716518,"2023-09-19",2,"2023-09-20T03:40:07.637Z","2023-09-20T03:40:18.359Z",TRUE,"pitch","49e223b8-6320-46b0-b7f3-94da5fb98d4c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1505,1.4971,NA,174.17,212.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Miguel Andujar called out on strikes.",0,1,14,75,"top",9,"2023-09-20T03:39:47.062Z","2023-09-20T03:41:17.099Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,609280,"Miguel Andujar","/api/v1/people/609280","R","Right",681432,"Luke Little","/api/v1/people/681432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74,13,0.9,0.4704,7.5797,24.6476,-35.0353,-7.8941,-2.0918,-1.4999,0.9806,-8.3628,-116.9978,-2.4322,3.163,50.0013,5.357,-10.8059,19.2,10.8,24,2321,309,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-4.2,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
