"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716912,"2023-08-21",1,"2023-08-22T01:21:57.006Z","2023-08-22T01:22:00.653Z",TRUE,"pitch","95f478b5-4d59-42e5-8a3a-1e455f2c53a6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2859,1.4159,NA,189.06,197.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Tyler O'Neill walks.",0,1,8,67,"top",8,"2023-08-22T01:21:28.293Z","2023-08-22T01:22:59.767Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.9,13,2,0.4071,7.7757,28.353,-10.9022,1.004,11.5965,-1.8904,1.52,-7.6941,-134.387,-8.3865,0.8758,50.0023,5.45,1.8427,1.2,2.4,24,2185,168,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19.4,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T01:21:37.971Z","2023-08-22T01:21:41.790Z",TRUE,"pitch","3f55489f-713b-4cc5-93ed-f229c169c6d2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2341,1.4679,NA,165.12,194.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Tyler O'Neill walks.",0,1,8,67,"top",8,"2023-08-22T01:21:28.293Z","2023-08-22T01:22:59.767Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,72.8,13,2,0.4796,7.3533,19.2414,-36.5918,-2.3583,-3.3416,-1.2624,1.6221,-4.5228,-113.8433,-0.797,1.0496,50.001,5.5722,-3.1204,6,10.8,24,2068,299,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",5,"2023-08-22T01:20:55.034Z","2023-08-22T01:21:03.014Z",TRUE,"pitch","10a1f50c-f80f-4e58-9479-488709ecd942",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.2,1.46,NA,130.64,211.8,"ground_ball","soft","1",119.95,186.28,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Tommy Edman grounds out softly, pitcher Bailey Falter to first baseman Alfonso Rivas.",0,1,8,66,"top",8,"2023-08-22T01:20:01.486Z","2023-08-22T01:21:03.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,73.6,13,2,0.4754,7.5331,19.0183,-36.0874,-2.2152,-2.9048,-0.358,0.9992,-2.8059,-114.7274,-2.3219,1.1635,50.0022,5.5047,-2.9852,4.8,10.8,24,1939,303,59.3,-57,4,NA,NA,NA,TRUE,-49.2,-5.5,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",4,"2023-08-22T01:20:33.523Z","2023-08-22T01:20:37.162Z",TRUE,"pitch","b46fc525-525c-48c5-86f8-a900b23ff223",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.2,1.46,NA,101.49,157.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Tommy Edman grounds out softly, pitcher Bailey Falter to first baseman Alfonso Rivas.",0,1,8,66,"top",8,"2023-08-22T01:20:01.486Z","2023-08-22T01:21:03.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84.2,3,2,0.4104,7.7609,25.7198,-16.4892,4.1956,8.6789,0.4069,3.0019,-2.7173,-132.9199,-3.7304,0.8919,50.0066,5.6045,7.5872,22.8,3.6,24,2031,175,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.2,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-22T01:20:03.811Z","2023-08-22T01:20:07.254Z",TRUE,"pitch","4c88da76-46ef-41b3-8d80-7031e8a9ebef",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.2,1.46,NA,142.34,171.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Tommy Edman grounds out softly, pitcher Bailey Falter to first baseman Alfonso Rivas.",0,1,8,66,"top",8,"2023-08-22T01:20:01.486Z","2023-08-22T01:21:03.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.6,4,2,0.4091,7.7095,25.4677,-13.2717,2.0422,10.3821,-0.6647,2.4956,-4.8065,-133.2875,-5.479,0.8871,50.002,5.5167,3.7184,10.8,3.6,24,2080,161,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T01:19:55.617Z","2023-08-22T01:19:55.660Z",FALSE,"action",NA,NA,"Defensive Substitution: Alfonso Rivas replaces left fielder Bryan Reynolds, batting 2nd, playing first base.","Defensive Sub",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663845,"/api/v1/people/663845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","201","66","atBat","Groundout","field_out","Tommy Edman grounds out softly, pitcher Bailey Falter to first baseman Alfonso Rivas.",0,1,8,66,"top",8,"2023-08-22T01:20:01.486Z","2023-08-22T01:21:03.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,668804,"/api/v1/people/668804",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-22T01:19:55.660Z","2023-08-22T01:19:55.663Z",FALSE,"action",NA,NA,"Defensive switch from first base to right field for Connor Joe.","Defensive Switch",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656582,"/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","400","66","atBat","Groundout","field_out","Tommy Edman grounds out softly, pitcher Bailey Falter to first baseman Alfonso Rivas.",0,1,8,66,"top",8,"2023-08-22T01:20:01.486Z","2023-08-22T01:21:03.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-22T01:19:55.663Z","2023-08-22T01:20:03.811Z",FALSE,"action",NA,NA,"Defensive switch from right field to left field for Joshua Palacios.","Defensive Switch",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641943,"/api/v1/people/641943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","600","66","atBat","Groundout","field_out","Tommy Edman grounds out softly, pitcher Bailey Falter to first baseman Alfonso Rivas.",0,1,8,66,"top",8,"2023-08-22T01:20:01.486Z","2023-08-22T01:21:03.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",6,"2023-08-22T01:17:47.539Z","2023-08-22T01:17:54.331Z",TRUE,"pitch","d09d0b07-207c-4c10-9c7b-5a058c960b6e",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.41,1.61,NA,150.18,166.1,"popup","medium","3",147.83,157.46,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.5,72,11,0.89,0.4764,5.482,24.2274,-27.973,0.6889,3.147,-0.8704,2.6917,4.4928,-115.5756,0.9916,-2.9398,50.0031,4.9715,0.9184,3.6,8.4,24,2270,80,48.3,47,124,NA,NA,NA,TRUE,-37.6,6.2,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",4,"2023-08-22T01:17:08.430Z","2023-08-22T01:17:13.632Z",TRUE,"pitch","a48b49fb-0557-4c6c-b597-2dd9203fe8f6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3064,1.5579,NA,167.57,174.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.6,13,0.9,0.4182,5.8582,25.4346,-20.9235,-6.9836,6.4636,-1.3266,2.3839,6.2717,-130.5674,-2.6033,-2.8432,50.0025,4.9547,-12.1543,27.6,6,24,2047,240,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-22T01:16:40.571Z","2023-08-22T01:16:43.801Z",TRUE,"pitch","0832de2c-a963-4961-879e-8d3218e53b67",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.41,1.61,NA,115.74,191.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82.4,8,0.9,0.4202,6.3257,25.6016,-27.7458,-10.3807,2.5739,0.0332,1.755,10.314,-130.0151,-3.119,-2.6243,50.0062,5.0613,-17.891,28.8,7.2,24,2086,242,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-22T01:16:21.941Z","2023-08-22T01:16:26.240Z",TRUE,"pitch","5be5d4eb-8634-400b-9320-572c056bb691",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2805,1.506,NA,81.88,182.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,73.5,14,0.92,0.4697,6.0952,24.1194,-29.2597,4.412,2.1226,0.9213,2.0736,7.3126,-117.0527,-0.3274,-2.8286,50.0045,4.978,6.0611,14.4,8.4,24,2330,83,NA,NA,NA,NA,NA,NA,FALSE,-38.5,4.1,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-22T01:16:04.523Z","2023-08-22T01:16:09.253Z",TRUE,"pitch","62ed284d-2129-4b80-99c5-d41d81f15437",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2805,1.5319,NA,132.23,202.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,72.3,13,0.93,0.4753,5.6741,25.1975,-27.6231,3.311,3.3953,-0.3996,1.3563,4.9441,-116.0092,-2.0478,-3.0028,50.0003,4.9283,4.4343,10.8,8.4,24,2346,61,NA,NA,NA,NA,NA,NA,FALSE,-37.8,5.9,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T01:15:50.119Z","2023-08-22T01:15:53.843Z",TRUE,"pitch","562abfc0-81e3-48d7-b517-6a41ab454ea4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3064,1.5579,NA,123.44,186.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.6,8,0.9,0.4577,6.4669,22.435,-30.2672,-8.7026,1.3117,-0.1688,1.9211,8.771,-119.5317,-0.8054,-2.7502,50.002,4.9734,-12.6288,20.4,9.6,24,1448,261,NA,NA,NA,NA,NA,NA,FALSE,-38,2.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",5,"2023-08-22T01:17:30.913Z","2023-08-22T01:17:35.913Z",FALSE,"stepoff","df861a17-30a8-4ecf-8015-ea2b62ace20b",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Andrew McCutchen pops out to first baseman Luken Baker.",0,1,8,65,"bottom",7,"2023-08-22T01:15:36.576Z","2023-08-22T01:17:54.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-22T01:15:17.980Z","2023-08-22T01:15:24.761Z",TRUE,"pitch","b4463493-14d0-411e-a48c-773a344fdc55",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.0071,1.5155,NA,150.37,191.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,1,8,64,"bottom",7,"2023-08-22T01:14:08.535Z","2023-08-22T01:15:24.761Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.7,13,2,0.4174,5.8555,26.883,-20.3634,-8.0989,6.767,-0.8755,1.7645,7.95,-131.0778,-4.0919,-2.8909,50.0043,4.8603,-14.1393,31.2,6,24,2158,241,NA,NA,NA,NA,NA,NA,TRUE,-22.1,11.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA
