"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718256,"2023-05-08",0,"2023-05-09T02:06:34.759Z","2023-05-09T02:07:30.662Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Forceout","force_out","Willson Contreras grounds into a force out, third baseman Patrick Wisdom to second baseman Nick Madrigal. Lars Nootbaar scores. Nolan Gorman out at 2nd. Willson Contreras to 1st.",1,3,1,61,"top",8,"2023-05-09T02:07:28.312Z","2023-05-09T02:07:55.193Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",5,"2023-05-09T02:05:59.646Z","2023-05-09T02:06:08.834Z",TRUE,"pitch","96216ca7-26ca-47e0-8554-8b78d8291f4d",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.47,1.67,NA,125.52,173.64,"line_drive","hard","9",169.74,78.32,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nolan Gorman singles on a sharp line drive to right fielder Seiya Suzuki. Lars Nootbaar to 3rd.",0,2,1,60,"top",8,"2023-05-09T02:03:53.026Z","2023-05-09T02:06:08.834Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.3,5,0.91,0.3962,6.6799,28.0718,-10.5781,-2.8496,11.1319,-0.2235,2.4124,6.4094,-137.7809,-7.3938,-2.2004,50.0008,5.8304,-5.5281,19.2,2.4,24,2602,199,108.9,14,237,NA,NA,NA,FALSE,-11.4,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669357,"Nolan Gorman","/api/v1/people/669357",663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",4,"2023-05-09T02:05:34.049Z","2023-05-09T02:05:37.696Z",TRUE,"pitch","a023801e-3b3c-4730-8201-68c72812eb60",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.269,1.6696,NA,146.13,157.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nolan Gorman singles on a sharp line drive to right fielder Seiya Suzuki. Lars Nootbaar to 3rd.",0,2,1,60,"top",8,"2023-05-09T02:03:53.026Z","2023-05-09T02:06:08.834Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.4,1,0.91,0.4154,6.574,26.0369,-25.8885,3.2212,3.5681,-0.7643,3.0211,3.2228,-131.4864,-2.9398,-2.4214,50.0061,6.0602,5.6808,13.2,6,24,2550,147,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",3,"2023-05-09T02:05:14.066Z","2023-05-09T02:05:18.076Z",TRUE,"pitch","f6dabbaa-149c-4843-83eb-197867f300bc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.3358,1.6696,NA,95.4,177.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nolan Gorman singles on a sharp line drive to right fielder Seiya Suzuki. Lars Nootbaar to 3rd.",0,2,1,60,"top",8,"2023-05-09T02:03:53.026Z","2023-05-09T02:06:08.834Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.3,6,0.91,0.3959,6.7039,29.8505,-10.0661,-0.764,11.3924,0.5666,2.268,7.8165,-138.1958,-7.9572,-2.1953,50.0034,5.855,-1.4839,1.2,2.4,24,2583,196,NA,NA,NA,NA,NA,NA,FALSE,-11,19.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",2,"2023-05-09T02:04:55.472Z","2023-05-09T02:04:59.839Z",TRUE,"pitch","f10ae44b-ca8b-4f96-b752-093d001eedd6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.224,1.5805,NA,120.09,149.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nolan Gorman singles on a sharp line drive to right fielder Seiya Suzuki. Lars Nootbaar to 3rd.",0,2,1,60,"top",8,"2023-05-09T02:03:53.026Z","2023-05-09T02:06:08.834Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,2,0.91,0.3993,6.5259,29.3063,-10.7743,-1.6978,11.2228,-0.0811,3.3094,6.6934,-136.9858,-5.2214,-2.3321,50.0045,5.9721,-3.2389,8.4,2.4,24,2580,191,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",1,"2023-05-09T02:04:35.724Z","2023-05-09T02:04:39.030Z",TRUE,"pitch","aeda493d-e491-4c3e-b990-3db04a8cde9d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2245,1.6696,NA,111.05,204.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nolan Gorman singles on a sharp line drive to right fielder Seiya Suzuki. Lars Nootbaar to 3rd.",0,2,1,60,"top",8,"2023-05-09T02:03:53.026Z","2023-05-09T02:06:08.834Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.6,14,0.91,0.4155,6.6634,27.3165,-25.291,1.7052,3.911,0.156,1.2857,5.9406,-131.7019,-7.1209,-2.3483,50.0051,5.8884,3.0033,8.4,6,24,2665,142,NA,NA,NA,NA,NA,NA,FALSE,-27.6,5.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",0,"2023-05-09T02:04:16.355Z","2023-05-09T02:04:21.559Z",TRUE,"pitch","c8588e7d-b5b3-4959-b944-104ef69eb80a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3358,1.6696,NA,83.24,157.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nolan Gorman singles on a sharp line drive to right fielder Seiya Suzuki. Lars Nootbaar to 3rd.",0,2,1,60,"top",8,"2023-05-09T02:03:53.026Z","2023-05-09T02:06:08.834Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,82.8,12,0.9,0.4182,6.5971,27.2429,-26.3994,1.449,3.3223,0.8857,3.0246,7.5686,-130.9105,-2.7684,-2.2294,50.0033,6.0688,2.5176,8.4,6,24,2604,142,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",4,"2023-05-09T02:03:38.673Z","2023-05-09T02:03:53.091Z",TRUE,"pitch","c22642fe-3694-4696-b397-ba4b4391ac83",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.44,1.66,NA,114.78,175.41,"fly_ball","medium","7",75.7,88.54,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul Goldschmidt flies out to left fielder Ian Happ.",0,2,1,59,"top",8,"2023-05-09T02:02:13.028Z","2023-05-09T02:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,84.3,5,0.91,0.4123,6.6043,25.7552,-25.948,2.2363,3.4762,0.0582,2.3472,5.3124,-132.3632,-4.6655,-2.2579,50.0045,6.011,4.0041,10.8,6,24,2540,143,87.5,40,303,NA,NA,NA,TRUE,-27.2,5.5,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",3,"2023-05-09T02:03:17.756Z","2023-05-09T02:03:20.964Z",TRUE,"pitch","1e401b8b-cd41-4d69-8222-a6e4c9bfcc77",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2831,1.6539,NA,85.59,175.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul Goldschmidt flies out to left fielder Ian Happ.",0,2,1,59,"top",8,"2023-05-09T02:02:13.028Z","2023-05-09T02:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.9,6,0.88,0.3936,6.5592,29.0852,-19.0377,-7.6085,6.6889,0.8241,2.3528,10.9697,-138.7971,-5.9624,-2.1785,50.0053,5.7835,-14.9487,32.4,4.8,24,2342,201,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",2,"2023-05-09T02:02:58.268Z","2023-05-09T02:03:01.268Z",TRUE,"pitch","d356fd23-f72b-4dc9-9db5-b869d3d20bf3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3058,1.6596,NA,43,190.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul Goldschmidt flies out to left fielder Ian Happ.",0,2,1,59,"top",8,"2023-05-09T02:02:13.028Z","2023-05-09T02:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81.8,14,0.91,0.4252,6.7819,26.7758,-28.8295,2.046,1.9909,1.9414,1.7715,10.0608,-128.8268,-4.9988,-2.2805,50.0048,5.9658,3.4368,9.6,7.2,24,2584,125,NA,NA,NA,NA,NA,NA,FALSE,-32.3,2.6,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",1,"2023-05-09T02:02:36.007Z","2023-05-09T02:02:40.238Z",TRUE,"pitch","f355caa4-ed4c-452c-a75b-3c110ec3d3ef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2836,1.6596,NA,70.56,206.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul Goldschmidt flies out to left fielder Ian Happ.",0,2,1,59,"top",8,"2023-05-09T02:02:13.028Z","2023-05-09T02:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82.8,14,0.9,0.4213,6.5249,25.3696,-27.3118,1.8381,2.8366,1.2184,1.1923,8.1318,-129.6708,-6.9626,-2.1884,50.0047,5.9765,3.1503,9.6,7.2,24,2543,124,NA,NA,NA,NA,NA,NA,FALSE,-30.4,3.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",0,"2023-05-09T02:02:17.955Z","2023-05-09T02:02:21.500Z",TRUE,"pitch","3530a0d2-1c64-4008-b245-84435177ef52",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3504,1.6596,NA,145.36,189.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Paul Goldschmidt flies out to left fielder Ian Happ.",0,2,1,59,"top",8,"2023-05-09T02:02:13.028Z","2023-05-09T02:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.9,7,0.9,0.3933,6.5655,30.7721,-22.0927,-8.4554,5.126,-0.7441,1.8089,8.1807,-139.1962,-6.7366,-2.6203,50.0008,5.7195,-16.6179,32.4,6,24,2165,199,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",7,"2023-05-09T02:01:46.706Z","2023-05-09T02:01:51.374Z",TRUE,"pitch","14e8b5cf-85fe-4b2b-9a5c-f7b631af6c46",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1791,1.6596,NA,157.47,148.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,58,"top",8,"2023-05-09T02:00:19.131Z","2023-05-09T02:01:51.374Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.9,11,0.91,0.413,6.4204,25.5801,-28.1809,2.6301,2.2403,-1.0616,3.3456,2.4792,-132.1145,-1.8143,-2.3507,50.0056,6.0931,4.6951,10.8,6,24,2353,150,NA,NA,NA,NA,NA,NA,FALSE,-29,4,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",6,"2023-05-09T02:01:31.271Z","2023-05-09T02:01:35.765Z",TRUE,"pitch","73b97e0b-ba0c-4569-8a69-6672a640b7f3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2904,1.6596,NA,150.74,162.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,58,"top",8,"2023-05-09T02:00:19.131Z","2023-05-09T02:01:51.374Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,11,0.91,0.394,6.5745,30.5104,-13.4532,-2.4546,9.5597,-0.8852,2.8237,4.8724,-138.9038,-5.9247,-2.3415,50.0026,5.8755,-4.8073,14.4,3.6,24,2320,212,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",5,"2023-05-09T02:01:14.505Z","2023-05-09T02:01:18.770Z",TRUE,"pitch","f31922ae-f79c-4720-88cf-46c69722882c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2681,1.6596,NA,127.86,225.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,58,"top",8,"2023-05-09T02:00:19.131Z","2023-05-09T02:01:51.374Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",605242,"Michael Fulmer","/api/v1/people/605242","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.4,85.2,13,0.89,0.4079,6.4523,27.9145,-26.5499,-7.625,3.0759,-0.2848,0.4913,8.5881,-134.0908,-8.3454,-2.5324,50.0032,5.5268,-13.9415,24,7.2,24,1847,233,NA,NA,NA,NA,NA,NA,FALSE,-28.1,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
