"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716988,"2023-08-15",5,"2023-08-16T02:24:30.584Z","2023-08-16T02:24:39.116Z",TRUE,"pitch","b1198b62-28dc-45b8-b407-08c5c96a09d6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.35,1.61,NA,93.56,173.49,"fly_ball","medium","4",165.24,131.64,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Rafael Ortega flies out to second baseman Liover Peguero.",0,7,4,81,"bottom",9,"2023-08-16T02:23:12.370Z","2023-08-16T02:24:39.116Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.7,6,0.9,0.3886,6.6449,31.5502,-12.2434,-3.5644,9.902,0.6151,2.4181,7.7977,-140.8604,-7.0806,-1.7241,50.0015,5.7534,-7.1742,21.6,2.4,24,2507,207,64,47,198,NA,NA,NA,TRUE,-12.5,16.7,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716988,"2023-08-15",4,"2023-08-16T02:24:02.631Z","2023-08-16T02:24:09.941Z",TRUE,"pitch","a28c6472-79d4-4eb2-9dd0-6fcce60336c8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.61,NA,121.36,149.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Rafael Ortega flies out to second baseman Liover Peguero.",0,7,4,81,"bottom",9,"2023-08-16T02:23:12.370Z","2023-08-16T02:24:39.116Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.2,2,0.91,0.3888,6.586,33.5745,-11.8173,-5.6064,10.1433,-0.1143,3.3162,6.5779,-141.1249,-4.5355,-1.7523,50.0059,5.7118,-11.2557,37.2,3.6,24,2359,208,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.5,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716988,"2023-08-15",3,"2023-08-16T02:23:42.554Z","2023-08-16T02:23:47.946Z",TRUE,"pitch","6414d327-26e8-4fa5-8f8d-eac0e1b38afb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.35,1.61,NA,134.2,178.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Rafael Ortega flies out to second baseman Liover Peguero.",0,7,4,81,"bottom",9,"2023-08-16T02:23:12.370Z","2023-08-16T02:24:39.116Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.1,4,0.91,0.3904,6.6149,32.4923,-12.2682,-5.9959,9.9962,-0.4513,2.2341,6.3303,-140.4079,-7.1028,-1.9586,50.0065,5.5991,-11.9458,37.2,3.6,24,2334,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716988,"2023-08-15",1,"2023-08-16T02:23:14.711Z","2023-08-16T02:23:23.210Z",TRUE,"pitch","dede288e-9bfd-4873-b832-7fc0314aa25c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0915,1.4952,NA,88.91,216.79,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Rafael Ortega flies out to second baseman Liover Peguero.",0,7,4,81,"bottom",9,"2023-08-16T02:23:12.370Z","2023-08-16T02:24:39.116Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.3,84,14,0.91,0.413,6.5149,28.4702,-27.4941,-2.7964,2.6257,0.7369,0.8146,7.8184,-132.6507,-6.7974,-1.8858,50.0024,5.4157,-4.9826,7.2,7.2,24,1597,211,NA,NA,NA,NA,NA,NA,FALSE,-29.5,3.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716988,"2023-08-15",0,"2023-08-16T02:22:50.042Z","2023-08-16T02:23:14.711Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Rafael Ortega replaces Danny Mendick.","Offensive Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,542364,"/api/v1/people/542364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","81","atBat","Flyout","field_out","Rafael Ortega flies out to second baseman Liover Peguero.",0,7,4,81,"bottom",9,"2023-08-16T02:23:12.370Z","2023-08-16T02:24:39.116Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,664901,"/api/v1/people/664901",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716988,"2023-08-15",2,"2023-08-16T02:23:25.909Z","2023-08-16T02:23:42.554Z",FALSE,"action",NA,NA,"DJ Stewart advances to 2nd on defensive indifference.","Defensive Indiff",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,621466,"/api/v1/people/621466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dede288e-9bfd-4873-b832-7fc0314aa25c","defensive_indiff",NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Rafael Ortega flies out to second baseman Liover Peguero.",0,7,4,81,"bottom",9,"2023-08-16T02:23:12.370Z","2023-08-16T02:24:39.116Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716988,"2023-08-15",4,"2023-08-16T02:22:20.864Z","2023-08-16T02:22:32.901Z",TRUE,"pitch","c507ed03-3695-4172-936e-6fe96dc0d57e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.36,1.57,NA,112.97,166.78,"popup","medium","5",89.97,157.05,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Pop Out","field_out","Jonathan Arauz pops out to third baseman Ke'Bryan Hayes.",0,7,4,80,"bottom",9,"2023-08-16T02:20:21.106Z","2023-08-16T02:22:32.901Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.8,5,0.91,0.3946,6.3858,34.435,-11.5689,-4.8916,10.5842,0.1058,2.6667,6.8449,-139.3844,-6.1422,-1.7584,50.001,5.6794,-9.5218,31.2,3.6,24,2364,215,70.5,64,143,NA,NA,NA,TRUE,-12.1,17.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
716988,"2023-08-15",3,"2023-08-16T02:21:54.695Z","2023-08-16T02:21:59.795Z",TRUE,"pitch","bbf74453-0f0f-4ab1-af3f-0c94573cd450",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.1875,1.5412,NA,97.04,227.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Pop Out","field_out","Jonathan Arauz pops out to third baseman Ke'Bryan Hayes.",0,7,4,80,"bottom",9,"2023-08-16T02:20:21.106Z","2023-08-16T02:22:32.901Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,71.9,14,0.9,0.4837,6.0524,23.6499,-37.8286,3.0515,-4.3722,0.5238,0.4311,4.4887,-113.8432,-3.1627,-1.8808,50.0023,5.6357,3.9477,7.2,12,24,2377,46,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-8.5,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
716988,"2023-08-15",2,"2023-08-16T02:21:32.711Z","2023-08-16T02:21:41.528Z",TRUE,"pitch","7f9075a6-4a68-4d53-8146-352c49452195",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1588,1.5125,NA,81.51,175.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Pop Out","field_out","Jonathan Arauz pops out to third baseman Ke'Bryan Hayes.",0,7,4,80,"bottom",9,"2023-08-16T02:20:21.106Z","2023-08-16T02:22:32.901Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.6,12,0.9,0.3922,6.5162,33.4092,-12.3251,-5.4347,10.066,0.9311,2.3383,9.3787,-139.9736,-6.5928,-1.7663,50.0048,5.5415,-10.7194,31.2,3.6,24,2584,213,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.9,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
716988,"2023-08-15",1,"2023-08-16T02:21:10.498Z","2023-08-16T02:21:14.501Z",TRUE,"pitch","3c06b611-e758-4ab6-bfea-f7a185addb42",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.36,1.57,NA,146.27,142.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Pop Out","field_out","Jonathan Arauz pops out to third baseman Ke'Bryan Hayes.",0,7,4,80,"bottom",9,"2023-08-16T02:20:21.106Z","2023-08-16T02:22:32.901Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,85.8,11,0.91,0.3975,6.3638,35.3398,-11.8857,-6.3037,10.5909,-0.7678,3.5503,5.3198,-138.5816,-3.6634,-1.9078,50.0022,5.702,-12.0752,39.6,3.6,24,2510,217,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.5,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
716988,"2023-08-15",0,"2023-08-16T02:20:50.240Z","2023-08-16T02:20:56.688Z",TRUE,"pitch","6f2aef05-cd98-425e-8949-eb35dff5344e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.36,1.57,NA,134.08,137.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Pop Out","field_out","Jonathan Arauz pops out to third baseman Ke'Bryan Hayes.",0,7,4,80,"bottom",9,"2023-08-16T02:20:21.106Z","2023-08-16T02:22:32.901Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,85.5,11,0.91,0.3973,6.2964,37.5457,-10.7413,-4.9584,11.1917,-0.4482,3.7539,5.4094,-139.0358,-3.3304,-1.7955,50.0012,5.7046,-9.4944,34.8,3.6,24,2490,220,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
716988,"2023-08-15",4,"2023-08-16T02:20:05.054Z","2023-08-16T02:20:15.232Z",TRUE,"pitch","be46db16-47cc-44d9-beec-feead317fbc8",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.15,1.48,NA,126.57,199.45,"ground_ball","medium","8",126.9,93.93,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","DJ Stewart singles on a ground ball to center fielder Jack Suwinski.",0,7,4,79,"bottom",9,"2023-08-16T02:18:15.179Z","2023-08-16T02:20:15.232Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,81.9,8,0.88,0.4209,6.6096,29.6686,-29.0286,-2.1334,1.8371,-0.2511,1.4566,5.658,-130.5446,-4.5544,-2.1776,50.001,5.4308,-3.6503,4.8,7.2,24,1584,213,95.5,7,126,NA,NA,NA,FALSE,-31.8,2.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
