"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718304,"2023-05-04",1,"2023-05-04T22:12:12.897Z","2023-05-04T22:12:20.941Z",TRUE,"pitch","d04090f1-be40-41af-841e-6be6e4431588",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.14,1.46,NA,152.9,183.85,"ground_ball","medium","6",116.76,145.19,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Jace Peterson grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,5,3,74,"bottom",9,"2023-05-04T22:11:39.526Z","2023-05-04T22:12:20.941Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.1,13,0.89,0.4495,6.3985,21.9498,-22.4542,3.2818,6.4521,-0.9419,2.0344,5.4945,-121.4711,-1.083,-3.6523,50.004,4.4233,4.9444,14.4,6,24,2481,95,68.6,-3,24,NA,NA,NA,TRUE,-27.2,11.8,-7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",0,"2023-05-04T22:11:59.253Z","2023-05-04T22:12:02.971Z",TRUE,"pitch","a0f3b85a-b8b2-469f-aaca-cf4d73750eeb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1258,1.4697,NA,137.25,182.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Jace Peterson grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,5,3,74,"bottom",9,"2023-05-04T22:11:39.526Z","2023-05-04T22:12:20.941Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.7,4,0.9,0.4525,6.5364,21.4945,-23.1649,5.3178,6.056,-0.5313,2.077,5.8049,-120.6402,-1.0129,-3.6514,50.0014,4.5274,7.9069,20.4,7.2,24,2448,104,NA,NA,NA,NA,NA,NA,FALSE,-28.6,11,-10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",4,"2023-05-04T22:11:29.307Z","2023-05-04T22:11:35.190Z",TRUE,"pitch","fa0c5a5c-4bad-4d61-bb1d-8bf1c738d87a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3208,1.4418,NA,93.25,190.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Carlos Perez called out on strikes.",0,5,3,73,"bottom",9,"2023-05-04T22:10:02.147Z","2023-05-04T22:11:35.190Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,77,9,0.89,0.452,6.5553,21.2308,-25.3312,3.3743,4.5919,0.623,1.7723,9.0763,-120.7157,-1.0729,-3.6088,50.005,4.4317,5.031,14.4,7.2,24,2464,98,NA,NA,NA,NA,NA,NA,TRUE,-31.1,8.3,-8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",3,"2023-05-04T22:11:14.063Z","2023-05-04T22:11:17.720Z",TRUE,"pitch","3955113c-883b-41ff-b878-95bb61e5444d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2651,1.5254,NA,56.26,199.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Carlos Perez called out on strikes.",0,5,3,73,"bottom",9,"2023-05-04T22:10:02.147Z","2023-05-04T22:11:35.190Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,77.2,14,0.89,0.452,6.6074,21.5669,-25.0695,3.6332,4.7688,1.5935,1.4596,11.1682,-120.7662,-1.6539,-3.5466,50.004,4.3398,5.4129,15.6,7.2,24,2413,95,NA,NA,NA,NA,NA,NA,FALSE,-31,8.5,-9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",2,"2023-05-04T22:10:50.634Z","2023-05-04T22:10:56.837Z",TRUE,"pitch","346f6fce-ff47-461a-bc09-9e71e0bffe1a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.32,1.58,NA,105.14,166.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Carlos Perez called out on strikes.",0,5,3,73,"bottom",9,"2023-05-04T22:10:02.147Z","2023-05-04T22:11:35.190Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76.3,6,0.9,0.4546,6.4592,22.2556,-24.864,4.8539,4.9674,0.3111,2.6692,7.6709,-120.261,0.619,-3.5446,50.0029,4.6054,7.1445,19.2,7.2,24,2532,95,NA,NA,NA,NA,NA,NA,FALSE,-30.5,9.4,-10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",1,"2023-05-04T22:10:36.927Z","2023-05-04T22:10:41.652Z",TRUE,"pitch","e312e3ae-b1c4-4e3f-855d-8eab732f4dcd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2093,1.4697,NA,81.29,197.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Carlos Perez called out on strikes.",0,5,3,73,"bottom",9,"2023-05-04T22:10:02.147Z","2023-05-04T22:11:35.190Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.9,14,0.9,0.4578,6.5571,22.5809,-24.9268,6.119,4.9966,0.9368,1.5281,8.7237,-119.5441,-1.713,-3.5516,50.0025,4.4869,8.8742,22.8,7.2,24,2502,81,NA,NA,NA,NA,NA,NA,FALSE,-31.6,8.9,-13.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",0,"2023-05-04T22:10:24.008Z","2023-05-04T22:10:27.617Z",TRUE,"pitch","9d504a51-8b86-464a-8eca-a47297611576",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3208,1.5254,NA,125.25,159.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Carlos Perez called out on strikes.",0,5,3,73,"bottom",9,"2023-05-04T22:10:02.147Z","2023-05-04T22:11:35.190Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.6,2,0.9,0.4177,6.581,26.0346,-18.1995,-7.3114,8.0139,-0.2164,2.9518,10.6924,-130.8428,-0.4088,-3.3947,50.0065,4.4665,-12.7575,30,4.8,24,2399,234,NA,NA,NA,NA,NA,NA,FALSE,-19,14.6,11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",4,"2023-05-04T22:09:49.265Z","2023-05-04T22:09:58.319Z",TRUE,"pitch","d3dfc685-61b5-4604-a34f-0aaf99c3455c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.32,1.61,NA,126.41,186.06,"fly_ball","medium","7",35.31,102.05,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Ryan Noda flies out to left fielder AJ Pollock.",0,5,3,72,"bottom",9,"2023-05-04T22:09:18.060Z","2023-05-04T22:09:58.319Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,676116,"Ryan Noda","/api/v1/people/676116","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,75.7,8,0.9,0.4592,6.4508,21.2057,-27.634,4.8613,3.1489,-0.2468,1.9527,6.4403,-118.9474,-0.5225,-3.6135,50.0055,4.6644,7.0196,15.6,8.4,24,2455,102,95.9,34,328,NA,NA,NA,TRUE,-34.8,5.9,-10.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",3,"2023-05-04T22:09:35.251Z","2023-05-04T22:09:38.648Z",TRUE,"pitch","190c676d-8cfa-4720-9779-f423b19147f0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4044,1.609,NA,105.64,185.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Ryan Noda flies out to left fielder AJ Pollock.",0,5,3,72,"bottom",9,"2023-05-04T22:09:18.060Z","2023-05-04T22:09:58.319Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,676116,"Ryan Noda","/api/v1/people/676116","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.7,9,0.9,0.4138,6.433,25.4166,-19.1604,-7.0481,7.3197,0.2979,1.9875,12.1069,-131.8556,-2.5952,-3.4169,50.0064,4.3827,-12.5386,27.6,4.8,24,2460,241,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13,10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718304,"2023-05-04",2,"2023-05-04T22:09:20.377Z","2023-05-04T22:09:24.251Z",TRUE,"pitch","365c17eb-7413-443d-a7bc-fec51675ed67",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4044,1.6368,NA,160.63,156.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Ryan Noda flies out to left fielder AJ Pollock.",0,5,3,72,"bottom",9,"2023-05-04T22:09:18.060Z","2023-05-04T22:09:58.319Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,676116,"Ryan Noda","/api/v1/people/676116","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.5,11,0.87,0.4228,6.4535,26.0801,-20.6101,-5.9515,6.7974,-1.1445,3.05,7.9966,-129.3621,0.2057,-3.4974,50.0009,4.5448,-10.1225,22.8,4.8,24,2411,234,NA,NA,NA,NA,NA,NA,FALSE,-22,12.6,9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
