"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717990,"2023-05-28",6,"2023-05-28T20:06:38.768Z","2023-05-28T20:06:44.514Z",TRUE,"pitch","b937a465-5a5e-47b3-85af-4d7661b4d65f",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.48,1.66,NA,111.42,210.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.1,83,14,0.9,0.4183,6.7079,28.0911,-24.7478,-0.7732,4.2804,0.1465,1.0344,1.5925,-131.0186,-9.759,-0.3692,50.0063,6.6623,-1.3425,2.4,6,24,1081,223,NA,NA,NA,NA,NA,NA,TRUE,-28,5.8,1.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",5,"2023-05-28T20:06:19.099Z","2023-05-28T20:06:22.610Z",TRUE,"pitch","9395360f-7772-471a-a477-023327d035a2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5545,1.6855,NA,171.98,122.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101,92.4,11,2,0.3724,6.6179,34.24,-5.1238,-1.7401,12.3406,-1.4425,4.2934,-3.3247,-146.9813,-6.6635,-0.0713,50.0058,6.8921,-3.8134,34.8,1.2,24,2473,186,NA,NA,NA,NA,NA,NA,FALSE,-5.5,21.2,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",4,"2023-05-28T20:05:49.211Z","2023-05-28T20:05:55.828Z",TRUE,"pitch","8b02779d-a238-4f57-96be-b0b9b6ca84a5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.66,NA,148.92,135.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.7,92.6,11,2,0.3707,6.6395,36.2557,-5.1053,-3.7346,12.2511,-0.8375,3.8078,-0.5478,-147.9133,-7.9524,-0.1648,50.0013,6.8346,-8.2487,50.4,2.4,24,2484,187,NA,NA,NA,NA,NA,NA,FALSE,-5.8,20.8,6.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",3,"2023-05-28T20:05:24.079Z","2023-05-28T20:05:27.653Z",TRUE,"pitch","bb4c9f87-1245-4ed8-946e-19296e40e49d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.66,NA,154.48,157.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.1,11,2,0.3815,6.5788,34.2424,-6.2019,-3.144,12.4496,-0.9833,3.0177,-1.0743,-143.7371,-9.4514,-0.196,50.0013,6.7385,-6.5584,38.4,2.4,24,2431,187,NA,NA,NA,NA,NA,NA,FALSE,-7.3,20.8,5.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",1,"2023-05-28T20:05:01.305Z","2023-05-28T20:05:07.744Z",TRUE,"pitch","7e6a7e0d-e3d4-4c36-ab8a-f77b3ba875f3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.48,1.66,NA,118.16,182.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,89.9,8,2,0.3824,6.7011,35.5159,-6.1096,-5.6422,12.564,-0.0304,2.0923,2.7727,-143.6382,-11.7649,-0.279,50.0034,6.6361,-11.7047,50.4,2.4,24,2510,189,NA,NA,NA,NA,NA,NA,FALSE,-7.9,20.4,9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",0,"2023-05-28T20:04:43.023Z","2023-05-28T20:04:46.641Z",TRUE,"pitch","0c01ddc2-b2a1-4444-9f30-6f401001f65d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4791,1.662,NA,69.62,195.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.4,90.5,14,2,0.3809,6.9297,34.7677,-5.6543,-5.7133,12.6754,1.2431,1.5892,5.4363,-144.0426,-13.2622,0.0697,50.0072,6.6124,-11.9582,50.4,2.4,24,2507,191,NA,NA,NA,NA,NA,NA,FALSE,-7.7,20.3,9.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",2,"2023-05-28T20:05:25.868Z","2023-05-28T20:05:26.868Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,3,65,"top",9,"2023-05-28T20:04:26.725Z","2023-05-28T20:06:44.514Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",5,"2023-05-28T20:04:13.823Z","2023-05-28T20:04:19.819Z",TRUE,"pitch","2580a09e-d3ae-43c4-9b73-429a45afd44c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.7,1.79,NA,126.08,160.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Jung strikes out swinging.",0,2,3,64,"top",9,"2023-05-28T20:02:16.602Z","2023-05-28T20:04:19.819Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.5,91,5,2,0.3766,6.5749,37.5436,-4.284,-4.1621,13.0486,-0.2382,2.8871,0.5456,-145.9944,-10.3479,0.1116,50.0021,6.7523,-8.8952,51.6,2.4,24,2559,189,NA,NA,NA,NA,NA,NA,TRUE,-5.9,21.5,7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",4,"2023-05-28T20:03:45.818Z","2023-05-28T20:03:51.091Z",TRUE,"pitch","0ef76485-6dd3-4484-9d56-b11165ba96c0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6991,1.7791,NA,116.37,223.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Jung strikes out swinging.",0,2,3,64,"top",9,"2023-05-28T20:02:16.602Z","2023-05-28T20:04:19.819Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.7,80.7,14,0.91,0.4307,6.8569,27.4242,-29.1194,-3.4777,1.8692,0.0166,0.5548,1.9965,-127.4067,-9.5796,-0.3274,50.0037,6.6827,-5.6884,9.6,8.4,24,685,226,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1.3,5.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717990,"2023-05-28",3,"2023-05-28T20:03:23.497Z","2023-05-28T20:03:26.996Z",TRUE,"pitch","250585c3-a8ce-4b9b-b63b-91d3a8c4651a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6991,1.769,NA,86.42,243.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Josh Jung strikes out swinging.",0,2,3,64,"top",9,"2023-05-28T20:02:16.602Z","2023-05-28T20:04:19.819Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.4,14,0.9,0.4224,6.8435,27.6301,-22.1634,-4.8354,5.878,0.8023,-0.1796,3.5775,-129.7577,-12.9492,0.0326,50.0006,6.5707,-8.229,16.8,6,24,635,218,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.9,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
