"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718419,"2023-04-26",0,"2023-04-26T20:07:23.203Z","2023-04-26T20:07:31.378Z",TRUE,"pitch","4112456d-2b55-4bea-a2d3-4f8d749fa120",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.28,1.51,NA,108.55,188.39,"ground_ball","soft","1",125.17,185.68,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Jake Rogers grounds out softly, pitcher Devin Williams to first baseman Rowdy Tellez.",0,2,6,71,"top",9,"2023-04-26T20:07:15.825Z","2023-04-26T20:07:31.378Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,8,0.91,0.4043,7.6019,30.1511,-11.6092,-7.2188,11.0702,0.2218,1.8665,7.9025,-135.5634,-6.9722,-1.7957,50.0059,5.2856,-13.4141,42,3.6,24,2440,215,52.2,-77,1,NA,NA,NA,TRUE,-12.8,18.7,11.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",1,"2023-04-26T20:06:47.385Z","2023-04-26T20:06:56.888Z",TRUE,"pitch","9c2a37bc-ea45-487f-9612-d5fabdf47b20",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.27,1.57,NA,113.23,178.41,"fly_ball","medium","8",127.89,52.14,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Akil Baddoo flies out to center fielder Joey Wiemer.",0,2,6,70,"top",9,"2023-04-26T20:06:03.114Z","2023-04-26T20:06:56.888Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.3,5,0.9,0.4033,7.542,30.4973,-11.2483,-4.8726,11.2071,0.0988,2.236,6.5587,-135.9431,-6.4296,-1.7147,50.0003,5.4166,-9.0964,31.2,3.6,24,2370,212,100,34,365,NA,NA,NA,TRUE,-12.4,19.1,7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",0,"2023-04-26T20:06:09.096Z","2023-04-26T20:06:13.794Z",TRUE,"pitch","0a56bc15-3bc5-464d-8793-25ca7ee86371",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.27,1.57,NA,125.11,189.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Akil Baddoo flies out to center fielder Joey Wiemer.",0,2,6,70,"top",9,"2023-04-26T20:06:03.114Z","2023-04-26T20:06:56.888Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.3,8,0.89,0.4468,7.1594,25.0316,-31.2365,-13.6029,0.6133,-0.2128,1.8428,8.4136,-122.7431,-2.0231,-1.9234,50.0014,5.3459,-20.687,31.2,9.6,24,2692,265,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.8,22.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",9,"2023-04-26T20:05:39.636Z","2023-04-26T20:05:44.019Z",TRUE,"pitch","d4780df8-9802-4f3f-898c-69f4bf18c211",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.45,1.58,NA,150.72,148.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.7,11,0.91,0.4012,7.4233,29.879,-11.9304,-6.8817,10.7224,-0.8847,3.3557,5.2081,-136.5052,-3.5313,-1.9226,50.005,5.4867,-12.9964,43.2,3.6,24,2330,217,NA,NA,NA,NA,NA,NA,TRUE,-12.2,18.8,11.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",8,"2023-04-26T20:05:21.012Z","2023-04-26T20:05:25.170Z",TRUE,"pitch","5b37d12c-f039-401e-ae26-2bc6bec22ea0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4021,1.5414,NA,86.84,210.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.2,14,0.9,0.4496,7.5327,24.0075,-33.5705,-13.3886,-0.9309,0.7912,1.0643,10.5278,-121.8427,-2.9741,-1.8468,50.0027,5.2027,-20.1247,27.6,10.8,24,2736,271,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2.2,21.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",7,"2023-04-26T20:05:03.365Z","2023-04-26T20:05:08.491Z",TRUE,"pitch","56f4d3f2-2227-4698-b6ee-dbea0f81f4dc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.45,1.58,NA,126.2,211.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.3,13,0.9,0.4534,7.5566,24.7778,-32.4139,-12.7739,-0.1632,-0.2412,1.0075,7.9968,-121.0411,-3.2773,-1.937,50.003,5.2326,-18.8555,27.6,10.8,24,2723,269,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.8,21.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",5,"2023-04-26T20:04:34.162Z","2023-04-26T20:04:40.261Z",TRUE,"pitch","544faaa7-fa4b-4561-af7c-63dc321522c1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.45,1.58,NA,112.35,192.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75,8,0.9,0.4599,7.2196,24.8624,-31.5861,-13.3967,0.409,0.122,1.7023,9.0516,-119.4973,-1.7187,-1.9907,50.002,5.2913,-19.2084,28.8,10.8,24,2632,267,NA,NA,NA,NA,NA,NA,FALSE,-40.2,0.6,21.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",4,"2023-04-26T20:04:16.650Z","2023-04-26T20:04:20.794Z",TRUE,"pitch","5fd9b03a-b5e0-44e8-b142-819a852d09f8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4172,1.5566,NA,83.72,149.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,12,0.9,0.4034,7.4919,31.1914,-10.9869,-6.4546,11.364,0.8731,3.3227,9.3113,-136.0186,-3.6609,-1.7637,50.0057,5.4538,-12.0382,39.6,3.6,24,2371,217,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.9,9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",3,"2023-04-26T20:03:59.000Z","2023-04-26T20:04:03.150Z",TRUE,"pitch","471757b2-3edc-4058-9022-baf74f1c776b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5745,1.6026,NA,64.57,182.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.7,14,0.9,0.4058,7.492,31.2109,-12.3165,-6.663,10.7795,1.3755,2.0832,10.4745,-135.2927,-6.3338,-1.6916,50.0067,5.3286,-12.2799,36,3.6,24,2376,220,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.2,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718419,"2023-04-26",0,"2023-04-26T20:02:55.532Z","2023-04-26T20:02:55.589Z",FALSE,"action",NA,NA,"Defensive switch from right field to third base for Brian Anderson.","Defensive Switch",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605119,"/api/v1/people/605119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","500","69","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,2,6,69,"top",9,"2023-04-26T20:03:56.832Z","2023-04-26T20:05:44.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
