"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717314,"2023-07-22",0,"2023-07-22T02:31:29.968Z","2023-07-22T02:31:38.150Z",TRUE,"pitch","98dfd686-c5e3-460d-acc7-25e2b29d3714",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.28,1.49,NA,123.52,179.5,"fly_ball","medium","7",52.09,114.86,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Andrew Benintendi flies out to left fielder Matt Wallner.",0,4,9,73,"top",9,"2023-07-22T02:31:26.421Z","2023-07-22T02:31:38.150Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.9,5,0.91,0.4007,6.7416,30.4697,-10.614,2.3903,11.3963,-0.171,2.1956,-3.4618,-136.7566,-6.7528,0.8014,50.0046,5.4267,4.5231,16.8,2.4,24,2415,154,86.9,42,278,NA,NA,NA,TRUE,-11.6,19.4,-3.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",1,"2023-07-22T02:30:52.695Z","2023-07-22T02:31:01.858Z",TRUE,"pitch","c6b73f0b-5c6b-4bb3-a331-8de9afe101c1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.07,1.41,NA,111.3,171.18,"popup","medium","6",70.63,162.85,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Elvis Andrus pops out to shortstop Carlos Correa in foul territory.",0,4,9,72,"top",9,"2023-07-22T02:30:34.261Z","2023-07-22T02:31:01.858Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78,5,0.89,0.4426,6.6703,24.6635,-24.2466,8.952,5.112,0.1495,2.5037,-4.5899,-123.7513,-2.7586,0.865,50.0049,5.6638,13.8881,27.6,7.2,24,1823,145,83.8,65,159,NA,NA,NA,TRUE,-28.9,8.9,-15.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",0,"2023-07-22T02:30:37.479Z","2023-07-22T02:30:42.104Z",TRUE,"pitch","949b0264-4346-4d8f-a98e-e14174d15146",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3309,1.5604,NA,120.63,210.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Elvis Andrus pops out to shortstop Carlos Correa in foul territory.",0,4,9,72,"top",9,"2023-07-22T02:30:34.261Z","2023-07-22T02:31:01.858Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.3,13,0.9,0.4431,6.6061,23.8113,-25.6423,9.14,4.2181,-0.0953,1.0508,-5.4651,-123.4544,-5.7759,0.9559,50.0025,5.5697,14.1551,26.4,7.2,24,1724,141,NA,NA,NA,NA,NA,NA,FALSE,-31.3,6.6,-15.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",3,"2023-07-22T02:30:02.728Z","2023-07-22T02:30:08.674Z",TRUE,"pitch","ba78cc06-36e5-4a37-ac96-14edca3af80e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.48,1.56,NA,134.34,193.1,"ground_ball","medium","4",141.33,155.7,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Zach Remillard grounds out, second baseman Donovan Solano to first baseman Alex Kirilloff.",0,4,9,71,"top",9,"2023-07-22T02:29:18.563Z","2023-07-22T02:30:08.674Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,621545,"Zach Remillard","/api/v1/people/621545","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,78.1,7,0.9,0.4454,6.627,21.0135,-25.4794,7.8446,4.3608,-0.455,1.6919,-6.0703,-122.3214,-3.9955,1.0229,50.0054,5.497,12.0534,22.8,7.2,24,1601,136,60.1,-9,13,NA,NA,NA,TRUE,-31,7.3,-13.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",2,"2023-07-22T02:29:48.352Z","2023-07-22T02:29:52.471Z",TRUE,"pitch","7a704aa3-8e46-45d7-84ff-00cbb9da94f2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5347,1.5544,NA,158.27,189.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Zach Remillard grounds out, second baseman Donovan Solano to first baseman Alex Kirilloff.",0,4,9,71,"top",9,"2023-07-22T02:29:18.563Z","2023-07-22T02:30:08.674Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,621545,"Zach Remillard","/api/v1/people/621545","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.4,13,0.91,0.3955,6.8392,29.1923,-10.4643,2.0216,11.1575,-1.0826,1.8073,-5.9294,-138.2108,-7.8376,0.8225,50.0016,5.3728,3.9342,13.2,2.4,24,2350,148,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.8,-2.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",1,"2023-07-22T02:29:32.396Z","2023-07-22T02:29:35.626Z",TRUE,"pitch","1169b424-cc60-4d08-bd38-7cf556857424",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.48,1.56,NA,87.68,208.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Zach Remillard grounds out, second baseman Donovan Solano to first baseman Alex Kirilloff.",0,4,9,71,"top",9,"2023-07-22T02:29:18.563Z","2023-07-22T02:30:08.674Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,621545,"Zach Remillard","/api/v1/people/621545","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,79.1,14,0.9,0.44,6.3798,22.4424,-24.7496,7.9262,4.7206,0.7691,1.1342,-3.3023,-124.0097,-5.6413,1.0808,50.0049,5.4764,12.4717,25.2,7.2,24,1697,136,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.6,-13.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",0,"2023-07-22T02:29:20.024Z","2023-07-22T02:29:23.937Z",TRUE,"pitch","2a3d2c93-f889-444f-a69c-d867fbd17f4b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5638,1.5544,NA,87.79,164.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Zach Remillard grounds out, second baseman Donovan Solano to first baseman Alex Kirilloff.",0,4,9,71,"top",9,"2023-07-22T02:29:18.563Z","2023-07-22T02:30:08.674Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,621545,"Zach Remillard","/api/v1/people/621545","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.2,6,0.91,0.4001,6.6062,28.2959,-12.0238,2.3002,10.5975,0.7663,2.7445,-1.7091,-136.5823,-5.3559,1.0993,50.0027,5.5483,4.3734,16.8,2.4,24,2321,145,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.4,-3.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",1,"2023-07-22T02:26:58.074Z","2023-07-22T02:27:07.733Z",TRUE,"pitch","b6e792b2-4ada-4ac3-b50c-4d884482debe",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.6,1.75,NA,152.51,160.11,"line_drive","medium","7",36.89,92.25,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Carlos Correa lines out to left fielder Andrew Benintendi.",0,4,9,70,"bottom",8,"2023-07-22T02:26:22.684Z","2023-07-22T02:27:07.733Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.4,11,2,0.4606,5.7836,23.07,-44.5804,4.0241,-8.6639,-0.9316,2.9138,2.4388,-118.9642,1.5607,-2.4933,50.0039,6.2938,5.761,8.4,13.2,24,2293,31,94,23,343,NA,NA,NA,TRUE,-56,-15,-7.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",0,"2023-07-22T02:26:24.947Z","2023-07-22T02:26:31.845Z",TRUE,"pitch","0d0cdfc5-a316-4c18-95f2-3ecdb4eaf8f4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.6,1.75,NA,130.95,160.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Carlos Correa lines out to left fielder Andrew Benintendi.",0,4,9,70,"bottom",8,"2023-07-22T02:26:22.684Z","2023-07-22T02:27:07.733Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86,79.4,4,2,0.4366,5.7582,24.6903,-28.2847,8.9614,2.4412,-0.366,2.906,3.4081,-125.3188,-1.7008,-2.907,50.0042,5.898,14.2929,27.6,8.4,24,2677,80,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.3,-17,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717314,"2023-07-22",8,"2023-07-22T02:25:53.172Z","2023-07-22T02:25:58.888Z",TRUE,"pitch","8fe489db-6f45-408a-9083-3bf94ac38495",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4473,1.6244,NA,139.67,216.88,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Michael A. Taylor walks. Matt Wallner to 3rd. Donovan Solano to 2nd.",0,4,9,69,"bottom",8,"2023-07-22T02:22:40.190Z","2023-07-22T02:25:58.888Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543766,"Bryan Shaw","/api/v1/people/543766","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,87.7,13,2,0.3985,5.8641,24.7002,-19.9743,0.3601,6.3485,-0.5948,0.8111,5.1953,-136.4539,-9.7816,-2.5553,50.0009,5.7688,0.6917,3.6,4.8,24,2292,206,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.1,-1.6,NA,NA,NA,NA,FALSE,FALSE,456781,"Donovan Solano","/api/v1/people/456781",572191,"Michael A. Taylor","/api/v1/people/572191",670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA
