"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717464,"2023-07-07",5,"2023-07-08T01:23:17.361Z","2023-07-08T01:23:22.544Z",TRUE,"pitch","40aefdc4-5937-4c48-b164-37f2316b8ac1",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.13,1.46,NA,68.28,208.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,3,0,65,"bottom",9,"2023-07-08T01:21:30.983Z","2023-07-08T01:23:22.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.2,14,2,0.4191,6.9805,25.0521,-29.0462,3.937,1.8091,1.2782,1.1176,4.3852,-130.2374,-6.6394,-0.9335,50.0063,5.871,6.8253,14.4,7.2,24,2463,152,NA,NA,NA,NA,NA,NA,TRUE,-31.8,2.2,-8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",4,"2023-07-08T01:22:53.774Z","2023-07-08T01:22:57.276Z",TRUE,"pitch","4c7031bd-ab5d-4575-bb5b-14b6254993ee",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.13,1.46,NA,115.24,176.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,3,0,65,"bottom",9,"2023-07-08T01:21:30.983Z","2023-07-08T01:23:22.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.2,5,2,0.4221,6.9726,25.5754,-28.7919,3.1648,1.9815,0.0462,2.2937,1.7585,-129.4693,-4.2579,-1.0518,50.0037,6.1487,5.4034,10.8,7.2,24,2589,158,NA,NA,NA,NA,NA,NA,FALSE,-31.4,2.9,-6.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",3,"2023-07-08T01:22:36.364Z","2023-07-08T01:22:39.974Z",TRUE,"pitch","d39fe082-9808-4ed5-ba05-b7a84323efde",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.9986,1.4602,NA,42.83,211.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,3,0,65,"bottom",9,"2023-07-08T01:21:30.983Z","2023-07-08T01:23:22.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.9,14,2,0.4316,6.9939,24.7886,-31.4617,3.4364,0.4352,1.9459,0.9988,6.0428,-126.7044,-6.2031,-0.9121,50.0034,5.9788,5.611,12,8.4,24,2593,131,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.4,-7.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",2,"2023-07-08T01:22:18.946Z","2023-07-08T01:22:25.158Z",TRUE,"pitch","7f9b65c8-75fd-41a4-9ef5-9ff2fdb83617",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1569,1.4602,NA,122.03,128.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,3,0,65,"bottom",9,"2023-07-08T01:21:30.983Z","2023-07-08T01:23:22.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.9,11,2,0.3868,6.6302,31.7227,-13.0472,-2.878,9.4115,-0.132,4.0987,3.384,-141.5154,-3.5196,-0.9683,50.0018,6.192,-5.8485,20.4,2.4,24,2255,212,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.6,4.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",1,"2023-07-08T01:21:54.553Z","2023-07-08T01:22:00.898Z",TRUE,"pitch","a15afc50-e331-447a-a8ab-fabf60b435ab",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.13,1.46,NA,128.36,158.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,3,0,65,"bottom",9,"2023-07-08T01:21:30.983Z","2023-07-08T01:23:22.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.2,1,2,0.395,6.6086,30.881,-18.4125,-8.7885,7.0665,-0.2982,2.9691,4.416,-138.6342,-5.2635,-0.7696,50.0024,6.1206,-17.1127,39.6,4.8,24,2224,217,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.9,15,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",0,"2023-07-08T01:21:34.465Z","2023-07-08T01:21:40.240Z",TRUE,"pitch","58d0fb24-662d-4dd7-9c40-b714a6eff804",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.13,1.46,NA,75.2,207.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,3,0,65,"bottom",9,"2023-07-08T01:21:30.983Z","2023-07-08T01:23:22.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.7,14,2,0.4317,6.9485,24.8101,-30.7501,3.2895,0.8738,1.0965,1.1577,4.0528,-126.6602,-6.2499,-0.9491,50.0047,6.1028,5.3677,10.8,8.4,24,2521,136,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.5,-6.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",1,"2023-07-08T01:21:00.771Z","2023-07-08T01:21:09.783Z",TRUE,"pitch","9d50196f-4caf-4bef-b08f-b9659993bbe5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.21,1.59,NA,98.53,186.5,"ground_ball","medium","5",96.97,158.05,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Grounded Into DP","grounded_into_double_play","Anthony Volpe grounds into a double play, third baseman Patrick Wisdom to second baseman Christopher Morel to first baseman Trey Mancini. Franchy Cordero out at 2nd. Anthony Volpe out at 1st.",0,3,0,64,"bottom",9,"2023-07-08T01:20:39.183Z","2023-07-08T01:21:09.783Z",TRUE,FALSE,FALSE,TRUE,24,1,0,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.4,9,2,0.4221,6.837,25.2799,-29.5085,3.2291,1.5633,0.4847,1.9364,3.1852,-129.4301,-4.8954,-1.1785,50.0046,6.0938,5.5168,10.8,7.2,24,2489,161,74.8,-15,8,NA,NA,NA,TRUE,-32.4,2,-6.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",0,"2023-07-08T01:20:43.911Z","2023-07-08T01:20:47.174Z",TRUE,"pitch","ba75c6cd-9f40-4966-8c11-7ea99c5dbdd1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.105,1.5903,NA,97.29,144.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Grounded Into DP","grounded_into_double_play","Anthony Volpe grounds into a double play, third baseman Patrick Wisdom to second baseman Christopher Morel to first baseman Trey Mancini. Franchy Cordero out at 2nd. Anthony Volpe out at 1st.",0,3,0,64,"bottom",9,"2023-07-08T01:20:39.183Z","2023-07-08T01:21:09.783Z",TRUE,FALSE,FALSE,TRUE,24,1,0,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.5,12,2,0.435,6.8313,24.4707,-29.0915,2.7801,1.9179,0.5171,3.5056,3.4584,-125.7031,-0.9724,-1.2355,50.0033,6.2503,4.4669,9.6,7.2,24,2484,149,NA,NA,NA,NA,NA,NA,FALSE,-33,3.5,-5.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",2,"2023-07-08T01:20:09.718Z","2023-07-08T01:20:20.749Z",TRUE,"pitch","51b4927a-d22e-4eb0-8e5a-c0ae0d67ea29",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.58,1.76,NA,130.93,168.92,"line_drive","hard","8",147.83,69.31,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Franchy Cordero singles on a sharp line drive to center fielder Cody Bellinger.",0,3,0,63,"bottom",9,"2023-07-08T01:19:46.739Z","2023-07-08T01:20:20.749Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88,4,2,0.3925,6.8274,29.2894,-13.189,-3.3274,9.6107,-0.3654,2.5876,2.9122,-139.1973,-7.1363,-0.9894,50.002,6.0456,-6.573,21.6,3.6,24,2111,218,110.4,10,274,NA,NA,NA,FALSE,-13.6,16.2,5.5,NA,NA,NA,FALSE,FALSE,614173,"Franchy Cordero","/api/v1/people/614173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717464,"2023-07-07",1,"2023-07-08T01:19:49.143Z","2023-07-08T01:19:52.528Z",TRUE,"pitch","7eada105-14f0-4b44-b7d4-52ca26593b13",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.58,1.76,NA,101.54,187.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Franchy Cordero singles on a sharp line drive to center fielder Cody Bellinger.",0,3,0,63,"bottom",9,"2023-07-08T01:19:46.739Z","2023-07-08T01:20:20.749Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.6,9,2,0.3991,6.6106,28.9314,-15.8277,-5.6351,8.5614,0.4056,1.9049,5.6653,-136.9933,-7.9481,-0.9524,50.0048,5.9159,-10.7624,28.8,4.8,24,2143,223,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14,9.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
