"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
717247,"2023-07-27",0,"2023-07-27T22:36:20.821Z","2023-07-27T22:36:25.420Z",TRUE,"pitch","f40673e5-9759-486f-9ba1-c599019e1416",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2517,1.4624,NA,84.99,174.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Kerry Carpenter.",0,8,3,65,"top",8,"2023-07-27T22:36:04.675Z","2023-07-27T22:37:57.955Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,75.8,12,2,0.4552,6.3341,24.2742,-31.0122,-3.409,0.7938,0.8398,2.3909,0.1827,-120.505,-0.7372,1.2055,50.004,5.45,-4.994,9.6,8.4,24,2304,267,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T22:35:40.345Z","2023-07-27T22:35:52.355Z",TRUE,"pitch","c3de1775-52d8-4b87-a0a7-3271ec8381bc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.05,1.45,NA,111.69,177.21,"fly_ball","medium","9",165.53,72.87,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter. Matt Thaiss to 3rd.",0,8,3,64,"top",8,"2023-07-27T22:35:21.958Z","2023-07-27T22:35:52.355Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,76.1,5,2,0.4559,6.3618,21.7564,-31.3676,-2.4966,0.5526,0.1394,2.2805,-1.3692,-119.84,-1.0566,1.0413,50.0041,5.5128,-3.6548,7.2,8.4,24,2144,277,96.1,36,329,NA,NA,NA,TRUE,-39.1,1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,592669,"Hunter Renfroe","/api/v1/people/592669",642136,"Matt Thaiss","/api/v1/people/642136",NA,NA
717247,"2023-07-27",7,"2023-07-27T22:35:06.620Z","2023-07-27T22:35:18.762Z",TRUE,"pitch","8e685103-ed2d-476c-8f46-0404244f9fb9",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.47,1.73,NA,93.83,178.84,"ground_ball","medium","5",104.05,170.23,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.6,9,2,0.4153,6.2791,30.5508,-18.1604,6.6853,7.9736,0.6077,2.2199,-3.8411,-132.3173,-4.0562,1.2164,50.0029,5.1189,11.7498,30,4.8,24,2281,129,93.1,-37,4,NA,NA,NA,FALSE,-19.7,13.7,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642136,"Matt Thaiss","/api/v1/people/642136",592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA,NA,NA
717247,"2023-07-27",6,"2023-07-27T22:34:42.118Z","2023-07-27T22:34:47.938Z",TRUE,"pitch","a91f3bdd-cdd3-4276-8551-ea119be5c9ef",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.47,1.73,NA,144.08,180.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,77.2,7,2,0.4507,6.3255,21.3009,-34.1852,-2.7176,-1.3456,-0.7105,2.1465,-3.0907,-121.0455,-0.7366,0.9308,50.001,5.4207,-4.0733,7.2,9.6,24,2133,285,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-2.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",5,"2023-07-27T22:34:20.572Z","2023-07-27T22:34:25.766Z",TRUE,"pitch","6a1727bd-c5b6-481b-9037-cb85be9a7753",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.47,1.73,NA,81.75,192.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.1,75.1,14,2,0.4623,6.3172,21.2394,-30.4543,4.2298,1.2055,0.9249,1.726,-2.243,-118.2031,-1.6592,1.3336,50.0011,5.2172,6.0215,10.8,8.4,24,879,101,NA,NA,NA,NA,NA,NA,FALSE,-39.2,2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",4,"2023-07-27T22:34:03.106Z","2023-07-27T22:34:08.400Z",TRUE,"pitch","b62bd2b8-5e89-4e40-9f73-8ee753a013b1",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.606,1.7272,NA,107.77,195.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.5,8,2,0.4164,6.2681,30.3088,-16.344,5.5302,9.0498,0.2422,1.6186,-4.3442,-131.9809,-5.9485,1.198,50.0021,5.1219,9.6733,26.4,4.8,24,2231,133,NA,NA,NA,NA,NA,NA,FALSE,-18.4,15.1,-9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",3,"2023-07-27T22:33:47.914Z","2023-07-27T22:33:52.261Z",TRUE,"pitch","4b2d77c0-31fc-416e-a34f-b6d9bad0f9c6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.606,1.7052,NA,158.67,156.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.1,11,2,0.4191,6.2189,27.6424,-16.7156,5.8054,8.9387,-1.0932,3.054,-7.5648,-130.7032,-2.5837,1.0848,50.0034,5.3111,10.0413,26.4,4.8,24,2213,130,NA,NA,NA,NA,NA,NA,FALSE,-18.1,15.8,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",2,"2023-07-27T22:33:32.240Z","2023-07-27T22:33:37.405Z",TRUE,"pitch","34d74b5b-be46-4a3c-b647-1996d9c54017",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4952,1.6169,NA,82.37,169.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83,12,2,0.4146,6.1889,28.086,-17.9436,5.4586,8.0506,0.9086,2.576,-2.8552,-132.1144,-3.5371,1.294,50.0058,5.2507,9.6532,26.4,4.8,24,2236,135,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",1,"2023-07-27T22:33:12.855Z","2023-07-27T22:33:18.430Z",TRUE,"pitch","bee18b17-76d6-4499-9e40-32ab4ec6ff42",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.606,1.7272,NA,90.59,203.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.3,74.4,14,2,0.4668,6.5543,20.6104,-26.9632,3.3544,3.7293,0.693,1.3188,-2.623,-117.0275,-3.0823,1.3887,50.0027,5.1598,4.686,8.4,8.4,24,846,101,NA,NA,NA,NA,NA,NA,FALSE,-35.8,6.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T22:32:58.283Z","2023-07-27T22:33:05.609Z",TRUE,"pitch","9e710f73-e6c7-49ff-8d20-94703bd4f199",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6725,1.6831,NA,140.61,215.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Hunter Renfroe singles on a ground ball to third baseman Nick Maton. Matt Thaiss to 2nd.",0,8,3,63,"top",8,"2023-07-27T22:32:37.489Z","2023-07-27T22:35:18.762Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,77,13,2,0.4551,6.3041,19.2319,-31.7852,-1.2198,0.2644,-0.6194,0.8757,-3.4781,-119.5554,-3.9672,1.0025,50.0037,5.356,-1.7965,3.6,8.4,24,2251,265,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",3,"2023-07-27T22:32:24.045Z","2023-07-27T22:32:35.813Z",TRUE,"pitch","15b043e3-cc4b-4027-846b-df8a19176592",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.31,1.54,NA,128.95,183.57,"line_drive","medium","8",136.46,72.48,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Matt Thaiss singles on a line drive to center fielder Matt Vierling.",0,8,3,62,"top",8,"2023-07-27T22:31:12.290Z","2023-07-27T22:32:35.813Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.7,7,2,0.4167,6.0319,27.9816,-19.1209,7.3667,7.4659,-0.3136,2.0449,-6.215,-131.4508,-4.6076,1.1248,50.0064,5.2409,12.8887,30,4.8,24,2281,130,99.7,14,257,NA,NA,NA,FALSE,-20.9,12.7,-12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,NA,NA
717247,"2023-07-27",2,"2023-07-27T22:32:05.777Z","2023-07-27T22:32:11.369Z",TRUE,"pitch","4bf94911-178a-4932-9e63-599ade79e439",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4066,1.4403,NA,121.4,219.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Matt Thaiss singles on a line drive to center fielder Matt Vierling.",0,8,3,62,"top",8,"2023-07-27T22:31:12.290Z","2023-07-27T22:32:35.813Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.2,74.9,13,2,0.4635,6.422,22.0614,-26.1215,6.1924,4.2813,-0.1153,0.7245,-5.2644,-118.0744,-4.7601,1.3365,50.0047,5.1646,8.762,16.8,8.4,24,1053,104,NA,NA,NA,NA,NA,NA,FALSE,-34.6,6.8,-10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",1,"2023-07-27T22:31:45.642Z","2023-07-27T22:31:52.395Z",TRUE,"pitch","8425e8a3-08bc-461b-96e8-5162ab6878bc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.31,1.54,NA,113.96,185.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Matt Thaiss singles on a line drive to center fielder Matt Vierling.",0,8,3,62,"top",8,"2023-07-27T22:31:12.290Z","2023-07-27T22:32:35.813Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.4,8,2,0.458,6.3621,24.0407,-28.3403,-0.531,2.6527,0.0797,1.9827,-2.5337,-119.7767,-1.9815,1.2221,50.0057,5.3653,-0.768,2.4,8.4,24,2233,253,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T22:31:31.806Z","2023-07-27T22:31:39.405Z",TRUE,"pitch","cdd2a550-6819-4713-b187-46ebbed5737d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3402,1.5285,NA,119.4,164.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Matt Thaiss singles on a line drive to center fielder Matt Vierling.",0,8,3,62,"top",8,"2023-07-27T22:31:12.290Z","2023-07-27T22:32:35.813Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.9,5,2,0.4563,6.2397,21.9372,-31.7399,-1.0459,0.2931,-0.063,2.7646,-2.8052,-119.777,0.2505,1.2565,50.0002,5.4841,-1.5273,3.6,8.4,24,2254,262,NA,NA,NA,NA,NA,NA,FALSE,-39.4,0.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",7,"2023-07-27T22:31:00.226Z","2023-07-27T22:31:07.700Z",TRUE,"pitch","800091eb-9942-4d9a-9756-3a32d513defb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.21,1.46,NA,78.1,187.98,"ground_ball","medium","1",126.9,179.38,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Andrew Velazquez grounds out, pitcher Chasen Shreve to first baseman Spencer Torkelson.",0,8,3,61,"top",8,"2023-07-27T22:29:48.276Z","2023-07-27T22:31:07.700Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84.1,14,2,0.4114,5.9762,26.0481,-15.8513,6.6329,9.0703,1.0206,1.8816,-2.6856,-132.7038,-5.8581,1.1791,50.0001,5.2558,11.9326,33.6,4.8,24,2316,134,68.6,-27,4,NA,NA,NA,TRUE,-17.2,15.5,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",6,"2023-07-27T22:30:38.562Z","2023-07-27T22:30:46.891Z",TRUE,"pitch","17592c03-6277-4265-bc8d-1ca328af2660",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.21,1.46,NA,117.61,206.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Andrew Velazquez grounds out, pitcher Chasen Shreve to first baseman Spencer Torkelson.",0,8,3,61,"top",8,"2023-07-27T22:29:48.276Z","2023-07-27T22:31:07.700Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.5,75,13,2,0.4615,6.4999,22.522,-26.0539,5.7436,4.2883,-0.016,1.2051,-4.9448,-118.6443,-3.7565,1.3481,50.0028,5.1812,8.1955,15.6,8.4,24,994,101,NA,NA,NA,NA,NA,NA,FALSE,-34,7.1,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
