"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717335,"2023-07-20",2,"2023-07-20T04:22:56.048Z","2023-07-20T04:22:59.048Z",TRUE,"pitch","97a2d4ec-af16-4191-93ca-bc33fe18b6b1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.36,1.59,NA,125.94,137.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,6,3,73,"bottom",9,"2023-07-20T04:22:10.921Z","2023-07-20T04:22:59.048Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,645801,"Mike Ford","/api/v1/people/645801","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",104,95.3,11,2,0.3616,6.4246,35.5715,-17.043,-6.78,6.5054,-0.2346,3.7611,7.9298,-151.2679,-3.8606,-2.0044,50.0069,6.0045,-15.7774,38.4,3.6,24,2035,224,NA,NA,NA,NA,NA,NA,TRUE,-14,11.3,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",1,"2023-07-20T04:22:28.264Z","2023-07-20T04:22:31.264Z",TRUE,"pitch","933c1023-1a86-4597-9e2e-2ff980429ef8",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,2,NA,NA,3.36,1.59,NA,111.37,224.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,6,3,73,"bottom",9,"2023-07-20T04:22:10.921Z","2023-07-20T04:22:59.048Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,645801,"Mike Ford","/api/v1/people/645801","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.8,83.6,14,2,0.4185,6.6464,26.7582,-43.7304,0.721,-6.6591,0.1478,0.5343,5.2871,-130.7355,-5.5129,-1.9917,50.0013,5.9413,1.2508,2.4,10.8,24,2790,27,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-13.1,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",0,"2023-07-20T04:22:11.395Z","2023-07-20T04:22:15.201Z",TRUE,"pitch","0a93c225-a295-4000-912b-dc8d07c2bc4a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2267,1.553,NA,129.7,192.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,6,3,73,"bottom",9,"2023-07-20T04:22:10.921Z","2023-07-20T04:22:59.048Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,645801,"Mike Ford","/api/v1/people/645801","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.2,81.2,7,2,0.43,6.7521,24.0159,-41.0962,1.4691,-5.4141,-0.3331,1.7191,4.0151,-126.996,-2.679,-2.1205,50.006,6.031,2.4189,3.6,10.8,24,2684,35,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-10.2,-3.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",2,"2023-07-20T04:21:32.392Z","2023-07-20T04:21:40.218Z",TRUE,"pitch","21fe9a5b-736b-4a27-b757-8c02bc5beca7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.49,1.62,NA,137.44,179.2,"ground_ball","medium","6",110.45,154.12,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eugenio Suarez grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff. J.P. Crawford to 3rd. Julio Rodriguez to 2nd.",0,6,3,72,"bottom",9,"2023-07-20T04:20:52.174Z","2023-07-20T04:21:40.218Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",104.8,96.5,4,2,0.3585,6.6066,34.6585,-18.9918,-8.5761,5.5635,-0.5363,2.2065,7.7233,-152.3321,-7.8481,-1.9805,50.0005,5.8507,-20.3116,42,4.8,24,2055,224,75.1,-31,5,NA,NA,NA,TRUE,-16,8.9,14.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594",641487,"J.P. Crawford","/api/v1/people/641487"
717335,"2023-07-20",1,"2023-07-20T04:21:13.049Z","2023-07-20T04:21:16.049Z",TRUE,"pitch","9cefadbb-edd1-471d-97bb-77af29c6a3d8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.49,1.62,NA,115.44,144.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eugenio Suarez grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff. J.P. Crawford to 3rd. Julio Rodriguez to 2nd.",0,6,3,72,"bottom",9,"2023-07-20T04:20:52.174Z","2023-07-20T04:21:40.218Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103.8,95.2,2,2,0.3621,6.5092,35.0062,-18.2522,-8.1127,5.9981,0.0408,3.5021,9.2066,-150.9879,-4.3275,-1.9865,50.0002,5.9735,-18.8242,40.8,4.8,24,2148,221,NA,NA,NA,NA,NA,NA,FALSE,-15.1,10.2,13.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",0,"2023-07-20T04:20:53.719Z","2023-07-20T04:20:57.779Z",TRUE,"pitch","c1569143-2c2b-4274-9986-62f644a1425c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4903,1.6458,NA,125.77,188.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Eugenio Suarez grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff. J.P. Crawford to 3rd. Julio Rodriguez to 2nd.",0,6,3,72,"bottom",9,"2023-07-20T04:20:52.174Z","2023-07-20T04:21:40.218Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",104.1,96,8,2,0.3608,6.566,33.511,-16.0723,-7.6088,6.8878,-0.23,1.8724,7.8595,-151.2314,-9.1101,-1.8618,50.0075,5.806,-17.8012,42,3.6,24,2142,221,NA,NA,NA,NA,NA,NA,FALSE,-14.2,11,12.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",10,"2023-07-20T04:20:20.783Z","2023-07-20T04:20:27.939Z",TRUE,"pitch","00bcb728-b6e3-47db-9bd8-af755d958ecc",9,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.4813,1.6226,NA,142.15,164.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,6,3,71,"bottom",9,"2023-07-20T04:16:27.973Z","2023-07-20T04:20:27.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.6,83.5,4,2,0.4173,6.5097,24.2059,-39.2165,2.2979,-4.0259,-0.6598,2.7459,3.3497,-130.6104,-1.0821,-2.2512,50.0012,6.0812,4.0205,7.2,9.6,24,2774,41,NA,NA,NA,NA,NA,NA,TRUE,-40.9,-7.3,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,677594,"Julio Rodríguez","/api/v1/people/677594",641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA
717335,"2023-07-20",9,"2023-07-20T04:19:49.316Z","2023-07-20T04:19:52.799Z",TRUE,"pitch","a2d676cc-1b0b-41ad-a260-4fae40174739",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.52,1.67,NA,126.92,181.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,6,3,71,"bottom",9,"2023-07-20T04:16:27.973Z","2023-07-20T04:20:27.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.9,82.7,8,2,0.4214,6.5999,24.6508,-41.568,1.6703,-5.4774,-0.2603,2.1252,4.3952,-129.5095,-1.6844,-2.1901,50.0035,5.9359,2.8637,4.8,9.6,24,2629,40,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-10.1,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",8,"2023-07-20T04:19:23.375Z","2023-07-20T04:19:27.205Z",TRUE,"pitch","8e07d358-5714-4da2-8bed-a65f8d40f58b",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.52,1.67,NA,114.82,153.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,6,3,71,"bottom",9,"2023-07-20T04:16:27.973Z","2023-07-20T04:20:27.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",103.7,95.1,2,2,0.3628,6.5628,34.9488,-12.9736,-6.6522,8.3075,0.0573,3.1684,8.6028,-150.7042,-6.0015,-1.9635,50.0055,5.9115,-15.3795,43.2,3.6,24,2219,219,NA,NA,NA,NA,NA,NA,FALSE,-11.3,14,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717335,"2023-07-20",6,"2023-07-20T04:18:33.656Z","2023-07-20T04:18:37.623Z",TRUE,"pitch","085c54ad-ee69-4218-bfb1-0606583b3b17",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5507,1.6691,NA,83.93,174.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jarred Kelenic called out on strikes.",0,6,3,71,"bottom",9,"2023-07-20T04:16:27.973Z","2023-07-20T04:20:27.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.1,83,14,2,0.4206,6.6304,24.8417,-43.6216,1.296,-6.6578,0.8675,2.3625,6.9311,-129.771,-1.1883,-1.9962,50.0001,6.1226,2.2278,4.8,10.8,24,2809,35,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-12.1,-3.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
