"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717465,"2023-07-07",1,"2023-07-08T01:10:13.882Z","2023-07-08T01:10:24.468Z",FALSE,"action",NA,NA,"Travis Jankowski steals (11) 2nd base.","Stolen Base 2B",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f15def2-ca92-4ad3-bdf7-3b0b2b5f6b79","stolen_base_2b",NA,NA,NA,NA,NA,NA,"62","atBat","Sac Fly","sac_fly","Ezequiel Duran out on a sacrifice fly to right fielder Lane Thomas. Travis Jankowski scores.",1,7,2,62,"top",8,"2023-07-08T01:09:53.265Z","2023-07-08T01:12:06.079Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717465,"2023-07-07",4,"2023-07-08T01:11:15.681Z","2023-07-08T01:11:20.179Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Joan Adon. Travis Jankowski to 3rd.","Wild Pitch",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9eadd4c4-01a5-48f6-806e-b75b18381aaf","wild_pitch",NA,NA,NA,NA,NA,NA,"62","atBat","Sac Fly","sac_fly","Ezequiel Duran out on a sacrifice fly to right fielder Lane Thomas. Travis Jankowski scores.",1,7,2,62,"top",8,"2023-07-08T01:09:53.265Z","2023-07-08T01:12:06.079Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717465,"2023-07-07",6,"2023-07-08T01:11:46.531Z","2023-07-08T01:11:54.658Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,677649,"/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Sac Fly","sac_fly","Ezequiel Duran out on a sacrifice fly to right fielder Lane Thomas. Travis Jankowski scores.",1,7,2,62,"top",8,"2023-07-08T01:09:53.265Z","2023-07-08T01:12:06.079Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717465,"2023-07-07",5,"2023-07-08T01:09:21.693Z","2023-07-08T01:09:31.587Z",TRUE,"pitch","38f2138e-aebb-4a63-98c9-e982dc045ea0",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.49,1.71,NA,130.6,190.09,"line_drive","medium","8",143.78,68.01,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Travis Jankowski singles on a line drive to center fielder Alex Call.",0,6,2,61,"top",8,"2023-07-08T01:08:10.662Z","2023-07-08T01:09:31.587Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,74.3,7,2,0.4698,6.5888,20.2559,-38.5555,5.2447,-4.6334,-0.3568,1.8034,1.5553,-116.2494,-1.0971,-1.7145,50.0002,5.9172,7.2304,10.8,12,24,2479,55,89.1,15,271,NA,NA,NA,FALSE,-51,-8.4,-9.8,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",4,"2023-07-08T01:09:02.433Z","2023-07-08T01:09:06.352Z",TRUE,"pitch","901d78cf-31d5-4ad8-b4c4-5def14db76dd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.49,1.71,NA,135.2,163.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Travis Jankowski singles on a line drive to center fielder Alex Call.",0,6,2,61,"top",8,"2023-07-08T01:08:10.662Z","2023-07-08T01:09:31.587Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.8,4,2,0.3923,6.3694,30.8477,-13.6699,-6.0571,9.368,-0.4775,2.776,5.3658,-139.5356,-5.7583,-1.6367,50.0051,5.7641,-11.9681,36,3.6,24,2387,219,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,9.8,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",3,"2023-07-08T01:08:48.336Z","2023-07-08T01:08:54.511Z",TRUE,"pitch","6f218ba9-514e-4b3c-8f3a-9553013654b9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.5582,1.7084,NA,106.53,165.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Travis Jankowski singles on a line drive to center fielder Alex Call.",0,6,2,61,"top",8,"2023-07-08T01:08:10.662Z","2023-07-08T01:09:31.587Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,5,2,0.3975,6.3868,29.9327,-14.0754,-6.0405,9.4075,0.2746,2.7191,7.1698,-137.6739,-5.6719,-1.5759,50.0043,5.7551,-11.623,33.6,3.6,24,2366,218,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.1,9.5,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",2,"2023-07-08T01:08:35.430Z","2023-07-08T01:08:40.205Z",TRUE,"pitch","7f70760d-0d2a-4d8e-a678-05aa7741a999",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5582,1.7084,NA,112.4,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Travis Jankowski singles on a line drive to center fielder Alex Call.",0,6,2,61,"top",8,"2023-07-08T01:08:10.662Z","2023-07-08T01:09:31.587Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.5,5,2,0.4038,6.6821,28.6138,-17.0125,-5.8108,8.1294,0.1206,2.7366,6.3002,-135.4618,-5.1798,-1.4764,50.0029,5.8566,-10.8376,27.6,4.8,24,2344,212,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.8,9.2,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T01:08:22.265Z","2023-07-08T01:08:26.821Z",TRUE,"pitch","5fde42be-bc01-4da9-9c0c-2a7f1f4a77ef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5838,1.7084,NA,107.01,209.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Travis Jankowski singles on a line drive to center fielder Alex Call.",0,6,2,61,"top",8,"2023-07-08T01:08:10.662Z","2023-07-08T01:09:31.587Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.2,14,2,0.3971,6.526,29.6155,-17.0004,-6.21,7.8693,0.2621,1.0891,7.2878,-137.7461,-9.357,-1.6068,50.003,5.6713,-11.9749,28.8,4.8,24,2411,209,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.5,9.8,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T01:08:10.662Z","2023-07-08T01:08:14.007Z",TRUE,"pitch","db487bc2-000f-4c34-ad30-9e7daf55883a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5838,1.7084,NA,145.89,139.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Travis Jankowski singles on a line drive to center fielder Alex Call.",0,6,2,61,"top",8,"2023-07-08T01:08:10.662Z","2023-07-08T01:09:31.587Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86,1,2,0.4017,6.4172,27.2697,-18.3008,-4.6669,7.3551,-0.7579,3.691,4.1627,-135.8801,-2.8222,-1.6967,50.0049,6.0013,-8.8063,22.8,4.8,24,2367,206,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13,7.7,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",2,"2023-07-08T01:06:01.263Z","2023-07-08T01:06:07.602Z",TRUE,"pitch","0381b2fd-87ce-4c58-8cad-287f847f4324",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.51,1.63,NA,144.79,165.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,6,2,60,"bottom",7,"2023-07-08T01:05:07.873Z","2023-07-08T01:06:07.602Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.7,4,0.92,0.4586,6.4211,21.7935,-30.5002,8.4711,1.1588,-0.729,2.7308,0.1302,-119.2054,-1.2409,-1.8857,50.0033,5.9985,12.2553,21.6,9.6,24,2444,71,NA,NA,NA,NA,NA,NA,TRUE,-38.5,2,-15.4,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T01:05:38.551Z","2023-07-08T01:05:41.670Z",TRUE,"pitch","1998a26d-3925-4b4e-ad13-8fc9cff9d7c5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.51,1.63,NA,101.84,147.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,6,2,60,"bottom",7,"2023-07-08T01:05:07.873Z","2023-07-08T01:06:07.602Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87,3,0.92,0.3971,6.5087,28.049,-14.1413,-1.9535,9.3426,0.3978,3.3872,5.601,-137.4704,-4.698,-1.4046,50.004,6.0655,-3.7719,9.6,3.6,24,2289,208,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.2,2.5,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T01:05:13.188Z","2023-07-08T01:05:16.787Z",TRUE,"pitch","e7d1ecb0-5a17-4600-a7ed-6aae6e103d80",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.63,NA,126.02,174.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,6,2,60,"bottom",7,"2023-07-08T01:05:07.873Z","2023-07-08T01:06:07.602Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,75,5,0.9,0.4625,6.692,22.3706,-30.6298,6.4918,1.0831,-0.2367,2.3752,1.7734,-118.3799,-1.9546,-1.8386,50.0001,6.0125,9.2216,16.8,9.6,24,2542,69,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.8,-12.2,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T01:04:32.948Z","2023-07-08T01:04:47.090Z",TRUE,"pitch","77c278d2-a801-4d3c-8a65-43d89250f395",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.34,1.62,NA,92.86,161.71,"fly_ball","medium","9",216.49,88.12,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Adolis Garcia.",0,6,2,59,"bottom",7,"2023-07-08T01:04:11.121Z","2023-07-08T01:04:47.090Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,3,0.91,0.4019,6.94,27.8007,-14.6623,-3.108,9.2947,0.6333,2.8545,6.7335,-135.9106,-5.8298,-1.4646,50.0029,6.0332,-5.8564,15.6,3.6,24,2270,209,98.9,33,353,NA,NA,NA,TRUE,-15.4,15.8,4.3,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T01:04:15.532Z","2023-07-08T01:04:19.623Z",TRUE,"pitch","f61d4325-ab7f-4702-8a17-da48ddc45f22",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3516,1.6168,NA,83.83,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Adolis Garcia.",0,6,2,59,"bottom",7,"2023-07-08T01:04:11.121Z","2023-07-08T01:04:47.090Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,75.3,14,0.9,0.4619,6.7347,22.66,-30.7004,7.5714,1.0368,0.8701,2.029,3.849,-118.5777,-2.7375,-1.7579,50.005,5.9994,10.7826,20.4,9.6,24,2475,60,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1.4,-14.6,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T01:03:38.438Z","2023-07-08T01:03:46.914Z",TRUE,"pitch","970d1cc5-79df-48ba-ae28-47cd4c04f2f2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.5,1.74,NA,133.74,203.34,"ground_ball","medium","1",129.94,185.49,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Luis Garcia grounds out, pitcher Glenn Otto to first baseman Nathaniel Lowe.",0,6,2,58,"bottom",7,"2023-07-08T01:03:23.290Z","2023-07-08T01:03:46.914Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80,74.8,13,0.94,0.4681,6.8982,20.0996,-39.2392,1.3517,-5.0788,-0.4392,1.3126,2.3136,-116.6196,-2.3328,-1.6164,50.0056,5.9962,1.8785,3.6,12,24,2422,41,77.7,-28,4,NA,NA,NA,TRUE,-51.8,-9.5,-3,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T01:03:23.290Z","2023-07-08T01:03:27.110Z",TRUE,"pitch","007f79bd-a517-402b-869e-45a0f0862e7e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5838,1.7384,NA,124.21,174.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Luis Garcia grounds out, pitcher Glenn Otto to first baseman Nathaniel Lowe.",0,6,2,58,"bottom",7,"2023-07-08T01:03:23.290Z","2023-07-08T01:03:46.914Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.9,5,0.91,0.4121,6.7408,26.7511,-13.7856,-3.6709,10.2654,-0.1891,2.3938,4.6958,-132.5929,-6.4949,-1.5012,50.0028,5.8698,-6.5759,20.4,3.6,24,2329,203,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.5,5.8,NA,NA,NA,TRUE,FALSE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",6,"2023-07-08T01:00:58.975Z","2023-07-08T01:01:03.452Z",TRUE,"pitch","316c7f7c-f448-45a2-b157-46d6901348a3",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.46,1.67,NA,123.52,152.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,6,2,57,"top",7,"2023-07-08T00:59:26.362Z","2023-07-08T01:01:03.452Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,2,2,0.3915,6.5668,30.0541,-13.1457,-5.4805,9.5863,-0.1711,3.1835,5.6868,-139.6599,-4.9411,-1.517,50.0021,5.8333,-10.8776,34.8,3.6,24,2212,217,NA,NA,NA,NA,NA,NA,TRUE,-13,16.6,8.9,NA,NA,NA,TRUE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
