"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716803,"2023-08-30",5,"2023-08-30T03:43:37.377Z","2023-08-30T03:43:41.600Z",TRUE,"pitch","7c879855-9476-4385-9770-03e707eaefda",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5181,1.6947,NA,79.01,225.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Austin Slater walks.",0,0,5,52,"bottom",8,"2023-08-30T03:42:38.951Z","2023-08-30T03:43:57.550Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596103,"Austin Slater","/api/v1/people/596103","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.7,14,0.91,0.4241,6.7542,27.8985,-22.0949,-10.9454,5.9695,0.9967,0.4841,9.1998,-129.3303,-9.5706,-1.191,50.0011,5.9381,-18.4721,34.8,7.2,24,2037,235,NA,NA,NA,NA,NA,NA,FALSE,-26,8.8,17.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",4,"2023-08-30T03:43:24.335Z","2023-08-30T03:43:27.745Z",TRUE,"pitch","6e72532b-37f0-43e1-80dc-c88429658a61",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3875,1.6349,NA,94.89,195.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Austin Slater walks.",0,0,5,52,"bottom",8,"2023-08-30T03:42:38.951Z","2023-08-30T03:43:57.550Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596103,"Austin Slater","/api/v1/people/596103","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,74.1,9,0.91,0.4727,6.6687,19.4669,-37.5425,-0.0634,-3.933,0.5801,1.6084,3.5241,-115.4346,-3.1203,-0.9517,50.0054,6.5564,-0.0864,0,10.8,24,2248,32,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-7.6,-0.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",3,"2023-08-30T03:43:10.369Z","2023-08-30T03:43:13.843Z",TRUE,"pitch","347766ed-8f20-4712-9a47-3e53196863f7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5485,1.7247,NA,167.18,134.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Austin Slater walks.",0,0,5,52,"bottom",8,"2023-08-30T03:42:38.951Z","2023-08-30T03:43:57.550Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596103,"Austin Slater","/api/v1/people/596103","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.4,11,0.84,0.3956,6.491,27.5652,-15.8241,-6.1388,8.4013,-1.3164,3.846,2.1558,-137.8888,-4.2704,-1.3058,50.0046,6.4661,-11.9497,34.8,4.8,24,2276,208,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.6,10.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",2,"2023-08-30T03:42:53.277Z","2023-08-30T03:42:56.572Z",TRUE,"pitch","b466e20d-050a-493c-8fec-37bd557afd7a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.46,1.67,NA,148.53,147.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Austin Slater walks.",0,0,5,52,"bottom",8,"2023-08-30T03:42:38.951Z","2023-08-30T03:43:57.550Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596103,"Austin Slater","/api/v1/people/596103","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,1,0.92,0.3979,6.3686,28.5551,-19.1026,-8.633,6.7983,-0.8271,3.3869,4.2131,-137.3131,-4.6353,-1.2544,50.0008,6.385,-16.59,38.4,4.8,24,2151,206,NA,NA,NA,NA,NA,NA,FALSE,-19,11.6,14.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",1,"2023-08-30T03:42:41.136Z","2023-08-30T03:42:44.826Z",TRUE,"pitch","9a94fae8-bd13-4ad2-b7e7-0174398608c4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5181,1.6947,NA,148.21,132.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Austin Slater walks.",0,0,5,52,"bottom",8,"2023-08-30T03:42:38.951Z","2023-08-30T03:43:57.550Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596103,"Austin Slater","/api/v1/people/596103","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.5,11,0.92,0.3977,6.3679,30.8978,-19.8071,-8.3453,6.4364,-0.8188,3.9194,4.5409,-137.785,-3.2603,-1.405,50.0002,6.4579,-16.0273,36,4.8,24,1984,204,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.2,14.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",0,"2023-08-30T03:41:46.631Z","2023-08-30T03:42:41.136Z",FALSE,"action",NA,NA,"Pitching Change: Derek Law replaces Sam Moll.","Pitching Substitution",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571882,"/api/v1/people/571882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Walk","walk","Austin Slater walks.",0,0,5,52,"bottom",8,"2023-08-30T03:42:38.951Z","2023-08-30T03:43:57.550Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596103,"Austin Slater","/api/v1/people/596103","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",4,"2023-08-30T03:38:31.006Z","2023-08-30T03:38:42.049Z",TRUE,"pitch","2253c72c-5cb8-4cf5-9967-d13287c4978c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.55,1.7,NA,169.65,168.11,"fly_ball","medium","8",100.12,106.29,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Reds challenged (catch or drop), call on the field was upheld: Will Benson flies out to center fielder Austin Slater.",0,0,5,51,"top",8,"2023-08-30T03:36:50.275Z","2023-08-30T03:38:42.049Z",TRUE,FALSE,TRUE,TRUE,0,2,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.3,80.4,13,0.89,0.4305,6.1055,25.2564,-32.9112,-8.3488,-0.4499,-1.3812,2.6174,5.0263,-127.0769,-0.9437,-2.2969,50.0033,5.6007,-13.6988,21.6,8.4,24,1226,241,71.7,35,243,NA,NA,NA,TRUE,-36.6,-0.8,14,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MD",113
716803,"2023-08-30",3,"2023-08-30T03:38:09.859Z","2023-08-30T03:38:12.859Z",TRUE,"pitch","016d9b3e-52ca-44e9-9006-6e49282431f1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4876,1.7247,NA,186.04,186.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Reds challenged (catch or drop), call on the field was upheld: Will Benson flies out to center fielder Austin Slater.",0,0,5,51,"top",8,"2023-08-30T03:36:50.275Z","2023-08-30T03:38:42.049Z",TRUE,FALSE,TRUE,TRUE,0,2,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,80.8,13,0.85,0.4289,5.9125,25.4168,-34.6964,-6.8087,-1.5266,-1.8111,1.922,3.3572,-127.5449,-2.3204,-2.2575,50.0017,5.5707,-11.2544,16.8,8.4,24,2276,9,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-3,11.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",2,"2023-08-30T03:37:53.075Z","2023-08-30T03:37:57.104Z",TRUE,"pitch","6ab59806-204c-4390-b217-8d24b6ebc54c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4572,1.7247,NA,174.17,181.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Reds challenged (catch or drop), call on the field was upheld: Will Benson flies out to center fielder Austin Slater.",0,0,5,51,"top",8,"2023-08-30T03:36:50.275Z","2023-08-30T03:38:42.049Z",TRUE,FALSE,TRUE,TRUE,0,2,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,82.6,13,0.9,0.4199,5.9952,25.5175,-31.9548,-8.0895,0.1293,-1.4998,2.1217,4.1669,-130.1006,-2.672,-2.0652,50.0042,5.5669,-13.9651,21.6,8.4,24,1374,243,NA,NA,NA,NA,NA,NA,FALSE,-34.2,-0.1,13.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",1,"2023-08-30T03:37:22.760Z","2023-08-30T03:37:26.542Z",TRUE,"pitch","efec3498-4586-4e1c-b6ef-af5feeb272cc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.7,NA,144.45,200.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Reds challenged (catch or drop), call on the field was upheld: Will Benson flies out to center fielder Austin Slater.",0,0,5,51,"top",8,"2023-08-30T03:36:50.275Z","2023-08-30T03:38:42.049Z",TRUE,FALSE,TRUE,TRUE,0,2,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,81.2,13,0.89,0.4283,5.9731,24.3096,-32.6111,-7.8288,-0.2628,-0.7201,1.4317,5.9398,-127.512,-3.9542,-2.0537,50.0024,5.5538,-12.9919,19.2,8.4,24,1141,249,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-1.1,13,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",0,"2023-08-30T03:37:11.846Z","2023-08-30T03:37:14.863Z",TRUE,"pitch","ec4f68fe-55cf-44d4-a65e-6be1a591a26a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5181,1.7247,NA,143.08,185.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Reds challenged (catch or drop), call on the field was upheld: Will Benson flies out to center fielder Austin Slater.",0,0,5,51,"top",8,"2023-08-30T03:36:50.275Z","2023-08-30T03:38:42.049Z",TRUE,FALSE,TRUE,TRUE,0,2,2,3,666181,"Will Benson","/api/v1/people/666181","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,77.3,7,0.9,0.4489,5.8593,24.5618,-39.9468,4.7133,-5.1547,-0.6841,1.9861,1.9154,-122.1249,-0.6563,-2.0915,50.004,5.701,7.1037,10.8,10.8,24,2511,51,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-9.2,-9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",4,"2023-08-30T03:36:32.528Z","2023-08-30T03:36:39.360Z",TRUE,"pitch","3cd99d1c-0c09-477a-9cd4-b20fd18abdfb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.51,1.64,NA,78.36,184.21,"ground_ball","soft","2",125.55,202.43,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out softly, catcher Patrick Bailey to first baseman J. D. Davis.",0,0,5,50,"top",8,"2023-08-30T03:35:08.464Z","2023-08-30T03:36:39.360Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.6,14,0.91,0.3993,6.0134,29.49,-26.9286,-10.1191,2.7497,1.0137,2.0212,11.0731,-137.0326,-4.3045,-1.7594,50.0019,5.4459,-19.2976,31.2,7.2,24,2147,230,58.8,-72,1,NA,NA,NA,TRUE,-26.5,4.2,16.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",2,"2023-08-30T03:36:07.867Z","2023-08-30T03:36:11.368Z",TRUE,"pitch","15296b56-5949-4c8a-9aac-1040e48de2ac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.51,1.64,NA,143.26,195.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out softly, catcher Patrick Bailey to first baseman J. D. Davis.",0,0,5,50,"top",8,"2023-08-30T03:35:08.464Z","2023-08-30T03:36:39.360Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,81.9,7,0.89,0.423,6.0907,26.4774,-33.0372,-7.6232,-0.505,-0.6889,1.6161,5.9056,-129.3804,-3.3765,-2.0083,50.0061,5.4647,-12.9529,19.2,8.4,24,1303,291,NA,NA,NA,NA,NA,NA,FALSE,-36,-1.4,12.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",1,"2023-08-30T03:35:55.139Z","2023-08-30T03:35:58.139Z",TRUE,"pitch","718b99ef-93e8-49f4-8856-c11ba8dff45b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3357,1.5451,NA,85.96,157.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out softly, catcher Patrick Bailey to first baseman J. D. Davis.",0,0,5,50,"top",8,"2023-08-30T03:35:08.464Z","2023-08-30T03:36:39.360Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.3,3,0.91,0.3974,6.1173,26.0591,-25.4766,-9.1662,3.4711,0.8143,3.0058,10.4871,-137.0401,-2.251,-1.8444,50.005,5.5518,-17.697,31.2,6,24,2044,219,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6,14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",0,"2023-08-30T03:35:31.096Z","2023-08-30T03:35:34.387Z",TRUE,"pitch","e5881265-ca27-4748-8864-ac40db07db59",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4371,1.4853,NA,127.58,231.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out softly, catcher Patrick Bailey to first baseman J. D. Davis.",0,0,5,50,"top",8,"2023-08-30T03:35:08.464Z","2023-08-30T03:36:39.360Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.2,82.7,13,0.89,0.4216,6.3384,25.4792,-34.408,-9.21,-1.3092,-0.2776,0.2838,7.5373,-129.616,-6.2424,-2.0176,50.0001,5.3304,-15.7683,21.6,9.6,24,1279,252,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-3.5,15.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716803,"2023-08-30",3,"2023-08-30T03:36:23.739Z","2023-08-30T03:36:32.528Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,687952,"/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out softly, catcher Patrick Bailey to first baseman J. D. Davis.",0,0,5,50,"top",8,"2023-08-30T03:35:08.464Z","2023-08-30T03:36:39.360Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
