"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717972,"2023-05-31",6,"2023-05-31T03:46:33.842Z","2023-05-31T03:46:39.979Z",TRUE,"pitch","5d8b638a-4e05-4f8e-80f5-8c48a7dbee46",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.52,NA,128.78,175.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,76.7,4,2,0.449,5.775,26.4147,-27.9236,6.2541,2.8298,-0.3091,2.3306,1.7889,-122.4463,-2.717,-1.8635,50.0054,5.8685,9.4032,19.2,8.4,24,2403,66,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.7,-11.8,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",5,"2023-05-31T03:45:51.189Z","2023-05-31T03:45:59.483Z",TRUE,"pitch","3eb09a29-e429-448f-8d4a-111bd87be987",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.52,NA,124.37,168.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,76,5,2,0.4577,5.6159,20.917,-29.9023,7.4289,1.5607,-0.1935,2.5869,1.5563,-119.2539,-1.6321,-1.8185,50.0021,5.9539,10.7989,20.4,8.4,24,2338,66,NA,NA,NA,NA,NA,NA,FALSE,-37.7,2.8,-13.8,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",4,"2023-05-31T03:45:39.234Z","2023-05-31T03:45:43.266Z",TRUE,"pitch","1294ff5d-acf9-4e94-8949-5259c58bcc00",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4647,1.6223,NA,101.49,200.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,76.3,14,2,0.4586,5.6722,20.8927,-35.2832,5.0924,-2.1494,0.407,1.4209,3.6214,-119.0096,-3.1909,-1.7911,50.0028,5.9458,7.3698,12,10.8,24,2407,57,NA,NA,NA,NA,NA,NA,FALSE,-45,-4.3,-10.1,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",2,"2023-05-31T03:44:58.421Z","2023-05-31T03:45:07.237Z",TRUE,"pitch","2690a821-ee01-4bae-a9ec-c424125c4326",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.31,1.52,NA,133.51,157.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,73.8,1,2,0.4706,6.7561,20.7272,-32.7883,7.0712,-0.4476,-0.4332,3.0234,1.3281,-116.1782,0.1081,-1.9305,50.0031,6.0796,9.7145,16.8,9.6,24,2156,50,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-0.5,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",0,"2023-05-31T03:42:19.276Z","2023-05-31T03:42:58.286Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",1,"2023-05-31T03:42:58.286Z","2023-05-31T03:44:58.421Z",FALSE,"action",NA,NA,"Pitching Change: Jakob Junis replaces Scott Alexander.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,596001,"/api/v1/people/596001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",3,"2023-05-31T03:45:25.146Z","2023-05-31T03:45:29.154Z",FALSE,"pickoff","c0f52764-672f-4a1c-a284-937c014a5f84",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,2,1,52,"top",7,"2023-05-31T03:44:56.317Z","2023-05-31T03:47:22.785Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",1,"2023-05-31T03:41:42.568Z","2023-05-31T03:41:53.695Z",TRUE,"pitch","9b60c215-e765-4f0c-8c1b-6cca299534cd",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.3,1.53,NA,128.85,179.18,"ground_ball","medium","7",81.21,123.94,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Rodolfo Castro singles on a ground ball to left fielder Mitch Haniger.",0,2,1,51,"top",7,"2023-05-31T03:40:58.840Z","2023-05-31T03:41:53.695Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.7,4,0.91,0.4032,6.5609,28.5442,-25.2531,10.4122,3.701,-0.3109,2.2075,-8.0448,-135.6305,-4.511,1.3349,50.004,5.6447,19.4784,34.8,7.2,24,NA,NA,108,0,47,NA,NA,NA,FALSE,-25.4,6,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",0,"2023-05-31T03:41:26.006Z","2023-05-31T03:41:29.287Z",TRUE,"pitch","112e02ec-9229-4bf7-b535-5364f0f0fb2e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6074,1.8827,NA,151.69,179.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Rodolfo Castro singles on a ground ball to left fielder Mitch Haniger.",0,2,1,51,"top",7,"2023-05-31T03:40:58.840Z","2023-05-31T03:41:53.695Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.5,13,0.91,0.4018,6.4546,26.0233,-28.1826,9.6019,2.1189,-0.91,2.1856,-9.5328,-135.6274,-4.1961,1.3809,50.0061,5.6887,18.1262,30,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-28,3.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",5,"2023-05-31T03:40:49.561Z","2023-05-31T03:40:57.037Z",TRUE,"pitch","1de3303d-bdfc-4e27-ad9e-a5836b14c2c8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.02,1.4,NA,89.76,184.42,"ground_ball","medium","4",143.4,141.89,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Casey Schmitt to first baseman LaMonte Wade Jr.",0,2,1,50,"top",7,"2023-05-31T03:39:06.486Z","2023-05-31T03:40:57.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85.2,6,0.9,0.4066,6.7029,27.7296,-30.229,8.2113,1.055,0.7146,2.0135,-4.8823,-134.4361,-3.8262,1.4826,50.0011,5.5885,15.1065,24,7.2,24,2105,125,85.7,-19,6,NA,NA,NA,TRUE,-30.6,1.3,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",4,"2023-05-31T03:40:23.665Z","2023-05-31T03:40:27.346Z",TRUE,"pitch","0d285024-d780-4dad-be9a-10bbe038cfd2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.02,1.4,NA,160.71,192.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Casey Schmitt to first baseman LaMonte Wade Jr.",0,2,1,50,"top",7,"2023-05-31T03:39:06.486Z","2023-05-31T03:40:57.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.5,13,0.9,0.4483,6.2016,23.7908,-35.208,-0.5038,-2.0037,-1.1466,1.7023,-6.1225,-122.135,-2.3532,1.457,50.0051,5.7028,-0.761,2.4,9.6,24,2465,315,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",2,"2023-05-31T03:40:02.460Z","2023-05-31T03:40:05.644Z",TRUE,"pitch","c0914add-fa2b-4e09-9c20-7034f71cf5ab",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.0926,1.5644,NA,132.64,159.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Casey Schmitt to first baseman LaMonte Wade Jr.",0,2,1,50,"top",7,"2023-05-31T03:39:06.486Z","2023-05-31T03:40:57.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.5,1,0.91,0.404,6.412,28.1021,-26.9897,8.6844,2.7799,-0.4104,2.9518,-7.9533,-135.3005,-2.43,1.4316,50.0006,5.7429,16.1821,27.6,7.2,24,2237,142,NA,NA,NA,NA,NA,NA,FALSE,-26.8,4.7,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",1,"2023-05-31T03:39:45.499Z","2023-05-31T03:39:49.365Z",TRUE,"pitch","dab3da3b-c048-4df9-be89-3664f28881eb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2073,1.5354,NA,149.13,159.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Casey Schmitt to first baseman LaMonte Wade Jr.",0,2,1,50,"top",7,"2023-05-31T03:39:06.486Z","2023-05-31T03:40:57.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85,11,0.91,0.407,6.5134,27.0186,-28.2731,9.9209,2.1206,-0.8428,2.9286,-9.219,-134.2134,-2.0564,1.3353,50.0016,5.7034,18.2335,30,7.2,24,2179,135,NA,NA,NA,NA,NA,NA,FALSE,-28.3,3.6,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",0,"2023-05-31T03:39:29.322Z","2023-05-31T03:39:32.583Z",TRUE,"pitch","aacc61a0-4000-4533-9b9a-0485102ab84d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0456,1.5064,NA,83.58,178.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Casey Schmitt to first baseman LaMonte Wade Jr.",0,2,1,50,"top",7,"2023-05-31T03:39:06.486Z","2023-05-31T03:40:57.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,84,14,0.88,0.4124,6.425,26.8137,-29.237,8.9933,1.6445,0.8768,2.2347,-5.0121,-132.5274,-3.5881,1.6184,50.0053,5.7284,16.0906,26.4,7.2,24,2109,137,NA,NA,NA,NA,NA,NA,FALSE,-30.4,2.4,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",3,"2023-05-31T03:40:11.041Z","2023-05-31T03:40:23.665Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,678225,"/api/v1/people/678225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Casey Schmitt to first baseman LaMonte Wade Jr.",0,2,1,50,"top",7,"2023-05-31T03:39:06.486Z","2023-05-31T03:40:57.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",3,"2023-05-31T03:38:56.420Z","2023-05-31T03:39:04.782Z",TRUE,"pitch","0e63178d-ff49-497d-bdbc-1886b4cacc5d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.11,1.46,NA,110.82,185.77,"ground_ball","medium","1",124.99,177.33,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Ke'Bryan Hayes grounds out, pitcher Scott Alexander to first baseman LaMonte Wade Jr.",0,2,1,49,"top",7,"2023-05-31T03:37:52.688Z","2023-05-31T03:39:04.782Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.3,8,0.9,0.4064,6.3464,27.2458,-28.138,8.315,2.195,0.1621,1.9635,-6.6985,-134.4261,-4.5248,1.5974,50.0064,5.6497,15.3265,26.4,7.2,24,1901,112,80.8,-52,2,NA,NA,NA,TRUE,-28.7,3.2,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
