"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717383,"2023-07-16",2,"2023-07-16T20:11:45.760Z","2023-07-16T20:11:50.147Z",TRUE,"pitch","5dab8a94-80c1-49b2-acb0-b057107b504a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6489,1.7712,NA,142.37,153.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Elly De La Cruz lines out to right fielder Blake Perkins.",0,4,3,65,"bottom",8,"2023-07-16T20:11:43.573Z","2023-07-16T20:12:18.728Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.9,80.6,1,0.91,0.4293,6.5861,24.0666,-27.9449,10.615,2.5576,-0.6655,3.1594,-14.755,-127.1949,2.2672,3.8093,50.001,4.4603,17.5372,28.8,7.2,24,2018,98,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T20:11:34.294Z","2023-07-16T20:11:34.333Z",FALSE,"action",NA,NA,"Tyrone Taylor remains in the game as the designated hitter.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621438,"/api/v1/people/621438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","401","65","atBat","Lineout","field_out","Elly De La Cruz lines out to right fielder Blake Perkins.",0,4,3,65,"bottom",8,"2023-07-16T20:11:43.573Z","2023-07-16T20:12:18.728Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,608385,"/api/v1/people/608385",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T20:11:34.333Z","2023-07-16T20:11:45.760Z",FALSE,"action",NA,NA,"Defensive Substitution: Blake Perkins replaces right fielder Raimel Tapia, batting 6th, playing right field.","Defensive Sub",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663368,"/api/v1/people/663368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","601","65","atBat","Lineout","field_out","Elly De La Cruz lines out to right fielder Blake Perkins.",0,4,3,65,"bottom",8,"2023-07-16T20:11:43.573Z","2023-07-16T20:12:18.728Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,606132,"/api/v1/people/606132",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",2,"2023-07-16T20:09:30.702Z","2023-07-16T20:09:40.507Z",TRUE,"pitch","74b22bec-0f75-407f-9808-9c9b8acd417c",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.1,1.45,NA,91.39,219.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,4,3,64,"top",8,"2023-07-16T20:08:37.041Z","2023-07-16T20:09:40.507Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.4,14,0.9,0.4329,7.4556,23.9628,-31.3684,1.6629,0.4934,0.6718,0.6999,6.4158,-126.1713,-3.5337,-2.1126,50.0007,4.6273,2.6989,7.2,8.4,24,2559,103,NA,NA,NA,NA,NA,NA,TRUE,-35.9,0.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T20:08:52.065Z","2023-07-16T20:09:01.215Z",TRUE,"pitch","4022c70f-27d8-4b06-bffd-761de73ab5b2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.1,1.45,NA,92.36,184.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,4,3,64,"top",8,"2023-07-16T20:08:37.041Z","2023-07-16T20:09:40.507Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.2,6,0.89,0.4245,7.626,21.2749,-27.9271,0.6382,2.5055,0.6464,2.0213,6.8992,-128.0121,-1.1302,-2.1434,50.0012,4.6138,1.0806,4.8,7.2,24,2754,124,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4.6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T20:08:38.220Z","2023-07-16T20:08:42.038Z",TRUE,"pitch","4f62acd5-7e9f-4276-9bbc-1cb1e3aa2dac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2056,1.4082,NA,96.23,183.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,4,3,64,"top",8,"2023-07-16T20:08:37.041Z","2023-07-16T20:09:40.507Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.5,6,0.9,0.427,7.5319,22.6247,-27.9183,0.8387,2.5462,0.545,2.0321,6.5962,-127.556,-1.2871,-2.1679,50.0027,4.7147,1.4025,4.8,7.2,24,2579,148,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.6,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",5,"2023-07-16T20:07:53.393Z","2023-07-16T20:08:03.765Z",TRUE,"pitch","eb73917f-64dd-4e82-9299-86e529306b36",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.16,1.46,NA,137.96,168.29,"line_drive","medium","9",168.56,125.48,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Jake Fraley. Tyrone Taylor scores. Andruw Monasterio to 2nd.",1,4,3,63,"top",8,"2023-07-16T20:06:26.787Z","2023-07-16T20:08:03.765Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.3,4,0.85,0.3965,7.4639,27.1003,-24.9882,-3.9177,3.7068,-0.5499,2.6109,5.8424,-137.5244,-0.6857,-2.1812,50.0021,4.5406,-7.5938,14.4,6,24,2567,236,84.6,18,238,NA,NA,NA,FALSE,-23.5,6.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA
717383,"2023-07-16",4,"2023-07-16T20:07:35.704Z","2023-07-16T20:07:47.123Z",TRUE,"pitch","c928e79d-eeed-43b7-a0d9-fce23561a576",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2579,1.5143,NA,87.01,136.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Jake Fraley. Tyrone Taylor scores. Andruw Monasterio to 2nd.",1,4,3,63,"top",8,"2023-07-16T20:06:26.787Z","2023-07-16T20:08:03.765Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88,12,0.88,0.3928,7.4917,28.0681,-24.4528,-3.7479,3.9121,0.7868,3.8057,9.3296,-138.9028,1.9493,-2.113,50.0036,4.7097,-7.4001,13.2,4.8,24,2609,232,NA,NA,NA,NA,NA,NA,FALSE,-22.1,7.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",3,"2023-07-16T20:07:17.831Z","2023-07-16T20:07:22.662Z",TRUE,"pitch","8eaceaf8-509f-43da-9561-e70aad54cdb7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.284,1.5408,NA,49.92,138.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Jake Fraley. Tyrone Taylor scores. Andruw Monasterio to 2nd.",1,4,3,63,"top",8,"2023-07-16T20:06:26.787Z","2023-07-16T20:08:03.765Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.7,12,0.88,0.3984,7.6028,28.3744,-24.1188,-5.6635,4.2016,1.7598,3.7087,12.4175,-137.1128,1.9404,-2.078,50.0016,4.6304,-10.8569,19.2,4.8,24,2499,238,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.3,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T20:06:46.559Z","2023-07-16T20:06:53.495Z",TRUE,"pitch","b4dd6f02-1090-49bd-b016-4972d4fcbc87",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2854,1.4889,NA,96.02,157.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Jake Fraley. Tyrone Taylor scores. Andruw Monasterio to 2nd.",1,4,3,63,"top",8,"2023-07-16T20:06:26.787Z","2023-07-16T20:08:03.765Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.4,3,0.89,0.3964,7.5744,26.4506,-20.0308,-4.2951,6.2603,0.5504,2.9973,8.7088,-137.4479,-0.7625,-2.0813,50.0049,4.6211,-8.3353,18,4.8,24,2472,239,NA,NA,NA,NA,NA,NA,FALSE,-19,11.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T20:06:30.538Z","2023-07-16T20:06:34.039Z",TRUE,"pitch","4a71e6fc-dd0b-4170-b2ea-eeb20cc15eb0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.16,1.46,NA,91.66,208.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Jake Fraley. Tyrone Taylor scores. Andruw Monasterio to 2nd.",1,4,3,63,"top",8,"2023-07-16T20:06:26.787Z","2023-07-16T20:08:03.765Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,2,0.89,0.3982,7.5822,27.9671,-19.3337,-5.2814,6.6872,-0.0773,2.6547,7.6385,-137.1166,-1.75,-2.2024,50.0009,4.6091,-10.1391,24,4.8,24,2437,242,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",2,"2023-07-16T20:07:19.337Z","2023-07-16T20:07:20.337Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"b4dd6f02-1090-49bd-b016-4972d4fcbc87",NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Jake Fraley. Tyrone Taylor scores. Andruw Monasterio to 2nd.",1,4,3,63,"top",8,"2023-07-16T20:06:26.787Z","2023-07-16T20:08:03.765Z",TRUE,TRUE,FALSE,FALSE,60,3,1,2,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",3,"2023-07-16T20:05:56.170Z","2023-07-16T20:06:05.108Z",TRUE,"pitch","a09286a2-feb1-4bf3-9c74-b33750814803",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.27,1.49,NA,98.74,183.68,"fly_ball","medium","7",69.17,122.45,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Raimel Tapia flies out to left fielder Nick Senzel.",0,3,3,62,"top",8,"2023-07-16T20:05:38.486Z","2023-07-16T20:06:05.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.8,9,0.9,0.4409,7.4014,22.3417,-30.9569,2.3296,0.7805,0.4791,2.0409,5.4558,-123.7374,-0.4359,-2.0483,50.0061,4.7907,3.6486,8.4,8.4,24,2457,122,91,61,221,NA,NA,NA,TRUE,-36,1.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,621438,"Tyrone Taylor","/api/v1/people/621438",NA,NA,NA
717383,"2023-07-16",2,"2023-07-16T20:05:40.711Z","2023-07-16T20:05:44.259Z",TRUE,"pitch","a38748af-a6cf-415d-a68b-4bec3cd3004f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.27,1.49,NA,84.19,177.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Raimel Tapia flies out to left fielder Nick Senzel.",0,3,3,62,"top",8,"2023-07-16T20:05:38.486Z","2023-07-16T20:06:05.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.6,14,0.9,0.4372,7.5302,22.2211,-31.5956,1.3178,0.3601,0.8608,2.2549,7.0228,-124.7173,-0.0242,-2.1487,50.0008,4.8444,2.1,6,8.4,24,2582,129,NA,NA,NA,NA,NA,NA,FALSE,-36,0.8,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T20:03:05.021Z","2023-07-16T20:03:48.089Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Raimel Tapia flies out to left fielder Nick Senzel.",0,3,3,62,"top",8,"2023-07-16T20:05:38.486Z","2023-07-16T20:06:05.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T20:03:48.089Z","2023-07-16T20:05:40.711Z",FALSE,"action",NA,NA,"Pitching Change: Alexis Diaz replaces Lucas Sims.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664747,"/api/v1/people/664747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Flyout","field_out","Raimel Tapia flies out to left fielder Nick Senzel.",0,3,3,62,"top",8,"2023-07-16T20:05:38.486Z","2023-07-16T20:06:05.108Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
