"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718450,"2023-04-23",3,"2023-04-23T22:58:29.486Z","2023-04-23T22:58:32.693Z",TRUE,"pitch","b1f3d26a-0d45-4bb1-9942-83107e54003b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3273,1.6393,NA,134.66,178.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,7,3,78,"bottom",9,"2023-04-23T22:57:21.567Z","2023-04-23T22:58:32.693Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,4,0.9,0.4044,5.724,31.8685,-9.598,-3.8287,12.1754,-0.4632,2.217,4.5037,-135.833,-9.3199,-1.6513,50.0036,6.3753,-7.1003,27.6,2.4,24,2328,201,NA,NA,NA,NA,NA,NA,TRUE,-11.5,20,5.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",2,"2023-04-23T22:58:09.972Z","2023-04-23T22:58:13.219Z",TRUE,"pitch","97f48677-9a40-4a3c-a35b-d8e02a43e7bc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2852,1.6393,NA,99.05,254.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,7,3,78,"bottom",9,"2023-04-23T22:57:21.567Z","2023-04-23T22:58:32.693Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.9,14,0.89,0.4538,5.7715,26.2248,-32.2179,-1.405,-0.0314,0.471,-0.5728,5.6933,-121.231,-9.6844,-1.737,50.0018,6.3321,-2.0678,1.2,9.6,24,2490,322,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-2.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",1,"2023-04-23T22:57:52.756Z","2023-04-23T22:57:55.859Z",TRUE,"pitch","b9f66aad-d9f5-4a7b-9111-9f60d73cbbdb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.37,1.64,NA,123,200.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,7,3,78,"bottom",9,"2023-04-23T22:57:21.567Z","2023-04-23T22:58:32.693Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,76.4,13,0.9,0.4499,5.8387,30.0363,-29.5772,-0.2721,1.7424,-0.1573,1.4164,3.9215,-122.9254,-6.0176,-1.7552,50.0058,6.487,-0.4069,1.2,8.4,24,2392,344,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",0,"2023-04-23T22:57:38.600Z","2023-04-23T22:57:41.992Z",TRUE,"pitch","bea84779-7de3-4a5b-abcb-28be636465c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3483,1.6393,NA,113.74,147.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,7,3,78,"bottom",9,"2023-04-23T22:57:21.567Z","2023-04-23T22:58:32.693Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.9,2,0.9,0.4037,5.6154,32.5948,-12.7933,-5.4668,10.4194,0.0856,3.3985,6.8532,-136.1851,-6.0021,-1.7647,50.0061,6.5324,-10.1723,31.2,3.6,24,2429,205,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",1,"2023-04-23T22:57:02.733Z","2023-04-23T22:57:11.750Z",TRUE,"pitch","e73bd433-3c50-4b79-b843-1ccaa8701d0b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.11,1.46,NA,110.52,196.78,"fly_ball","medium","7",98,108.49,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Kolten Wong flies out to left fielder Tyler O'Neill.",0,7,3,77,"bottom",9,"2023-04-23T22:56:42.778Z","2023-04-23T22:57:11.750Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.8,8,0.9,0.4468,5.7222,24.3465,-31.2066,-0.5833,0.6332,0.1699,1.5554,4.6918,-122.6096,-5.6189,-1.693,50.0012,6.5412,-0.8881,0,8.4,24,2401,296,84.1,48,239,NA,NA,NA,TRUE,-38.5,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",0,"2023-04-23T22:56:48.791Z","2023-04-23T22:56:52.183Z",TRUE,"pitch","5a74cbe1-7b6e-48cf-9e84-8f8be8c01c70",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2137,1.5427,NA,155.31,158.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Kolten Wong flies out to left fielder Tyler O'Neill.",0,7,3,77,"bottom",9,"2023-04-23T22:56:42.778Z","2023-04-23T22:57:11.750Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.7,11,0.9,0.4021,5.6834,29.5803,-12.5511,-4.4562,10.4374,-1.0049,2.9609,3.2258,-136.1652,-7.1503,-1.6253,50.0015,6.4871,-8.3768,28.8,3.6,24,2391,204,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",5,"2023-04-23T22:56:17.313Z","2023-04-23T22:56:24.130Z",TRUE,"pitch","bd461771-7e9f-4e48-8940-956311d8f04f",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.48,1.67,NA,88.86,216.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,7,3,76,"bottom",9,"2023-04-23T22:55:27.516Z","2023-04-23T22:56:24.130Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.8,14,0.9,0.4426,5.6592,24.3633,-28.5913,-0.3403,2.3089,0.7382,0.8363,6.248,-123.6929,-7.6331,-1.7748,50.0019,6.355,-0.5281,1.2,8.4,24,2425,229,NA,NA,NA,NA,NA,NA,TRUE,-35.2,2.6,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",4,"2023-04-23T22:56:01.112Z","2023-04-23T22:56:06.629Z",TRUE,"pitch","22956f3a-1975-4ca4-aa4b-13785f82b9fb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3952,1.6693,NA,85.82,182.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,7,3,76,"bottom",9,"2023-04-23T22:55:27.516Z","2023-04-23T22:56:24.130Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.9,9,0.9,0.4059,5.7523,30.1612,-11.5112,-6.3977,11.2105,0.8179,2.0694,8.4928,-135.074,-9.423,-1.5397,50.0004,6.4182,-11.7893,36,3.6,24,2351,203,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",3,"2023-04-23T22:55:45.593Z","2023-04-23T22:55:48.744Z",TRUE,"pitch","1179b467-de90-47fb-a957-f29b0274f99f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4373,1.6693,NA,125.93,209.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,7,3,76,"bottom",9,"2023-04-23T22:55:27.516Z","2023-04-23T22:56:24.130Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.5,13,0.9,0.4041,5.7404,30.2824,-12.1056,-5.5872,10.7907,-0.2342,1.0933,5.9229,-135.6624,-11.5963,-1.7222,50.0027,6.2724,-10.3916,32.4,3.6,24,2298,202,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718450,"2023-04-23",2,"2023-04-23T22:55:29.801Z","2023-04-23T22:55:33.186Z",TRUE,"pitch","6d76fa1d-619f-4b9c-9f36-a4fdced5fdb3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4583,1.6693,NA,107.18,164.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","AJ Pollock strikes out swinging.",0,7,3,76,"bottom",9,"2023-04-23T22:55:27.516Z","2023-04-23T22:56:24.130Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,75.7,5,0.89,0.4538,5.6384,27.6834,-27.0353,-0.194,3.5001,0.2576,2.7556,5.0575,-121.523,-3.39,-1.8409,50.0046,6.5621,-0.2849,1.2,7.2,24,2366,208,NA,NA,NA,NA,NA,NA,FALSE,-34.1,5.6,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
