"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718725,"2023-04-03",2,"2023-04-04T01:49:41.837Z","2023-04-04T01:49:47.084Z",TRUE,"pitch","8d405a76-2ba9-4f6f-ab67-12eb44737e1b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.33,1.63,NA,82.71,189.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Trea Turner strikes out swinging.",0,1,8,78,"top",9,"2023-04-04T01:48:38.295Z","2023-04-04T01:49:47.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77.6,14,0.9,0.4454,6.0428,27.8283,-35.2781,8.2549,-2.0371,0.8995,1.8416,1.8783,-123.6263,-3.5585,-0.9444,50.0019,6.3039,12.5982,19.2,9.6,24,2750,37,NA,NA,NA,NA,NA,NA,TRUE,-42.6,-4.3,-15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",1,"2023-04-04T01:49:23.329Z","2023-04-04T01:49:27.105Z",TRUE,"pitch","8b16c709-1460-497a-8a46-8d0323472fa9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.33,1.63,NA,78.4,202.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Trea Turner strikes out swinging.",0,1,8,78,"top",9,"2023-04-04T01:48:38.295Z","2023-04-04T01:49:47.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80,14,0.87,0.433,6.0432,28.4298,-36.1128,2.2819,-2.4363,1.0126,1.3338,3.4149,-126.9831,-5.4447,-0.6513,50.0038,6.4121,3.6885,7.2,9.6,24,2648,36,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-5.5,-4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",0,"2023-04-04T01:49:07.927Z","2023-04-04T01:49:13.044Z",TRUE,"pitch","dcedea50-56a4-4afe-9205-84a5ea9c7ad3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2248,1.4985,NA,112.59,170.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Trea Turner strikes out swinging.",0,1,8,78,"top",9,"2023-04-04T01:48:38.295Z","2023-04-04T01:49:47.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,76.9,5,0.88,0.4495,5.8151,26.015,-34.0607,6.0128,-1.2556,0.1157,2.5278,0.7221,-122.2534,-2.26,-0.9647,50.0047,6.412,9.0243,14.4,9.6,24,2627,39,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-2.5,-11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",3,"2023-04-04T01:48:25.127Z","2023-04-04T01:48:37.283Z",TRUE,"pitch","875c903f-046e-4939-95ca-dda1c5285bdf",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.11,1.47,NA,127.8,171.28,"ground_ball","hard","6",114.71,153.95,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Brandon Marsh grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Bryson Stott out at 2nd. Brandon Marsh to 1st.",0,1,8,77,"top",9,"2023-04-04T01:46:54.381Z","2023-04-04T01:48:37.283Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88,4,0.81,0.3911,5.9586,34.2203,-26.9354,-7.7737,2.6433,-0.2833,2.5,4.0402,-140.4716,-5.775,-0.7366,50.0042,6.3526,-15.411,27.6,6,24,2111,227,106.1,3,96,NA,NA,NA,TRUE,-25.8,3.7,13.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA
718725,"2023-04-03",2,"2023-04-04T01:48:06.608Z","2023-04-04T01:48:09.953Z",TRUE,"pitch","b3139813-94ea-4922-91f2-e56b70d61ce1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.0839,1.4965,NA,112.19,191.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Brandon Marsh grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Bryson Stott out at 2nd. Brandon Marsh to 1st.",0,1,8,77,"top",9,"2023-04-04T01:46:54.381Z","2023-04-04T01:48:37.283Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.5,8,0.89,0.3938,6.07,35.1304,-31.2526,-9.3114,0.4714,0.1261,1.7534,5.5239,-139.755,-6.9329,-0.6792,50.0029,6.3534,-18.1912,27.6,7.2,24,2136,227,NA,NA,NA,NA,NA,NA,FALSE,-30.5,-0.6,15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",1,"2023-04-04T01:47:47.409Z","2023-04-04T01:47:51.596Z",TRUE,"pitch","bfd37555-293c-4410-b071-fc151b9de17f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1367,1.4702,NA,165.54,146.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Brandon Marsh grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Bryson Stott out at 2nd. Brandon Marsh to 1st.",0,1,8,77,"top",9,"2023-04-04T01:46:54.381Z","2023-04-04T01:48:37.283Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,87.8,11,0.9,0.3897,5.9772,37.0847,-27.6049,-10.5048,2.2917,-1.2735,3.4153,2.4621,-141.4256,-3.2391,-0.8002,50.0033,6.3779,-20.937,36,7.2,24,2203,227,NA,NA,NA,NA,NA,NA,FALSE,-25.7,3.6,18.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",0,"2023-04-04T01:47:31.436Z","2023-04-04T01:47:35.755Z",TRUE,"pitch","36b41310-7351-4adb-b4c5-629d77551552",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1103,1.4702,NA,157.55,165.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","Brandon Marsh grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Bryson Stott out at 2nd. Brandon Marsh to 1st.",0,1,8,77,"top",9,"2023-04-04T01:46:54.381Z","2023-04-04T01:48:37.283Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.5,11,0.9,0.3889,5.843,34.5558,-31.3076,-9.356,0.4289,-1.0638,2.7001,2.6239,-141.2638,-4.6029,-0.794,50.0013,6.3821,-18.7567,28.8,7.2,24,2155,227,NA,NA,NA,NA,NA,NA,FALSE,-29.3,0,16.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",3,"2023-04-04T01:46:43.204Z","2023-04-04T01:46:52.204Z",TRUE,"pitch","dd5604c1-1a83-4915-98b7-26f6eb391b98",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.22,1.49,NA,141.34,178.73,"ground_ball","medium","1",126.39,172.26,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Bryson Stott singles on a ground ball to third baseman DJ LeMahieu, deflected by pitcher Clay Holmes.",0,1,8,76,"top",9,"2023-04-04T01:45:37.844Z","2023-04-04T01:46:52.204Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.6,4,2,0.3888,5.9592,33.9457,-24.1707,-5.5893,3.9861,-0.6384,2.2239,3.1609,-141.2064,-6.7381,-1.0497,50.0033,6.2101,-11.2199,21.6,6,24,2227,221,84.7,-5,20,NA,NA,NA,FALSE,-23.3,6,9.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA
718725,"2023-04-03",1,"2023-04-04T01:46:18.954Z","2023-04-04T01:46:22.768Z",TRUE,"pitch","5c507bc3-9584-4725-b1ce-26d668338ef2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.49,NA,100,194.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Bryson Stott singles on a ground ball to third baseman DJ LeMahieu, deflected by pitcher Clay Holmes.",0,1,8,76,"top",9,"2023-04-04T01:45:37.844Z","2023-04-04T01:46:52.204Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.7,9,0.85,0.4355,6.0578,27.002,-37.9188,3.0393,-3.5871,0.4459,1.6308,1.7306,-126.037,-4.3328,-0.6459,50.005,6.4534,4.8622,7.2,9.6,24,2580,25,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-7.3,-5.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718725,"2023-04-03",0,"2023-04-04T01:46:00.414Z","2023-04-04T01:46:04.119Z",TRUE,"pitch","bc18d4bb-00f8-48c1-933d-f39a38b42e60",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.22,1.49,NA,137.59,197.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Bryson Stott singles on a ground ball to third baseman DJ LeMahieu, deflected by pitcher Clay Holmes.",0,1,8,76,"top",9,"2023-04-04T01:45:37.844Z","2023-04-04T01:46:52.204Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.4,7,0.91,0.3915,5.9856,32.2587,-26.5013,-9.7566,2.8615,-0.5402,1.5146,3.9013,-140.0366,-8.2917,-0.6855,50.0028,6.2534,-19.3354,33.6,7.2,24,2143,236,NA,NA,NA,NA,NA,NA,FALSE,-25.9,3.6,16.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
