"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717214,"2023-07-29",4,"2023-07-30T02:16:09.950Z","2023-07-30T02:16:13.251Z",TRUE,"pitch","eed96265-586a-42ee-934d-8e36a4bb8104",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.24,1.5,NA,123.55,202.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Vidal Brujan strikes out swinging.",0,4,17,84,"top",9,"2023-07-30T02:14:22.146Z","2023-07-30T02:16:13.251Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.6,83.4,13,0.87,0.4104,6.4054,34.4733,-25.9734,-10.9318,3.4522,-0.1719,1.3264,6.6118,-134.4683,-4.7442,-1.2675,50.003,5.0017,-19.6279,33.6,7.2,24,2063,232,NA,NA,NA,NA,NA,NA,TRUE,-27.2,5.3,18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",3,"2023-07-30T02:15:48.092Z","2023-07-30T02:15:52.359Z",TRUE,"pitch","93c6036c-a073-4572-b93a-4fa7d63ef1d0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1557,1.4994,NA,168.32,141.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Vidal Brujan strikes out swinging.",0,4,17,84,"top",9,"2023-07-30T02:14:22.146Z","2023-07-30T02:16:13.251Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,86.7,11,0.91,0.3925,6.3485,37.3334,-12.9995,-4.8574,9.7646,-1.3463,3.6111,1.9674,-140.5576,-2.2913,-1.4317,50.0067,5.3007,-9.542,33.6,3.6,24,2456,216,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.3,8.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",2,"2023-07-30T02:15:21.914Z","2023-07-30T02:15:25.333Z",TRUE,"pitch","e28bd20b-a7ef-4bff-a95d-83665b781448",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.24,1.5,NA,106.62,164.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Vidal Brujan strikes out swinging.",0,4,17,84,"top",9,"2023-07-30T02:14:22.146Z","2023-07-30T02:16:13.251Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.4,2,0.91,0.3909,6.1534,35.8143,-12.206,-4.7702,10.0739,0.2724,2.74,5.3222,-140.8144,-4.4735,-1.034,50.0057,5.1563,-9.4582,31.2,3.6,24,2421,215,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.4,7.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",1,"2023-07-30T02:15:00.128Z","2023-07-30T02:15:04.822Z",TRUE,"pitch","1a017c2b-6d84-4bca-8c16-0503eb66806b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2404,1.5274,NA,151.73,187.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Vidal Brujan strikes out swinging.",0,4,17,84,"top",9,"2023-07-30T02:14:22.146Z","2023-07-30T02:16:13.251Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.3,13,0.91,0.3964,6.3561,34.6774,-12.1811,-4.7751,10.371,-0.9112,1.8956,2.6721,-138.8241,-6.5147,-1.2721,50.0027,5.1045,-9.2044,32.4,3.6,24,2389,214,NA,NA,NA,NA,NA,NA,FALSE,-13,17.4,8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",0,"2023-07-30T02:14:39.655Z","2023-07-30T02:14:43.559Z",TRUE,"pitch","bc85764f-d289-4651-8f54-8b346133ebef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1275,1.4994,NA,106.54,173.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Vidal Brujan strikes out swinging.",0,4,17,84,"top",9,"2023-07-30T02:14:22.146Z","2023-07-30T02:16:13.251Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.5,5,0.91,0.3912,6.3185,35.0512,-12.7477,-5.6614,9.811,0.2743,2.4107,6.15,-140.5907,-4.9792,-1.2173,50.0066,5.0476,-11.2149,34.8,3.6,24,2399,220,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.8,8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",5,"2023-07-30T02:14:09.785Z","2023-07-30T02:14:15.211Z",TRUE,"pitch","e3095683-9b9e-4eef-91ff-6b8b80843473",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.55,1.73,NA,94.42,150.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Christian Bethancourt strikes out swinging.",0,4,17,83,"top",9,"2023-07-30T02:12:10.510Z","2023-07-30T02:14:15.211Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87,3,0.9,0.3928,6.2492,34.9056,-16.6734,-6.2772,7.8914,0.5923,3.2812,6.9402,-140.0399,-2.0145,-1.1157,50.0009,5.1141,-12.328,31.2,3.6,24,2385,219,NA,NA,NA,NA,NA,NA,TRUE,-15.8,14,9.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,622534,"Manuel Margot","/api/v1/people/622534",623912,"Harold Ramírez","/api/v1/people/623912",NA,NA,NA,NA
717214,"2023-07-29",4,"2023-07-30T02:13:47.226Z","2023-07-30T02:13:51.653Z",TRUE,"pitch","557dd459-8282-4aff-9e64-52d778cf4883",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.55,1.73,NA,115.92,175.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Christian Bethancourt strikes out swinging.",0,4,17,83,"top",9,"2023-07-30T02:12:10.510Z","2023-07-30T02:14:15.211Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.7,5,0.91,0.3943,6.3295,34.8279,-12.3362,-4.6882,10.1775,0.0283,2.3389,5.0351,-139.5414,-5.1014,-1.2006,50.002,5.0206,-9.1374,30,3.6,24,2378,222,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.4,7.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",3,"2023-07-30T02:13:23.199Z","2023-07-30T02:13:27.210Z",TRUE,"pitch","0ebc2685-1a3c-4d5b-9347-533b9b2471c4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2694,1.6725,NA,183.04,184.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Christian Bethancourt strikes out swinging.",0,4,17,83,"top",9,"2023-07-30T02:12:10.510Z","2023-07-30T02:14:15.211Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,85.8,13,0.89,0.3985,6.1752,35.6527,-23.6019,-10.8634,4.4979,-1.7324,2.021,2.7337,-138.3188,-3.6737,-1.3332,50.0025,4.9808,-20.697,39.6,7.2,24,2304,217,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.4,19,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",2,"2023-07-30T02:13:01.781Z","2023-07-30T02:13:05.813Z",TRUE,"pitch","4ac1d821-3f29-4b35-8889-c59c4b580a34",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3257,1.7296,NA,140.29,222.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Christian Bethancourt strikes out swinging.",0,4,17,83,"top",9,"2023-07-30T02:12:10.510Z","2023-07-30T02:14:15.211Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.3,82.7,13,0.91,0.4154,6.3644,32.8476,-30.5094,-11.5248,0.9478,-0.6109,0.6179,5.963,-132.7265,-4.9224,-1.4097,50.0034,4.7631,-20.2176,31.2,8.4,24,2146,235,NA,NA,NA,NA,NA,NA,FALSE,-32.6,0.7,19.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717214,"2023-07-29",1,"2023-07-30T02:12:41.912Z","2023-07-30T02:12:46.193Z",TRUE,"pitch","d4491dfa-167b-41fa-9039-4cb80c0c518d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3538,1.7296,NA,80.52,213.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Christian Bethancourt strikes out swinging.",0,4,17,83,"top",9,"2023-07-30T02:12:10.510Z","2023-07-30T02:14:15.211Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,81.5,14,0.88,0.4234,6.087,29.002,-25.2555,1.9858,4.0914,0.9571,0.9402,5.3309,-129.7365,-5.3403,-1.3886,50.006,4.9686,3.3601,9.6,6,24,2348,179,NA,NA,NA,NA,NA,NA,FALSE,-28.3,6.4,-4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
