"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746076,"2024-04-17",2,"2024-04-17T18:34:53.818Z","2024-04-17T18:35:01.753Z",TRUE,"pitch","26ef8ee1-f69c-43c2-ab5f-756ef539c652",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.81,1.84,NA,99.26,183.5,"fly_ball","medium","8",148.11,55.25,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Josh Bell flies out to center fielder Jung Hoo Lee.",0,3,1,68,"bottom",9,"2024-04-17T18:34:05.450Z","2024-04-17T18:35:01.753Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90.3,9,0.89,0.3826,6.5194,31.5038,-23.022,-6.9715,4.4049,0.4655,2.0474,7.7532,-142.9116,-4.6345,-1.3709,50.0051,5.1276,-14.49,27.6,4.8,24,2435,237,97.6,26,361,NA,NA,NA,TRUE,-21,7.2,11.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",1,"2024-04-17T18:34:36.342Z","2024-04-17T18:34:40.248Z",TRUE,"pitch","afb9d7f5-8355-45a6-b8c6-5ab67462d069",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.81,1.84,NA,113.68,185.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Josh Bell flies out to center fielder Jung Hoo Lee.",0,3,1,68,"bottom",9,"2024-04-17T18:34:05.450Z","2024-04-17T18:35:01.753Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,82.7,8,0.9,0.4168,6.1168,29.4997,-32.2904,2.4399,-0.0657,0.0872,1.9894,2.8813,-131.7172,-2.4897,-1.3403,50.0035,5.3484,4.262,8.4,7.2,24,2482,138,NA,NA,NA,NA,NA,NA,FALSE,-34,-0.5,-5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",0,"2024-04-17T18:34:21.694Z","2024-04-17T18:34:26.824Z",TRUE,"pitch","35fc8970-14c6-4362-932c-fb429d3ebd74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6869,1.8717,NA,118.56,201.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Josh Bell flies out to center fielder Jung Hoo Lee.",0,3,1,68,"bottom",9,"2024-04-17T18:34:05.450Z","2024-04-17T18:35:01.753Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",101.7,93.3,13,0.91,0.3699,6.5316,34.5038,-14.689,-3.8557,7.8685,-0.041,1.3878,5.8913,-147.9311,-8.2193,-1.5551,50.0018,5.0589,-8.5663,24,3.6,24,2572,225,NA,NA,NA,NA,NA,NA,FALSE,-13.6,12.8,5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",5,"2024-04-17T18:33:56.955Z","2024-04-17T18:34:01.654Z",TRUE,"pitch","351b07e5-d309-4cfc-8dc6-da8f51b5d460",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.63,1.65,NA,107.38,203.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-17T18:32:13.946Z","2024-04-17T18:34:01.654Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83,14,0.9,0.4166,6.2575,29.0014,-31.5747,2.37,0.3437,0.2523,1.3038,3.3846,-131.6737,-4.2282,-1.3596,50.0052,5.2773,4.1443,8.4,7.2,24,2540,117,NA,NA,NA,NA,NA,NA,TRUE,-33.6,-0.1,-5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",4,"2024-04-17T18:33:39.923Z","2024-04-17T18:33:43.435Z",TRUE,"pitch","bd9a2358-6acd-4aed-bdcc-f63cf6cc9f5c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6323,1.7083,NA,107.29,229.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-17T18:32:13.946Z","2024-04-17T18:34:01.654Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.9,14,0.91,0.4196,6.2843,25.9333,-27.5063,2.4674,2.7033,0.2547,0.3531,3.5192,-130.2636,-6.9893,-1.4316,50.0053,5.1348,4.2641,9.6,7.2,24,2497,135,NA,NA,NA,NA,NA,NA,FALSE,-30.4,3.6,-5.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",3,"2024-04-17T18:33:24.516Z","2024-04-17T18:33:29.987Z",TRUE,"pitch","5aab502c-05fd-4a4f-8f90-2bf860f172dc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6314,1.7277,NA,156.87,139.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-17T18:32:13.946Z","2024-04-17T18:34:01.654Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,90,11,0.89,0.3827,6.3218,31.4694,-25.2608,-4.923,3.3268,-1.046,3.6839,2.9623,-142.8548,-0.1029,-1.4543,50.0004,5.3022,-10.221,20.4,4.8,24,2392,217,NA,NA,NA,NA,NA,NA,FALSE,-22.1,6.2,8.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",2,"2024-04-17T18:33:07.611Z","2024-04-17T18:33:11.346Z",TRUE,"pitch","d0219fc0-b056-4305-8c3c-ab173a15521a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.63,1.65,NA,70.48,205.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-17T18:32:13.946Z","2024-04-17T18:34:01.654Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.1,14,0.9,0.4181,6.4868,26.1212,-30.0677,1.9419,1.2098,1.2204,1.2377,6.0085,-130.7341,-4.3896,-1.3549,50.0037,5.1811,3.3786,8.4,7.2,24,2451,129,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.4,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",0,"2024-04-17T18:32:31.259Z","2024-04-17T18:32:34.679Z",TRUE,"pitch","196deea2-19f7-4efe-9fe7-47bacec7dae9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.63,1.65,NA,122.42,175.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-17T18:32:13.946Z","2024-04-17T18:34:01.654Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.7,5,2,0.3841,6.6968,32.0774,-22.3965,-6.7393,4.7447,-0.1421,2.3314,6.3064,-142.4985,-3.6161,-1.5059,50.0035,5.0281,-13.8905,28.8,4.8,24,2413,224,NA,NA,NA,NA,NA,NA,FALSE,-20.4,8,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",1,"2024-04-17T18:32:57.444Z","2024-04-17T18:33:07.611Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,665862,"/api/v1/people/665862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-17T18:32:13.946Z","2024-04-17T18:34:01.654Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746076,"2024-04-17",5,"2024-04-17T18:31:55.084Z","2024-04-17T18:32:02.807Z",TRUE,"pitch","8bb2984f-45ba-4c06-a8ae-83bc2506ae3b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.55,1.74,NA,104.79,187.62,"ground_ball","medium","5",99.15,160.08,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Bryan De La Cruz grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",0,3,1,66,"bottom",9,"2024-04-17T18:30:44.779Z","2024-04-17T18:32:02.807Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.3,9,0.9,0.4208,6.1624,26.2503,-31.3619,1.4411,0.4703,0.3204,1.8947,3.8595,-129.9727,-2.4816,-1.3687,50.0016,5.2343,2.4737,6,7.2,24,2502,73,68.7,-6,17,NA,NA,NA,TRUE,-33.6,0.6,-3.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
