"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746470,"2024-05-25",2,"2024-05-25T18:51:30.441Z","2024-05-25T18:51:34.822Z",TRUE,"pitch","5f94b1e5-f259-47d6-8064-31e63302a7f7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3914,1.7029,NA,143.98,193.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Colt Keith flies out to center fielder Kevin Kiermaier.",0,1,2,52,"bottom",7,"2024-05-25T18:50:26.887Z","2024-05-25T18:51:59.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.4,7,0.9,0.4089,6.3505,28.7016,-22.7423,-7.4715,5.1909,-0.7077,1.6872,5.6184,-133.8966,-5.1694,-1.8617,50.0032,5.2685,-13.5772,27.6,6,24,2058,228,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.5,12.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",1,"2024-05-25T18:51:09.540Z","2024-05-25T18:51:14.828Z",TRUE,"pitch","31e49b34-ab34-4eb1-983b-5bbcec4f5be3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3914,1.7543,NA,137.42,128.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Colt Keith flies out to center fielder Kevin Kiermaier.",0,1,2,52,"bottom",7,"2024-05-25T18:50:26.887Z","2024-05-25T18:51:59.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,83.8,11,0.92,0.4063,6.3162,34.4678,-16.8483,-6.2021,8.3613,-0.5358,4.081,5.6903,-135.7213,-0.2214,-1.8715,50.0064,5.3546,-11.3741,30,4.8,24,2239,226,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",0,"2024-05-25T18:50:51.412Z","2024-05-25T18:50:55.355Z",TRUE,"pitch","5df27928-7405-4eb2-bc56-4f592733b7c4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2594,1.5745,NA,138.37,174.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Colt Keith flies out to center fielder Kevin Kiermaier.",0,1,2,52,"bottom",7,"2024-05-25T18:50:26.887Z","2024-05-25T18:51:59.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.2,4,0.51,0.4096,6.3873,28.7236,-21.9979,-7.0346,5.6193,-0.5605,2.3678,5.6245,-133.6985,-3.8769,-1.7772,50.0025,5.4146,-12.7398,26.4,6,24,2049,226,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",1,"2024-05-25T18:50:07.113Z","2024-05-25T18:50:17.494Z",TRUE,"pitch","b008de72-e6f8-4e87-b884-7b77b63f58b4",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.5,1.67,NA,129.7,180.66,"line_drive","medium","7",67.26,104.76,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Gio Urshela singles on a line drive to left fielder Davis Schneider.",0,1,2,51,"bottom",7,"2024-05-25T18:49:34.320Z","2024-05-25T18:50:17.494Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,570482,"Gio Urshela","/api/v1/people/570482","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81.6,75.4,7,0.9,0.4606,6.2027,22.7846,-37.777,10.8614,-3.9082,-0.3333,2.1525,1.1527,-118.9005,0.4071,-2.2357,50.0054,5.4068,15.5544,22.8,12,24,2292,42,99.8,18,277,NA,NA,NA,FALSE,-47.6,-6.7,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA
746470,"2024-05-25",0,"2024-05-25T18:49:52.364Z","2024-05-25T18:49:56.145Z",TRUE,"pitch","703e940a-a3dc-40d3-93cc-9c8537b7b00c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1053,1.5745,NA,147.8,174.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Gio Urshela singles on a line drive to left fielder Davis Schneider.",0,1,2,51,"bottom",7,"2024-05-25T18:49:34.320Z","2024-05-25T18:50:17.494Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,570482,"Gio Urshela","/api/v1/people/570482","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.4,4,2,0.4129,6.4033,28.7385,-17.7603,-7.6496,8.0905,-0.808,2.3867,5.1176,-132.7266,-4.4272,-1.7685,50.0056,5.372,-13.6333,33.6,4.8,24,2088,226,NA,NA,NA,NA,NA,NA,FALSE,-19.1,13.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",5,"2024-05-25T18:47:18.787Z","2024-05-25T18:47:27.103Z",TRUE,"pitch","8791ab74-36fd-4f6f-85ce-dbb57f120103",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.39,1.55,NA,110.66,180.38,"ground_ball","medium","6",113.8,160.07,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Báez to first baseman Mark Canha.",0,1,2,50,"top",7,"2024-05-25T18:45:33.397Z","2024-05-25T18:47:27.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.5,5,2,0.4502,6.0518,21.2836,-34.3004,1.1402,-1.418,0.1663,2.163,5.8148,-121.1653,-1.786,-2.4021,50.0016,5.877,1.712,4.8,9.6,24,2652,47,72.3,-51,3,NA,NA,NA,TRUE,-41.9,-2.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",4,"2024-05-25T18:46:56.651Z","2024-05-25T18:47:02.038Z",TRUE,"pitch","32ca2ae0-6c1d-4312-bf70-bfed50e7583f",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.3621,1.5745,NA,75.97,217.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Báez to first baseman Mark Canha.",0,1,2,50,"top",7,"2024-05-25T18:45:33.397Z","2024-05-25T18:47:27.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.3,14,2,0.452,6.1467,22.9348,-32.8526,0.8655,-0.4535,1.0763,0.7705,7.7171,-121.0498,-5.0119,-2.2614,50.0058,5.734,1.2869,4.8,9.6,24,2672,48,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-1.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",3,"2024-05-25T18:46:35.549Z","2024-05-25T18:46:41.778Z",TRUE,"pitch","bcb261e5-6b90-4e37-a82e-b3b48981d3a7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5675,1.7029,NA,142.63,130.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Báez to first baseman Mark Canha.",0,1,2,50,"top",7,"2024-05-25T18:45:33.397Z","2024-05-25T18:47:27.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.8,11,2,0.3987,5.9778,33.1447,-12.0688,-4.5452,10.5425,-0.6725,4.0005,6.0697,-137.8341,-3.0506,-2.3217,50.0048,5.9467,-8.6702,30,3.6,24,2503,211,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",2,"2024-05-25T18:46:13.976Z","2024-05-25T18:46:18.258Z",TRUE,"pitch","db5c6c32-5ed4-44aa-a5ca-a1950a9192bf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.55,NA,82.89,173.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Báez to first baseman Mark Canha.",0,1,2,50,"top",7,"2024-05-25T18:45:33.397Z","2024-05-25T18:47:27.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,14,2,0.3922,6.1209,29.697,-12.3,-5.1115,10.0489,0.895,2.4096,10.3385,-139.3541,-7.1378,-2.1897,50.002,5.807,-10.1093,30,3.6,24,2511,215,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",1,"2024-05-25T18:45:54.245Z","2024-05-25T18:45:59.518Z",TRUE,"pitch","d88f645a-86f0-4b60-9230-d7e50bf8a5c5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.39,1.55,NA,99.6,189.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Báez to first baseman Mark Canha.",0,1,2,50,"top",7,"2024-05-25T18:45:33.397Z","2024-05-25T18:47:27.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,77.2,9,2,0.4522,6.0673,21.3702,-36.3405,0.5807,-2.7926,0.4564,1.8136,6.4658,-120.6739,-2.222,-2.3228,50.0056,5.9186,0.865,2.4,9.6,24,2738,49,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-5.3,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",0,"2024-05-25T18:45:33.397Z","2024-05-25T18:45:38.621Z",TRUE,"pitch","9ada1f97-d0f8-453e-8fe3-b31ba77dddc1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.39,1.55,NA,97.63,144.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Báez to first baseman Mark Canha.",0,1,2,50,"top",7,"2024-05-25T18:45:33.397Z","2024-05-25T18:47:27.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.4,3,2,0.4,6.0394,28.0675,-15.8041,-2.9192,8.6035,0.5082,3.4869,8.8404,-136.573,-3.5102,-2.3812,50.0027,5.8656,-5.556,13.2,3.6,24,2454,213,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",4,"2024-05-25T18:44:47.802Z","2024-05-25T18:44:59.637Z",TRUE,"pitch","db78aecd-1a01-4b78-abbb-d41d5d52c238",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.12,1.48,NA,131.62,163.1,"ground_ball","medium","7",52.34,114.27,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Davis Schneider doubles (11) on a ground ball to left fielder Riley Greene. Isiah Kiner-Falefa scores. Ernie Clement to 3rd.",1,1,2,49,"top",7,"2024-05-25T18:43:04.848Z","2024-05-25T18:44:59.637Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.4,1,2,0.4096,6.1331,27.4742,-29.4678,-11.4065,1.4942,-0.3837,2.8028,9.0846,-133.4686,-2.1245,-2.3417,50.003,5.7214,-20.6753,32.4,8.4,24,2011,245,94.8,7,115,NA,NA,NA,FALSE,-29.9,2.4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,676914,"Davis Schneider","/api/v1/people/676914",676391,"Ernie Clement","/api/v1/people/676391"
746470,"2024-05-25",3,"2024-05-25T18:44:27.557Z","2024-05-25T18:44:33.061Z",TRUE,"pitch","b59d1bee-b8eb-4c3b-95c6-c1ae1fefd874",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1215,1.5745,NA,94.3,203.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Davis Schneider doubles (11) on a ground ball to left fielder Riley Greene. Isiah Kiner-Falefa scores. Ernie Clement to 3rd.",1,1,2,49,"top",7,"2024-05-25T18:43:04.848Z","2024-05-25T18:44:59.637Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,77.8,14,2,0.4509,6.0932,19.7786,-34.8178,0.2416,-1.7598,0.5956,1.3104,7.0738,-120.7034,-3.6263,-2.3841,50.0056,5.8453,0.3608,2.4,9.6,24,2705,49,NA,NA,NA,NA,NA,NA,FALSE,-43,-3.7,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",2,"2024-05-25T18:44:01.935Z","2024-05-25T18:44:07.918Z",TRUE,"pitch","5c71336f-323d-4d1d-8fd9-c81b57ba84a5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.12,1.48,NA,143.7,166.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Davis Schneider doubles (11) on a ground ball to left fielder Riley Greene. Isiah Kiner-Falefa scores. Ernie Clement to 3rd.",1,1,2,49,"top",7,"2024-05-25T18:43:04.848Z","2024-05-25T18:44:59.637Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.6,1,2,0.4482,5.9175,21.3303,-31.4588,0.414,0.4711,-0.7004,2.6701,4.2677,-121.6865,-1.4364,-2.5225,50.0031,5.9652,0.627,2.4,8.4,24,2689,59,NA,NA,NA,NA,NA,NA,FALSE,-38,0.8,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",1,"2024-05-25T18:43:40.448Z","2024-05-25T18:43:46.003Z",TRUE,"pitch","6c6ddd60-4cb6-4cb6-953e-230d37cac0c8",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.1215,1.5488,NA,76.94,220.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Davis Schneider doubles (11) on a ground ball to left fielder Riley Greene. Isiah Kiner-Falefa scores. Ernie Clement to 3rd.",1,1,2,49,"top",7,"2024-05-25T18:43:04.848Z","2024-05-25T18:44:59.637Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.3,14,2,0.4526,6.0213,22.4011,-35.3808,0.0239,-2.1601,1.0509,0.6823,7.917,-120.783,-4.8845,-2.2654,50.0017,5.8244,0.0355,2.4,9.6,24,2699,50,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-4.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746470,"2024-05-25",0,"2024-05-25T18:43:14.778Z","2024-05-25T18:43:20.890Z",TRUE,"pitch","0e12b0cd-ad5b-4913-9bbf-1fc230d34927",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.12,1.48,NA,131.9,162.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Davis Schneider doubles (11) on a ground ball to left fielder Riley Greene. Isiah Kiner-Falefa scores. Ernie Clement to 3rd.",1,1,2,49,"top",7,"2024-05-25T18:43:04.848Z","2024-05-25T18:44:59.637Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",656412,"Alex Faedo","/api/v1/people/656412","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.7,1,2,0.3976,6.1152,30.4122,-19.4987,-8.7431,6.5913,-0.3908,2.8114,8.4231,-137.7422,-4.6627,-2.3515,50.0025,5.8434,-16.8112,36,4.8,24,2496,212,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.2,14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
