"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716965,"2023-08-17",7,"2023-08-17T02:52:12.865Z","2023-08-17T02:52:17.752Z",TRUE,"pitch","1cec66f8-288e-4cb9-a35a-7aa36223a609",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.58,NA,115.25,192.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,88.2,8,2,0.3875,6.7602,37.9152,-11.2852,-4.2858,10.3673,0.046,1.7101,4.7031,-142.2978,-9.3713,-1.0852,50.0063,5.796,-8.6388,28.8,3.6,24,2250,213,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",5,"2023-08-17T02:51:10.947Z","2023-08-17T02:51:15.974Z",TRUE,"pitch","fa3bea75-173a-4719-b54a-777d1e9d9b85",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.58,NA,115.34,184.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.4,8,2,0.3875,6.8369,36.0281,-10.769,-3.3159,10.6084,0.0436,2.025,4.7046,-141.9766,-8.6137,-1.2131,50.0025,5.8052,-6.6909,22.8,2.4,24,2265,217,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",4,"2023-08-17T02:50:48.416Z","2023-08-17T02:50:52.151Z",TRUE,"pitch","012b19a9-7dc1-403c-9bcc-5e4b9ef95945",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3874,1.5809,NA,174.24,148.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.1,11,2,0.4233,6.6268,29.3522,-25.8948,-10.6654,3.7098,-1.5017,3.3612,2.6454,-129.8301,-1.3901,-1.1539,50.0037,5.8905,-18.0512,33.6,7.2,24,1710,234,NA,NA,NA,NA,NA,NA,FALSE,-28,6.6,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",3,"2023-08-17T02:50:19.405Z","2023-08-17T02:50:22.714Z",TRUE,"pitch","9c54a82b-28d3-4c5f-aeed-bfa01e3b90ea",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.58,NA,125.84,159.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.1,2,2,0.3874,6.7702,37.7118,-9.1406,-4.1125,11.4226,-0.232,2.9456,3.988,-142.2967,-6.5939,-1.1288,50.0068,5.8968,-8.2956,33.6,2.4,24,2276,211,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",2,"2023-08-17T02:49:51.029Z","2023-08-17T02:49:54.660Z",TRUE,"pitch","80c8b472-4fb0-4295-9440-b533d13d4ffa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.58,NA,111.54,194.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,81.9,8,2,0.4207,6.9661,28.7461,-20.9328,-9.5246,6.5574,0.1433,1.6469,6.0949,-130.4442,-6.6923,-0.9921,50.0047,5.8363,-16.332,33.6,6,24,1831,230,NA,NA,NA,NA,NA,NA,FALSE,-23.6,10.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",1,"2023-08-17T02:49:32.498Z","2023-08-17T02:49:36.649Z",TRUE,"pitch","3c7cb8dc-eb50-49e0-a0d4-dd8bcb41ba13",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4331,1.5809,NA,164.57,148.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,79.8,11,2,0.4298,6.7326,29.1148,-25.256,-10.7672,4.2164,-1.248,3.3361,3.1657,-127.9831,-1.4519,-1.1104,50.0031,5.9097,-17.6658,33.6,7.2,24,1684,232,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.6,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",0,"2023-08-17T02:49:12.917Z","2023-08-17T02:49:17.640Z",TRUE,"pitch","c4ba35f9-e341-4a06-8123-be4796d5af73",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.58,NA,131.67,147.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.5,1,2,0.3907,6.6146,35.311,-9.1465,-3.6153,11.5963,-0.3849,3.3916,3.3018,-140.8055,-5.6488,-1.1095,50.0001,6.0306,-7.1773,31.2,2.4,24,2231,206,NA,NA,NA,NA,NA,NA,FALSE,-9.6,19.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",6,"2023-08-17T02:51:36.547Z","2023-08-17T02:52:12.865Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Adley Rutschman lines out to first baseman Jake Cronenworth.",0,2,5,58,"top",8,"2023-08-17T02:48:53.535Z","2023-08-17T02:52:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",2,"2023-08-17T02:48:31.060Z","2023-08-17T02:48:42.744Z",TRUE,"pitch","0638fbae-fbdb-4da6-9ce6-b24959cbb505",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.16,1.44,NA,131.81,196.03,"line_drive","medium","8",98.61,89.13,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Adam Frazier lines out to center fielder Trent Grisham.",0,2,5,57,"top",8,"2023-08-17T02:48:10.633Z","2023-08-17T02:48:42.744Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,86.9,7,2,0.3937,6.72,36.6883,-12.5776,-6.9433,10.0398,-0.3886,1.5835,4.1719,-140.0371,-9.559,-1.0091,50.0021,5.9008,-13.5528,39.6,3.6,24,2542,211,90.5,21,284,NA,NA,NA,TRUE,-13.9,16,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",1,"2023-08-17T02:48:13.007Z","2023-08-17T02:48:16.640Z",TRUE,"pitch","a39de2a2-908b-4a4a-a1b8-ea4ca37014f2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0219,1.3871,NA,135.52,168.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Adam Frazier lines out to center fielder Trent Grisham.",0,2,5,57,"top",8,"2023-08-17T02:48:10.633Z","2023-08-17T02:48:42.744Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,86.5,1,2,0.3941,6.7074,37.5576,-8.7439,-4.3525,12.0365,-0.4858,2.5941,3.1666,-140.0514,-7.6596,-1.0773,50.0008,5.9695,-8.4715,34.8,2.4,24,2337,203,NA,NA,NA,NA,NA,NA,FALSE,-10,20,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",0,"2023-08-17T02:48:02.225Z","2023-08-17T02:48:13.007Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Adam Frazier replaces Jorge Mateo.","Offensive Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624428,"/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","57","atBat","Lineout","field_out","Adam Frazier lines out to center fielder Trent Grisham.",0,2,5,57,"top",8,"2023-08-17T02:48:10.633Z","2023-08-17T02:48:42.744Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,622761,"/api/v1/people/622761",TRUE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",2,"2023-08-17T02:47:32.594Z","2023-08-17T02:47:43.061Z",TRUE,"pitch","0f943572-7b6e-44d4-8340-3a6e9046ae83",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.4,1.56,NA,122.75,194.9,"ground_ball","medium","7",106.5,127.67,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","James McCann singles on a ground ball to left fielder Juan Soto.",0,2,5,56,"top",8,"2023-08-17T02:47:15.166Z","2023-08-17T02:47:43.061Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,543510,"James McCann","/api/v1/people/543510","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.5,8,0.87,0.391,6.9731,36.7735,-9.4441,-5.9171,11.4783,-0.1508,1.6253,4.5052,-140.9419,-9.9691,-1.0141,50.0014,5.8502,-11.7146,40.8,3.6,24,2474,210,103.4,4,88,NA,NA,NA,FALSE,-11,18.5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",1,"2023-08-17T02:47:17.400Z","2023-08-17T02:47:21.751Z",TRUE,"pitch","9564a457-9b93-4519-a8db-8779fa3eae04",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.57,1.5609,NA,79.24,205.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","James McCann singles on a ground ball to left fielder Juan Soto.",0,2,5,56,"top",8,"2023-08-17T02:47:15.166Z","2023-08-17T02:47:43.061Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,543510,"James McCann","/api/v1/people/543510","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.4,14,0.89,0.3966,6.8373,35.7172,-9.557,-5.464,11.7515,0.9906,1.2469,7.1097,-138.9541,-10.7276,-0.9104,50.0046,5.8272,-10.518,36,3.6,24,2366,208,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.7,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",0,"2023-08-17T02:46:58.062Z","2023-08-17T02:47:17.400Z",FALSE,"action",NA,NA,"Pitching Change: Robert Suarez replaces Nick Martinez.","Pitching Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663158,"/api/v1/people/663158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Single","single","James McCann singles on a ground ball to left fielder Juan Soto.",0,2,5,56,"top",8,"2023-08-17T02:47:15.166Z","2023-08-17T02:47:43.061Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,543510,"James McCann","/api/v1/people/543510","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",1,"2023-08-17T02:44:33.108Z","2023-08-17T02:44:39.284Z",TRUE,"pitch","af354eaf-f473-4e38-bb23-ce909a54a09a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6841,1.7109,NA,69.08,111.11,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Caught Stealing 2B","caught_stealing_2b","Juan Soto caught stealing 2nd base, catcher James McCann to second baseman Jordan Westburg.",0,2,5,55,"bottom",7,"2023-08-17T02:43:59.762Z","2023-08-17T02:44:39.284Z",TRUE,FALSE,FALSE,TRUE,17,2,0,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,73.9,12,0.91,0.4627,5.9186,26.4541,-39.4291,-11.0293,-5.1339,1.2571,4.7287,2.3485,-119.1342,6.2767,1.6803,50.0026,5.6553,-15.5879,21.6,12,24,2511,315,NA,NA,NA,NA,NA,NA,TRUE,-48.5,-7.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
716965,"2023-08-17",0,"2023-08-17T02:44:05.950Z","2023-08-17T02:44:11.690Z",TRUE,"pitch","b53879c5-c5b4-4710-b7f3-f5a218595f2d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7525,1.7109,NA,150.38,192.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Caught Stealing 2B","caught_stealing_2b","Juan Soto caught stealing 2nd base, catcher James McCann to second baseman Jordan Westburg.",0,2,5,55,"bottom",7,"2023-08-17T02:43:59.762Z","2023-08-17T02:44:39.284Z",TRUE,FALSE,FALSE,TRUE,17,2,0,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.1,13,0.9,0.3889,6.0529,36.1916,-24.7597,10.1718,3.707,-0.8757,1.7239,-9.1871,-141.5201,-5.2296,1.1119,50.0061,5.2091,20.3696,34.8,6,24,2248,149,NA,NA,NA,NA,NA,NA,FALSE,-23.5,5.6,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA
