"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745751,"2024-05-05",5,"2024-05-05T20:15:42.754Z","2024-05-05T20:15:46.867Z",TRUE,"pitch","45066ccf-d25b-4388-91bf-e2449b9bdf35",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.55,1.72,NA,146.05,192.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,5,63,"top",8,"2024-05-05T20:13:25.635Z","2024-05-05T20:15:46.867Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.7,7,2,0.4319,6.2837,28.3766,-23.1325,-9.8246,5.5616,-0.7621,1.6989,6.7228,-127.2719,-5.1413,-2.1738,50.0006,5.5992,-15.9664,31.2,7.2,24,1985,231,NA,NA,NA,NA,NA,NA,TRUE,-27,9,16.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",4,"2024-05-05T20:15:12.396Z","2024-05-05T20:15:20.536Z",TRUE,"pitch","4d27e830-b89a-4fbb-a90f-cbe5f1420925",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.55,1.72,NA,138.79,201.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,5,63,"top",8,"2024-05-05T20:13:25.635Z","2024-05-05T20:15:46.867Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82,13,2,0.4226,6.2026,25.8272,-25.1217,-9.593,4.137,-0.5716,1.3756,7.1429,-129.3868,-5.8817,-2.1154,50.0003,5.5915,-16.338,30,7.2,24,1734,236,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.5,15.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",3,"2024-05-05T20:14:47.801Z","2024-05-05T20:14:51.680Z",TRUE,"pitch","ec33d70a-1609-4f93-82fa-68c21a934c04",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.55,1.72,NA,99.88,173.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,5,63,"top",8,"2024-05-05T20:13:25.635Z","2024-05-05T20:15:46.867Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.4,6,2,0.4154,6.2239,25.9475,-20.4587,-0.1619,6.6441,0.4492,2.4141,6.2476,-131.4849,-4.6706,-1.9294,50.0045,5.7168,-0.2854,2.4,4.8,24,2538,203,NA,NA,NA,NA,NA,NA,FALSE,-22,11.3,-1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",2,"2024-05-05T20:14:24.473Z","2024-05-05T20:14:29.226Z",TRUE,"pitch","c8859b87-e29c-402d-830e-b0dde977a0e2",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.5317,1.7194,NA,133.67,228.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,5,63,"top",8,"2024-05-05T20:13:25.635Z","2024-05-05T20:15:46.867Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,81.9,13,2,0.4214,6.3474,29.7423,-20.7574,-10.6165,6.6867,-0.4373,0.3939,7.8341,-130.4411,-8.908,-2.1138,50.0039,5.443,-18.1314,36,7.2,24,2229,231,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.1,17.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",1,"2024-05-05T20:14:07.010Z","2024-05-05T20:14:11.707Z",TRUE,"pitch","14f1c5f5-f221-48c1-ae3c-719c919272e4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4865,1.7358,NA,97.55,175.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,5,63,"top",8,"2024-05-05T20:13:25.635Z","2024-05-05T20:15:46.867Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.7,6,2,0.4003,6.2253,33.0532,-19.9497,-11.6692,6.4598,0.5102,2.3587,10.5662,-137.3141,-5.1482,-1.8892,50.0003,5.6331,-22.0732,43.2,6,24,2453,222,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.7,18.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",0,"2024-05-05T20:13:51.323Z","2024-05-05T20:13:57.119Z",TRUE,"pitch","fb0959d2-6d12-4d52-9f3d-4fb12e80f2c4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5231,1.7196,NA,148.1,184.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,5,63,"top",8,"2024-05-05T20:13:25.635Z","2024-05-05T20:15:46.867Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.9,7,2,0.4263,6.2599,27.5742,-23.9262,-9.0549,4.938,-0.8158,2.0251,6.2372,-128.6455,-4.7274,-2.0996,50.0027,5.7494,-15.1231,28.8,7.2,24,2093,232,NA,NA,NA,NA,NA,NA,FALSE,-27,8,14.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",2,"2024-05-05T20:13:10.348Z","2024-05-05T20:13:23.861Z",TRUE,"pitch","6beea0b2-40c6-4680-995d-e6996892a23d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.27,1.51,NA,108.76,175.51,"fly_ball","hard","7",57.43,70.69,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Mark Canha flies out sharply to left fielder Alex Verdugo.",0,2,5,62,"top",8,"2024-05-05T20:12:08.492Z","2024-05-05T20:13:23.861Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.3,5,2,0.4256,6.0414,25.5757,-22.5315,0.5492,5.7437,0.2162,2.3432,5.4156,-128.4806,-4.1787,-1.9866,50.0026,5.7327,0.9215,4.8,6,24,2496,190,101.4,39,360,NA,NA,NA,TRUE,-25.2,9.7,-2.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA
745751,"2024-05-05",1,"2024-05-05T20:12:48.721Z","2024-05-05T20:12:53.139Z",TRUE,"pitch","01df54b0-aa39-468e-b4da-4cd1fa1955de",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3364,1.6208,NA,94.69,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Mark Canha flies out sharply to left fielder Alex Verdugo.",0,2,5,62,"top",8,"2024-05-05T20:12:08.492Z","2024-05-05T20:13:23.861Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.3,9,2,0.4391,6.3078,23.036,-32.4426,0.6451,-0.1663,0.5854,1.7605,6.1165,-124.3557,-3.0452,-1.9817,50.0052,5.6699,1.0186,3.6,8.4,24,2556,97,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.7,-2.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",0,"2024-05-05T20:12:31.006Z","2024-05-05T20:12:36.363Z",TRUE,"pitch","e1532008-993b-48ca-be1a-826f4df44ad7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2676,1.5254,NA,116.47,168.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Mark Canha flies out sharply to left fielder Alex Verdugo.",0,2,5,62,"top",8,"2024-05-05T20:12:08.492Z","2024-05-05T20:13:23.861Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.6,5,2,0.4421,6.2154,22.7977,-30.7729,2.7441,0.8983,0.014,2.6063,4.4367,-123.5344,-1.6292,-2.1562,50.0019,5.8422,4.2736,9.6,8.4,24,2456,124,NA,NA,NA,NA,NA,NA,FALSE,-36.2,1.6,-5.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745751,"2024-05-05",3,"2024-05-05T20:11:54.187Z","2024-05-05T20:12:04.112Z",TRUE,"pitch","b5b3da86-006d-4589-b63d-546dbe4155b3",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.5,1.69,NA,164.95,166.21,"line_drive","medium","7",80.47,112.92,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Matt Vierling singles on a line drive to left fielder Alex Verdugo.",0,2,5,61,"top",8,"2024-05-05T20:10:52.829Z","2024-05-05T20:12:04.112Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.5,11,2,0.4002,6.0936,34.5267,-21.9255,-11.4546,5.418,-1.258,2.688,6.6072,-137.614,-4.1191,-2.2197,50.0026,5.7159,-21.6616,40.8,6,24,2517,223,99.3,10,200,NA,NA,NA,FALSE,-22,9,19.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA
