"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716748,"2023-09-03",7,"2023-09-03T03:15:06.491Z","2023-09-03T03:15:10.520Z",TRUE,"pitch","3e40a462-2953-49af-8eca-69a10ab75d84",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.301,1.504,NA,121.77,204.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.6,87.6,13,0.86,0.3992,5.7666,24.3003,-21.6647,1.5762,5.4842,-0.1253,1.254,1.7373,-136.1837,-9.4719,-0.9716,50.0035,6.2225,3.0191,8.4,4.8,24,2522,208,NA,NA,NA,NA,NA,NA,TRUE,-22.2,8.5,-3.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",5,"2023-09-03T03:14:30.781Z","2023-09-03T03:14:34.279Z",TRUE,"pitch","ac6b931c-4360-49d2-a254-19f44bbd7105",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.301,1.504,NA,114.6,192.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.9,86.3,8,0.91,0.4054,5.5362,22.4869,-24.5026,1.1743,4.1278,0.063,1.715,2.1364,-133.9039,-7.5681,-0.8906,50.0058,6.2698,2.1826,6,6,24,2645,206,NA,NA,NA,NA,NA,NA,FALSE,-25.3,6.5,-2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",4,"2023-09-03T03:14:08.826Z","2023-09-03T03:14:12.270Z",TRUE,"pitch","034f7f26-70cc-4539-99b9-5ae2d7e14101",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.301,1.504,NA,76.27,181.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,85.4,14,0.9,0.4087,5.5972,23.391,-24.4169,-0.4989,4.2459,1.0685,2.1203,5.0821,-133.0441,-6.4637,-0.7862,50.005,6.3038,-0.9129,0,6,24,2609,208,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.7,0,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",3,"2023-09-03T03:13:47.748Z","2023-09-03T03:13:51.994Z",TRUE,"pitch","20ee6d95-f61a-46c2-9f3b-7f2d763a175f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5978,1.8088,NA,74.35,179.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,84.9,14,0.89,0.4108,5.7363,23.4392,-22.3419,-0.0296,5.4414,1.1189,2.1927,4.9997,-132.413,-6.6745,-0.7757,50.0056,6.3372,-0.0532,2.4,4.8,24,2406,196,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.9,-0.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",0,"2023-09-03T03:10:40.186Z","2023-09-03T03:10:45.504Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Spencer Horwitz replaces Mason McCoy.","Offensive Substitution",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,687462,"/api/v1/people/687462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","803","84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,669200,"/api/v1/people/669200",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",1,"2023-09-03T03:10:45.504Z","2023-09-03T03:11:30.550Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",2,"2023-09-03T03:11:30.550Z","2023-09-03T03:13:47.748Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Kinley replaces Justin Lawrence.","Pitching Substitution",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,641755,"/api/v1/people/641755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",6,"2023-09-03T03:14:41.204Z","2023-09-03T03:15:06.491Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,687462,"/api/v1/people/687462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Spencer Horwitz strikes out swinging.",0,7,8,84,"top",9,"2023-09-03T03:13:45.397Z","2023-09-03T03:15:10.520Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,687462,"Spencer Horwitz","/api/v1/people/687462","L","Left",641755,"Tyler Kinley","/api/v1/people/641755","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716748,"2023-09-03",4,"2023-09-03T03:10:14.985Z","2023-09-03T03:10:19.082Z",TRUE,"pitch","bd57da8a-9361-47a5-80b7-7b1ae7b45cb2",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,1,2,NA,NA,3.2,1.45,NA,12.79,239.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Hit By Pitch","hit_by_pitch","Daulton Varsho hit by pitch. Tyler Heineman to 3rd. Cavan Biggio to 2nd.",0,7,8,83,"top",9,"2023-09-03T03:08:59.115Z","2023-09-03T03:10:19.082Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,79.2,14,0.9,0.4404,6.1924,25.6798,-29.2226,5.5987,1.8874,2.734,-0.0252,11.0993,-124.5151,-4.6084,-2.5141,50.0044,4.2757,8.7657,19.2,8.4,24,3046,71,NA,NA,NA,NA,NA,NA,FALSE,-34.9,2.5,-12.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624415,"Cavan Biggio","/api/v1/people/624415",662139,"Daulton Varsho","/api/v1/people/662139",623168,"Tyler Heineman","/api/v1/people/623168"
716748,"2023-09-03",3,"2023-09-03T03:09:45.977Z","2023-09-03T03:09:49.792Z",TRUE,"pitch","12287977-5762-4a9e-b570-ebb575524799",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.2,1.45,NA,104.59,169.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Hit By Pitch","hit_by_pitch","Daulton Varsho hit by pitch. Tyler Heineman to 3rd. Cavan Biggio to 2nd.",0,7,8,83,"top",9,"2023-09-03T03:08:59.115Z","2023-09-03T03:10:19.082Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89.5,6,0.89,0.3869,6.2705,28.2251,-32.5002,-9.3302,-0.1616,0.3256,2.5528,11.4781,-140.8781,1.023,-2.5653,50.0012,4.2658,-18.9892,27.6,7.2,24,2391,253,NA,NA,NA,NA,NA,NA,FALSE,-28.8,0.1,14.9,1,NA,NA,NA,NA,NA,FALSE,TRUE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA,NA,NA
