"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717753,"2023-06-15",2,"2023-06-15T19:06:25.126Z","2023-06-15T19:06:28.502Z",TRUE,"pitch","d10560e1-51b5-4f99-9239-85f69fb4a52c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4094,1.5925,NA,134.98,188.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Austin Hays.",0,2,3,56,"top",7,"2023-06-15T19:05:35.722Z","2023-06-15T19:06:46.044Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83.1,7,0.89,0.4174,6.2275,26.2898,-18.5891,3.9064,7.7781,-0.4716,1.8639,0.6888,-130.9532,-8.744,-1.2454,50.0019,6.6235,6.8189,19.2,4.8,24,2427,187,NA,NA,NA,NA,NA,NA,FALSE,-21.1,12.5,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",1,"2023-06-15T19:06:11.501Z","2023-06-15T19:06:15.652Z",TRUE,"pitch","47732888-beab-4190-8af8-af5ef682c83d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4094,1.6393,NA,143.32,199.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Austin Hays.",0,2,3,56,"top",7,"2023-06-15T19:05:35.722Z","2023-06-15T19:06:46.044Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.2,13,0.9,0.4432,6.2227,24.423,-19.1324,-7.9352,8.4278,-0.6905,1.4543,3.8971,-123.5377,-8.7594,-1.2569,50.0008,6.6518,-12.2735,28.8,6,24,2178,216,NA,NA,NA,NA,NA,NA,FALSE,-24.5,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",0,"2023-06-15T19:05:55.629Z","2023-06-15T19:06:00.177Z",TRUE,"pitch","8f49b4ee-33cb-4526-9321-af8387822521",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4091,1.639,NA,46.62,255.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Austin Hays.",0,2,3,56,"top",7,"2023-06-15T19:05:35.722Z","2023-06-15T19:06:46.044Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.4,69.7,14,0.91,0.5074,6.3304,19.5892,-38.1744,4.7326,-5.0947,1.8465,-0.6188,4.7415,-108.1319,-6.8303,-0.9927,50.0004,6.7892,5.5791,8.4,13.2,24,2630,41,NA,NA,NA,NA,NA,NA,FALSE,-60.5,-10.8,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",2,"2023-06-15T19:05:20.432Z","2023-06-15T19:05:29.624Z",TRUE,"pitch","e67bc22a-2f97-403a-a1e4-c6d229ddf344",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.43,1.62,NA,134.45,154.17,"popup","medium","6",114.63,132.34,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Pop Out","field_out","Matt Chapman pops out to shortstop Jorge Mateo.",0,2,3,55,"top",7,"2023-06-15T19:05:18.047Z","2023-06-15T19:05:29.624Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.6,1,0.9,0.4082,6.1686,27.5748,-13.4326,-3.0871,10.2657,-0.4577,3.1336,2.9226,-133.9168,-7.0618,-1.1595,50.0017,6.7563,-5.635,19.2,3.6,24,2420,200,80.4,59,175,NA,NA,NA,TRUE,-14.8,17.4,5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",0,"2023-06-15T19:04:58.115Z","2023-06-15T19:04:58.152Z",FALSE,"action",NA,NA,"Adam Frazier remains in the game as the second baseman.","Defensive Switch",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624428,"/api/v1/people/624428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","801","55","atBat","Pop Out","field_out","Matt Chapman pops out to shortstop Jorge Mateo.",0,2,3,55,"top",7,"2023-06-15T19:05:18.047Z","2023-06-15T19:05:29.624Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,687401,"/api/v1/people/687401",NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",1,"2023-06-15T19:04:58.152Z","2023-06-15T19:05:20.432Z",FALSE,"action",NA,NA,"Aaron Hicks remains in the game as the center fielder.","Defensive Switch",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543305,"/api/v1/people/543305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","901","55","atBat","Pop Out","field_out","Matt Chapman pops out to shortstop Jorge Mateo.",0,2,3,55,"top",7,"2023-06-15T19:05:18.047Z","2023-06-15T19:05:29.624Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,663630,"/api/v1/people/663630",NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",2,"2023-06-15T19:03:00.626Z","2023-06-15T19:03:08.043Z",TRUE,"pitch","e449c707-e75a-4576-b9c4-3dde343fbf46",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.67,1.74,NA,84.63,156.59,"ground_ball","medium","5",104.99,174.45,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Gunnar Henderson grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",6,"2023-06-15T19:02:58.275Z","2023-06-15T19:03:08.043Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.7,12,0.91,0.4021,6.5664,30.824,-24.5245,10.9225,4.0723,0.8493,3.0442,-5.7232,-136.3766,-4.1649,1.5594,50.0021,6.2888,20.5117,37.2,7.2,24,1939,133,70.3,-29,5,NA,NA,NA,TRUE,-24.6,6.6,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",0,"2023-06-15T19:00:05.831Z","2023-06-15T19:01:52.201Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Gunnar Henderson grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",6,"2023-06-15T19:02:58.275Z","2023-06-15T19:03:08.043Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",1,"2023-06-15T19:01:52.201Z","2023-06-15T19:03:00.626Z",FALSE,"action",NA,NA,"Pitching Change: Tim Mayza replaces Yimi Garcia.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,641835,"/api/v1/people/641835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Groundout","field_out","Gunnar Henderson grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",6,"2023-06-15T19:02:58.275Z","2023-06-15T19:03:08.043Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",4,"2023-06-15T18:59:21.754Z","2023-06-15T18:59:32.030Z",TRUE,"pitch","33149daf-0ec0-4831-b41e-f507d310c769",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.36,1.66,NA,97.38,162.43,"ground_ball","medium","3",189.25,125.72,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Cavan Biggio, deflected by first baseman Vladimir Guerrero Jr. Austin Hays scores. Adley Rutschman to 3rd.",1,2,3,53,"bottom",6,"2023-06-15T18:57:13.489Z","2023-06-15T18:59:32.030Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.1,6,0.91,0.3817,6.0444,33.0747,-12.9649,-5.953,9.2122,0.5148,2.8278,9.263,-143.4612,-3.7629,-1.9819,50.0018,4.9641,-12.4127,37.2,3.6,24,2454,225,103.9,4,95,NA,NA,NA,FALSE,-12,16.1,8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,623993,"Anthony Santander","/api/v1/people/623993",NA,NA,NA,668939,"Adley Rutschman","/api/v1/people/668939"
717753,"2023-06-15",3,"2023-06-15T18:58:53.636Z","2023-06-15T18:58:56.637Z",TRUE,"pitch","21c3de02-d5ec-4b54-b2c7-b1e10719517a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.36,1.66,NA,94.43,157.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Cavan Biggio, deflected by first baseman Vladimir Guerrero Jr. Austin Hays scores. Adley Rutschman to 3rd.",1,2,3,53,"bottom",6,"2023-06-15T18:57:13.489Z","2023-06-15T18:59:32.030Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90,3,0.91,0.3824,5.9686,32.5397,-14.2945,-6.5505,8.6035,0.5922,3.025,9.9585,-143.1425,-3.1663,-2.0783,50.0055,5.0385,-13.6182,37.2,3.6,24,2479,228,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",2,"2023-06-15T18:58:29.266Z","2023-06-15T18:58:32.266Z",TRUE,"pitch","8dfb0dbb-c6fc-4ba0-b448-93b052415a1e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3358,1.659,NA,126.87,106.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Cavan Biggio, deflected by first baseman Vladimir Guerrero Jr. Austin Hays scores. Adley Rutschman to 3rd.",1,2,3,53,"bottom",6,"2023-06-15T18:57:13.489Z","2023-06-15T18:59:32.030Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.1,11,0.91,0.3825,5.8574,30.6387,-17.4392,-4.3205,7.0824,-0.2589,4.9131,6.7837,-142.806,2.3745,-2.0958,50.0024,5.1638,-8.9894,24,3.6,24,2467,222,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",1,"2023-06-15T18:58:02.538Z","2023-06-15T18:58:05.821Z",TRUE,"pitch","2a61b47e-408c-4a4d-b116-a42d49cbd473",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.36,1.66,NA,102.17,160.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Cavan Biggio, deflected by first baseman Vladimir Guerrero Jr. Austin Hays scores. Adley Rutschman to 3rd.",1,2,3,53,"bottom",6,"2023-06-15T18:57:13.489Z","2023-06-15T18:59:32.030Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.5,3,0.89,0.3893,5.8686,31.0872,-17.7759,-6.159,7.1784,0.389,2.9013,8.9211,-140.5425,-2.9407,-2.0224,50.0016,5.1121,-12.3522,30,4.8,24,2506,221,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.6,9.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",0,"2023-06-15T18:57:35.604Z","2023-06-15T18:57:39.429Z",TRUE,"pitch","321cd38b-f4af-47d5-8f4f-8682dcae67f5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4289,1.659,NA,110.76,152.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Cavan Biggio, deflected by first baseman Vladimir Guerrero Jr. Austin Hays scores. Adley Rutschman to 3rd.",1,2,3,53,"bottom",6,"2023-06-15T18:57:13.489Z","2023-06-15T18:59:32.030Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,91.2,2,0.91,0.3785,5.9865,30.8912,-13.3835,-5.4322,8.8434,0.1637,3.1888,8.5112,-144.2404,-2.8349,-2.108,50.0035,5.0003,-11.5442,34.8,3.6,24,2615,221,NA,NA,NA,NA,NA,NA,FALSE,-12,15.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717753,"2023-06-15",2,"2023-06-15T18:56:53.695Z","2023-06-15T18:57:06.892Z",TRUE,"pitch","c86dc245-941c-460f-84a4-9e2faf2d7c05",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.35,1.64,NA,113.26,169.71,"ground_ball","medium","8",129.23,103.96,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Adley Rutschman singles on a ground ball to center fielder Kevin Kiermaier. Austin Hays to 2nd.",0,2,2,52,"bottom",6,"2023-06-15T18:56:34.656Z","2023-06-15T18:57:06.892Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.5,5,0.9,0.423,6.1136,26.9959,-25.6155,-11.9159,3.8623,0.0982,2.5583,10.3396,-129.4718,-1.5992,-2.3986,50.0028,5.1441,-20.2333,34.8,7.2,24,2159,244,76.1,14,134,NA,NA,NA,FALSE,-27.7,6.8,19.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA
717753,"2023-06-15",1,"2023-06-15T18:56:36.934Z","2023-06-15T18:56:41.091Z",TRUE,"pitch","f546634e-6867-4ac5-ace9-4e2ced1612f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4189,1.7326,NA,189.68,150.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Adley Rutschman singles on a ground ball to center fielder Kevin Kiermaier. Austin Hays to 2nd.",0,2,2,52,"bottom",6,"2023-06-15T18:56:34.656Z","2023-06-15T18:57:06.892Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75.3,11,0.92,0.4601,5.7406,21.3038,-37.0259,5.7003,-3.3787,-1.9068,3.2587,0.8895,-118.7367,2.9911,-3.0264,50.0001,5.3365,8.1926,13.2,10.8,24,2642,89,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-5.2,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
